subject,stimulus,source_memory
7,animals/mink.jpg,acquisition
7,animals/mole.jpg,acquisition
7,animals/mouse.jpg,acquisition
7,animals/ostrich.jpg,baseline
7,animals/palmcockatoo.jpg,extinction
7,animals/partridge.jpg,baseline
7,animals/pelican.jpg,extinction
7,animals/perch.jpg,baseline
7,animals/pigeon.jpg,extinction
7,animals/pike.jpg,acquisition
7,animals/porcupine.jpg,acquisition
7,animals/prayingmantis.jpg,acquisition
7,animals/quail.jpg,baseline
7,animals/rabbit.jpg,extinction
7,animals/racoon.jpg,extinction
7,animals/reindeer.jpg,extinction
7,animals/rhino.jpg,extinction
7,animals/salmon.jpg,extinction
7,animals/seal.jpg,extinction
7,animals/shark.jpg,extinction
7,animals/sheep.jpg,extinction
7,animals/shrimp.jpg,extinction
7,animals/skunk.jpg,extinction
7,animals/snail.jpg,baseline
7,animals/snapper.jpg,acquisition
7,animals/starfish.jpg,extinction
7,animals/tiger.jpg,baseline
7,animals/turkey.jpg,baseline
7,animals/waterbuffalo.jpg,baseline
7,animals/zebra.jpg,baseline
7,tools/airpump.jpg,baseline
7,tools/beadingtool.jpg,baseline
7,tools/beaker.jpg,extinction
7,tools/benchdogs.jpg,baseline
7,tools/blackboard.jpg,baseline
7,tools/blower.jpg,extinction
7,tools/broom.jpg,baseline
7,tools/bucket.jpg,acquisition
7,tools/camera.jpg,acquisition
7,tools/campingstove.jpg,acquisition
7,tools/carpetblower.jpg,acquisition
7,tools/chainsaw.jpg,baseline
7,tools/cheesegrater.jpg,acquisition
7,tools/chisel.jpg,acquisition
7,tools/drillbit.jpg,extinction
7,tools/duffelbag.jpg,baseline
7,tools/edger.jpg,extinction
7,tools/electricbreaker.jpg,acquisition
7,tools/eraser.jpg,baseline
7,tools/extensioncord.jpg,extinction
7,tools/fan.jpg,baseline
7,tools/faxmachine.jpg,acquisition
7,tools/gardenhose.jpg,baseline
7,tools/gong.jpg,acquisition
7,tools/hairdryer.jpg,baseline
7,tools/hammer.jpg,baseline
7,tools/jumpercables.jpg,acquisition
7,tools/ladder.jpg,extinction
7,tools/lawnmower.jpg,baseline
7,tools/levelmount.jpg,baseline
7,tools/mallet.jpg,acquisition
7,tools/measuringcups.jpg,baseline
7,tools/measuringdevice.jpg,extinction
7,tools/measuringtape.jpg,extinction
7,tools/microwave.jpg,acquisition
7,tools/monkeywrench.jpg,extinction
7,tools/padlock.jpg,baseline
7,tools/paintbrush.jpg,extinction
7,tools/paintroller.jpg,baseline
7,tools/pliers.jpg,baseline
7,tools/plow.jpg,baseline
7,tools/plunger.jpg,acquisition
7,tools/pruner.jpg,extinction
7,tools/rake.jpg,baseline
7,tools/reflexhammer.jpg,extinction
7,tools/rollingpin.jpg,baseline
7,tools/ropeandpulley.jpg,acquisition
7,tools/routerplane.jpg,baseline
7,tools/ruler.jpg,acquisition
7,tools/sander.jpg,baseline
7,tools/scissors.jpg,baseline
7,tools/screwdriver.jpg,baseline
7,tools/shoehorn.jpg,baseline
7,tools/solderingtorch.jpg,extinction
7,tools/sparkplug.jpg,baseline
7,tools/spoon.jpg,extinction
7,tools/squeegee.jpg,baseline
7,tools/stove.jpg,baseline
7,tools/thermometer.jpg,extinction
7,tools/toaster.jpg,baseline
7,tools/transmissionwrench.jpg,acquisition
7,tools/treadmill.jpg,extinction
7,tools/tubeflaring.jpg,baseline
7,tools/vegetablepeeler.jpg,baseline
7,tools/viceclamp.jpg,baseline
7,tools/videogamecontroller.jpg,baseline
7,tools/weedeater.jpg,baseline
7,tools/weldinghelmet.jpg,baseline
7,tools/wheelbarrow.jpg,baseline
7,tools/woodchipper.jpg,baseline
7,tools/workbench.jpg,extinction
7,tools/wrench.jpg,baseline
8,animals/aardvark.jpg,acquisition
8,animals/angelfish.jpg,acquisition
8,animals/ant.jpg,baseline
8,animals/anteater.jpg,acquisition
8,animals/assassinbug.jpg,acquisition
8,animals/baboon.jpg,acquisition
8,animals/baldeagle.jpg,extinction
8,animals/boar.jpg,acquisition
8,animals/brown_bear.jpg,acquisition
8,animals/camel.jpg,acquisition
8,animals/canary.jpg,baseline
8,animals/carp.jpg,baseline
8,animals/cat.jpg,extinction
8,animals/caterpillarhawkmoth.jpg,extinction
8,animals/caterpillarpeacockmoth.jpg,baseline
8,animals/catfish.jpg,extinction
8,animals/chipmunk.jpg,acquisition
8,animals/cow.jpg,extinction
8,animals/cranebug.jpg,extinction
8,animals/cricket.jpg,acquisition
8,animals/crow.jpg,acquisition
8,animals/dragonfly.jpg,acquisition
8,animals/dramaderry.jpg,extinction
8,animals/duck.jpg,extinction
8,animals/elephantafrican.jpg,extinction
8,animals/finch.jpg,baseline
8,animals/firebug.jpg,acquisition
8,animals/flamingo.jpg,extinction
8,animals/flea.jpg,acquisition
8,animals/gerbil.jpg,acquisition
8,animals/giraffe.jpg,acquisition
8,animals/goldfish.jpg,acquisition
8,animals/halibut.jpg,acquisition
8,animals/herculesbeetle.jpg,acquisition
8,animals/herring.jpg,baseline
8,animals/horse.jpg,acquisition
8,animals/hummingbird.jpg,acquisition
8,animals/hyena.jpg,baseline
8,animals/leopard.jpg,acquisition
8,animals/llama.jpg,extinction
8,animals/mahimahi.jpg,baseline
8,animals/marmot.jpg,acquisition
8,animals/mink.jpg,extinction
8,animals/mole.jpg,acquisition
8,animals/mouse.jpg,acquisition
8,animals/ostrich.jpg,acquisition
8,animals/palmcockatoo.jpg,acquisition
8,animals/partridge.jpg,acquisition
8,animals/pelican.jpg,baseline
8,animals/perch.jpg,baseline
8,animals/pigeon.jpg,acquisition
8,animals/pike.jpg,acquisition
8,animals/porcupine.jpg,acquisition
8,animals/prayingmantis.jpg,acquisition
8,animals/quail.jpg,acquisition
8,animals/rabbit.jpg,acquisition
8,animals/racoon.jpg,acquisition
8,animals/reindeer.jpg,acquisition
8,animals/rhino.jpg,baseline
8,animals/salmon.jpg,extinction
8,animals/seal.jpg,extinction
8,animals/shark.jpg,extinction
8,animals/sheep.jpg,acquisition
8,animals/shrimp.jpg,acquisition
8,animals/skunk.jpg,extinction
8,animals/snail.jpg,acquisition
8,animals/snapper.jpg,extinction
8,animals/starfish.jpg,acquisition
8,animals/tiger.jpg,acquisition
8,animals/turkey.jpg,extinction
8,animals/waterbuffalo.jpg,extinction
8,animals/zebra.jpg,extinction
8,tools/airpump.jpg,extinction
8,tools/beadingtool.jpg,acquisition
8,tools/beaker.jpg,extinction
8,tools/benchdogs.jpg,extinction
8,tools/blackboard.jpg,acquisition
8,tools/blower.jpg,acquisition
8,tools/broom.jpg,baseline
8,tools/bucket.jpg,baseline
8,tools/camera.jpg,acquisition
8,tools/campingstove.jpg,acquisition
8,tools/carpetblower.jpg,extinction
8,tools/chainsaw.jpg,extinction
8,tools/cheesegrater.jpg,baseline
8,tools/chisel.jpg,extinction
8,tools/drillbit.jpg,extinction
8,tools/duffelbag.jpg,baseline
8,tools/edger.jpg,acquisition
8,tools/electricbreaker.jpg,acquisition
8,tools/eraser.jpg,baseline
8,tools/extensioncord.jpg,acquisition
8,tools/fan.jpg,acquisition
8,tools/faxmachine.jpg,baseline
8,tools/gardenhose.jpg,acquisition
8,tools/gong.jpg,acquisition
8,tools/hairdryer.jpg,extinction
8,tools/hammer.jpg,extinction
8,tools/jumpercables.jpg,baseline
8,tools/ladder.jpg,acquisition
8,tools/lawnmower.jpg,baseline
8,tools/levelmount.jpg,acquisition
8,tools/mallet.jpg,acquisition
8,tools/measuringcups.jpg,acquisition
8,tools/measuringdevice.jpg,extinction
8,tools/measuringtape.jpg,extinction
8,tools/microwave.jpg,baseline
8,tools/monkeywrench.jpg,acquisition
8,tools/padlock.jpg,baseline
8,tools/paintbrush.jpg,baseline
8,tools/paintroller.jpg,acquisition
8,tools/pliers.jpg,extinction
8,tools/plow.jpg,acquisition
8,tools/plunger.jpg,baseline
8,tools/pruner.jpg,acquisition
8,tools/rake.jpg,baseline
8,tools/reflexhammer.jpg,acquisition
8,tools/rollingpin.jpg,extinction
8,tools/ropeandpulley.jpg,extinction
8,tools/routerplane.jpg,baseline
8,tools/ruler.jpg,extinction
8,tools/sander.jpg,acquisition
8,tools/scissors.jpg,baseline
8,tools/screwdriver.jpg,baseline
8,tools/shoehorn.jpg,acquisition
8,tools/solderingtorch.jpg,acquisition
8,tools/sparkplug.jpg,baseline
8,tools/spoon.jpg,baseline
8,tools/squeegee.jpg,acquisition
8,tools/stove.jpg,baseline
8,tools/thermometer.jpg,baseline
8,tools/toaster.jpg,acquisition
8,tools/transmissionwrench.jpg,baseline
8,tools/treadmill.jpg,extinction
8,tools/tubeflaring.jpg,extinction
8,tools/vegetablepeeler.jpg,extinction
8,tools/viceclamp.jpg,extinction
8,tools/videogamecontroller.jpg,baseline
8,tools/weedeater.jpg,acquisition
8,tools/weldinghelmet.jpg,extinction
8,tools/wheelbarrow.jpg,acquisition
8,tools/woodchipper.jpg,baseline
8,tools/workbench.jpg,extinction
8,tools/wrench.jpg,baseline
9,animals/aardvark.jpg,baseline
9,animals/angelfish.jpg,acquisition
9,animals/ant.jpg,acquisition
9,animals/anteater.jpg,acquisition
9,animals/assassinbug.jpg,baseline
9,animals/baboon.jpg,acquisition
9,animals/baldeagle.jpg,extinction
9,animals/boar.jpg,acquisition
9,animals/brown_bear.jpg,extinction
9,animals/camel.jpg,extinction
9,animals/canary.jpg,acquisition
9,animals/carp.jpg,baseline
9,animals/cat.jpg,baseline
9,animals/caterpillarhawkmoth.jpg,acquisition
9,animals/caterpillarpeacockmoth.jpg,acquisition
9,animals/catfish.jpg,acquisition
9,animals/chipmunk.jpg,acquisition
9,animals/cow.jpg,extinction
9,animals/cranebug.jpg,extinction
9,animals/cricket.jpg,acquisition
9,animals/crow.jpg,extinction
9,animals/dragonfly.jpg,extinction
9,animals/dramaderry.jpg,extinction
9,animals/duck.jpg,baseline
9,animals/elephantafrican.jpg,baseline
9,animals/finch.jpg,extinction
9,animals/firebug.jpg,baseline
9,animals/flamingo.jpg,extinction
9,animals/flea.jpg,extinction
9,animals/gerbil.jpg,extinction
9,animals/giraffe.jpg,acquisition
9,animals/goldfish.jpg,acquisition
9,animals/halibut.jpg,baseline
9,animals/herculesbeetle.jpg,acquisition
9,animals/herring.jpg,acquisition
9,animals/horse.jpg,extinction
9,animals/hummingbird.jpg,extinction
9,animals/hyena.jpg,extinction
9,animals/leopard.jpg,acquisition
9,animals/llama.jpg,extinction
9,animals/mahimahi.jpg,acquisition
9,animals/marmot.jpg,extinction
9,animals/mink.jpg,extinction
9,animals/mole.jpg,extinction
9,animals/mouse.jpg,acquisition
9,animals/ostrich.jpg,extinction
9,animals/palmcockatoo.jpg,acquisition
9,animals/partridge.jpg,extinction
9,animals/pelican.jpg,acquisition
9,animals/perch.jpg,acquisition
9,animals/pigeon.jpg,extinction
9,animals/pike.jpg,baseline
9,animals/porcupine.jpg,acquisition
9,animals/prayingmantis.jpg,acquisition
9,animals/quail.jpg,extinction
9,animals/rabbit.jpg,baseline
9,animals/racoon.jpg,acquisition
9,animals/reindeer.jpg,extinction
9,animals/rhino.jpg,extinction
9,animals/salmon.jpg,baseline
9,animals/seal.jpg,acquisition
9,animals/shark.jpg,acquisition
9,animals/sheep.jpg,baseline
9,animals/shrimp.jpg,acquisition
9,animals/skunk.jpg,extinction
9,animals/snail.jpg,acquisition
9,animals/snapper.jpg,acquisition
9,animals/starfish.jpg,baseline
9,animals/tiger.jpg,acquisition
9,animals/turkey.jpg,extinction
9,animals/waterbuffalo.jpg,acquisition
9,animals/zebra.jpg,baseline
9,tools/airpump.jpg,extinction
9,tools/beadingtool.jpg,baseline
9,tools/beaker.jpg,baseline
9,tools/benchdogs.jpg,acquisition
9,tools/blackboard.jpg,acquisition
9,tools/blower.jpg,extinction
9,tools/broom.jpg,acquisition
9,tools/bucket.jpg,extinction
9,tools/camera.jpg,baseline
9,tools/campingstove.jpg,baseline
9,tools/carpetblower.jpg,baseline
9,tools/chainsaw.jpg,acquisition
9,tools/cheesegrater.jpg,acquisition
9,tools/chisel.jpg,baseline
9,tools/drillbit.jpg,baseline
9,tools/duffelbag.jpg,baseline
9,tools/edger.jpg,acquisition
9,tools/electricbreaker.jpg,acquisition
9,tools/eraser.jpg,extinction
9,tools/extensioncord.jpg,baseline
9,tools/fan.jpg,acquisition
9,tools/faxmachine.jpg,acquisition
9,tools/gardenhose.jpg,acquisition
9,tools/gong.jpg,acquisition
9,tools/hairdryer.jpg,acquisition
9,tools/hammer.jpg,extinction
9,tools/jumpercables.jpg,extinction
9,tools/ladder.jpg,acquisition
9,tools/lawnmower.jpg,acquisition
9,tools/levelmount.jpg,baseline
9,tools/mallet.jpg,acquisition
9,tools/measuringcups.jpg,extinction
9,tools/measuringdevice.jpg,acquisition
9,tools/measuringtape.jpg,baseline
9,tools/microwave.jpg,acquisition
9,tools/monkeywrench.jpg,baseline
9,tools/padlock.jpg,extinction
9,tools/paintbrush.jpg,extinction
9,tools/paintroller.jpg,baseline
9,tools/pliers.jpg,baseline
9,tools/plow.jpg,baseline
9,tools/plunger.jpg,baseline
9,tools/pruner.jpg,acquisition
9,tools/rake.jpg,acquisition
9,tools/reflexhammer.jpg,acquisition
9,tools/rollingpin.jpg,acquisition
9,tools/ropeandpulley.jpg,acquisition
9,tools/routerplane.jpg,acquisition
9,tools/ruler.jpg,baseline
9,tools/sander.jpg,baseline
9,tools/scissors.jpg,extinction
9,tools/screwdriver.jpg,acquisition
9,tools/shoehorn.jpg,baseline
9,tools/solderingtorch.jpg,extinction
9,tools/sparkplug.jpg,acquisition
9,tools/spoon.jpg,extinction
9,tools/squeegee.jpg,acquisition
9,tools/stove.jpg,baseline
9,tools/thermometer.jpg,baseline
9,tools/toaster.jpg,acquisition
9,tools/transmissionwrench.jpg,baseline
9,tools/treadmill.jpg,baseline
9,tools/tubeflaring.jpg,baseline
9,tools/vegetablepeeler.jpg,baseline
9,tools/viceclamp.jpg,acquisition
9,tools/videogamecontroller.jpg,baseline
9,tools/weedeater.jpg,acquisition
9,tools/weldinghelmet.jpg,baseline
9,tools/wheelbarrow.jpg,acquisition
9,tools/woodchipper.jpg,extinction
9,tools/workbench.jpg,acquisition
9,tools/wrench.jpg,baseline
10,animals/aardvark.jpg,extinction
10,animals/angelfish.jpg,extinction
10,animals/ant.jpg,acquisition
10,animals/anteater.jpg,extinction
10,animals/assassinbug.jpg,acquisition
10,animals/baboon.jpg,extinction
10,animals/baldeagle.jpg,extinction
10,animals/boar.jpg,extinction
10,animals/brown_bear.jpg,baseline
10,animals/camel.jpg,baseline
10,animals/canary.jpg,acquisition
10,animals/carp.jpg,acquisition
10,animals/cat.jpg,extinction
10,animals/caterpillarhawkmoth.jpg,baseline
10,animals/caterpillarpeacockmoth.jpg,extinction
10,animals/catfish.jpg,extinction
10,animals/chipmunk.jpg,extinction
10,animals/cow.jpg,extinction
10,animals/cranebug.jpg,extinction
10,animals/cricket.jpg,acquisition
10,animals/crow.jpg,extinction
10,animals/dragonfly.jpg,extinction
10,animals/dramaderry.jpg,baseline
10,animals/duck.jpg,extinction
10,animals/elephantafrican.jpg,extinction
10,animals/finch.jpg,acquisition
10,animals/firebug.jpg,acquisition
10,animals/flamingo.jpg,extinction
10,animals/flea.jpg,extinction
10,animals/gerbil.jpg,extinction
10,animals/giraffe.jpg,baseline
10,animals/goldfish.jpg,baseline
10,animals/halibut.jpg,baseline
10,animals/herculesbeetle.jpg,extinction
10,animals/herring.jpg,acquisition
10,animals/horse.jpg,baseline
10,animals/hummingbird.jpg,extinction
10,animals/hyena.jpg,extinction
10,animals/leopard.jpg,extinction
10,animals/llama.jpg,extinction
10,animals/mahimahi.jpg,acquisition
10,animals/marmot.jpg,baseline
10,animals/mink.jpg,extinction
10,animals/mole.jpg,extinction
10,animals/mouse.jpg,extinction
10,animals/ostrich.jpg,baseline
10,animals/palmcockatoo.jpg,extinction
10,animals/partridge.jpg,baseline
10,animals/pelican.jpg,baseline
10,animals/perch.jpg,extinction
10,animals/pigeon.jpg,baseline
10,animals/pike.jpg,extinction
10,animals/porcupine.jpg,extinction
10,animals/prayingmantis.jpg,extinction
10,animals/quail.jpg,extinction
10,animals/rabbit.jpg,baseline
10,animals/racoon.jpg,baseline
10,animals/reindeer.jpg,baseline
10,animals/rhino.jpg,extinction
10,animals/salmon.jpg,extinction
10,animals/seal.jpg,extinction
10,animals/shark.jpg,extinction
10,animals/sheep.jpg,extinction
10,animals/shrimp.jpg,extinction
10,animals/skunk.jpg,extinction
10,animals/snail.jpg,extinction
10,animals/snapper.jpg,acquisition
10,animals/starfish.jpg,extinction
10,animals/tiger.jpg,baseline
10,animals/turkey.jpg,baseline
10,animals/waterbuffalo.jpg,baseline
10,animals/zebra.jpg,baseline
10,tools/airpump.jpg,extinction
10,tools/beadingtool.jpg,acquisition
10,tools/beaker.jpg,acquisition
10,tools/benchdogs.jpg,extinction
10,tools/blackboard.jpg,extinction
10,tools/blower.jpg,acquisition
10,tools/broom.jpg,acquisition
10,tools/bucket.jpg,baseline
10,tools/camera.jpg,baseline
10,tools/campingstove.jpg,acquisition
10,tools/carpetblower.jpg,acquisition
10,tools/chainsaw.jpg,extinction
10,tools/cheesegrater.jpg,extinction
10,tools/chisel.jpg,acquisition
10,tools/drillbit.jpg,extinction
10,tools/duffelbag.jpg,baseline
10,tools/edger.jpg,acquisition
10,tools/electricbreaker.jpg,acquisition
10,tools/eraser.jpg,acquisition
10,tools/extensioncord.jpg,extinction
10,tools/fan.jpg,acquisition
10,tools/faxmachine.jpg,acquisition
10,tools/gardenhose.jpg,acquisition
10,tools/gong.jpg,acquisition
10,tools/hairdryer.jpg,acquisition
10,tools/hammer.jpg,extinction
10,tools/jumpercables.jpg,extinction
10,tools/ladder.jpg,acquisition
10,tools/lawnmower.jpg,acquisition
10,tools/levelmount.jpg,acquisition
10,tools/mallet.jpg,acquisition
10,tools/measuringcups.jpg,acquisition
10,tools/measuringdevice.jpg,acquisition
10,tools/measuringtape.jpg,extinction
10,tools/microwave.jpg,baseline
10,tools/monkeywrench.jpg,extinction
10,tools/padlock.jpg,extinction
10,tools/paintbrush.jpg,baseline
10,tools/paintroller.jpg,acquisition
10,tools/pliers.jpg,acquisition
10,tools/plow.jpg,acquisition
10,tools/plunger.jpg,acquisition
10,tools/pruner.jpg,extinction
10,tools/rake.jpg,acquisition
10,tools/reflexhammer.jpg,acquisition
10,tools/rollingpin.jpg,acquisition
10,tools/ropeandpulley.jpg,extinction
10,tools/routerplane.jpg,extinction
10,tools/ruler.jpg,acquisition
10,tools/sander.jpg,extinction
10,tools/scissors.jpg,acquisition
10,tools/screwdriver.jpg,acquisition
10,tools/shoehorn.jpg,acquisition
10,tools/solderingtorch.jpg,extinction
10,tools/sparkplug.jpg,acquisition
10,tools/spoon.jpg,extinction
10,tools/squeegee.jpg,baseline
10,tools/stove.jpg,extinction
10,tools/thermometer.jpg,acquisition
10,tools/toaster.jpg,extinction
10,tools/transmissionwrench.jpg,acquisition
10,tools/treadmill.jpg,extinction
10,tools/tubeflaring.jpg,acquisition
10,tools/vegetablepeeler.jpg,extinction
10,tools/viceclamp.jpg,acquisition
10,tools/videogamecontroller.jpg,extinction
10,tools/weedeater.jpg,acquisition
10,tools/weldinghelmet.jpg,acquisition
10,tools/wheelbarrow.jpg,acquisition
10,tools/woodchipper.jpg,acquisition
10,tools/workbench.jpg,baseline
10,tools/wrench.jpg,acquisition
12,animals/aardvark.jpg,extinction
12,animals/angelfish.jpg,acquisition
12,animals/ant.jpg,acquisition
12,animals/anteater.jpg,extinction
12,animals/assassinbug.jpg,extinction
12,animals/baboon.jpg,acquisition
12,animals/baldeagle.jpg,acquisition
12,animals/boar.jpg,acquisition
12,animals/brown_bear.jpg,baseline
12,animals/camel.jpg,baseline
12,animals/canary.jpg,baseline
12,animals/carp.jpg,baseline
12,animals/cat.jpg,extinction
12,animals/caterpillarhawkmoth.jpg,acquisition
12,animals/caterpillarpeacockmoth.jpg,acquisition
12,animals/catfish.jpg,extinction
12,animals/chipmunk.jpg,extinction
12,animals/cow.jpg,baseline
12,animals/cranebug.jpg,acquisition
12,animals/cricket.jpg,baseline
12,animals/crow.jpg,baseline
12,animals/dragonfly.jpg,baseline
12,animals/dramaderry.jpg,baseline
12,animals/duck.jpg,extinction
12,animals/elephantafrican.jpg,acquisition
12,animals/finch.jpg,acquisition
12,animals/firebug.jpg,extinction
12,animals/flamingo.jpg,extinction
12,animals/flea.jpg,acquisition
12,animals/gerbil.jpg,extinction
12,animals/giraffe.jpg,acquisition
12,animals/goldfish.jpg,baseline
12,animals/halibut.jpg,extinction
12,animals/herculesbeetle.jpg,extinction
12,animals/herring.jpg,extinction
12,animals/horse.jpg,acquisition
12,animals/hummingbird.jpg,acquisition
12,animals/hyena.jpg,baseline
12,animals/leopard.jpg,extinction
12,animals/llama.jpg,extinction
12,animals/mahimahi.jpg,extinction
12,animals/marmot.jpg,extinction
12,animals/mink.jpg,acquisition
12,animals/mole.jpg,acquisition
12,animals/mouse.jpg,extinction
12,animals/ostrich.jpg,acquisition
12,animals/palmcockatoo.jpg,baseline
12,animals/partridge.jpg,baseline
12,animals/pelican.jpg,acquisition
12,animals/perch.jpg,baseline
12,animals/pigeon.jpg,acquisition
12,animals/pike.jpg,baseline
12,animals/porcupine.jpg,baseline
12,animals/prayingmantis.jpg,acquisition
12,animals/quail.jpg,extinction
12,animals/rabbit.jpg,baseline
12,animals/racoon.jpg,extinction
12,animals/reindeer.jpg,extinction
12,animals/rhino.jpg,acquisition
12,animals/salmon.jpg,extinction
12,animals/seal.jpg,baseline
12,animals/shark.jpg,acquisition
12,animals/sheep.jpg,extinction
12,animals/shrimp.jpg,baseline
12,animals/skunk.jpg,baseline
12,animals/snail.jpg,extinction
12,animals/snapper.jpg,extinction
12,animals/starfish.jpg,baseline
12,animals/tiger.jpg,acquisition
12,animals/turkey.jpg,extinction
12,animals/waterbuffalo.jpg,extinction
12,animals/zebra.jpg,baseline
12,tools/airpump.jpg,acquisition
12,tools/beadingtool.jpg,baseline
12,tools/beaker.jpg,extinction
12,tools/benchdogs.jpg,baseline
12,tools/blackboard.jpg,acquisition
12,tools/blower.jpg,baseline
12,tools/broom.jpg,extinction
12,tools/bucket.jpg,extinction
12,tools/camera.jpg,baseline
12,tools/campingstove.jpg,baseline
12,tools/carpetblower.jpg,acquisition
12,tools/chainsaw.jpg,acquisition
12,tools/cheesegrater.jpg,extinction
12,tools/chisel.jpg,extinction
12,tools/drillbit.jpg,acquisition
12,tools/duffelbag.jpg,baseline
12,tools/edger.jpg,acquisition
12,tools/electricbreaker.jpg,baseline
12,tools/eraser.jpg,baseline
12,tools/extensioncord.jpg,acquisition
12,tools/fan.jpg,acquisition
12,tools/faxmachine.jpg,acquisition
12,tools/gardenhose.jpg,extinction
12,tools/gong.jpg,baseline
12,tools/hairdryer.jpg,extinction
12,tools/hammer.jpg,extinction
12,tools/jumpercables.jpg,baseline
12,tools/ladder.jpg,acquisition
12,tools/lawnmower.jpg,extinction
12,tools/levelmount.jpg,acquisition
12,tools/mallet.jpg,baseline
12,tools/measuringcups.jpg,extinction
12,tools/measuringdevice.jpg,extinction
12,tools/measuringtape.jpg,extinction
12,tools/microwave.jpg,extinction
12,tools/monkeywrench.jpg,extinction
12,tools/padlock.jpg,baseline
12,tools/paintbrush.jpg,extinction
12,tools/paintroller.jpg,baseline
12,tools/pliers.jpg,extinction
12,tools/plow.jpg,extinction
12,tools/plunger.jpg,baseline
12,tools/pruner.jpg,acquisition
12,tools/rake.jpg,baseline
12,tools/reflexhammer.jpg,baseline
12,tools/rollingpin.jpg,baseline
12,tools/ropeandpulley.jpg,baseline
12,tools/routerplane.jpg,baseline
12,tools/ruler.jpg,acquisition
12,tools/sander.jpg,acquisition
12,tools/scissors.jpg,baseline
12,tools/screwdriver.jpg,extinction
12,tools/shoehorn.jpg,extinction
12,tools/solderingtorch.jpg,baseline
12,tools/sparkplug.jpg,acquisition
12,tools/spoon.jpg,baseline
12,tools/squeegee.jpg,baseline
12,tools/stove.jpg,baseline
12,tools/thermometer.jpg,baseline
12,tools/toaster.jpg,extinction
12,tools/transmissionwrench.jpg,extinction
12,tools/treadmill.jpg,extinction
12,tools/tubeflaring.jpg,acquisition
12,tools/vegetablepeeler.jpg,extinction
12,tools/viceclamp.jpg,extinction
12,tools/videogamecontroller.jpg,baseline
12,tools/weedeater.jpg,baseline
12,tools/weldinghelmet.jpg,baseline
12,tools/wheelbarrow.jpg,baseline
12,tools/woodchipper.jpg,acquisition
12,tools/workbench.jpg,extinction
12,tools/wrench.jpg,extinction
13,animals/aardvark.jpg,baseline
13,animals/angelfish.jpg,baseline
13,animals/ant.jpg,acquisition
13,animals/anteater.jpg,acquisition
13,animals/assassinbug.jpg,extinction
13,animals/baboon.jpg,acquisition
13,animals/baldeagle.jpg,extinction
13,animals/boar.jpg,extinction
13,animals/brown_bear.jpg,baseline
13,animals/camel.jpg,acquisition
13,animals/canary.jpg,baseline
13,animals/carp.jpg,baseline
13,animals/cat.jpg,baseline
13,animals/caterpillarhawkmoth.jpg,baseline
13,animals/caterpillarpeacockmoth.jpg,extinction
13,animals/catfish.jpg,acquisition
13,animals/chipmunk.jpg,extinction
13,animals/cow.jpg,baseline
13,animals/cranebug.jpg,baseline
13,animals/cricket.jpg,baseline
13,animals/crow.jpg,acquisition
13,animals/dragonfly.jpg,extinction
13,animals/dramaderry.jpg,extinction
13,animals/duck.jpg,extinction
13,animals/elephantafrican.jpg,extinction
13,animals/finch.jpg,baseline
13,animals/firebug.jpg,acquisition
13,animals/flamingo.jpg,baseline
13,animals/flea.jpg,acquisition
13,animals/gerbil.jpg,extinction
13,animals/giraffe.jpg,extinction
13,animals/goldfish.jpg,baseline
13,animals/halibut.jpg,baseline
13,animals/herculesbeetle.jpg,acquisition
13,animals/herring.jpg,acquisition
13,animals/horse.jpg,extinction
13,animals/hummingbird.jpg,extinction
13,animals/hyena.jpg,extinction
13,animals/leopard.jpg,baseline
13,animals/llama.jpg,baseline
13,animals/mahimahi.jpg,extinction
13,animals/marmot.jpg,extinction
13,animals/mink.jpg,extinction
13,animals/mole.jpg,baseline
13,animals/mouse.jpg,acquisition
13,animals/ostrich.jpg,extinction
13,animals/palmcockatoo.jpg,extinction
13,animals/partridge.jpg,extinction
13,animals/pelican.jpg,baseline
13,animals/perch.jpg,baseline
13,animals/pigeon.jpg,acquisition
13,animals/pike.jpg,baseline
13,animals/porcupine.jpg,acquisition
13,animals/prayingmantis.jpg,extinction
13,animals/quail.jpg,extinction
13,animals/rabbit.jpg,extinction
13,animals/racoon.jpg,extinction
13,animals/reindeer.jpg,baseline
13,animals/rhino.jpg,baseline
13,animals/salmon.jpg,baseline
13,animals/seal.jpg,acquisition
13,animals/shark.jpg,extinction
13,animals/sheep.jpg,extinction
13,animals/shrimp.jpg,baseline
13,animals/skunk.jpg,baseline
13,animals/snail.jpg,baseline
13,animals/snapper.jpg,baseline
13,animals/starfish.jpg,acquisition
13,animals/tiger.jpg,baseline
13,animals/turkey.jpg,baseline
13,animals/waterbuffalo.jpg,extinction
13,animals/zebra.jpg,baseline
13,tools/airpump.jpg,baseline
13,tools/beadingtool.jpg,baseline
13,tools/beaker.jpg,extinction
13,tools/benchdogs.jpg,baseline
13,tools/blackboard.jpg,acquisition
13,tools/blower.jpg,acquisition
13,tools/broom.jpg,baseline
13,tools/bucket.jpg,acquisition
13,tools/camera.jpg,baseline
13,tools/campingstove.jpg,baseline
13,tools/carpetblower.jpg,baseline
13,tools/chainsaw.jpg,acquisition
13,tools/cheesegrater.jpg,acquisition
13,tools/chisel.jpg,baseline
13,tools/drillbit.jpg,baseline
13,tools/duffelbag.jpg,acquisition
13,tools/edger.jpg,baseline
13,tools/electricbreaker.jpg,acquisition
