index,onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
0,4.033,3.0,CS+,animals/goldfish.jpg,Old,baseline,DO,H,H,2.862,memory_run-01,baseline
16,122.233,3.0,CS+,animals/horse.jpg,Old,baseline,DN,M,M,1.039,memory_run-01,extinction
31,237.333,3.0,CS+,animals/hyena.jpg,Old,baseline,DO,H,H,1.296,memory_run-01,extinction
32,245.417,3.0,CS+,animals/shrimp.jpg,Old,baseline,DN,M,M,1.842,memory_run-01,extinction
48,368.633,3.0,CS+,animals/cricket.jpg,Old,baseline,DO,H,H,1.003,memory_run-01,baseline
57,437.35,3.0,CS+,animals/flamingo.jpg,Old,baseline,DO,H,H,0.931,memory_run-01,acquisition
74,565.533,3.0,CS+,animals/caterpillarhawkmoth.jpg,Old,baseline,DO,H,H,0.958,memory_run-01,baseline
76,580.683,3.0,CS+,animals/marmot.jpg,Old,baseline,DO,H,H,1.442,memory_run-01,acquisition
85,39.417,3.0,CS+,animals/racoon.jpg,Old,baseline,DO,H,H,0.953,memory_run-02,acquisition
94,103.117,3.0,CS+,animals/salmon.jpg,Old,baseline,DO,H,H,1.829,memory_run-02,baseline
101,152.6,3.0,CS+,animals/starfish.jpg,Old,baseline,DO,H,H,0.953,memory_run-02,extinction
113,237.483,3.0,CS+,animals/cranebug.jpg,Old,baseline,DO,H,H,1.371,memory_run-02,acquisition
122,303.133,3.0,CS+,animals/cat.jpg,Old,baseline,DO,H,H,2.372,memory_run-02,acquisition
124,319.283,3.0,CS+,animals/perch.jpg,Old,baseline,DO,H,H,1.2819999999999998,memory_run-02,baseline
141,456.5,3.0,CS+,animals/halibut.jpg,Old,baseline,MO,H,M,2.105,memory_run-02,baseline
152,545.283,3.0,CS+,animals/canary.jpg,Old,baseline,MN,M,M,2.533,memory_run-02,baseline
162,18.184,3.0,CS+,animals/llama.jpg,Old,baseline,DO,H,H,1.2819999999999998,memory_run-03,baseline
174,103.0,3.0,CS+,animals/elephantafrican.jpg,Old,baseline,DO,H,H,1.157,memory_run-03,acquisition
183,166.65,3.0,CS+,animals/zebra.jpg,Old,baseline,DO,H,H,0.812,memory_run-03,acquisition
193,237.35,3.0,CS+,animals/skunk.jpg,Old,baseline,MN,M,M,2.727,memory_run-03,extinction
201,294.9840000000001,3.0,CS+,animals/aardvark.jpg,Old,baseline,,M,M,,memory_run-03,extinction
216,416.117,3.0,CS+,animals/rhino.jpg,Old,baseline,DO,H,H,0.937,memory_run-03,acquisition
224,480.75,3.0,CS+,animals/reindeer.jpg,Old,baseline,,M,M,,memory_run-03,baseline
231,537.2669999999998,3.0,CS+,animals/finch.jpg,Old,baseline,DO,H,H,1.162,memory_run-03,baseline
9,69.717,3.0,CS+,animals/mole.jpg,Old,acquisition,MO,H,M,2.338,memory_run-01,acquisition
19,143.45,3.0,CS+,animals/boar.jpg,Old,acquisition,DO,H,H,1.398,memory_run-01,acquisition
22,165.65,3.0,CS+,animals/pelican.jpg,Old,acquisition,DO,H,H,1.266,memory_run-01,acquisition
34,260.566,3.0,CS+,animals/caterpillarpeacockmoth.jpg,Old,acquisition,DO,H,H,1.177,memory_run-01,acquisition
44,336.316,3.0,CS+,animals/giraffe.jpg,Old,acquisition,DO,H,H,1.489,memory_run-01,baseline
53,406.033,3.0,CS+,animals/porcupine.jpg,Old,acquisition,DO,H,H,0.922,memory_run-01,baseline
77,587.766,3.0,CS+,animals/pigeon.jpg,Old,acquisition,DO,H,H,1.275,memory_run-01,extinction
79,602.933,3.0,CS+,animals/gerbil.jpg,Old,acquisition,DO,H,H,1.42,memory_run-01,baseline
87,53.567,3.0,CS+,animals/waterbuffalo.jpg,Old,acquisition,DO,H,H,1.238,memory_run-02,extinction
92,88.95,3.0,CS+,animals/leopard.jpg,Old,acquisition,DO,H,H,1.1909999999999998,memory_run-02,extinction
110,216.267,3.0,CS+,animals/quail.jpg,Old,acquisition,DO,H,H,1.237,memory_run-02,acquisition
115,251.633,3.0,CS+,animals/baboon.jpg,Old,acquisition,DO,H,H,0.8029999999999999,memory_run-02,acquisition
130,367.716,3.0,CS+,animals/hummingbird.jpg,Old,acquisition,MN,M,M,2.29,memory_run-02,baseline
136,416.15,3.0,CS+,animals/herculesbeetle.jpg,Old,acquisition,DO,H,H,1.162,memory_run-02,extinction
151,537.216,3.0,CS+,animals/snapper.jpg,Old,acquisition,DO,H,H,1.263,memory_run-02,acquisition
154,561.4,3.0,CS+,animals/cow.jpg,Old,acquisition,DO,H,H,1.276,memory_run-02,extinction
164,32.317,3.0,CS+,animals/prayingmantis.jpg,Old,acquisition,DO,H,H,1.216,memory_run-03,baseline
168,60.6,3.0,CS+,animals/ostrich.jpg,Old,acquisition,DO,H,H,0.6779999999999999,memory_run-03,extinction
187,194.917,3.0,CS+,animals/dragonfly.jpg,Old,acquisition,DO,H,H,0.863,memory_run-03,acquisition
192,230.284,3.0,CS+,animals/flea.jpg,Old,acquisition,DO,H,H,1.381,memory_run-03,extinction
202,303.034,3.0,CS+,animals/tiger.jpg,Old,acquisition,DN,M,M,2.099,memory_run-03,acquisition
209,359.6,3.0,CS+,animals/crow.jpg,Old,acquisition,DN,M,M,1.836,memory_run-03,extinction
223,472.68300000000005,3.0,CS+,animals/pike.jpg,Old,acquisition,DN,M,M,2.864,memory_run-03,extinction
233,553.4,3.0,CS+,animals/angelfish.jpg,Old,acquisition,,M,M,,memory_run-03,baseline
6,48.467,3.0,CS+,animals/dramaderry.jpg,Old,extinction,DO,H,H,1.327,memory_run-01,extinction
10,77.8,3.0,CS+,animals/firebug.jpg,Old,extinction,DO,H,H,1.253,memory_run-01,acquisition
36,275.733,3.0,CS+,animals/camel.jpg,Old,extinction,MO,H,M,2.766,memory_run-01,extinction
37,283.8,3.0,CS+,animals/herring.jpg,Old,extinction,MN,M,M,2.884,memory_run-01,baseline
46,352.483,3.0,CS+,animals/mink.jpg,Old,extinction,DO,H,H,1.899,memory_run-01,baseline
50,383.8,3.0,CS+,animals/mahimahi.jpg,Old,extinction,MO,H,M,2.142,memory_run-01,extinction
65,495.93300000000005,3.0,CS+,animals/sheep.jpg,Old,extinction,DN,M,M,1.4269999999999998,memory_run-01,extinction
73,557.466,3.0,CS+,animals/mouse.jpg,Old,extinction,DO,H,H,0.983,memory_run-01,extinction
82,18.183,3.0,CS+,animals/chipmunk.jpg,Old,extinction,DN,M,M,2.206,memory_run-02,acquisition
86,46.5,3.0,CS+,animals/anteater.jpg,Old,extinction,DO,H,H,1.601,memory_run-02,acquisition
102,159.683,3.0,CS+,animals/turkey.jpg,Old,extinction,DN,M,M,1.883,memory_run-02,extinction
116,258.7,3.0,CS+,animals/rabbit.jpg,Old,extinction,DO,H,H,0.747,memory_run-02,baseline
121,295.066,3.0,CS+,animals/carp.jpg,Old,extinction,DO,H,H,1.193,memory_run-02,baseline
133,391.93300000000005,3.0,CS+,animals/partridge.jpg,Old,extinction,MO,H,M,2.642,memory_run-02,extinction
148,513.016,3.0,CS+,animals/brown_bear.jpg,Old,extinction,MO,H,M,2.199,memory_run-02,baseline
155,569.4830000000002,3.0,CS+,animals/seal.jpg,Old,extinction,DO,H,H,2.079,memory_run-02,acquisition
169,67.667,3.0,CS+,animals/ant.jpg,Old,extinction,DO,H,H,1.129,memory_run-03,acquisition
179,138.35,3.0,CS+,animals/duck.jpg,Old,extinction,MN,M,M,1.486,memory_run-03,baseline
197,265.6,3.0,CS+,animals/palmcockatoo.jpg,Old,extinction,MO,H,M,2.5,memory_run-03,baseline
199,279.784,3.0,CS+,animals/baldeagle.jpg,Old,extinction,DN,M,M,1.51,memory_run-03,extinction
200,286.884,3.0,CS+,animals/assassinbug.jpg,Old,extinction,DN,M,M,1.877,memory_run-03,extinction
205,327.25,3.0,CS+,animals/snail.jpg,Old,extinction,DO,H,H,2.202,memory_run-03,extinction
221,456.533,3.0,CS+,animals/catfish.jpg,Old,extinction,,M,M,,memory_run-03,acquisition
226,496.9,3.0,CS+,animals/shark.jpg,Old,extinction,DO,H,H,1.192,memory_run-03,acquisition
5,41.383,3.0,CS+,animals/stickinsect.jpg,New,foil,MO,FA,CR,2.66,memory_run-01,
11,85.883,3.0,CS+,animals/highlandcow.jpg,New,foil,DN,CR,CR,1.861,memory_run-01,
14,108.1,3.0,CS+,animals/woodlouse.jpg,New,foil,MN,CR,CR,1.633,memory_run-01,
15,115.167,3.0,CS+,animals/octopus.jpg,New,foil,DN,CR,CR,1.463,memory_run-01,
21,158.583,3.0,CS+,animals/flounder.jpg,New,foil,DN,CR,CR,1.811,memory_run-01,
30,229.267,3.0,CS+,animals/panda.jpg,New,foil,MN,CR,CR,2.498,memory_run-01,
35,267.66700000000003,3.0,CS+,animals/ladybug.jpg,New,foil,DN,CR,CR,2.079,memory_run-01,
38,291.866,3.0,CS+,animals/koala.jpg,New,foil,DN,CR,CR,1.375,memory_run-01,
41,314.116,3.0,CS+,animals/waterdragon.jpg,New,foil,DN,CR,CR,2.184,memory_run-01,
42,321.183,3.0,CS+,animals/tortoise.jpg,New,foil,DN,CR,CR,2.532,memory_run-01,
43,329.233,3.0,CS+,animals/seaslug.jpg,New,foil,DN,CR,CR,2.99,memory_run-01,
45,344.4,3.0,CS+,animals/hermitcrab.jpg,New,foil,DN,CR,CR,2.576,memory_run-01,
62,473.716,3.0,CS+,animals/monkey.jpg,New,foil,DO,FA,FA,0.987,memory_run-01,
66,504.0,3.0,CS+,animals/bullfrog.jpg,New,foil,DN,CR,CR,1.264,memory_run-01,
67,512.05,3.0,CS+,animals/crane.jpg,New,foil,DN,CR,CR,2.345,memory_run-01,
69,527.183,3.0,CS+,animals/balloonfish.jpg,New,foil,MN,CR,CR,2.117,memory_run-01,
84,32.333,3.0,CS+,animals/malaysianjunglenymph.jpg,New,foil,DN,CR,CR,2.186,memory_run-02,
88,60.65,3.0,CS+,animals/caracal.jpg,New,foil,DN,CR,CR,1.28,memory_run-02,
89,67.717,3.0,CS+,animals/orangutan.jpg,New,foil,DN,CR,CR,2.923,memory_run-02,
97,124.317,3.0,CS+,animals/dove.jpg,New,foil,MN,CR,CR,2.494,memory_run-02,
