index,onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
225,488.666,3.0,CS+,animals/cat.jpg,Old,extinction,DN,M,M,0.972,memory_run-03,extinction
4,34.366,3.0,CS+,animals/hermitcrab.jpg,New,foil,MN,CR,CR,1.442,memory_run-01,
16,125.283,3.0,CS+,animals/octopus.jpg,New,foil,MO,FA,CR,1.634,memory_run-01,
18,140.416,3.0,CS+,animals/panda.jpg,New,foil,DO,FA,FA,1.096,memory_run-01,
19,148.483,3.0,CS+,animals/bullfrog.jpg,New,foil,MN,CR,CR,1.344,memory_run-01,
29,221.283,3.0,CS+,animals/balloonfish.jpg,New,foil,MN,CR,CR,1.796,memory_run-01,
31,237.466,3.0,CS+,animals/flounder.jpg,New,foil,MO,FA,CR,1.491,memory_run-01,
34,261.666,3.0,CS+,animals/woodlouse.jpg,New,foil,DN,CR,CR,1.16,memory_run-01,
39,297.982,3.0,CS+,animals/seaslug.jpg,New,foil,MN,CR,CR,2.19,memory_run-01,
42,321.216,3.0,CS+,animals/koala.jpg,New,foil,MO,FA,CR,1.558,memory_run-01,
46,350.5490000000001,3.0,CS+,animals/tortoise.jpg,New,foil,MN,CR,CR,1.817,memory_run-01,
48,364.699,3.0,CS+,animals/monkey.jpg,New,foil,DN,CR,CR,1.41,memory_run-01,
50,379.816,3.0,CS+,animals/ladybug.jpg,New,foil,MN,CR,CR,1.508,memory_run-01,
72,549.549,3.0,CS+,animals/crane.jpg,New,foil,MO,FA,CR,1.356,memory_run-01,
73,557.649,3.0,CS+,animals/highlandcow.jpg,New,foil,MO,FA,CR,1.54,memory_run-01,
74,564.732,3.0,CS+,animals/stickinsect.jpg,New,foil,MO,FA,CR,2.612,memory_run-01,
75,571.799,3.0,CS+,animals/waterdragon.jpg,New,foil,MN,CR,CR,1.463,memory_run-01,
80,4.034,3.0,CS+,animals/tragopan.jpg,New,foil,DN,CR,CR,1.237,memory_run-02,
95,110.25,3.0,CS+,animals/rooster.jpg,New,foil,MN,CR,CR,2.131,memory_run-02,
96,117.3,3.0,CS+,animals/slug.jpg,New,foil,MN,CR,CR,1.779,memory_run-02,
98,131.433,3.0,CS+,animals/malaysianjunglenymph.jpg,New,foil,DN,CR,CR,1.097,memory_run-02,
100,145.567,3.0,CS+,animals/earthworm.jpg,New,foil,DN,CR,CR,1.699,memory_run-02,
107,195.05,3.0,CS+,animals/owl.jpg,New,foil,MN,CR,CR,1.206,memory_run-02,
112,230.433,3.0,CS+,animals/caracal.jpg,New,foil,DN,CR,CR,1.149,memory_run-02,
118,272.916,3.0,CS+,animals/wasp.jpg,New,foil,MO,FA,CR,1.375,memory_run-02,
123,311.283,3.0,CS+,animals/marlin.jpg,New,foil,MN,CR,CR,1.411,memory_run-02,
129,359.68300000000005,3.0,CS+,animals/orangutan.jpg,New,foil,DN,CR,CR,1.1740000000000002,memory_run-02,
130,367.75,3.0,CS+,animals/crab.jpg,New,foil,MN,CR,CR,1.43,memory_run-02,
132,383.883,3.0,CS+,animals/dove.jpg,New,foil,MO,FA,CR,1.848,memory_run-02,
152,545.266,3.0,CS+,animals/beardeddragon.jpg,New,foil,DO,FA,FA,0.8170000000000001,memory_run-02,
153,553.3330000000002,3.0,CS+,animals/stinkbug.jpg,New,foil,DO,FA,FA,0.927,memory_run-02,
154,561.399,3.0,CS+,animals/armadillo.jpg,New,foil,MO,FA,CR,1.3019999999999998,memory_run-02,
155,569.466,3.0,CS+,animals/leafinsect.jpg,New,foil,MN,CR,CR,1.22,memory_run-02,
162,18.117,3.0,CS+,animals/emu.jpg,New,foil,DN,CR,CR,1.108,memory_run-03,
165,39.35,3.0,CS+,animals/kangaroo.jpg,New,foil,DO,FA,FA,1.116,memory_run-03,
170,74.717,3.0,CS+,animals/dockbug2.jpg,New,foil,DN,CR,CR,1.058,memory_run-03,
176,117.184,3.0,CS+,animals/gecko.jpg,New,foil,DN,CR,CR,1.167,memory_run-03,
183,166.667,3.0,CS+,animals/deer.jpg,New,foil,MN,CR,CR,1.368,memory_run-03,
184,173.733,3.0,CS+,animals/toucan.jpg,New,foil,MN,CR,CR,1.108,memory_run-03,
188,202.117,3.0,CS+,animals/clownfish.jpg,New,foil,MO,FA,CR,1.159,memory_run-03,
194,244.567,3.0,CS+,animals/vulture.jpg,New,foil,MN,CR,CR,1.586,memory_run-03,
202,303.117,3.0,CS+,animals/clam.jpg,New,foil,DN,CR,CR,1.375,memory_run-03,
207,343.483,3.0,CS+,animals/cod.jpg,New,foil,MN,CR,CR,1.0659999999999998,memory_run-03,
209,359.616,3.0,CS+,animals/macaw.jpg,New,foil,MN,CR,CR,1.165,memory_run-03,
217,424.15,3.0,CS+,animals/lion.jpg,New,foil,DN,CR,CR,1.482,memory_run-03,
232,545.133,3.0,CS+,animals/ibises.jpg,New,foil,DN,CR,CR,1.147,memory_run-03,
233,553.1990000000002,3.0,CS+,animals/lobsterspiny.jpg,New,foil,DN,CR,CR,1.138,memory_run-03,
234,561.283,3.0,CS+,animals/penguin.jpg,New,foil,MN,CR,CR,1.429,memory_run-03,
235,569.3330000000002,3.0,CS+,animals/lizard.jpg,New,foil,DN,CR,CR,1.145,memory_run-03,
3,27.266,3.0,CS-,tools/gong.jpg,Old,baseline,DN,M,M,1.421,memory_run-01,extinction
17,133.366,3.0,CS-,tools/beadingtool.jpg,Old,baseline,MN,M,M,1.977,memory_run-01,extinction
28,214.216,3.0,CS-,tools/reflexhammer.jpg,Old,baseline,DN,M,M,1.283,memory_run-01,extinction
35,268.716,3.0,CS-,tools/cheesegrater.jpg,Old,baseline,MN,M,M,1.395,memory_run-01,acquisition
53,403.049,3.0,CS-,tools/plunger.jpg,Old,baseline,MO,H,M,2.457,memory_run-01,baseline
54,411.149,3.0,CS-,tools/transmissionwrench.jpg,Old,baseline,MN,M,M,1.4780000000000002,memory_run-01,baseline
66,502.065,3.0,CS-,tools/drillbit.jpg,Old,baseline,DO,H,H,1.446,memory_run-01,baseline
67,510.132,3.0,CS-,tools/electricbreaker.jpg,Old,baseline,MN,M,M,1.276,memory_run-01,baseline
90,74.917,3.0,CS-,tools/plow.jpg,Old,baseline,MN,M,M,1.567,memory_run-02,extinction
94,103.183,3.0,CS-,tools/faxmachine.jpg,Old,baseline,MN,M,M,1.644,memory_run-02,extinction
108,202.133,3.0,CS-,tools/ropeandpulley.jpg,Old,baseline,MN,M,M,1.307,memory_run-02,extinction
113,237.517,3.0,CS-,tools/hairdryer.jpg,Old,baseline,DN,M,M,1.686,memory_run-02,extinction
124,319.35,3.0,CS-,tools/rollingpin.jpg,Old,baseline,MN,M,M,0.8490000000000001,memory_run-02,extinction
128,351.616,3.0,CS-,tools/gardenhose.jpg,Old,baseline,MN,M,M,1.161,memory_run-02,baseline
146,496.816,3.0,CS-,tools/scissors.jpg,Old,baseline,MN,M,M,0.941,memory_run-02,baseline
147,504.9,3.0,CS-,tools/ladder.jpg,Old,baseline,DN,M,M,1.274,memory_run-02,baseline
160,4.017,3.0,CS-,tools/shoehorn.jpg,Old,baseline,MN,M,M,1.163,memory_run-03,extinction
177,124.233,3.0,CS-,tools/weldinghelmet.jpg,Old,baseline,DN,M,M,1.072,memory_run-03,extinction
181,152.517,3.0,CS-,tools/stove.jpg,Old,baseline,MO,H,M,1.3030000000000002,memory_run-03,acquisition
191,223.317,3.0,CS-,tools/paintroller.jpg,Old,baseline,MO,H,M,1.579,memory_run-03,extinction
201,295.033,3.0,CS-,tools/chisel.jpg,Old,baseline,MN,M,M,1.357,memory_run-03,extinction
212,383.8,3.0,CS-,tools/rake.jpg,Old,baseline,MN,M,M,1.2919999999999998,memory_run-03,baseline
226,496.733,3.0,CS-,tools/wheelbarrow.jpg,Old,baseline,MN,M,M,1.35,memory_run-03,extinction
227,504.783,3.0,CS-,tools/pliers.jpg,Old,baseline,MN,M,M,1.294,memory_run-03,acquisition
9,71.766,3.0,CS-,tools/benchdogs.jpg,Old,acquisition,DN,M,M,1.7,memory_run-01,extinction
15,117.216,3.0,CS-,tools/beaker.jpg,Old,acquisition,MN,M,M,1.401,memory_run-01,extinction
22,169.683,3.0,CS-,tools/tubeflaring.jpg,Old,acquisition,MO,H,M,1.389,memory_run-01,extinction
33,253.616,3.0,CS-,tools/sander.jpg,Old,acquisition,MN,M,M,1.844,memory_run-01,extinction
51,387.899,3.0,CS-,tools/mallet.jpg,Old,acquisition,DN,M,M,1.883,memory_run-01,extinction
59,448.549,3.0,CS-,tools/vegetablepeeler.jpg,Old,acquisition,DO,H,H,1.725,memory_run-01,acquisition
68,518.215,3.0,CS-,tools/viceclamp.jpg,Old,acquisition,MN,M,M,1.44,memory_run-01,extinction
69,526.299,3.0,CS-,tools/pruner.jpg,Old,acquisition,MO,H,M,2.186,memory_run-01,extinction
86,46.534,3.0,CS-,tools/levelmount.jpg,Old,acquisition,MN,M,M,1.7380000000000002,memory_run-02,extinction
87,53.63399999999999,3.0,CS-,tools/blackboard.jpg,Old,acquisition,MN,M,M,1.49,memory_run-02,extinction
114,244.6,3.0,CS-,tools/sparkplug.jpg,Old,acquisition,MN,M,M,1.219,memory_run-02,baseline
119,280.017,3.0,CS-,tools/fan.jpg,Old,acquisition,MO,H,M,1.429,memory_run-02,extinction
133,391.93300000000005,3.0,CS-,tools/thermometer.jpg,Old,acquisition,DO,H,H,1.955,memory_run-02,acquisition
138,432.283,3.0,CS-,tools/measuringcups.jpg,Old,acquisition,DO,H,H,1.286,memory_run-02,acquisition
148,512.9830000000002,3.0,CS-,tools/broom.jpg,Old,acquisition,DO,H,H,1.077,memory_run-02,acquisition
149,521.05,3.0,CS-,tools/ruler.jpg,Old,acquisition,MN,M,M,1.23,memory_run-02,extinction
168,60.567,3.0,CS-,tools/eraser.jpg,Old,acquisition,MO,H,M,1.261,memory_run-03,acquisition
175,110.084,3.0,CS-,tools/woodchipper.jpg,Old,acquisition,MN,M,M,1.274,memory_run-03,extinction
185,180.817,3.0,CS-,tools/routerplane.jpg,Old,acquisition,MN,M,M,1.271,memory_run-03,extinction
198,272.816,3.0,CS-,tools/measuringdevice.jpg,Old,acquisition,MN,M,M,1.839,memory_run-03,extinction
208,351.533,3.0,CS-,tools/weedeater.jpg,Old,acquisition,MN,M,M,1.942,memory_run-03,extinction
213,391.866,3.0,CS-,tools/lawnmower.jpg,Old,acquisition,MN,M,M,1.138,memory_run-03,acquisition
228,512.8330000000002,3.0,CS-,tools/spoon.jpg,Old,acquisition,MN,M,M,1.673,memory_run-03,extinction
229,520.9159999999998,3.0,CS-,tools/wrench.jpg,Old,acquisition,MN,M,M,1.396,memory_run-03,baseline
6,49.566,3.0,CS-,tools/campingstove.jpg,Old,extinction,DN,M,M,1.416,memory_run-01,extinction
10,79.816,3.0,CS-,tools/carpetblower.jpg,Old,extinction,MN,M,M,1.5,memory_run-01,extinction
23,176.783,3.0,CS-,tools/treadmill.jpg,Old,extinction,DN,M,M,1.354,memory_run-01,extinction
30,229.366,3.0,CS-,tools/extensioncord.jpg,Old,extinction,MN,M,M,2.155,memory_run-01,baseline
49,371.749,3.0,CS-,tools/padlock.jpg,Old,extinction,MN,M,M,1.485,memory_run-01,extinction
55,418.216,3.0,CS-,tools/bucket.jpg,Old,extinction,DN,M,M,1.369,memory_run-01,extinction
70,534.399,3.0,CS-,tools/paintbrush.jpg,Old,extinction,MO,H,M,1.401,memory_run-01,baseline
71,542.4490000000002,3.0,CS-,tools/screwdriver.jpg,Old,extinction,MN,M,M,1.791,memory_run-01,baseline
91,81.984,3.0,CS-,tools/camera.jpg,Old,extinction,DO,H,H,1.248,memory_run-02,acquisition
92,89.05,3.0,CS-,tools/solderingtorch.jpg,Old,extinction,MN,M,M,1.257,memory_run-02,baseline
103,166.767,3.0,CS-,tools/microwave.jpg,Old,extinction,MN,M,M,1.495,memory_run-02,extinction
109,209.2,3.0,CS-,tools/workbench.jpg,Old,extinction,DN,M,M,1.1909999999999998,memory_run-02,baseline
125,327.4,3.0,CS-,tools/edger.jpg,Old,extinction,MN,M,M,1.4480000000000002,memory_run-02,acquisition
126,335.466,3.0,CS-,tools/jumpercables.jpg,Old,extinction,DO,H,H,1.339,memory_run-02,acquisition
150,529.116,3.0,CS-,tools/monkeywrench.jpg,Old,extinction,MN,M,M,1.833,memory_run-02,acquisition
151,537.183,3.0,CS-,tools/measuringtape.jpg,Old,extinction,MN,M,M,2.424,memory_run-02,baseline
166,46.434,3.0,CS-,tools/videogamecontroller.jpg,Old,extinction,DO,H,H,1.3330000000000002,memory_run-03,acquisition
178,131.317,3.0,CS-,tools/duffelbag.jpg,Old,extinction,DO,H,H,1.477,memory_run-03,acquisition
192,230.367,3.0,CS-,tools/airpump.jpg,Old,extinction,MO,H,M,2.4530000000000003,memory_run-03,acquisition
196,258.717,3.0,CS-,tools/toaster.jpg,Old,extinction,MN,M,M,1.615,memory_run-03,extinction
215,408.016,3.0,CS-,tools/squeegee.jpg,Old,extinction,MN,M,M,0.986,memory_run-03,extinction
219,440.266,3.0,CS-,tools/blower.jpg,Old,extinction,MO,H,M,1.235,memory_run-03,extinction
230,528.9830000000002,3.0,CS-,tools/chainsaw.jpg,Old,extinction,DO,H,H,1.773,memory_run-03,acquisition
231,537.05,3.0,CS-,tools/hammer.jpg,Old,extinction,MO,H,M,1.622,memory_run-03,extinction
0,4.033,3.0,CS-,tools/level.jpg,New,foil,DN,CR,CR,2.263,memory_run-01,
1,11.116,3.0,CS-,tools/magnet.jpg,New,foil,MO,FA,CR,1.865,memory_run-01,
11,86.883,3.0,CS-,tools/keys.jpg,New,foil,DN,CR,CR,1.375,memory_run-01,
13,103.066,3.0,CS-,tools/bolt.jpg,New,foil,DO,FA,FA,1.735,memory_run-01,
26,200.066,3.0,CS-,tools/electricdrill.jpg,New,foil,MO,FA,CR,1.61,memory_run-01,
27,207.133,3.0,CS-,tools/engine.jpg,New,foil,MN,CR,CR,1.503,memory_run-01,
37,282.849,3.0,CS-,tools/burnisher.jpg,New,foil,DN,CR,CR,1.994,memory_run-01,
38,289.899,3.0,CS-,tools/caulkinggun.jpg,New,foil,MN,CR,CR,1.389,memory_run-01,
41,313.132,3.0,CS-,tools/mellonballer.jpg,New,foil,DN,CR,CR,1.817,memory_run-01,
44,336.38199999999995,3.0,CS-,tools/lantern.jpg,New,foil,MN,CR,CR,1.561,memory_run-01,
45,343.466,3.0,CS-,tools/grapplinghook.jpg,New,foil,DN,CR,CR,1.334,memory_run-01,
47,357.616,3.0,CS-,tools/whistle.jpg,New,foil,MN,CR,CR,1.617,memory_run-01,
76,579.865,3.0,CS-,tools/microscope.jpg,New,foil,DN,CR,CR,1.205,memory_run-01,
77,586.932,3.0,CS-,tools/dremel.jpg,New,foil,DN,CR,CR,1.217,memory_run-01,
78,593.998,3.0,CS-,tools/whisk.jpg,New,foil,DN,CR,CR,1.005,memory_run-01,
79,602.099,3.0,CS-,tools/wateringcan.jpg,New,foil,MN,CR,CR,1.39,memory_run-01,
81,11.134,3.0,CS-,tools/telephone.jpg,New,foil,MN,CR,CR,2.036,memory_run-02,
84,32.384,3.0,CS-,tools/duster.jpg,New,foil,DN,CR,CR,1.723,memory_run-02,
93,96.117,3.0,CS-,tools/hedgeshears.jpg,New,foil,MN,CR,CR,1.564,memory_run-02,
97,124.35,3.0,CS-,tools/pizzacutter.jpg,New,foil,MN,CR,CR,1.219,memory_run-02,
101,152.61700000000005,3.0,CS-,tools/anvil.jpg,New,foil,DO,FA,FA,1.612,memory_run-02,
111,223.367,3.0,CS-,tools/clamp.jpg,New,foil,MN,CR,CR,1.148,memory_run-02,
115,251.683,3.0,CS-,tools/sawblade.jpg,New,foil,MN,CR,CR,1.123,memory_run-02,
117,265.867,3.0,CS-,tools/laptop.jpg,New,foil,DN,CR,CR,1.644,memory_run-02,
121,295.15,3.0,CS-,tools/stapler.jpg,New,foil,MN,CR,CR,1.525,memory_run-02,
122,303.233,3.0,CS-,tools/razorblade.jpg,New,foil,DN,CR,CR,2.05,memory_run-02,
135,408.083,3.0,CS-,tools/scratchawl.jpg,New,foil,MN,CR,CR,1.352,memory_run-02,
137,424.233,3.0,CS-,tools/battery.jpg,New,foil,MO,FA,CR,1.835,memory_run-02,
156,577.549,3.0,CS-,tools/carabiner.jpg,New,foil,MN,CR,CR,1.176,memory_run-02,
157,585.616,3.0,CS-,tools/snowbrush.jpg,New,foil,MN,CR,CR,2.217,memory_run-02,
158,593.6990000000002,3.0,CS-,tools/flashlight.jpg,New,foil,MN,CR,CR,1.238,memory_run-02,
159,601.783,3.0,CS-,tools/pick.jpg,New,foil,MN,CR,CR,1.205,memory_run-02,
164,32.284,3.0,CS-,tools/watch.jpg,New,foil,DN,CR,CR,0.948,memory_run-03,
172,88.867,3.0,CS-,tools/hourglass.jpg,New,foil,DN,CR,CR,1.065,memory_run-03,
173,95.917,3.0,CS-,tools/crank.jpg,New,foil,DN,CR,CR,1.241,memory_run-03,
174,103.0,3.0,CS-,tools/tape.jpg,New,foil,DN,CR,CR,1.264,memory_run-03,
186,187.917,3.0,CS-,tools/electricsewingmachine.jpg,New,foil,MN,CR,CR,1.659,memory_run-03,
189,209.217,3.0,CS-,tools/magnifyingglass.jpg,New,foil,DN,CR,CR,1.098,memory_run-03,
190,216.267,3.0,CS-,tools/vicegrips.jpg,New,foil,MN,CR,CR,1.128,memory_run-03,
197,265.766,3.0,CS-,tools/stethoscope.jpg,New,foil,MN,CR,CR,1.577,memory_run-03,
203,311.216,3.0,CS-,tools/clippers.jpg,New,foil,MN,CR,CR,1.475,memory_run-03,
205,327.366,3.0,CS-,tools/smartphone.jpg,New,foil,DN,CR,CR,0.8640000000000001,memory_run-03,
210,367.666,3.0,CS-,tools/shovel.jpg,New,foil,DN,CR,CR,1.0590000000000002,memory_run-03,
214,399.95,3.0,CS-,tools/vacuumcleaner.jpg,New,foil,DN,CR,CR,1.196,memory_run-03,
236,577.383,3.0,CS-,tools/staplegun.jpg,New,foil,MN,CR,CR,1.075,memory_run-03,
237,585.466,3.0,CS-,tools/cuttingboard.jpg,New,foil,DN,CR,CR,1.075,memory_run-03,
238,593.549,3.0,CS-,tools/nailgun.jpg,New,foil,MN,CR,CR,1.099,memory_run-03,
239,601.616,3.0,CS-,tools/compass.jpg,New,foil,DN,CR,CR,1.154,memory_run-03,
