2.74160000e+01	3.00000000e+00	1.00000000e+00
3.45330000e+01	3.00000000e+00	1.00000000e+00
1.17966000e+02	3.00000000e+00	1.00000000e+00
1.26083000e+02	3.00000000e+00	1.00000000e+00
1.94233000e+02	3.00000000e+00	1.00000000e+00
2.48099000e+02	3.00000000e+00	1.00000000e+00
2.78599000e+02	3.00000000e+00	1.00000000e+00
2.94866000e+02	3.00000000e+00	1.00000000e+00
3.49799000e+02	3.00000000e+00	1.00000000e+00
3.57949000e+02	3.00000000e+00	1.00000000e+00
4.12849000e+02	3.00000000e+00	1.00000000e+00
4.27099000e+02	3.00000000e+00	1.00000000e+00
5.84949000e+02	3.00000000e+00	1.00000000e+00
5.92066000e+02	3.00000000e+00	1.00000000e+00
6.00199000e+02	3.00000000e+00	1.00000000e+00
6.07316000e+02	3.00000000e+00	1.00000000e+00
