subject,encode_phase,condition,source_memory,run,roi,pe
12,extinction,CSp,extinction,memory_run-02,thl,-47.292706
12,extinction,CSp,extinction,memory_run-02,lOFC,-26.497576
12,extinction,CSp,extinction,memory_run-02,rsp,-46.158012
12,extinction,CSp,extinction,memory_run-03,dACC,11.495601
12,extinction,CSp,extinction,memory_run-03,thl,7.871828999999999
12,extinction,CSp,extinction,memory_run-03,lOFC,9.510611
12,extinction,CSp,extinction,memory_run-03,rsp,-57.00853000000001
12,extinction,CSm,baseline,memory_run-01,dACC,-158.82283
12,extinction,CSm,baseline,memory_run-01,thl,-125.53588
12,extinction,CSm,baseline,memory_run-01,lOFC,-71.67655
12,extinction,CSm,baseline,memory_run-01,rsp,-150.00772
12,extinction,CSm,baseline,memory_run-02,dACC,-99.777534
12,extinction,CSm,baseline,memory_run-02,thl,-13.938195
12,extinction,CSm,baseline,memory_run-02,lOFC,24.864954
12,extinction,CSm,baseline,memory_run-02,rsp,-78.586136
12,extinction,CSm,baseline,memory_run-03,dACC,-33.020813000000004
12,extinction,CSm,baseline,memory_run-03,thl,-13.800034
12,extinction,CSm,baseline,memory_run-03,lOFC,26.138586
12,extinction,CSm,baseline,memory_run-03,rsp,-122.469505
12,extinction,CSm,acquisition,memory_run-01,dACC,20.75677
12,extinction,CSm,acquisition,memory_run-01,thl,146.53003
12,extinction,CSm,acquisition,memory_run-01,lOFC,32.0101
12,extinction,CSm,acquisition,memory_run-01,rsp,-45.633915
12,extinction,CSm,acquisition,memory_run-02,dACC,-127.78197
12,extinction,CSm,acquisition,memory_run-02,thl,-74.589035
12,extinction,CSm,acquisition,memory_run-02,lOFC,-134.99083000000002
12,extinction,CSm,acquisition,memory_run-02,rsp,-113.85107
12,extinction,CSm,acquisition,memory_run-03,dACC,2.068159
12,extinction,CSm,acquisition,memory_run-03,thl,-32.921890000000005
12,extinction,CSm,acquisition,memory_run-03,lOFC,-60.91358
12,extinction,CSm,acquisition,memory_run-03,rsp,-30.614565
12,extinction,CSm,extinction,memory_run-01,dACC,99.09633
12,extinction,CSm,extinction,memory_run-01,thl,142.0676
12,extinction,CSm,extinction,memory_run-01,lOFC,-2.444774
12,extinction,CSm,extinction,memory_run-01,rsp,-52.60967
12,extinction,CSm,extinction,memory_run-02,dACC,-29.510742
12,extinction,CSm,extinction,memory_run-02,thl,-50.28027700000001
12,extinction,CSm,extinction,memory_run-02,lOFC,-23.163445
12,extinction,CSm,extinction,memory_run-02,rsp,-58.616596
12,extinction,CSm,extinction,memory_run-03,dACC,-13.921937
12,extinction,CSm,extinction,memory_run-03,thl,-25.345406
12,extinction,CSm,extinction,memory_run-03,lOFC,-42.1009
12,extinction,CSm,extinction,memory_run-03,rsp,-122.42679
13,baseline,CSp,baseline,memory_run-01,dACC,-4.268778299999999
13,baseline,CSp,baseline,memory_run-01,thl,170.69589
13,baseline,CSp,baseline,memory_run-01,lOFC,-118.24869
13,baseline,CSp,baseline,memory_run-01,rsp,-17.333433
13,baseline,CSp,baseline,memory_run-02,dACC,134.92503
13,baseline,CSp,baseline,memory_run-02,thl,125.503044
13,baseline,CSp,baseline,memory_run-02,lOFC,-10.081322
13,baseline,CSp,baseline,memory_run-02,rsp,-38.692753
13,baseline,CSp,baseline,memory_run-03,dACC,-170.71161
13,baseline,CSp,baseline,memory_run-03,thl,-169.91621
13,baseline,CSp,baseline,memory_run-03,lOFC,-189.43372
13,baseline,CSp,baseline,memory_run-03,rsp,-137.81932
13,baseline,CSp,acquisition,memory_run-01,dACC,-74.88019
13,baseline,CSp,acquisition,memory_run-01,thl,89.241974
13,baseline,CSp,acquisition,memory_run-01,lOFC,-107.25031
13,baseline,CSp,acquisition,memory_run-01,rsp,-80.98148
13,baseline,CSp,acquisition,memory_run-02,dACC,-2.9307857000000004
13,baseline,CSp,acquisition,memory_run-02,thl,62.100407
13,baseline,CSp,acquisition,memory_run-02,lOFC,-73.30615999999998
13,baseline,CSp,acquisition,memory_run-02,rsp,-92.90893
13,baseline,CSp,acquisition,memory_run-03,dACC,49.435505
13,baseline,CSp,acquisition,memory_run-03,thl,60.271233
13,baseline,CSp,acquisition,memory_run-03,lOFC,44.73652
13,baseline,CSp,acquisition,memory_run-03,rsp,-27.977842
13,baseline,CSp,extinction,memory_run-01,dACC,17.919704
13,baseline,CSp,extinction,memory_run-01,thl,104.71485
13,baseline,CSp,extinction,memory_run-01,lOFC,-92.31434
13,baseline,CSp,extinction,memory_run-01,rsp,-47.128506
13,baseline,CSp,extinction,memory_run-03,dACC,-258.44406000000004
13,baseline,CSp,extinction,memory_run-03,thl,-8.816288
13,baseline,CSp,extinction,memory_run-03,lOFC,-140.21663999999998
13,baseline,CSp,extinction,memory_run-03,rsp,-47.296738
13,baseline,CSm,baseline,memory_run-01,dACC,-14.986137
13,baseline,CSm,baseline,memory_run-01,thl,42.018757
13,baseline,CSm,baseline,memory_run-01,lOFC,-73.72648000000002
13,baseline,CSm,baseline,memory_run-01,rsp,-56.90834
13,baseline,CSm,baseline,memory_run-02,dACC,-10.799171
13,baseline,CSm,baseline,memory_run-02,thl,12.192335
13,baseline,CSm,baseline,memory_run-02,lOFC,-132.2253
13,baseline,CSm,baseline,memory_run-02,rsp,-93.38856
13,baseline,CSm,baseline,memory_run-03,dACC,-145.85896
13,baseline,CSm,baseline,memory_run-03,thl,-49.688015
13,baseline,CSm,baseline,memory_run-03,lOFC,-75.64651500000002
13,baseline,CSm,baseline,memory_run-03,rsp,-73.913666
13,baseline,CSm,acquisition,memory_run-02,dACC,34.614735
13,baseline,CSm,acquisition,memory_run-02,thl,46.555054
13,baseline,CSm,acquisition,memory_run-02,lOFC,-38.85282
13,baseline,CSm,acquisition,memory_run-02,rsp,-58.427097
13,baseline,CSm,extinction,memory_run-01,dACC,-66.362625
13,baseline,CSm,extinction,memory_run-01,thl,92.955086
13,baseline,CSm,extinction,memory_run-01,lOFC,-137.96213
13,baseline,CSm,extinction,memory_run-01,rsp,-85.1791
13,baseline,CSm,extinction,memory_run-02,dACC,-49.875328
13,baseline,CSm,extinction,memory_run-02,thl,38.525677
13,baseline,CSm,extinction,memory_run-02,lOFC,-252.47021
13,baseline,CSm,extinction,memory_run-02,rsp,-88.02485
13,baseline,CSm,extinction,memory_run-03,dACC,16.90389
13,baseline,CSm,extinction,memory_run-03,thl,0.71190333
13,baseline,CSm,extinction,memory_run-03,lOFC,-90.25384
13,baseline,CSm,extinction,memory_run-03,rsp,-100.08595
13,acquisition,CSp,baseline,memory_run-01,dACC,-71.85295
13,acquisition,CSp,baseline,memory_run-01,thl,100.87254
13,acquisition,CSp,baseline,memory_run-01,lOFC,-109.9884
13,acquisition,CSp,baseline,memory_run-01,rsp,-74.63892
13,acquisition,CSp,baseline,memory_run-02,dACC,22.397888
13,acquisition,CSp,baseline,memory_run-02,thl,75.015945
13,acquisition,CSp,baseline,memory_run-02,lOFC,-56.662544
13,acquisition,CSp,baseline,memory_run-02,rsp,-113.1498
13,acquisition,CSp,baseline,memory_run-03,dACC,-139.8707
13,acquisition,CSp,baseline,memory_run-03,thl,-67.58765
13,acquisition,CSp,baseline,memory_run-03,lOFC,-28.484827000000006
13,acquisition,CSp,baseline,memory_run-03,rsp,-34.549828000000005
13,acquisition,CSp,acquisition,memory_run-01,dACC,106.86123
13,acquisition,CSp,acquisition,memory_run-01,thl,76.69115
13,acquisition,CSp,acquisition,memory_run-01,lOFC,6.5951405
13,acquisition,CSp,acquisition,memory_run-01,rsp,-32.12121
13,acquisition,CSp,acquisition,memory_run-02,dACC,-46.810493
13,acquisition,CSp,acquisition,memory_run-02,thl,5.4508758
13,acquisition,CSp,acquisition,memory_run-02,lOFC,-183.20287
13,acquisition,CSp,acquisition,memory_run-02,rsp,-115.07115
13,acquisition,CSp,acquisition,memory_run-03,dACC,-73.422264
13,acquisition,CSp,acquisition,memory_run-03,thl,10.83626
13,acquisition,CSp,acquisition,memory_run-03,lOFC,-41.00649600000001
13,acquisition,CSp,acquisition,memory_run-03,rsp,-64.00153
13,acquisition,CSp,extinction,memory_run-01,dACC,-57.17582
13,acquisition,CSp,extinction,memory_run-01,thl,32.966904
13,acquisition,CSp,extinction,memory_run-01,lOFC,-145.29834
13,acquisition,CSp,extinction,memory_run-01,rsp,-64.38202
13,acquisition,CSp,extinction,memory_run-02,dACC,-19.739412
13,acquisition,CSp,extinction,memory_run-02,thl,48.703358
13,acquisition,CSp,extinction,memory_run-02,lOFC,-95.565
13,acquisition,CSp,extinction,memory_run-02,rsp,-126.57571000000002
13,acquisition,CSp,extinction,memory_run-03,dACC,-135.69781
13,acquisition,CSp,extinction,memory_run-03,thl,82.65666999999998
13,acquisition,CSp,extinction,memory_run-03,lOFC,69.16951
13,acquisition,CSp,extinction,memory_run-03,rsp,1.9858292
13,acquisition,CSm,baseline,memory_run-01,dACC,-78.52511
13,acquisition,CSm,baseline,memory_run-01,thl,97.77412
13,acquisition,CSm,baseline,memory_run-01,lOFC,18.049706
13,acquisition,CSm,baseline,memory_run-01,rsp,-6.0753617
13,acquisition,CSm,baseline,memory_run-02,dACC,102.10764
13,acquisition,CSm,baseline,memory_run-02,thl,146.06923
13,acquisition,CSm,baseline,memory_run-02,lOFC,-49.784176
13,acquisition,CSm,baseline,memory_run-02,rsp,-68.73129
13,acquisition,CSm,baseline,memory_run-03,dACC,-6.5259037000000015
13,acquisition,CSm,baseline,memory_run-03,thl,-49.29355200000001
13,acquisition,CSm,baseline,memory_run-03,lOFC,-46.117832
13,acquisition,CSm,baseline,memory_run-03,rsp,-45.24165
13,acquisition,CSm,acquisition,memory_run-01,dACC,36.173428
13,acquisition,CSm,acquisition,memory_run-01,thl,103.13379
13,acquisition,CSm,acquisition,memory_run-01,lOFC,-106.18441
13,acquisition,CSm,acquisition,memory_run-01,rsp,-35.42785999999999
13,acquisition,CSm,acquisition,memory_run-02,dACC,234.03093
13,acquisition,CSm,acquisition,memory_run-02,thl,175.67615
13,acquisition,CSm,acquisition,memory_run-02,lOFC,-21.343351
13,acquisition,CSm,acquisition,memory_run-02,rsp,48.5222
13,acquisition,CSm,acquisition,memory_run-03,dACC,-82.74061
13,acquisition,CSm,acquisition,memory_run-03,thl,7.2103350000000015
13,acquisition,CSm,acquisition,memory_run-03,lOFC,-108.25188
13,acquisition,CSm,acquisition,memory_run-03,rsp,-72.978516
13,acquisition,CSm,extinction,memory_run-01,dACC,-0.6457943
13,acquisition,CSm,extinction,memory_run-01,thl,120.14549
13,acquisition,CSm,extinction,memory_run-01,lOFC,-80.91481
13,acquisition,CSm,extinction,memory_run-01,rsp,-96.07376
13,acquisition,CSm,extinction,memory_run-02,dACC,-0.14801566
13,acquisition,CSm,extinction,memory_run-02,thl,59.33323299999999
13,acquisition,CSm,extinction,memory_run-02,lOFC,-89.42779
13,acquisition,CSm,extinction,memory_run-02,rsp,-71.0766
13,acquisition,CSm,extinction,memory_run-03,dACC,-101.31056
13,acquisition,CSm,extinction,memory_run-03,thl,8.098371
13,acquisition,CSm,extinction,memory_run-03,lOFC,-34.97182
13,acquisition,CSm,extinction,memory_run-03,rsp,-59.690376
13,extinction,CSp,baseline,memory_run-01,dACC,-4.475882
13,extinction,CSp,baseline,memory_run-01,thl,96.714264
13,extinction,CSp,baseline,memory_run-01,lOFC,-130.0453
13,extinction,CSp,baseline,memory_run-01,rsp,-105.53084
13,extinction,CSp,baseline,memory_run-02,dACC,59.87582800000001
13,extinction,CSp,baseline,memory_run-02,thl,86.28877
13,extinction,CSp,baseline,memory_run-02,lOFC,-73.82355
13,extinction,CSp,baseline,memory_run-02,rsp,-83.05428
13,extinction,CSp,baseline,memory_run-03,dACC,-197.79631
13,extinction,CSp,baseline,memory_run-03,thl,-20.283785
13,extinction,CSp,baseline,memory_run-03,lOFC,-170.00356000000005
13,extinction,CSp,baseline,memory_run-03,rsp,-112.07823
13,extinction,CSp,acquisition,memory_run-01,dACC,-106.18602
13,extinction,CSp,acquisition,memory_run-01,thl,123.05339
13,extinction,CSp,acquisition,memory_run-01,lOFC,-115.63812
13,extinction,CSp,acquisition,memory_run-01,rsp,-65.05797
13,extinction,CSp,acquisition,memory_run-02,dACC,88.89478000000003
13,extinction,CSp,acquisition,memory_run-02,thl,61.791786
13,extinction,CSp,acquisition,memory_run-02,lOFC,-103.93569
13,extinction,CSp,acquisition,memory_run-02,rsp,-75.484314
13,extinction,CSp,acquisition,memory_run-03,dACC,-11.549483
13,extinction,CSp,acquisition,memory_run-03,thl,25.146427
13,extinction,CSp,acquisition,memory_run-03,lOFC,5.8851943
13,extinction,CSp,acquisition,memory_run-03,rsp,-73.82655
13,extinction,CSp,extinction,memory_run-01,dACC,-43.157455
13,extinction,CSp,extinction,memory_run-01,thl,58.642464
13,extinction,CSp,extinction,memory_run-01,lOFC,-79.29614000000002
13,extinction,CSp,extinction,memory_run-01,rsp,-168.25813
13,extinction,CSp,extinction,memory_run-02,dACC,13.762363
13,extinction,CSp,extinction,memory_run-02,thl,108.55932
13,extinction,CSp,extinction,memory_run-02,lOFC,-5.2748346
13,extinction,CSp,extinction,memory_run-02,rsp,-111.12547
13,extinction,CSp,extinction,memory_run-03,dACC,-28.249306
13,extinction,CSp,extinction,memory_run-03,thl,12.575764
13,extinction,CSp,extinction,memory_run-03,lOFC,-76.51303
13,extinction,CSp,extinction,memory_run-03,rsp,-36.755135
13,extinction,CSm,baseline,memory_run-02,dACC,10.353911
13,extinction,CSm,baseline,memory_run-02,thl,42.927734
13,extinction,CSm,baseline,memory_run-02,lOFC,-95.87228
13,extinction,CSm,baseline,memory_run-02,rsp,-74.11030600000002
13,extinction,CSm,baseline,memory_run-03,dACC,-226.81943
13,extinction,CSm,baseline,memory_run-03,thl,-20.930971
13,extinction,CSm,baseline,memory_run-03,lOFC,-32.8433
13,extinction,CSm,baseline,memory_run-03,rsp,-73.91078
13,extinction,CSm,acquisition,memory_run-01,dACC,-32.607437
13,extinction,CSm,acquisition,memory_run-01,thl,128.4644
13,extinction,CSm,acquisition,memory_run-01,lOFC,-100.52229
13,extinction,CSm,acquisition,memory_run-01,rsp,-46.866993
13,extinction,CSm,acquisition,memory_run-02,dACC,0.025144516
13,extinction,CSm,acquisition,memory_run-02,thl,0.94437
13,extinction,CSm,acquisition,memory_run-02,lOFC,-149.99635
13,extinction,CSm,acquisition,memory_run-02,rsp,-108.10385
13,extinction,CSm,acquisition,memory_run-03,dACC,-111.58709
13,extinction,CSm,acquisition,memory_run-03,thl,15.166121
13,extinction,CSm,acquisition,memory_run-03,lOFC,-30.135471000000006
13,extinction,CSm,acquisition,memory_run-03,rsp,-82.85399
13,extinction,CSm,extinction,memory_run-01,dACC,-29.239563
13,extinction,CSm,extinction,memory_run-01,thl,108.66368
13,extinction,CSm,extinction,memory_run-01,lOFC,-95.27195
13,extinction,CSm,extinction,memory_run-01,rsp,-34.56792
13,extinction,CSm,extinction,memory_run-02,dACC,-25.921705
13,extinction,CSm,extinction,memory_run-02,thl,18.648731
13,extinction,CSm,extinction,memory_run-02,lOFC,-27.454931
13,extinction,CSm,extinction,memory_run-02,rsp,-57.18597
13,extinction,CSm,extinction,memory_run-03,dACC,-1.9482707
13,extinction,CSm,extinction,memory_run-03,thl,49.672523
13,extinction,CSm,extinction,memory_run-03,lOFC,-49.43923
13,extinction,CSm,extinction,memory_run-03,rsp,-42.52226
14,baseline,CSp,baseline,memory_run-01,dACC,-12.357618
14,baseline,CSp,baseline,memory_run-01,thl,-20.375353
14,baseline,CSp,baseline,memory_run-01,lOFC,-65.98092
14,baseline,CSp,baseline,memory_run-01,rsp,-158.31277
14,baseline,CSp,baseline,memory_run-02,dACC,-26.59614
14,baseline,CSp,baseline,memory_run-02,thl,98.193756
14,baseline,CSp,baseline,memory_run-02,lOFC,18.818893
14,baseline,CSp,baseline,memory_run-02,rsp,-31.764072
14,baseline,CSp,baseline,memory_run-03,dACC,-34.893623
14,baseline,CSp,baseline,memory_run-03,thl,33.942284
14,baseline,CSp,baseline,memory_run-03,lOFC,40.778522
14,baseline,CSp,baseline,memory_run-03,rsp,-116.772644
14,baseline,CSp,acquisition,memory_run-01,dACC,94.13228
14,baseline,CSp,acquisition,memory_run-01,thl,27.796848
14,baseline,CSp,acquisition,memory_run-01,lOFC,9.91097
14,baseline,CSp,acquisition,memory_run-01,rsp,-75.72821
14,baseline,CSp,acquisition,memory_run-02,dACC,79.92534
14,baseline,CSp,acquisition,memory_run-02,thl,58.289814
14,baseline,CSp,acquisition,memory_run-02,lOFC,-35.42418
14,baseline,CSp,acquisition,memory_run-02,rsp,-17.484157999999994
14,baseline,CSp,acquisition,memory_run-03,dACC,185.50674
14,baseline,CSp,acquisition,memory_run-03,thl,67.630806
14,baseline,CSp,acquisition,memory_run-03,lOFC,131.80199
14,baseline,CSp,acquisition,memory_run-03,rsp,16.940217999999998
14,baseline,CSp,extinction,memory_run-01,dACC,-43.54252
14,baseline,CSp,extinction,memory_run-01,thl,97.74255
14,baseline,CSp,extinction,memory_run-01,lOFC,-53.92033000000001
14,baseline,CSp,extinction,memory_run-01,rsp,-184.40079
14,baseline,CSp,extinction,memory_run-02,dACC,-405.03494
14,baseline,CSp,extinction,memory_run-02,thl,97.88937
14,baseline,CSp,extinction,memory_run-02,lOFC,-108.57179
14,baseline,CSp,extinction,memory_run-02,rsp,-246.82333
14,baseline,CSp,extinction,memory_run-03,dACC,-154.25166000000004
14,baseline,CSp,extinction,memory_run-03,thl,19.327717
14,baseline,CSp,extinction,memory_run-03,lOFC,-46.954494
14,baseline,CSp,extinction,memory_run-03,rsp,-225.74304
14,baseline,CSm,baseline,memory_run-01,dACC,-18.835318
14,baseline,CSm,baseline,memory_run-01,thl,29.366241
14,baseline,CSm,baseline,memory_run-01,lOFC,-9.889187
14,baseline,CSm,baseline,memory_run-01,rsp,-69.933914
14,baseline,CSm,baseline,memory_run-02,dACC,-7.2142425
14,baseline,CSm,baseline,memory_run-02,thl,-2.5029323
14,baseline,CSm,baseline,memory_run-02,lOFC,-80.46892
14,baseline,CSm,baseline,memory_run-02,rsp,-28.243937
14,baseline,CSm,baseline,memory_run-03,dACC,3.4475443
14,baseline,CSm,baseline,memory_run-03,thl,43.852745
14,baseline,CSm,baseline,memory_run-03,lOFC,73.636955
14,baseline,CSm,baseline,memory_run-03,rsp,-7.324712
14,baseline,CSm,acquisition,memory_run-01,dACC,56.74439
14,baseline,CSm,acquisition,memory_run-01,thl,39.870716
14,baseline,CSm,acquisition,memory_run-01,lOFC,0.55905217
14,baseline,CSm,acquisition,memory_run-01,rsp,-43.772068
14,baseline,CSm,acquisition,memory_run-02,dACC,122.01956
14,baseline,CSm,acquisition,memory_run-02,thl,98.68174
14,baseline,CSm,acquisition,memory_run-02,lOFC,24.78094
14,baseline,CSm,acquisition,memory_run-02,rsp,1.4152976000000002
14,baseline,CSm,acquisition,memory_run-03,dACC,52.812557
14,baseline,CSm,acquisition,memory_run-03,thl,50.658154
14,baseline,CSm,acquisition,memory_run-03,lOFC,50.309135
14,baseline,CSm,acquisition,memory_run-03,rsp,-107.19477
14,baseline,CSm,extinction,memory_run-01,dACC,223.35986
14,baseline,CSm,extinction,memory_run-01,thl,67.137596
14,baseline,CSm,extinction,memory_run-01,lOFC,10.662304
14,baseline,CSm,extinction,memory_run-01,rsp,158.69398
14,baseline,CSm,extinction,memory_run-02,dACC,35.849335
14,baseline,CSm,extinction,memory_run-02,thl,10.935653
14,baseline,CSm,extinction,memory_run-02,lOFC,-70.23833
14,baseline,CSm,extinction,memory_run-02,rsp,-47.697617
14,acquisition,CSp,baseline,memory_run-02,dACC,10.435312
14,acquisition,CSp,baseline,memory_run-02,thl,45.02058
14,acquisition,CSp,baseline,memory_run-02,lOFC,-54.71355
14,acquisition,CSp,baseline,memory_run-02,rsp,90.55262
14,acquisition,CSp,baseline,memory_run-03,dACC,111.260605
14,acquisition,CSp,baseline,memory_run-03,thl,23.21468
14,acquisition,CSp,baseline,memory_run-03,lOFC,-15.52825
14,acquisition,CSp,baseline,memory_run-03,rsp,-39.93140800000001
14,acquisition,CSp,acquisition,memory_run-01,dACC,91.76589
14,acquisition,CSp,acquisition,memory_run-01,thl,33.92548
14,acquisition,CSp,acquisition,memory_run-01,lOFC,43.301586
14,acquisition,CSp,acquisition,memory_run-01,rsp,-12.441007
14,acquisition,CSp,acquisition,memory_run-02,dACC,98.72445
14,acquisition,CSp,acquisition,memory_run-02,thl,79.862305
14,acquisition,CSp,acquisition,memory_run-02,lOFC,5.2192050000000005
14,acquisition,CSp,acquisition,memory_run-02,rsp,-50.75575300000001
14,acquisition,CSp,acquisition,memory_run-03,dACC,164.044
14,acquisition,CSp,acquisition,memory_run-03,thl,56.00151999999999
14,acquisition,CSp,acquisition,memory_run-03,lOFC,63.609203
14,acquisition,CSp,acquisition,memory_run-03,rsp,8.052508999999999
14,acquisition,CSp,extinction,memory_run-01,dACC,-26.456043
14,acquisition,CSp,extinction,memory_run-01,thl,24.54648
14,acquisition,CSp,extinction,memory_run-01,lOFC,-25.69254
14,acquisition,CSp,extinction,memory_run-01,rsp,-180.9167
14,acquisition,CSp,extinction,memory_run-02,dACC,91.50608
14,acquisition,CSp,extinction,memory_run-02,thl,19.914585
14,acquisition,CSp,extinction,memory_run-02,lOFC,-16.197083
14,acquisition,CSp,extinction,memory_run-02,rsp,-126.980515
14,acquisition,CSp,extinction,memory_run-03,dACC,59.585648
14,acquisition,CSp,extinction,memory_run-03,thl,25.935991
14,acquisition,CSp,extinction,memory_run-03,lOFC,49.43968
14,acquisition,CSp,extinction,memory_run-03,rsp,-29.415873
14,acquisition,CSm,baseline,memory_run-01,dACC,35.91863
14,acquisition,CSm,baseline,memory_run-01,thl,64.10548
14,acquisition,CSm,baseline,memory_run-01,lOFC,-20.41102
14,acquisition,CSm,baseline,memory_run-01,rsp,-68.5729
14,acquisition,CSm,baseline,memory_run-02,dACC,70.30957
14,acquisition,CSm,baseline,memory_run-02,thl,17.484657000000002
14,acquisition,CSm,baseline,memory_run-02,lOFC,-9.019093
14,acquisition,CSm,baseline,memory_run-02,rsp,-69.1099
14,acquisition,CSm,baseline,memory_run-03,dACC,5.66626
14,acquisition,CSm,baseline,memory_run-03,thl,-24.59354
14,acquisition,CSm,baseline,memory_run-03,lOFC,27.254982
14,acquisition,CSm,baseline,memory_run-03,rsp,-56.41115
14,acquisition,CSm,acquisition,memory_run-02,dACC,51.97864000000001
14,acquisition,CSm,acquisition,memory_run-02,thl,1.9196079
14,acquisition,CSm,acquisition,memory_run-02,lOFC,-6.5905437
14,acquisition,CSm,acquisition,memory_run-02,rsp,-76.81886
14,acquisition,CSm,acquisition,memory_run-03,dACC,111.34407
14,acquisition,CSm,acquisition,memory_run-03,thl,44.596836
14,acquisition,CSm,acquisition,memory_run-03,lOFC,55.630985
14,acquisition,CSm,acquisition,memory_run-03,rsp,-17.640745000000006
14,acquisition,CSm,extinction,memory_run-01,dACC,69.90406999999999
14,acquisition,CSm,extinction,memory_run-01,thl,15.26993
14,acquisition,CSm,extinction,memory_run-01,lOFC,-61.21135
14,acquisition,CSm,extinction,memory_run-01,rsp,-122.7327
14,acquisition,CSm,extinction,memory_run-02,dACC,18.97765
14,acquisition,CSm,extinction,memory_run-02,thl,15.038162
14,acquisition,CSm,extinction,memory_run-02,lOFC,-35.47387
14,acquisition,CSm,extinction,memory_run-02,rsp,-27.728577
14,acquisition,CSm,extinction,memory_run-03,dACC,43.85518
14,acquisition,CSm,extinction,memory_run-03,thl,40.015003
14,acquisition,CSm,extinction,memory_run-03,lOFC,-56.235134
14,acquisition,CSm,extinction,memory_run-03,rsp,-29.162737
14,extinction,CSp,baseline,memory_run-01,dACC,57.353413
14,extinction,CSp,baseline,memory_run-01,thl,65.49406
14,extinction,CSp,baseline,memory_run-01,lOFC,-95.7699
14,extinction,CSp,baseline,memory_run-01,rsp,-58.65221999999999
14,extinction,CSp,baseline,memory_run-02,dACC,37.828346
14,extinction,CSp,baseline,memory_run-02,thl,46.906406
14,extinction,CSp,baseline,memory_run-02,lOFC,-69.2842
14,extinction,CSp,baseline,memory_run-02,rsp,-47.067814
14,extinction,CSp,baseline,memory_run-03,dACC,16.827864
14,extinction,CSp,baseline,memory_run-03,thl,41.52713
14,extinction,CSp,baseline,memory_run-03,lOFC,24.762705
14,extinction,CSp,baseline,memory_run-03,rsp,-23.745228
14,extinction,CSp,acquisition,memory_run-01,dACC,121.1764
14,extinction,CSp,acquisition,memory_run-01,thl,30.815798
14,extinction,CSp,acquisition,memory_run-01,lOFC,0.9518844
14,extinction,CSp,acquisition,memory_run-01,rsp,-67.94235
14,extinction,CSp,acquisition,memory_run-02,dACC,49.641968
14,extinction,CSp,acquisition,memory_run-02,thl,9.980331
14,extinction,CSp,acquisition,memory_run-02,lOFC,-35.689583
14,extinction,CSp,acquisition,memory_run-02,rsp,10.313741
14,extinction,CSp,acquisition,memory_run-03,dACC,26.005833
14,extinction,CSp,acquisition,memory_run-03,thl,50.814777
14,extinction,CSp,acquisition,memory_run-03,lOFC,43.839226
14,extinction,CSp,acquisition,memory_run-03,rsp,-132.81908
14,extinction,CSp,extinction,memory_run-01,dACC,61.117508
14,extinction,CSp,extinction,memory_run-01,thl,20.2407
14,extinction,CSp,extinction,memory_run-01,lOFC,13.166541
14,extinction,CSp,extinction,memory_run-01,rsp,-108.040016
14,extinction,CSp,extinction,memory_run-02,dACC,111.974724
14,extinction,CSp,extinction,memory_run-02,thl,107.11998
14,extinction,CSp,extinction,memory_run-02,lOFC,-70.281296
14,extinction,CSp,extinction,memory_run-02,rsp,-63.84109
14,extinction,CSp,extinction,memory_run-03,dACC,75.50373
14,extinction,CSp,extinction,memory_run-03,thl,104.37732
14,extinction,CSp,extinction,memory_run-03,lOFC,-32.71295
14,extinction,CSp,extinction,memory_run-03,rsp,-119.88181000000002
14,extinction,CSm,baseline,memory_run-01,dACC,-12.641225
14,extinction,CSm,baseline,memory_run-01,thl,54.869488
14,extinction,CSm,baseline,memory_run-01,lOFC,-73.71513
14,extinction,CSm,baseline,memory_run-01,rsp,-99.50183
14,extinction,CSm,baseline,memory_run-02,dACC,34.89757
14,extinction,CSm,baseline,memory_run-02,thl,8.85968
14,extinction,CSm,baseline,memory_run-02,lOFC,-77.18543000000003
14,extinction,CSm,baseline,memory_run-02,rsp,-80.201965
14,extinction,CSm,acquisition,memory_run-01,dACC,76.54425
14,extinction,CSm,acquisition,memory_run-01,thl,44.18198
14,extinction,CSm,acquisition,memory_run-01,lOFC,17.9595
14,extinction,CSm,acquisition,memory_run-01,rsp,-99.70443
14,extinction,CSm,acquisition,memory_run-02,dACC,-85.978264
14,extinction,CSm,acquisition,memory_run-02,thl,20.956459
14,extinction,CSm,acquisition,memory_run-02,lOFC,-32.875072
14,extinction,CSm,acquisition,memory_run-02,rsp,-29.801731
14,extinction,CSm,acquisition,memory_run-03,dACC,104.493385
14,extinction,CSm,acquisition,memory_run-03,thl,112.72792
14,extinction,CSm,acquisition,memory_run-03,lOFC,-1.1818925
14,extinction,CSm,acquisition,memory_run-03,rsp,24.442793
14,extinction,CSm,extinction,memory_run-01,dACC,26.38499
14,extinction,CSm,extinction,memory_run-01,thl,64.366875
14,extinction,CSm,extinction,memory_run-01,lOFC,73.497536
14,extinction,CSm,extinction,memory_run-01,rsp,-63.772507
14,extinction,CSm,extinction,memory_run-02,dACC,38.66843400000001
14,extinction,CSm,extinction,memory_run-02,thl,-6.4184856
14,extinction,CSm,extinction,memory_run-02,lOFC,20.099213
14,extinction,CSm,extinction,memory_run-02,rsp,-116.687904
14,extinction,CSm,extinction,memory_run-03,dACC,22.196688
14,extinction,CSm,extinction,memory_run-03,thl,-9.837162
14,extinction,CSm,extinction,memory_run-03,lOFC,-11.636501
