index,onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
167,53.6,3.0,CS+,tools/duffelbag.jpg,Old,baseline,DO,H,H,2.168,memory_run-03,acquisition
183,166.95,3.0,CS+,tools/squeegee.jpg,Old,baseline,MO,H,M,1.5019999999999998,memory_run-03,acquisition
188,202.4,3.0,CS+,tools/toaster.jpg,Old,baseline,DO,H,H,1.368,memory_run-03,acquisition
200,287.45,3.0,CS+,tools/airpump.jpg,Old,baseline,MO,H,M,1.991,memory_run-03,acquisition
210,368.316,3.0,CS+,tools/blower.jpg,Old,baseline,DO,H,H,1.008,memory_run-03,extinction
231,537.95,3.0,CS+,tools/videogamecontroller.jpg,Old,baseline,DO,H,H,0.889,memory_run-03,baseline
232,546.033,3.0,CS+,tools/chainsaw.jpg,Old,baseline,DO,H,H,0.6759999999999999,memory_run-03,acquisition
2,18.2,3.0,CS+,tools/drillbit.jpg,Old,acquisition,MO,H,M,2.12,memory_run-01,acquisition
10,75.95,3.0,CS+,tools/plunger.jpg,Old,acquisition,DO,H,H,1.176,memory_run-01,extinction
30,226.7,3.0,CS+,tools/reflexhammer.jpg,Old,acquisition,DO,H,H,1.806,memory_run-01,baseline
35,266.1,3.0,CS+,tools/beadingtool.jpg,Old,acquisition,DO,H,H,2.225,memory_run-01,acquisition
54,413.583,3.0,CS+,tools/gong.jpg,Old,acquisition,DO,H,H,1.64,memory_run-01,acquisition
59,451.983,3.0,CS+,tools/cheesegrater.jpg,Old,acquisition,MN,M,M,1.6230000000000002,memory_run-01,acquisition
69,528.766,3.0,CS+,tools/electricbreaker.jpg,Old,acquisition,DO,H,H,2.113,memory_run-01,acquisition
73,559.0830000000002,3.0,CS+,tools/transmissionwrench.jpg,Old,acquisition,MN,M,M,2.075,memory_run-01,baseline
93,96.183,3.0,CS+,tools/ladder.jpg,Old,acquisition,DO,H,H,0.8109999999999999,memory_run-02,acquisition
98,131.61700000000002,3.0,CS+,tools/faxmachine.jpg,Old,acquisition,DO,H,H,1.399,memory_run-02,acquisition
101,152.86700000000005,3.0,CS+,tools/hairdryer.jpg,Old,acquisition,DN,M,M,1.16,memory_run-02,acquisition
107,195.333,3.0,CS+,tools/rollingpin.jpg,Old,acquisition,MO,H,M,2.225,memory_run-02,acquisition
124,319.9170000000001,3.0,CS+,tools/plow.jpg,Old,acquisition,DO,H,H,0.988,memory_run-02,acquisition
136,416.883,3.0,CS+,tools/gardenhose.jpg,Old,acquisition,MO,H,M,2.108,memory_run-02,acquisition
149,521.933,3.0,CS+,tools/scissors.jpg,Old,acquisition,MO,H,M,2.195,memory_run-02,acquisition
151,538.0830000000002,3.0,CS+,tools/ropeandpulley.jpg,Old,acquisition,DO,H,H,2.04,memory_run-02,baseline
166,46.5,3.0,CS+,tools/stove.jpg,Old,acquisition,MO,H,M,1.801,memory_run-03,acquisition
173,96.1,3.0,CS+,tools/wheelbarrow.jpg,Old,acquisition,DO,H,H,1.103,memory_run-03,acquisition
192,230.733,3.0,CS+,tools/chisel.jpg,Old,acquisition,DO,H,H,1.279,memory_run-03,acquisition
193,237.8,3.0,CS+,tools/shoehorn.jpg,Old,acquisition,DO,H,H,1.527,memory_run-03,acquisition
211,376.4,3.0,CS+,tools/pliers.jpg,Old,acquisition,MO,H,M,2.322,memory_run-03,extinction
217,424.85,3.0,CS+,tools/rake.jpg,Old,acquisition,MN,M,M,2.4130000000000003,memory_run-03,baseline
228,513.7,3.0,CS+,tools/weldinghelmet.jpg,Old,acquisition,DO,H,H,1.257,memory_run-03,acquisition
233,554.117,3.0,CS+,tools/paintroller.jpg,Old,acquisition,DO,H,H,1.815,memory_run-03,acquisition
0,4.033,3.0,CS+,tools/sander.jpg,Old,extinction,MO,H,M,1.893,memory_run-01,acquisition
3,25.3,3.0,CS+,tools/pruner.jpg,Old,extinction,MN,M,M,1.943,memory_run-01,extinction
21,158.95,3.0,CS+,tools/beaker.jpg,Old,extinction,DO,H,H,1.843,memory_run-01,baseline
24,181.2,3.0,CS+,tools/mallet.jpg,Old,extinction,MO,H,M,2.397,memory_run-01,extinction
48,369.116,3.0,CS+,tools/tubeflaring.jpg,Old,extinction,MN,M,M,2.84,memory_run-01,acquisition
50,383.266,3.0,CS+,tools/vegetablepeeler.jpg,Old,extinction,DN,M,M,1.722,memory_run-01,extinction
65,499.466,3.0,CS+,tools/viceclamp.jpg,Old,extinction,DN,M,M,2.664,memory_run-01,acquisition
75,573.25,3.0,CS+,tools/benchdogs.jpg,Old,extinction,DN,M,M,1.7380000000000002,memory_run-01,acquisition
89,67.833,3.0,CS+,tools/thermometer.jpg,Old,extinction,DN,M,M,1.073,memory_run-02,extinction
91,82.01700000000002,3.0,CS+,tools/ruler.jpg,Old,extinction,MN,M,M,2.092,memory_run-02,acquisition
103,167.017,3.0,CS+,tools/fan.jpg,Old,extinction,MO,H,M,1.702,memory_run-02,acquisition
105,181.183,3.0,CS+,tools/levelmount.jpg,Old,extinction,DO,H,H,2.071,memory_run-02,acquisition
126,336.083,3.0,CS+,tools/measuringcups.jpg,Old,extinction,MN,M,M,2.352,memory_run-02,extinction
131,376.467,3.0,CS+,tools/sparkplug.jpg,Old,extinction,DN,M,M,2.273,memory_run-02,extinction
153,554.25,3.0,CS+,tools/blackboard.jpg,Old,extinction,DN,M,M,1.239,memory_run-02,extinction
155,570.4169999999998,3.0,CS+,tools/broom.jpg,Old,extinction,DO,H,H,2.299,memory_run-02,extinction
172,89.016,3.0,CS+,tools/eraser.jpg,Old,extinction,DN,M,M,1.934,memory_run-03,extinction
177,124.45,3.0,CS+,tools/wrench.jpg,Old,extinction,DO,H,H,1.7480000000000002,memory_run-03,baseline
180,145.683,3.0,CS+,tools/weedeater.jpg,Old,extinction,MN,M,M,2.166,memory_run-03,acquisition
197,266.15,3.0,CS+,tools/routerplane.jpg,Old,extinction,MN,M,M,2.351,memory_run-03,acquisition
213,392.55,3.0,CS+,tools/measuringdevice.jpg,Old,extinction,MN,M,M,2.231,memory_run-03,extinction
219,441.0,3.0,CS+,tools/spoon.jpg,Old,extinction,MN,M,M,2.342,memory_run-03,extinction
234,562.183,3.0,CS+,tools/woodchipper.jpg,Old,extinction,DO,H,H,1.166,memory_run-03,extinction
238,594.4830000000002,3.0,CS+,tools/lawnmower.jpg,Old,extinction,DO,H,H,0.925,memory_run-03,acquisition
1,11.116,3.0,CS+,tools/bolt.jpg,New,foil,DN,CR,CR,1.065,memory_run-01,
11,84.05,3.0,CS+,tools/grapplinghook.jpg,New,foil,DN,CR,CR,1.212,memory_run-01,
13,99.2,3.0,CS+,tools/caulkinggun.jpg,New,foil,DN,CR,CR,2.172,memory_run-01,
14,107.3,3.0,CS+,tools/whisk.jpg,New,foil,DN,CR,CR,1.4340000000000002,memory_run-01,
23,174.116,3.0,CS+,tools/level.jpg,New,foil,DN,CR,CR,2.289,memory_run-01,
27,204.45,3.0,CS+,tools/engine.jpg,New,foil,MN,CR,CR,2.628,memory_run-01,
34,258.016,3.0,CS+,tools/keys.jpg,New,foil,DN,CR,CR,1.606,memory_run-01,
38,290.366,3.0,CS+,tools/magnet.jpg,New,foil,MN,CR,CR,2.589,memory_run-01,
49,376.2,3.0,CS+,tools/microscope.jpg,New,foil,DN,CR,CR,1.928,memory_run-01,
51,390.35,3.0,CS+,tools/dremel.jpg,New,foil,MN,CR,CR,2.003,memory_run-01,
55,421.666,3.0,CS+,tools/burnisher.jpg,New,foil,MN,CR,CR,2.194,memory_run-01,
57,436.833,3.0,CS+,tools/electricdrill.jpg,New,foil,MN,CR,CR,1.836,memory_run-01,
63,483.3,3.0,CS+,tools/mellonballer.jpg,New,foil,MN,CR,CR,2.605,memory_run-01,
66,506.533,3.0,CS+,tools/wateringcan.jpg,New,foil,DN,CR,CR,1.355,memory_run-01,
72,551.0,3.0,CS+,tools/lantern.jpg,New,foil,MO,FA,CR,2.168,memory_run-01,
78,595.4830000000002,3.0,CS+,tools/whistle.jpg,New,foil,MN,CR,CR,1.955,memory_run-01,
85,39.467,3.0,CS+,tools/scratchawl.jpg,New,foil,MN,CR,CR,1.79,memory_run-02,
86,46.567,3.0,CS+,tools/clamp.jpg,New,foil,MO,FA,CR,2.139,memory_run-02,
90,74.917,3.0,CS+,tools/battery.jpg,New,foil,DN,CR,CR,2.076,memory_run-02,
99,138.683,3.0,CS+,tools/pizzacutter.jpg,New,foil,MN,CR,CR,2.149,memory_run-02,
100,145.767,3.0,CS+,tools/razorblade.jpg,New,foil,DN,CR,CR,1.293,memory_run-02,
106,188.267,3.0,CS+,tools/pick.jpg,New,foil,DN,CR,CR,2.062,memory_run-02,
118,273.317,3.0,CS+,tools/sawblade.jpg,New,foil,DN,CR,CR,1.3730000000000002,memory_run-02,
119,280.41700000000003,3.0,CS+,tools/anvil.jpg,New,foil,MN,CR,CR,1.822,memory_run-02,
120,287.517,3.0,CS+,tools/duster.jpg,New,foil,DN,CR,CR,1.958,memory_run-02,
121,295.617,3.0,CS+,tools/flashlight.jpg,New,foil,MN,CR,CR,2.035,memory_run-02,
133,392.633,3.0,CS+,tools/stapler.jpg,New,foil,MO,FA,CR,2.276,memory_run-02,
137,424.967,3.0,CS+,tools/laptop.jpg,New,foil,MN,CR,CR,1.887,memory_run-02,
140,449.217,3.0,CS+,tools/carabiner.jpg,New,foil,MN,CR,CR,2.334,memory_run-02,
144,481.533,3.0,CS+,tools/snowbrush.jpg,New,foil,MN,CR,CR,2.337,memory_run-02,
148,513.867,3.0,CS+,tools/hedgeshears.jpg,New,foil,MN,CR,CR,2.25,memory_run-02,
157,586.567,3.0,CS+,tools/telephone.jpg,New,foil,MO,FA,CR,1.998,memory_run-02,
162,18.166,3.0,CS+,tools/cuttingboard.jpg,New,foil,DN,CR,CR,1.134,memory_run-03,
163,25.25,3.0,CS+,tools/staplegun.jpg,New,foil,MO,FA,CR,1.554,memory_run-03,
171,81.95,3.0,CS+,tools/vicegrips.jpg,New,foil,MO,FA,CR,2.3,memory_run-03,
175,110.266,3.0,CS+,tools/clippers.jpg,New,foil,DN,CR,CR,2.333,memory_run-03,
181,152.75,3.0,CS+,tools/vacuumcleaner.jpg,New,foil,DN,CR,CR,1.41,memory_run-03,
182,159.85,3.0,CS+,tools/tape.jpg,New,foil,DN,CR,CR,2.007,memory_run-03,
184,174.05,3.0,CS+,tools/shovel.jpg,New,foil,MO,FA,CR,2.399,memory_run-03,
198,273.25,3.0,CS+,tools/smartphone.jpg,New,foil,DN,CR,CR,1.518,memory_run-03,
208,352.15,3.0,CS+,tools/stethoscope.jpg,New,foil,MN,CR,CR,2.405,memory_run-03,
212,384.483,3.0,CS+,tools/compass.jpg,New,foil,DN,CR,CR,1.3630000000000002,memory_run-03,
216,416.766,3.0,CS+,tools/magnifyingglass.jpg,New,foil,DN,CR,CR,1.819,memory_run-03,
218,432.916,3.0,CS+,tools/crank.jpg,New,foil,MN,CR,CR,1.855,memory_run-03,
221,457.15,3.0,CS+,tools/watch.jpg,New,foil,MO,FA,CR,2.74,memory_run-03,
224,481.4,3.0,CS+,tools/electricsewingmachine.jpg,New,foil,DN,CR,CR,2.52,memory_run-03,
225,489.483,3.0,CS+,tools/nailgun.jpg,New,foil,MN,CR,CR,1.926,memory_run-03,
227,505.633,3.0,CS+,tools/hourglass.jpg,New,foil,DN,CR,CR,2.278,memory_run-03,
8,61.8,3.0,CS-,animals/finch.jpg,Old,baseline,MO,H,M,2.479,memory_run-01,baseline
17,128.6,3.0,CS-,animals/skunk.jpg,Old,baseline,DO,H,H,1.425,memory_run-01,acquisition
22,167.05,3.0,CS-,animals/rhino.jpg,Old,baseline,MO,H,M,2.296,memory_run-01,acquisition
32,242.866,3.0,CS-,animals/zebra.jpg,Old,baseline,DO,H,H,1.481,memory_run-01,baseline
43,330.733,3.0,CS-,animals/aardvark.jpg,Old,baseline,MO,H,M,2.347,memory_run-01,extinction
46,354.95,3.0,CS-,animals/elephantafrican.jpg,Old,baseline,DO,H,H,1.517,memory_run-01,baseline
61,467.133,3.0,CS-,animals/reindeer.jpg,Old,baseline,DO,H,H,1.689,memory_run-01,baseline
71,543.9159999999998,3.0,CS-,animals/llama.jpg,Old,baseline,DO,H,H,1.459,memory_run-01,baseline
88,60.767,3.0,CS-,animals/marmot.jpg,Old,baseline,MN,M,M,2.012,memory_run-02,extinction
96,117.467,3.0,CS-,animals/cricket.jpg,Old,baseline,MO,H,M,2.128,memory_run-02,baseline
110,216.567,3.0,CS-,animals/hyena.jpg,Old,baseline,DO,H,H,1.608,memory_run-02,acquisition
113,237.867,3.0,CS-,animals/shrimp.jpg,Old,baseline,DO,H,H,1.568,memory_run-02,extinction
127,344.167,3.0,CS-,animals/horse.jpg,Old,baseline,DO,H,H,1.849,memory_run-02,acquisition
132,384.55,3.0,CS-,animals/goldfish.jpg,Old,baseline,DO,H,H,2.359,memory_run-02,baseline
154,562.3330000000002,3.0,CS-,animals/caterpillarhawkmoth.jpg,Old,baseline,DO,H,H,0.952,memory_run-02,extinction
159,602.7,3.0,CS-,animals/flamingo.jpg,Old,baseline,DO,H,H,1.371,memory_run-02,baseline
161,11.1,3.0,CS-,animals/cranebug.jpg,Old,baseline,DO,H,H,1.611,memory_run-03,extinction
178,131.516,3.0,CS-,animals/canary.jpg,Old,baseline,MO,H,M,2.607,memory_run-03,baseline
189,209.5,3.0,CS-,animals/cat.jpg,Old,baseline,MN,M,M,2.214,memory_run-03,baseline
190,216.566,3.0,CS-,animals/perch.jpg,Old,baseline,MN,M,M,2.265,memory_run-03,extinction
202,303.65,3.0,CS-,animals/starfish.jpg,Old,baseline,DO,H,H,1.293,memory_run-03,extinction
207,344.05,3.0,CS-,animals/halibut.jpg,Old,baseline,DO,H,H,0.989,memory_run-03,acquisition
223,473.316,3.0,CS-,animals/salmon.jpg,Old,baseline,MO,H,M,2.085,memory_run-03,extinction
229,521.783,3.0,CS-,animals/racoon.jpg,Old,baseline,DO,H,H,0.8370000000000001,memory_run-03,acquisition
6,46.6,3.0,CS-,animals/angelfish.jpg,Old,acquisition,MO,H,M,1.953,memory_run-01,extinction
9,68.866,3.0,CS-,animals/dragonfly.jpg,Old,acquisition,DO,H,H,2.298,memory_run-01,baseline
26,196.35,3.0,CS-,animals/flea.jpg,Old,acquisition,DO,H,H,1.473,memory_run-01,acquisition
39,298.433,3.0,CS-,animals/prayingmantis.jpg,Old,acquisition,DO,H,H,1.24,memory_run-01,baseline
41,314.6,3.0,CS-,animals/tiger.jpg,Old,acquisition,DO,H,H,1.028,memory_run-01,acquisition
42,322.666,3.0,CS-,animals/pike.jpg,Old,acquisition,DO,H,H,2.25,memory_run-01,baseline
64,491.383,3.0,CS-,animals/crow.jpg,Old,acquisition,DN,M,M,1.95,memory_run-01,extinction
74,566.1659999999998,3.0,CS-,animals/ostrich.jpg,Old,acquisition,DO,H,H,1.107,memory_run-01,acquisition
80,4.033,3.0,CS-,animals/gerbil.jpg,Old,acquisition,DO,H,H,1.141,memory_run-02,baseline
92,89.117,3.0,CS-,animals/pigeon.jpg,Old,acquisition,DO,H,H,1.232,memory_run-02,acquisition
109,209.483,3.0,CS-,animals/giraffe.jpg,Old,acquisition,DO,H,H,0.901,memory_run-02,acquisition
111,223.667,3.0,CS-,animals/mole.jpg,Old,acquisition,DO,H,H,1.671,memory_run-02,extinction
128,352.233,3.0,CS-,animals/boar.jpg,Old,acquisition,DO,H,H,1.159,memory_run-02,acquisition
130,368.4,3.0,CS-,animals/caterpillarpeacockmoth.jpg,Old,acquisition,DO,H,H,1.196,memory_run-02,baseline
143,473.467,3.0,CS-,animals/porcupine.jpg,Old,acquisition,DO,H,H,1.147,memory_run-02,acquisition
150,530.0,3.0,CS-,animals/pelican.jpg,Old,acquisition,DO,H,H,1.163,memory_run-02,extinction
168,60.7,3.0,CS-,animals/waterbuffalo.jpg,Old,acquisition,DO,H,H,1.112,memory_run-03,acquisition
176,117.35,3.0,CS-,animals/snapper.jpg,Old,acquisition,MO,H,M,1.935,memory_run-03,extinction
185,181.116,3.0,CS-,animals/leopard.jpg,Old,acquisition,DO,H,H,1.518,memory_run-03,extinction
199,280.35,3.0,CS-,animals/herculesbeetle.jpg,Old,acquisition,DO,H,H,1.136,memory_run-03,baseline
201,295.55,3.0,CS-,animals/hummingbird.jpg,Old,acquisition,DO,H,H,1.051,memory_run-03,extinction
214,400.616,3.0,CS-,animals/baboon.jpg,Old,acquisition,DO,H,H,0.858,memory_run-03,baseline
220,449.083,3.0,CS-,animals/quail.jpg,Old,acquisition,DO,H,H,1.096,memory_run-03,acquisition
237,586.4159999999998,3.0,CS-,animals/cow.jpg,Old,acquisition,MN,M,M,2.347,memory_run-03,acquisition
16,121.5,3.0,CS-,animals/duck.jpg,Old,extinction,MN,M,M,2.26,memory_run-01,baseline
18,136.7,3.0,CS-,animals/catfish.jpg,Old,extinction,MN,M,M,2.352,memory_run-01,baseline
36,274.2,3.0,CS-,animals/palmcockatoo.jpg,Old,extinction,MN,M,M,2.336,memory_run-01,extinction
37,282.3,3.0,CS-,animals/assassinbug.jpg,Old,extinction,MN,M,M,2.245,memory_run-01,baseline
45,346.8830000000001,3.0,CS-,animals/baldeagle.jpg,Old,extinction,DO,H,H,1.084,memory_run-01,acquisition
52,398.43300000000005,3.0,CS-,animals/shark.jpg,Old,extinction,DO,H,H,1.245,memory_run-01,extinction
76,580.3330000000002,3.0,CS-,animals/snail.jpg,Old,extinction,MN,M,M,2.121,memory_run-01,extinction
79,603.566,3.0,CS-,animals/ant.jpg,Old,extinction,DO,H,H,1.182,memory_run-01,baseline
82,18.183,3.0,CS-,animals/sheep.jpg,Old,extinction,MN,M,M,1.481,memory_run-02,baseline
95,110.367,3.0,CS-,animals/mahimahi.jpg,Old,extinction,MO,H,M,1.801,memory_run-02,extinction
102,159.95,3.0,CS-,animals/firebug.jpg,Old,extinction,MO,H,M,2.197,memory_run-02,baseline
112,230.767,3.0,CS-,animals/dramaderry.jpg,Old,extinction,MN,M,M,2.389,memory_run-02,baseline
135,408.8,3.0,CS-,animals/herring.jpg,Old,extinction,MO,H,M,2.303,memory_run-02,extinction
139,441.133,3.0,CS-,animals/camel.jpg,Old,extinction,MN,M,M,2.834,memory_run-02,extinction
147,505.783,3.0,CS-,animals/mink.jpg,Old,extinction,DO,H,H,1.161,memory_run-02,baseline
156,578.4830000000002,3.0,CS-,animals/mouse.jpg,Old,extinction,DO,H,H,2.07,memory_run-02,acquisition
169,67.766,3.0,CS-,animals/partridge.jpg,Old,extinction,MN,M,M,1.997,memory_run-03,baseline
174,103.183,3.0,CS-,animals/carp.jpg,Old,extinction,MN,M,M,2.436,memory_run-03,baseline
186,188.2,3.0,CS-,animals/seal.jpg,Old,extinction,DO,H,H,1.26,memory_run-03,baseline
187,195.3,3.0,CS-,animals/turkey.jpg,Old,extinction,MO,H,M,1.788,memory_run-03,extinction
203,311.75,3.0,CS-,animals/anteater.jpg,Old,extinction,MO,H,M,1.6980000000000002,memory_run-03,extinction
209,360.233,3.0,CS-,animals/rabbit.jpg,Old,extinction,DO,H,H,0.794,memory_run-03,acquisition
222,465.233,3.0,CS-,animals/brown_bear.jpg,Old,extinction,DO,H,H,1.006,memory_run-03,baseline
236,578.3330000000002,3.0,CS-,animals/chipmunk.jpg,Old,extinction,MN,M,M,1.87,memory_run-03,acquisition
4,32.4,3.0,CS-,animals/ladybug.jpg,New,foil,MN,CR,CR,2.2,memory_run-01,
7,53.7,3.0,CS-,animals/balloonfish.jpg,New,foil,MO,FA,CR,2.002,memory_run-01,
12,91.116,3.0,CS-,animals/bullfrog.jpg,New,foil,DO,FA,FA,2.483,memory_run-01,
19,143.8,3.0,CS-,animals/monkey.jpg,New,foil,DO,FA,FA,2.313,memory_run-01,
20,151.866,3.0,CS-,animals/woodlouse.jpg,New,foil,DN,CR,CR,2.344,memory_run-01,
28,211.516,3.0,CS-,animals/panda.jpg,New,foil,MO,FA,CR,1.903,memory_run-01,
31,234.8,3.0,CS-,animals/octopus.jpg,New,foil,DN,CR,CR,1.929,memory_run-01,
33,249.95,3.0,CS-,animals/highlandcow.jpg,New,foil,MO,FA,CR,1.749,memory_run-01,
40,306.516,3.0,CS-,animals/hermitcrab.jpg,New,foil,MN,CR,CR,1.823,memory_run-01,
44,338.8,3.0,CS-,animals/seaslug.jpg,New,foil,DN,CR,CR,1.842,memory_run-01,
53,406.5,3.0,CS-,animals/flounder.jpg,New,foil,MO,FA,CR,1.606,memory_run-01,
58,443.916,3.0,CS-,animals/waterdragon.jpg,New,foil,DO,FA,FA,2.1790000000000003,memory_run-01,
60,459.066,3.0,CS-,animals/stickinsect.jpg,New,foil,MN,CR,CR,1.966,memory_run-01,
62,475.216,3.0,CS-,animals/tortoise.jpg,New,foil,MN,CR,CR,1.669,memory_run-01,
67,513.616,3.0,CS-,animals/koala.jpg,New,foil,DO,FA,FA,1.518,memory_run-01,
70,536.8330000000002,3.0,CS-,animals/crane.jpg,New,foil,MN,CR,CR,2.191,memory_run-01,
81,11.116,3.0,CS-,animals/malaysianjunglenymph.jpg,New,foil,DN,CR,CR,1.611,memory_run-02,
84,32.367,3.0,CS-,animals/marlin.jpg,New,foil,DN,CR,CR,1.556,memory_run-02,
94,103.267,3.0,CS-,animals/leafinsect.jpg,New,foil,MO,FA,CR,2.141,memory_run-02,
97,124.533,3.0,CS-,animals/slug.jpg,New,foil,DN,CR,CR,1.6130000000000002,memory_run-02,
108,202.417,3.0,CS-,animals/earthworm.jpg,New,foil,DN,CR,CR,1.5619999999999998,memory_run-02,
114,244.967,3.0,CS-,animals/wasp.jpg,New,foil,MN,CR,CR,2.299,memory_run-02,
115,252.033,3.0,CS-,animals/crab.jpg,New,foil,DN,CR,CR,1.851,memory_run-02,
117,266.217,3.0,CS-,animals/orangutan.jpg,New,foil,MN,CR,CR,1.7819999999999998,memory_run-02,
123,311.817,3.0,CS-,animals/tragopan.jpg,New,foil,DN,CR,CR,2.741,memory_run-02,
125,328.0,3.0,CS-,animals/stinkbug.jpg,New,foil,DO,FA,FA,1.426,memory_run-02,
129,360.317,3.0,CS-,animals/owl.jpg,New,foil,DO,FA,FA,1.744,memory_run-02,
138,433.05,3.0,CS-,animals/armadillo.jpg,New,foil,DN,CR,CR,1.977,memory_run-02,
141,457.3,3.0,CS-,animals/caracal.jpg,New,foil,DN,CR,CR,2.294,memory_run-02,
145,489.617,3.0,CS-,animals/dove.jpg,New,foil,MO,FA,CR,1.839,memory_run-02,
146,497.7,3.0,CS-,animals/rooster.jpg,New,foil,DO,FA,FA,1.571,memory_run-02,
158,594.633,3.0,CS-,animals/beardeddragon.jpg,New,foil,MN,CR,CR,2.412,memory_run-02,
164,32.333,3.0,CS-,animals/penguin.jpg,New,foil,DO,FA,FA,1.124,memory_run-03,
165,39.416,3.0,CS-,animals/ibises.jpg,New,foil,MN,CR,CR,2.306,memory_run-03,
170,74.85,3.0,CS-,animals/gecko.jpg,New,foil,MN,CR,CR,2.438,memory_run-03,
179,138.6,3.0,CS-,animals/clownfish.jpg,New,foil,MN,CR,CR,1.77,memory_run-03,
191,223.65,3.0,CS-,animals/macaw.jpg,New,foil,DO,FA,FA,1.189,memory_run-03,
194,244.883,3.0,CS-,animals/toucan.jpg,New,foil,MN,CR,CR,2.249,memory_run-03,
195,251.95,3.0,CS-,animals/vulture.jpg,New,foil,MO,FA,CR,2.354,memory_run-03,
196,259.05,3.0,CS-,animals/deer.jpg,New,foil,MN,CR,CR,2.687,memory_run-03,
204,319.816,3.0,CS-,animals/emu.jpg,New,foil,DN,CR,CR,2.312,memory_run-03,
205,327.8830000000001,3.0,CS-,animals/kangaroo.jpg,New,foil,DO,FA,FA,1.209,memory_run-03,
206,335.966,3.0,CS-,animals/cod.jpg,New,foil,MO,FA,CR,2.0380000000000003,memory_run-03,
215,408.7,3.0,CS-,animals/dockbug2.jpg,New,foil,MN,CR,CR,2.379,memory_run-03,
226,497.566,3.0,CS-,animals/lion.jpg,New,foil,MO,FA,CR,2.849,memory_run-03,
230,529.866,3.0,CS-,animals/clam.jpg,New,foil,DN,CR,CR,1.457,memory_run-03,
235,570.2669999999998,3.0,CS-,animals/lobsterspiny.jpg,New,foil,MO,FA,CR,1.83,memory_run-03,
239,602.566,3.0,CS-,animals/lizard.jpg,New,foil,MO,FA,CR,2.293,memory_run-03,
