index,onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
11,89.416,3.0,CS+,tools/camera.jpg,Old,baseline,DO,H,H,1.78,memory_run-01,baseline
17,134.149,3.0,CS+,tools/solderingtorch.jpg,Old,baseline,DO,H,H,0.916,memory_run-01,extinction
25,196.149,3.0,CS+,tools/microwave.jpg,Old,baseline,DO,H,H,1.574,memory_run-01,baseline
33,255.249,3.0,CS+,tools/workbench.jpg,Old,baseline,MN,M,M,1.952,memory_run-01,baseline
41,317.266,3.0,CS+,tools/edger.jpg,Old,baseline,DO,H,H,0.777,memory_run-01,acquisition
54,413.999,3.0,CS+,tools/jumpercables.jpg,Old,baseline,,M,M,,memory_run-01,extinction
70,535.999,3.0,CS+,tools/monkeywrench.jpg,Old,baseline,DO,H,H,0.769,memory_run-01,extinction
71,544.116,3.0,CS+,tools/measuringtape.jpg,Old,baseline,MO,H,M,1.725,memory_run-01,extinction
83,25.433000000000003,3.0,CS+,tools/videogamecontroller.jpg,Old,baseline,DO,H,H,0.7440000000000001,memory_run-02,extinction
93,96.733,3.0,CS+,tools/duffelbag.jpg,Old,baseline,DO,H,H,1.392,memory_run-02,baseline
101,153.85,3.0,CS+,tools/airpump.jpg,Old,baseline,MN,M,M,1.957,memory_run-02,extinction
103,168.13299999999995,3.0,CS+,tools/toaster.jpg,Old,baseline,DO,H,H,0.542,memory_run-02,extinction
122,305.716,3.0,CS+,tools/squeegee.jpg,Old,baseline,MN,M,M,1.529,memory_run-02,baseline
126,338.2,3.0,CS+,tools/blower.jpg,Old,baseline,DO,H,H,1.672,memory_run-02,acquisition
150,533.266,3.0,CS+,tools/chainsaw.jpg,Old,baseline,DO,H,H,0.618,memory_run-02,extinction
151,541.383,3.0,CS+,tools/hammer.jpg,Old,baseline,DO,H,H,1.967,memory_run-02,extinction
161,11.15,3.0,CS+,tools/campingstove.jpg,Old,baseline,DO,H,H,0.818,memory_run-03,acquisition
167,53.883,3.0,CS+,tools/carpetblower.jpg,Old,baseline,MO,H,M,1.136,memory_run-03,acquisition
180,146.583,3.0,CS+,tools/treadmill.jpg,Old,baseline,DO,H,H,0.669,memory_run-03,extinction
184,175.083,3.0,CS+,tools/extensioncord.jpg,Old,baseline,DO,H,H,0.81,memory_run-03,extinction
201,297.199,3.0,CS+,tools/padlock.jpg,Old,baseline,DO,H,H,0.735,memory_run-03,extinction
