1.91840000e+01	3.00000000e+00	1.00000000e+00
2.62840000e+01	3.00000000e+00	1.00000000e+00
4.24170000e+01	3.00000000e+00	1.00000000e+00
1.28167000e+02	3.00000000e+00	1.00000000e+00
1.80751000e+02	3.00000000e+00	1.00000000e+00
2.11067000e+02	3.00000000e+00	1.00000000e+00
2.32301000e+02	3.00000000e+00	1.00000000e+00
2.48501000e+02	3.00000000e+00	1.00000000e+00
3.17234000e+02	3.00000000e+00	1.00000000e+00
3.70734000e+02	3.00000000e+00	1.00000000e+00
3.85867000e+02	3.00000000e+00	1.00000000e+00
4.01001000e+02	3.00000000e+00	1.00000000e+00
5.20168000e+02	3.00000000e+00	1.00000000e+00
5.41401000e+02	3.00000000e+00	1.00000000e+00
5.78801000e+02	3.00000000e+00	1.00000000e+00
6.02018000e+02	3.00000000e+00	1.00000000e+00
