3.98170000e+01	3.00000000e+00	1.00000000e+00
6.83670000e+01	3.00000000e+00	1.00000000e+00
8.98170000e+01	3.00000000e+00	1.00000000e+00
1.39834000e+02	3.00000000e+00	1.00000000e+00
1.82717000e+02	3.00000000e+00	1.00000000e+00
1.89867000e+02	3.00000000e+00	1.00000000e+00
2.04134000e+02	3.00000000e+00	1.00000000e+00
2.54100000e+02	3.00000000e+00	1.00000000e+00
2.89783000e+02	3.00000000e+00	1.00000000e+00
3.38583000e+02	3.00000000e+00	1.00000000e+00
3.54833000e+02	3.00000000e+00	1.00000000e+00
3.71117000e+02	3.00000000e+00	1.00000000e+00
5.50050000e+02	3.00000000e+00	1.00000000e+00
5.58200000e+02	3.00000000e+00	1.00000000e+00
5.66333000e+02	3.00000000e+00	1.00000000e+00
5.74467000e+02	3.00000000e+00	1.00000000e+00
