index,onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
204,321.6,3.0,CS+,tools/tape.jpg,New,foil,DN,CR,CR,0.975,memory_run-03,
205,329.733,3.0,CS+,tools/electricsewingmachine.jpg,New,foil,DN,CR,CR,1.4369999999999998,memory_run-03,
208,354.117,3.0,CS+,tools/watch.jpg,New,foil,DN,CR,CR,1.227,memory_run-03,
211,378.5,3.0,CS+,tools/stethoscope.jpg,New,foil,DN,CR,CR,1.3869999999999998,memory_run-03,
236,581.684,3.0,CS+,tools/hourglass.jpg,New,foil,DN,CR,CR,0.779,memory_run-03,
237,589.817,3.0,CS+,tools/crank.jpg,New,foil,DO,FA,FA,0.58,memory_run-03,
238,597.934,3.0,CS+,tools/vacuumcleaner.jpg,New,foil,DO,FA,FA,0.92,memory_run-03,
239,606.067,3.0,CS+,tools/nailgun.jpg,New,foil,DN,CR,CR,1.25,memory_run-03,
8,63.05,3.0,CS-,animals/dragonfly.jpg,Old,baseline,DO,H,H,0.906,memory_run-01,acquisition
15,116.917,3.0,CS-,animals/flea.jpg,Old,baseline,DO,H,H,1.584,memory_run-01,baseline
27,209.384,3.0,CS-,animals/angelfish.jpg,Old,baseline,MN,M,M,1.692,memory_run-01,extinction
29,223.65,3.0,CS-,animals/prayingmantis.jpg,Old,baseline,DO,H,H,0.605,memory_run-01,acquisition
44,339.584,3.0,CS-,animals/pike.jpg,Old,baseline,DO,H,H,0.6629999999999999,memory_run-01,acquisition
53,409.734,3.0,CS-,animals/crow.jpg,Old,baseline,DO,H,H,1.241,memory_run-01,extinction
60,462.651,3.0,CS-,animals/ostrich.jpg,Old,baseline,DO,H,H,0.813,memory_run-01,baseline
61,470.768,3.0,CS-,animals/tiger.jpg,Old,baseline,DO,H,H,0.861,memory_run-01,acquisition
83,25.483,3.0,CS-,animals/caterpillarpeacockmoth.jpg,Old,baseline,DO,H,H,1.151,memory_run-02,acquisition
87,53.983,3.0,CS-,animals/mole.jpg,Old,baseline,DN,M,M,1.737,memory_run-02,extinction
104,175.283,3.0,CS-,animals/boar.jpg,Old,baseline,DO,H,H,0.878,memory_run-02,acquisition
118,275.067,3.0,CS-,animals/gerbil.jpg,Old,baseline,DO,H,H,1.065,memory_run-02,acquisition
120,289.35,3.0,CS-,animals/porcupine.jpg,Old,baseline,DO,H,H,1.08,memory_run-02,acquisition
132,386.867,3.0,CS-,animals/pelican.jpg,Old,baseline,DO,H,H,0.858,memory_run-02,extinction
140,451.967,3.0,CS-,animals/giraffe.jpg,Old,baseline,DO,H,H,0.841,memory_run-02,acquisition
141,460.117,3.0,CS-,animals/pigeon.jpg,Old,baseline,DO,H,H,0.967,memory_run-02,acquisition
161,11.166,3.0,CS-,animals/herculesbeetle.jpg,Old,baseline,DO,H,H,0.7879999999999999,memory_run-03,acquisition
173,96.65,3.0,CS-,animals/quail.jpg,Old,baseline,DN,M,M,0.993,memory_run-03,extinction
192,232.1,3.0,CS-,animals/snapper.jpg,Old,baseline,DO,H,H,0.933,memory_run-03,extinction
197,267.733,3.0,CS-,animals/hummingbird.jpg,Old,baseline,DN,M,M,1.056,memory_run-03,extinction
200,289.117,3.0,CS-,animals/waterbuffalo.jpg,Old,baseline,DO,H,H,1.069,memory_run-03,acquisition
212,386.65,3.0,CS-,animals/baboon.jpg,Old,baseline,DO,H,H,1.301,memory_run-03,extinction
220,451.7,3.0,CS-,animals/leopard.jpg,Old,baseline,DO,H,H,0.7879999999999999,memory_run-03,acquisition
221,459.834,3.0,CS-,animals/cow.jpg,Old,baseline,,M,M,,memory_run-03,baseline
0,4.034,3.0,CS-,animals/assassinbug.jpg,Old,acquisition,DO,H,H,1.704,memory_run-01,acquisition
3,26.417,3.0,CS-,animals/catfish.jpg,Old,acquisition,MN,M,M,1.278,memory_run-01,extinction
25,193.15,3.0,CS-,animals/palmcockatoo.jpg,Old,acquisition,,M,M,,memory_run-01,extinction
31,239.9,3.0,CS-,animals/ant.jpg,Old,acquisition,DO,H,H,0.79,memory_run-01,acquisition
42,324.317,3.0,CS-,animals/snail.jpg,Old,acquisition,DO,H,H,1.125,memory_run-01,acquisition
49,379.217,3.0,CS-,animals/baldeagle.jpg,Old,acquisition,DO,H,H,0.809,memory_run-01,extinction
62,477.884,3.0,CS-,animals/duck.jpg,Old,acquisition,DN,M,M,0.904,memory_run-01,extinction
63,485.034,3.0,CS-,animals/shark.jpg,Old,acquisition,DN,M,M,1.221,memory_run-01,extinction
91,82.583,3.0,CS-,animals/firebug.jpg,Old,acquisition,DO,H,H,0.71,memory_run-02,acquisition
98,132.533,3.0,CS-,animals/mahimahi.jpg,Old,acquisition,DO,H,H,0.878,memory_run-02,acquisition
109,210.917,3.0,CS-,animals/herring.jpg,Old,acquisition,DO,H,H,0.895,memory_run-02,baseline
110,218.034,3.0,CS-,animals/dramaderry.jpg,Old,acquisition,DO,H,H,0.8490000000000001,memory_run-02,extinction
125,329.967,3.0,CS-,animals/camel.jpg,Old,acquisition,DO,H,H,0.611,memory_run-02,acquisition
128,354.334,3.0,CS-,animals/mink.jpg,Old,acquisition,DO,H,H,1.105,memory_run-02,extinction
142,468.234,3.0,CS-,animals/mouse.jpg,Old,acquisition,DO,H,H,0.757,memory_run-02,extinction
143,476.367,3.0,CS-,animals/sheep.jpg,Old,acquisition,DN,M,M,0.732,memory_run-02,baseline
160,4.033,3.0,CS-,animals/partridge.jpg,Old,acquisition,DN,M,M,0.754,memory_run-03,extinction
175,110.9,3.0,CS-,animals/anteater.jpg,Old,acquisition,DO,H,H,0.785,memory_run-03,acquisition
190,217.833,3.0,CS-,animals/carp.jpg,Old,acquisition,DO,H,H,0.687,memory_run-03,extinction
191,224.983,3.0,CS-,animals/turkey.jpg,Old,acquisition,DO,H,H,1.344,memory_run-03,extinction
215,411.05,3.0,CS-,animals/chipmunk.jpg,Old,acquisition,DO,H,H,0.993,memory_run-03,acquisition
217,427.3,3.0,CS-,animals/seal.jpg,Old,acquisition,DO,H,H,1.172,memory_run-03,acquisition
222,467.95,3.0,CS-,animals/brown_bear.jpg,Old,acquisition,DN,M,M,0.939,memory_run-03,extinction
223,476.084,3.0,CS-,animals/rabbit.jpg,Old,acquisition,DO,H,H,1.465,memory_run-03,extinction
6,48.8,3.0,CS-,animals/zebra.jpg,Old,extinction,DO,H,H,0.899,memory_run-01,acquisition
16,124.034,3.0,CS-,animals/aardvark.jpg,Old,extinction,DO,H,H,0.943,memory_run-01,acquisition
23,177.917,3.0,CS-,animals/skunk.jpg,Old,extinction,DO,H,H,0.797,memory_run-01,extinction
38,292.784,3.0,CS-,animals/finch.jpg,Old,extinction,DO,H,H,0.843,memory_run-01,baseline
47,362.967,3.0,CS-,animals/reindeer.jpg,Old,extinction,DO,H,H,0.7240000000000001,memory_run-01,extinction
52,401.601,3.0,CS-,animals/llama.jpg,Old,extinction,DO,H,H,1.0659999999999998,memory_run-01,extinction
64,492.184,3.0,CS-,animals/rhino.jpg,Old,extinction,DO,H,H,0.847,memory_run-01,acquisition
65,500.301,3.0,CS-,animals/elephantafrican.jpg,Old,extinction,DO,H,H,1.037,memory_run-01,extinction
90,75.433,3.0,CS-,animals/caterpillarhawkmoth.jpg,Old,extinction,DO,H,H,0.8740000000000001,memory_run-02,acquisition
92,89.7,3.0,CS-,animals/hyena.jpg,Old,extinction,DO,H,H,0.677,memory_run-02,acquisition
113,239.417,3.0,CS-,animals/cricket.jpg,Old,extinction,DO,H,H,0.664,memory_run-02,extinction
114,246.55,3.0,CS-,animals/goldfish.jpg,Old,extinction,DO,H,H,0.789,memory_run-02,extinction
121,297.467,3.0,CS-,animals/marmot.jpg,Old,extinction,DO,H,H,0.862,memory_run-02,extinction
131,378.734,3.0,CS-,animals/flamingo.jpg,Old,extinction,DO,H,H,0.635,memory_run-02,extinction
144,484.484,3.0,CS-,animals/shrimp.jpg,Old,extinction,DO,H,H,1.031,memory_run-02,acquisition
145,492.617,3.0,CS-,animals/horse.jpg,Old,extinction,DN,M,M,1.228,memory_run-02,extinction
166,46.816,3.0,CS-,animals/halibut.jpg,Old,extinction,DO,H,H,1.298,memory_run-03,extinction
169,68.166,3.0,CS-,animals/cranebug.jpg,Old,extinction,DO,H,H,0.8290000000000001,memory_run-03,extinction
181,153.65,3.0,CS-,animals/starfish.jpg,Old,extinction,DO,H,H,0.8759999999999999,memory_run-03,acquisition
194,246.35,3.0,CS-,animals/canary.jpg,Old,extinction,DN,M,M,1.806,memory_run-03,extinction
206,337.867,3.0,CS-,animals/perch.jpg,Old,extinction,DO,H,H,0.96,memory_run-03,baseline
214,402.9,3.0,CS-,animals/salmon.jpg,Old,extinction,MO,H,M,2.543,memory_run-03,baseline
224,484.2,3.0,CS-,animals/racoon.jpg,Old,extinction,DO,H,H,1.099,memory_run-03,extinction
225,492.317,3.0,CS-,animals/cat.jpg,Old,extinction,DN,M,M,1.035,memory_run-03,extinction
10,78.3,3.0,CS-,animals/octopus.jpg,New,foil,DN,CR,CR,1.069,memory_run-01,
13,101.684,3.0,CS-,animals/seaslug.jpg,New,foil,DO,FA,FA,1.714,memory_run-01,
14,108.8,3.0,CS-,animals/tortoise.jpg,New,foil,DN,CR,CR,1.344,memory_run-01,
18,139.284,3.0,CS-,animals/ladybug.jpg,New,foil,DN,CR,CR,1.091,memory_run-01,
21,161.667,3.0,CS-,animals/bullfrog.jpg,New,foil,DN,CR,CR,2.845,memory_run-01,
22,169.78400000000005,3.0,CS-,animals/balloonfish.jpg,New,foil,DO,FA,FA,1.086,memory_run-01,
24,186.034,3.0,CS-,animals/highlandcow.jpg,New,foil,DN,CR,CR,1.577,memory_run-01,
36,276.517,3.0,CS-,animals/hermitcrab.jpg,New,foil,DN,CR,CR,1.703,memory_run-01,
40,309.067,3.0,CS-,animals/koala.jpg,New,foil,DO,FA,FA,1.034,memory_run-01,
48,371.101,3.0,CS-,animals/stickinsect.jpg,New,foil,DN,CR,CR,1.133,memory_run-01,
50,386.334,3.0,CS-,animals/monkey.jpg,New,foil,DN,CR,CR,1.374,memory_run-01,
55,423.984,3.0,CS-,animals/waterdragon.jpg,New,foil,DN,CR,CR,0.925,memory_run-01,
72,553.201,3.0,CS-,animals/flounder.jpg,New,foil,DN,CR,CR,0.853,memory_run-01,
73,561.3340000000002,3.0,CS-,animals/woodlouse.jpg,New,foil,DN,CR,CR,0.813,memory_run-01,
74,568.451,3.0,CS-,animals/crane.jpg,New,foil,DN,CR,CR,1.259,memory_run-01,
75,575.5840000000002,3.0,CS-,animals/panda.jpg,New,foil,DN,CR,CR,0.999,memory_run-01,
81,11.183,3.0,CS-,animals/leafinsect.jpg,New,foil,DN,CR,CR,1.857,memory_run-02,
88,61.133,3.0,CS-,animals/stinkbug.jpg,New,foil,DN,CR,CR,0.906,memory_run-02,
94,103.983,3.0,CS-,animals/earthworm.jpg,New,foil,DN,CR,CR,1.035,memory_run-02,
96,118.233,3.0,CS-,animals/armadillo.jpg,New,foil,DN,CR,CR,1.508,memory_run-02,
100,146.783,3.0,CS-,animals/tragopan.jpg,New,foil,DN,CR,CR,1.013,memory_run-02,
105,182.4,3.0,CS-,animals/owl.jpg,New,foil,DN,CR,CR,1.659,memory_run-02,
116,260.817,3.0,CS-,animals/crab.jpg,New,foil,DO,FA,FA,0.905,memory_run-02,
119,282.2,3.0,CS-,animals/caracal.jpg,New,foil,DN,CR,CR,1.509,memory_run-02,
133,395.034,3.0,CS-,animals/orangutan.jpg,New,foil,DO,FA,FA,1.124,memory_run-02,
134,403.167,3.0,CS-,animals/dove.jpg,New,foil,DN,CR,CR,0.7709999999999999,memory_run-02,
136,419.434,3.0,CS-,animals/wasp.jpg,New,foil,DN,CR,CR,1.268,memory_run-02,
139,443.834,3.0,CS-,animals/beardeddragon.jpg,New,foil,DN,CR,CR,1.206,memory_run-02,
152,549.484,3.0,CS-,animals/rooster.jpg,New,foil,DN,CR,CR,0.925,memory_run-02,
153,557.617,3.0,CS-,animals/malaysianjunglenymph.jpg,New,foil,DN,CR,CR,0.988,memory_run-02,
154,565.751,3.0,CS-,animals/marlin.jpg,New,foil,DO,FA,FA,1.254,memory_run-02,
155,573.884,3.0,CS-,animals/slug.jpg,New,foil,DO,FA,FA,1.071,memory_run-02,
162,18.316,3.0,CS-,animals/lizard.jpg,New,foil,DO,FA,FA,0.852,memory_run-03,
172,89.516,3.0,CS-,animals/vulture.jpg,New,foil,DN,CR,CR,0.758,memory_run-03,
174,103.766,3.0,CS-,animals/kangaroo.jpg,New,foil,DN,CR,CR,1.173,memory_run-03,
176,118.016,3.0,CS-,animals/emu.jpg,New,foil,DN,CR,CR,0.995,memory_run-03,
180,146.533,3.0,CS-,animals/toucan.jpg,New,foil,DN,CR,CR,0.879,memory_run-03,
186,189.3,3.0,CS-,animals/macaw.jpg,New,foil,DO,FA,FA,1.003,memory_run-03,
195,253.483,3.0,CS-,animals/clam.jpg,New,foil,DO,FA,FA,1.466,memory_run-03,
199,281.983,3.0,CS-,animals/penguin.jpg,New,foil,MN,CR,CR,1.59,memory_run-03,
202,305.367,3.0,CS-,animals/ibises.jpg,New,foil,DN,CR,CR,0.961,memory_run-03,
209,362.234,3.0,CS-,animals/gecko.jpg,New,foil,DN,CR,CR,1.2819999999999998,memory_run-03,
210,370.35,3.0,CS-,animals/deer.jpg,New,foil,DN,CR,CR,1.471,memory_run-03,
218,435.434,3.0,CS-,animals/lion.jpg,New,foil,DO,FA,FA,1.054,memory_run-03,
232,549.1669999999998,3.0,CS-,animals/dockbug2.jpg,New,foil,DO,FA,FA,1.215,memory_run-03,
233,557.284,3.0,CS-,animals/cod.jpg,New,foil,DN,CR,CR,0.97,memory_run-03,
234,565.4169999999998,3.0,CS-,animals/clownfish.jpg,New,foil,DN,CR,CR,0.924,memory_run-03,
235,573.567,3.0,CS-,animals/lobsterspiny.jpg,New,foil,DO,FA,FA,1.218,memory_run-03,
