index,onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
13,104.866,3.0,CS+,animals/caterpillarhawkmoth.jpg,Old,baseline,DO,H,H,1.25,memory_run-01,baseline
16,128.316,3.0,CS+,animals/hyena.jpg,Old,baseline,DO,H,H,1.121,memory_run-01,acquisition
27,212.949,3.0,CS+,animals/cricket.jpg,Old,baseline,MO,H,M,1.4469999999999998,memory_run-01,baseline
31,245.516,3.0,CS+,animals/goldfish.jpg,Old,baseline,MO,H,M,1.3090000000000002,memory_run-01,baseline
42,329.066,3.0,CS+,animals/marmot.jpg,Old,baseline,MN,M,M,1.832,memory_run-01,baseline
43,336.216,3.0,CS+,animals/flamingo.jpg,Old,baseline,DO,H,H,0.973,memory_run-01,acquisition
64,495.266,3.0,CS+,animals/shrimp.jpg,Old,baseline,DN,M,M,1.098,memory_run-01,extinction
65,502.399,3.0,CS+,animals/horse.jpg,Old,baseline,DN,M,M,1.166,memory_run-01,extinction
84,32.633,3.0,CS+,animals/halibut.jpg,Old,baseline,MO,H,M,1.287,memory_run-02,acquisition
86,46.9,3.0,CS+,animals/cranebug.jpg,Old,baseline,DO,H,H,0.914,memory_run-02,acquisition
116,261.083,3.0,CS+,animals/starfish.jpg,Old,baseline,DO,H,H,1.889,memory_run-02,extinction
118,275.383,3.0,CS+,animals/canary.jpg,Old,baseline,DN,M,M,0.909,memory_run-02,extinction
121,297.833,3.0,CS+,animals/perch.jpg,Old,baseline,DN,M,M,1.547,memory_run-02,baseline
132,387.366,3.0,CS+,animals/salmon.jpg,Old,baseline,MN,M,M,1.485,memory_run-02,extinction
144,484.983,3.0,CS+,animals/racoon.jpg,Old,baseline,MN,M,M,1.11,memory_run-02,extinction
145,493.099,3.0,CS+,animals/cat.jpg,Old,baseline,MO,H,M,2.361,memory_run-02,acquisition
161,11.184,3.0,CS+,animals/zebra.jpg,Old,baseline,DO,H,H,1.534,memory_run-03,baseline
174,104.034,3.0,CS+,animals/aardvark.jpg,Old,baseline,MN,M,M,1.509,memory_run-03,baseline
181,154.067,3.0,CS+,animals/skunk.jpg,Old,baseline,DO,H,H,1.519,memory_run-03,extinction
188,204.067,3.0,CS+,animals/finch.jpg,Old,baseline,DN,M,M,0.942,memory_run-03,baseline
209,363.1,3.0,CS+,animals/reindeer.jpg,Old,baseline,MO,H,M,2.221,memory_run-03,extinction
218,436.317,3.0,CS+,animals/llama.jpg,Old,baseline,DN,M,M,2.421,memory_run-03,extinction
224,485.117,3.0,CS+,animals/rhino.jpg,Old,baseline,MO,H,M,1.64,memory_run-03,extinction
225,493.267,3.0,CS+,animals/elephantafrican.jpg,Old,baseline,MO,H,M,1.822,memory_run-03,extinction
9,73.29899999999998,3.0,CS+,animals/caterpillarpeacockmoth.jpg,Old,acquisition,DO,H,H,1.149,memory_run-01,acquisition
10,80.416,3.0,CS+,animals/mole.jpg,Old,acquisition,MN,M,M,2.321,memory_run-01,acquisition
38,299.516,3.0,CS+,animals/boar.jpg,Old,acquisition,MO,H,M,1.23,memory_run-01,acquisition
39,306.666,3.0,CS+,animals/gerbil.jpg,Old,acquisition,DO,H,H,0.915,memory_run-01,acquisition
45,352.482,3.0,CS+,animals/porcupine.jpg,Old,acquisition,DO,H,H,0.887,memory_run-01,acquisition
47,367.783,3.0,CS+,animals/pelican.jpg,Old,acquisition,DN,M,M,0.966,memory_run-01,extinction
60,466.716,3.0,CS+,animals/giraffe.jpg,Old,acquisition,MO,H,M,1.291,memory_run-01,acquisition
61,473.866,3.0,CS+,animals/pigeon.jpg,Old,acquisition,MN,M,M,0.978,memory_run-01,extinction
95,111.133,3.0,CS+,animals/herculesbeetle.jpg,Old,acquisition,DO,H,H,1.396,memory_run-02,acquisition
99,139.7,3.0,CS+,animals/quail.jpg,Old,acquisition,DN,M,M,1.614,memory_run-02,baseline
111,225.3,3.0,CS+,animals/snapper.jpg,Old,acquisition,MO,H,M,1.5530000000000002,memory_run-02,acquisition
117,268.233,3.0,CS+,animals/hummingbird.jpg,Old,acquisition,DN,M,M,1.893,memory_run-02,extinction
126,338.533,3.0,CS+,animals/waterbuffalo.jpg,Old,acquisition,MN,M,M,1.835,memory_run-02,baseline
137,428.033,3.0,CS+,animals/baboon.jpg,Old,acquisition,DN,M,M,2.256,memory_run-02,acquisition
140,452.449,3.0,CS+,animals/leopard.jpg,Old,acquisition,DO,H,H,1.474,memory_run-02,baseline
141,460.583,3.0,CS+,animals/cow.jpg,Old,acquisition,MO,H,M,2.083,memory_run-02,acquisition
162,18.317,3.0,CS+,animals/dragonfly.jpg,Old,acquisition,DO,H,H,0.966,memory_run-03,acquisition
170,75.484,3.0,CS+,animals/flea.jpg,Old,acquisition,DO,H,H,1.063,memory_run-03,acquisition
183,168.384,3.0,CS+,animals/angelfish.jpg,Old,acquisition,DO,H,H,1.211,memory_run-03,extinction
184,175.517,3.0,CS+,animals/prayingmantis.jpg,Old,acquisition,DO,H,H,1.052,memory_run-03,acquisition
201,297.9840000000001,3.0,CS+,animals/pike.jpg,Old,acquisition,DN,M,M,1.218,memory_run-03,acquisition
214,403.784,3.0,CS+,animals/crow.jpg,Old,acquisition,DN,M,M,1.036,memory_run-03,acquisition
220,452.6,3.0,CS+,animals/ostrich.jpg,Old,acquisition,MN,M,M,2.7460000000000004,memory_run-03,baseline
221,460.733,3.0,CS+,animals/tiger.jpg,Old,acquisition,DO,H,H,1.101,memory_run-03,baseline
14,113.016,3.0,CS+,animals/firebug.jpg,Old,extinction,DO,H,H,1.243,memory_run-01,acquisition
17,135.466,3.0,CS+,animals/mahimahi.jpg,Old,extinction,DO,H,H,1.063,memory_run-01,acquisition
