index,onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
210,370.65,3.0,CS+,animals/llama.jpg,Old,baseline,MO,H,M,0.939,memory_run-03,extinction
224,484.7,3.0,CS+,animals/rhino.jpg,Old,baseline,DO,H,H,0.802,memory_run-03,acquisition
225,492.85,3.0,CS+,animals/elephantafrican.jpg,Old,baseline,DO,H,H,1.465,memory_run-03,acquisition
11,84.633,3.0,CS+,animals/caterpillarpeacockmoth.jpg,Old,acquisition,DO,H,H,1.056,memory_run-01,acquisition
19,145.667,3.0,CS+,animals/mole.jpg,Old,acquisition,MO,H,M,1.58,memory_run-01,acquisition
25,192.417,3.0,CS+,animals/boar.jpg,Old,acquisition,DO,H,H,1.371,memory_run-01,acquisition
28,214.817,3.0,CS+,animals/gerbil.jpg,Old,acquisition,DO,H,H,0.958,memory_run-01,extinction
46,356.217,3.0,CS+,animals/porcupine.jpg,Old,acquisition,DO,H,H,1.124,memory_run-01,baseline
51,393.917,3.0,CS+,animals/pelican.jpg,Old,acquisition,MO,H,M,1.376,memory_run-01,acquisition
60,462.067,3.0,CS+,animals/giraffe.jpg,Old,acquisition,DO,H,H,1.32,memory_run-01,acquisition
61,470.2,3.0,CS+,animals/pigeon.jpg,Old,acquisition,MO,H,M,1.853,memory_run-01,acquisition
93,96.967,3.0,CS+,animals/herculesbeetle.jpg,Old,acquisition,DO,H,H,1.304,memory_run-02,extinction
99,139.834,3.0,CS+,animals/quail.jpg,Old,acquisition,MN,M,M,1.6969999999999998,memory_run-02,extinction
107,196.93400000000003,3.0,CS+,animals/snapper.jpg,Old,acquisition,MN,M,M,2.201,memory_run-02,extinction
109,211.217,3.0,CS+,animals/hummingbird.jpg,Old,acquisition,MO,H,M,1.514,memory_run-02,acquisition
122,306.017,3.0,CS+,animals/waterbuffalo.jpg,Old,acquisition,DO,H,H,1.172,memory_run-02,extinction
135,411.784,3.0,CS+,animals/baboon.jpg,Old,acquisition,DO,H,H,1.138,memory_run-02,acquisition
140,452.45,3.0,CS+,animals/leopard.jpg,Old,acquisition,DO,H,H,0.99,memory_run-02,extinction
141,460.601,3.0,CS+,animals/cow.jpg,Old,acquisition,MO,H,M,1.952,memory_run-02,baseline
169,68.283,3.0,CS+,animals/flea.jpg,Old,acquisition,DO,H,H,0.935,memory_run-03,acquisition
174,103.916,3.0,CS+,animals/dragonfly.jpg,Old,acquisition,MO,H,M,2.04,memory_run-03,baseline
184,175.333,3.0,CS+,animals/angelfish.jpg,Old,acquisition,MO,H,M,1.394,memory_run-03,acquisition
199,282.233,3.0,CS+,animals/prayingmantis.jpg,Old,acquisition,DO,H,H,0.862,memory_run-03,acquisition
200,289.35,3.0,CS+,animals/pike.jpg,Old,acquisition,MO,H,M,1.249,memory_run-03,baseline
209,362.5,3.0,CS+,animals/crow.jpg,Old,acquisition,MO,H,M,1.411,memory_run-03,baseline
220,452.1,3.0,CS+,animals/ostrich.jpg,Old,acquisition,DO,H,H,1.007,memory_run-03,acquisition
221,460.25,3.0,CS+,animals/tiger.jpg,Old,acquisition,DO,H,H,0.7759999999999999,memory_run-03,acquisition
3,25.5,3.0,CS+,animals/firebug.jpg,Old,extinction,MO,H,M,1.894,memory_run-01,extinction
17,130.433,3.0,CS+,animals/mahimahi.jpg,Old,extinction,DO,H,H,1.402,memory_run-01,extinction
35,268.783,3.0,CS+,animals/herring.jpg,Old,extinction,DO,H,H,1.155,memory_run-01,extinction
36,276.91700000000003,3.0,CS+,animals/dramaderry.jpg,Old,extinction,MO,H,M,1.4269999999999998,memory_run-01,baseline
48,370.517,3.0,CS+,animals/camel.jpg,Old,extinction,MO,H,M,1.391,memory_run-01,baseline
56,432.567,3.0,CS+,animals/mink.jpg,Old,extinction,MN,M,M,1.495,memory_run-01,acquisition
62,477.334,3.0,CS+,animals/mouse.jpg,Old,extinction,MO,H,M,1.846,memory_run-01,extinction
63,484.45,3.0,CS+,animals/sheep.jpg,Old,extinction,MN,M,M,2.483,memory_run-01,extinction
90,75.53399999999998,3.0,CS+,animals/partridge.jpg,Old,extinction,MN,M,M,1.814,memory_run-02,baseline
92,89.81700000000002,3.0,CS+,animals/anteater.jpg,Old,extinction,MO,H,M,1.887,memory_run-02,extinction
112,232.617,3.0,CS+,animals/carp.jpg,Old,extinction,MN,M,M,2.133,memory_run-02,baseline
116,261.16700000000003,3.0,CS+,animals/turkey.jpg,Old,extinction,MO,H,M,2.062,memory_run-02,extinction
124,322.284,3.0,CS+,animals/chipmunk.jpg,Old,extinction,MO,H,M,1.406,memory_run-02,extinction
132,387.35,3.0,CS+,animals/seal.jpg,Old,extinction,MO,H,M,1.28,memory_run-02,baseline
142,468.734,3.0,CS+,animals/brown_bear.jpg,Old,extinction,MO,H,M,1.461,memory_run-02,baseline
143,476.884,3.0,CS+,animals/rabbit.jpg,Old,extinction,MO,H,M,1.294,memory_run-02,baseline
162,18.35,3.0,CS+,animals/assassinbug.jpg,Old,extinction,MN,M,M,1.142,memory_run-03,extinction
175,111.066,3.0,CS+,animals/catfish.jpg,Old,extinction,MO,H,M,1.954,memory_run-03,extinction
185,182.466,3.0,CS+,animals/palmcockatoo.jpg,Old,extinction,MO,H,M,1.235,memory_run-03,baseline
193,239.483,3.0,CS+,animals/ant.jpg,Old,extinction,DO,H,H,1.163,memory_run-03,acquisition
211,378.8,3.0,CS+,animals/snail.jpg,Old,extinction,MO,H,M,1.352,memory_run-03,extinction
219,443.95,3.0,CS+,animals/baldeagle.jpg,Old,extinction,MO,H,M,1.756,memory_run-03,acquisition
222,468.4,3.0,CS+,animals/duck.jpg,Old,extinction,MN,M,M,1.933,memory_run-03,extinction
223,476.533,3.0,CS+,animals/shark.jpg,Old,extinction,MO,H,M,1.557,memory_run-03,acquisition
7,55.1,3.0,CS+,animals/stickinsect.jpg,New,foil,DO,FA,FA,2.149,memory_run-01,
14,107.033,3.0,CS+,animals/tortoise.jpg,New,foil,DN,CR,CR,2.044,memory_run-01,
15,115.167,3.0,CS+,animals/hermitcrab.jpg,New,foil,MN,CR,CR,2.428,memory_run-01,
18,138.55,3.0,CS+,animals/waterdragon.jpg,New,foil,MN,CR,CR,1.601,memory_run-01,
21,161.9,3.0,CS+,animals/highlandcow.jpg,New,foil,MN,CR,CR,1.568,memory_run-01,
22,170.017,3.0,CS+,animals/monkey.jpg,New,foil,MO,FA,CR,1.308,memory_run-01,
24,184.283,3.0,CS+,animals/balloonfish.jpg,New,foil,MN,CR,CR,1.534,memory_run-01,
34,261.66700000000003,3.0,CS+,animals/seaslug.jpg,New,foil,MN,CR,CR,1.816,memory_run-01,
40,308.4170000000001,3.0,CS+,animals/octopus.jpg,New,foil,MO,FA,CR,1.851,memory_run-01,
42,324.6670000000001,3.0,CS+,animals/bullfrog.jpg,New,foil,MO,FA,CR,1.4340000000000002,memory_run-01,
44,339.917,3.0,CS+,animals/crane.jpg,New,foil,MN,CR,CR,2.133,memory_run-01,
58,446.834,3.0,CS+,animals/koala.jpg,New,foil,MO,FA,CR,2.461,memory_run-01,
72,552.634,3.0,CS+,animals/panda.jpg,New,foil,DO,FA,FA,1.126,memory_run-01,
73,560.784,3.0,CS+,animals/ladybug.jpg,New,foil,MN,CR,CR,1.485,memory_run-01,
74,568.934,3.0,CS+,animals/woodlouse.jpg,New,foil,MN,CR,CR,1.813,memory_run-01,
75,576.0840000000002,3.0,CS+,animals/flounder.jpg,New,foil,MO,FA,CR,1.146,memory_run-01,
83,25.517,3.0,CS+,animals/leafinsect.jpg,New,foil,MN,CR,CR,1.164,memory_run-02,
87,54.117,3.0,CS+,animals/caracal.jpg,New,foil,DN,CR,CR,1.715,memory_run-02,
88,61.267,3.0,CS+,animals/wasp.jpg,New,foil,MN,CR,CR,1.358,memory_run-02,
97,125.534,3.0,CS+,animals/malaysianjunglenymph.jpg,New,foil,MN,CR,CR,1.453,memory_run-02,
101,154.1,3.0,CS+,animals/marlin.jpg,New,foil,MO,FA,CR,1.508,memory_run-02,
113,239.75,3.0,CS+,animals/slug.jpg,New,foil,MO,FA,CR,2.196,memory_run-02,
114,246.884,3.0,CS+,animals/rooster.jpg,New,foil,MO,FA,CR,1.624,memory_run-02,
118,275.45,3.0,CS+,animals/armadillo.jpg,New,foil,MN,CR,CR,1.5219999999999998,memory_run-02,
125,330.417,3.0,CS+,animals/earthworm.jpg,New,foil,MN,CR,CR,1.443,memory_run-02,
128,354.81699999999995,3.0,CS+,animals/beardeddragon.jpg,New,foil,MO,FA,CR,1.849,memory_run-02,
129,362.95,3.0,CS+,animals/owl.jpg,New,foil,DO,FA,FA,1.229,memory_run-02,
133,395.484,3.0,CS+,animals/orangutan.jpg,New,foil,MN,CR,CR,2.105,memory_run-02,
152,550.117,3.0,CS+,animals/dove.jpg,New,foil,MO,FA,CR,1.775,memory_run-02,
153,558.2669999999998,3.0,CS+,animals/tragopan.jpg,New,foil,MN,CR,CR,1.256,memory_run-02,
154,566.4169999999998,3.0,CS+,animals/crab.jpg,New,foil,MN,CR,CR,1.949,memory_run-02,
155,574.5509999999998,3.0,CS+,animals/stinkbug.jpg,New,foil,MN,CR,CR,1.336,memory_run-02,
176,118.216,3.0,CS+,animals/lobsterspiny.jpg,New,foil,MN,CR,CR,1.2009999999999998,memory_run-03,
177,125.35,3.0,CS+,animals/toucan.jpg,New,foil,MN,CR,CR,1.531,memory_run-03,
178,132.483,3.0,CS+,animals/clam.jpg,New,foil,DN,CR,CR,1.655,memory_run-03,
179,139.616,3.0,CS+,animals/clownfish.jpg,New,foil,MO,FA,CR,1.3630000000000002,memory_run-03,
187,196.716,3.0,CS+,animals/ibises.jpg,New,foil,MO,FA,CR,0.9,memory_run-03,
188,203.85,3.0,CS+,animals/kangaroo.jpg,New,foil,MO,FA,CR,1.044,memory_run-03,
189,210.966,3.0,CS+,animals/lizard.jpg,New,foil,MN,CR,CR,1.4340000000000002,memory_run-03,
194,246.6,3.0,CS+,animals/deer.jpg,New,foil,MO,FA,CR,1.098,memory_run-03,
201,297.466,3.0,CS+,animals/penguin.jpg,New,foil,MO,FA,CR,1.109,memory_run-03,
204,321.85,3.0,CS+,animals/gecko.jpg,New,foil,MN,CR,CR,1.216,memory_run-03,
205,329.966,3.0,CS+,animals/vulture.jpg,New,foil,MN,CR,CR,1.575,memory_run-03,
214,403.2,3.0,CS+,animals/macaw.jpg,New,foil,MO,FA,CR,1.11,memory_run-03,
232,549.8330000000002,3.0,CS+,animals/cod.jpg,New,foil,MN,CR,CR,2.29,memory_run-03,
233,557.9830000000002,3.0,CS+,animals/dockbug2.jpg,New,foil,MN,CR,CR,1.169,memory_run-03,
234,566.117,3.0,CS+,animals/lion.jpg,New,foil,MO,FA,CR,1.33,memory_run-03,
235,574.25,3.0,CS+,animals/emu.jpg,New,foil,MN,CR,CR,2.741,memory_run-03,
10,77.5,3.0,CS-,tools/camera.jpg,Old,baseline,DO,H,H,1.388,memory_run-01,baseline
13,99.917,3.0,CS-,tools/solderingtorch.jpg,Old,baseline,MO,H,M,2.097,memory_run-01,baseline
30,230.117,3.0,CS-,tools/microwave.jpg,Old,baseline,DO,H,H,1.304,memory_run-01,extinction
37,284.034,3.0,CS-,tools/workbench.jpg,Old,baseline,MN,M,M,1.965,memory_run-01,extinction
41,316.55,3.0,CS-,tools/edger.jpg,Old,baseline,MN,M,M,2.03,memory_run-01,acquisition
57,439.7,3.0,CS-,tools/jumpercables.jpg,Old,baseline,DO,H,H,1.246,memory_run-01,baseline
70,536.351,3.0,CS-,tools/monkeywrench.jpg,Old,baseline,MO,H,M,0.992,memory_run-01,extinction
71,544.501,3.0,CS-,tools/measuringtape.jpg,Old,baseline,MO,H,M,1.694,memory_run-01,extinction
82,18.367,3.0,CS-,tools/videogamecontroller.jpg,Old,baseline,DO,H,H,1.751,memory_run-02,baseline
95,111.234,3.0,CS-,tools/duffelbag.jpg,Old,baseline,DO,H,H,1.3530000000000002,memory_run-02,baseline
105,182.68400000000003,3.0,CS-,tools/airpump.jpg,Old,baseline,MO,H,M,2.127,memory_run-02,acquisition
108,204.067,3.0,CS-,tools/toaster.jpg,Old,baseline,MN,M,M,2.415,memory_run-02,extinction
121,297.884,3.0,CS-,tools/squeegee.jpg,Old,baseline,DO,H,H,1.805,memory_run-02,baseline
131,379.234,3.0,CS-,tools/blower.jpg,Old,baseline,DO,H,H,1.182,memory_run-02,baseline
150,533.8340000000002,3.0,CS-,tools/chainsaw.jpg,Old,baseline,DO,H,H,1.297,memory_run-02,acquisition
151,541.984,3.0,CS-,tools/hammer.jpg,Old,baseline,MO,H,M,1.242,memory_run-02,extinction
171,82.53299999999999,3.0,CS-,tools/campingstove.jpg,Old,baseline,MO,H,M,1.26,memory_run-03,baseline
173,96.8,3.0,CS-,tools/carpetblower.jpg,Old,baseline,MO,H,M,1.794,memory_run-03,acquisition
190,218.1,3.0,CS-,tools/treadmill.jpg,Old,baseline,DO,H,H,1.246,memory_run-03,extinction
197,267.967,3.0,CS-,tools/extensioncord.jpg,Old,baseline,DO,H,H,1.3230000000000002,memory_run-03,acquisition
208,354.35,3.0,CS-,tools/padlock.jpg,Old,baseline,DO,H,H,1.1,memory_run-03,baseline
216,419.5,3.0,CS-,tools/bucket.jpg,Old,baseline,MO,H,M,1.238,memory_run-03,extinction
230,533.567,3.0,CS-,tools/paintbrush.jpg,Old,baseline,MO,H,M,1.16,memory_run-03,extinction
231,541.7,3.0,CS-,tools/screwdriver.jpg,Old,baseline,MO,H,M,1.028,memory_run-03,extinction
12,91.783,3.0,CS-,tools/plow.jpg,Old,acquisition,MN,M,M,1.648,memory_run-01,extinction
16,122.3,3.0,CS-,tools/faxmachine.jpg,Old,acquisition,MN,M,M,1.52,memory_run-01,acquisition
31,238.267,3.0,CS-,tools/ropeandpulley.jpg,Old,acquisition,MO,H,M,1.366,memory_run-01,baseline
39,300.284,3.0,CS-,tools/hairdryer.jpg,Old,acquisition,MN,M,M,1.367,memory_run-01,extinction
49,377.65,3.0,CS-,tools/rollingpin.jpg,Old,acquisition,MN,M,M,1.746,memory_run-01,baseline
55,425.45,3.0,CS-,tools/gardenhose.jpg,Old,acquisition,MN,M,M,1.595,memory_run-01,extinction
66,506.834,3.0,CS-,tools/scissors.jpg,Old,acquisition,DO,H,H,1.091,memory_run-01,baseline
67,514.984,3.0,CS-,tools/ladder.jpg,Old,acquisition,DO,H,H,1.568,memory_run-01,acquisition
81,11.2,3.0,CS-,tools/shoehorn.jpg,Old,acquisition,MN,M,M,1.0590000000000002,memory_run-02,extinction
94,104.1,3.0,CS-,tools/weldinghelmet.jpg,Old,acquisition,DN,M,M,1.329,memory_run-02,baseline
104,175.55,3.0,CS-,tools/stove.jpg,Old,acquisition,MN,M,M,2.3680000000000003,memory_run-02,baseline
110,218.35,3.0,CS-,tools/paintroller.jpg,Old,acquisition,MN,M,M,1.578,memory_run-02,baseline
126,338.534,3.0,CS-,tools/chisel.jpg,Old,acquisition,MO,H,M,1.371,memory_run-02,extinction
127,346.667,3.0,CS-,tools/rake.jpg,Old,acquisition,DO,H,H,1.187,memory_run-02,baseline
146,501.301,3.0,CS-,tools/wheelbarrow.jpg,Old,acquisition,MO,H,M,1.263,memory_run-02,baseline
147,509.417,3.0,CS-,tools/pliers.jpg,Old,acquisition,MO,H,M,2.086,memory_run-02,extinction
160,4.05,3.0,CS-,tools/gong.jpg,Old,acquisition,MN,M,M,1.484,memory_run-03,baseline
167,54.01600000000001,3.0,CS-,tools/beadingtool.jpg,Old,acquisition,MO,H,M,1.91,memory_run-03,baseline
181,153.88299999999995,3.0,CS-,tools/reflexhammer.jpg,Old,acquisition,MO,H,M,2.244,memory_run-03,baseline
186,189.583,3.0,CS-,tools/cheesegrater.jpg,Old,acquisition,MO,H,M,1.188,memory_run-03,extinction
206,338.1,3.0,CS-,tools/plunger.jpg,Old,acquisition,MO,H,M,1.5630000000000002,memory_run-03,baseline
212,386.93300000000005,3.0,CS-,tools/transmissionwrench.jpg,Old,acquisition,MN,M,M,1.394,memory_run-03,extinction
226,500.967,3.0,CS-,tools/drillbit.jpg,Old,acquisition,MO,H,M,1.4380000000000002,memory_run-03,acquisition
227,509.117,3.0,CS-,tools/electricbreaker.jpg,Old,acquisition,MO,H,M,1.536,memory_run-03,baseline
4,32.65,3.0,CS-,tools/levelmount.jpg,Old,extinction,MN,M,M,1.695,memory_run-01,acquisition
6,47.95,3.0,CS-,tools/blackboard.jpg,Old,extinction,MN,M,M,1.7080000000000002,memory_run-01,acquisition
23,177.15,3.0,CS-,tools/sparkplug.jpg,Old,extinction,MO,H,M,2.172,memory_run-01,acquisition
29,222.967,3.0,CS-,tools/fan.jpg,Old,extinction,MO,H,M,1.492,memory_run-01,acquisition
52,402.05,3.0,CS-,tools/thermometer.jpg,Old,extinction,DO,H,H,1.4280000000000002,memory_run-01,baseline
53,410.184,3.0,CS-,tools/measuringcups.jpg,Old,extinction,DN,M,M,2.005,memory_run-01,extinction
68,522.1,3.0,CS-,tools/broom.jpg,Old,extinction,MO,H,M,1.15,memory_run-01,extinction
69,529.234,3.0,CS-,tools/ruler.jpg,Old,extinction,DO,H,H,0.952,memory_run-01,acquisition
80,4.05,3.0,CS-,tools/eraser.jpg,Old,extinction,MO,H,M,1.5219999999999998,memory_run-02,baseline
85,39.817,3.0,CS-,tools/woodchipper.jpg,Old,extinction,MN,M,M,2.001,memory_run-02,acquisition
100,146.967,3.0,CS-,tools/routerplane.jpg,Old,extinction,MO,H,M,1.802,memory_run-02,baseline
106,189.8,3.0,CS-,tools/measuringdevice.jpg,Old,extinction,MN,M,M,1.899,memory_run-02,extinction
120,289.75,3.0,CS-,tools/weedeater.jpg,Old,extinction,MN,M,M,1.797,memory_run-02,baseline
136,419.917,3.0,CS-,tools/lawnmower.jpg,Old,extinction,MO,H,M,1.513,memory_run-02,extinction
148,517.5509999999998,3.0,CS-,tools/spoon.jpg,Old,extinction,MO,H,M,1.189,memory_run-02,baseline
149,525.701,3.0,CS-,tools/wrench.jpg,Old,extinction,MO,H,M,1.297,memory_run-02,extinction
161,11.2,3.0,CS-,tools/benchdogs.jpg,Old,extinction,MN,M,M,1.7280000000000002,memory_run-03,baseline
165,39.766,3.0,CS-,tools/beaker.jpg,Old,extinction,MO,H,M,1.334,memory_run-03,extinction
191,225.216,3.0,CS-,tools/tubeflaring.jpg,Old,extinction,MN,M,M,1.6,memory_run-03,acquisition
196,260.85,3.0,CS-,tools/sander.jpg,Old,extinction,MN,M,M,1.466,memory_run-03,acquisition
207,346.217,3.0,CS-,tools/mallet.jpg,Old,extinction,MN,M,M,1.232,memory_run-03,baseline
213,395.067,3.0,CS-,tools/vegetablepeeler.jpg,Old,extinction,MN,M,M,1.079,memory_run-03,extinction
228,517.2669999999998,3.0,CS-,tools/viceclamp.jpg,Old,extinction,MN,M,M,1.609,memory_run-03,extinction
229,525.4169999999998,3.0,CS-,tools/pruner.jpg,Old,extinction,MN,M,M,1.306,memory_run-03,acquisition
1,11.2,3.0,CS-,tools/level.jpg,New,foil,MN,CR,CR,1.921,memory_run-01,
2,18.35,3.0,CS-,tools/keys.jpg,New,foil,MN,CR,CR,1.993,memory_run-01,
8,62.233,3.0,CS-,tools/dremel.jpg,New,foil,MN,CR,CR,1.785,memory_run-01,
9,69.35,3.0,CS-,tools/caulkinggun.jpg,New,foil,MN,CR,CR,1.5019999999999998,memory_run-01,
26,199.55,3.0,CS-,tools/microscope.jpg,New,foil,MN,CR,CR,1.332,memory_run-01,
27,207.683,3.0,CS-,tools/bolt.jpg,New,foil,MN,CR,CR,1.211,memory_run-01,
32,246.383,3.0,CS-,tools/lantern.jpg,New,foil,MN,CR,CR,1.459,memory_run-01,
33,254.533,3.0,CS-,tools/electricdrill.jpg,New,foil,MO,FA,CR,1.997,memory_run-01,
43,332.8,3.0,CS-,tools/whistle.jpg,New,foil,MN,CR,CR,1.269,memory_run-01,
45,348.06699999999995,3.0,CS-,tools/grapplinghook.jpg,New,foil,MN,CR,CR,1.595,memory_run-01,
50,385.784,3.0,CS-,tools/engine.jpg,New,foil,DN,CR,CR,2.1630000000000003,memory_run-01,
54,418.317,3.0,CS-,tools/whisk.jpg,New,foil,MN,CR,CR,1.493,memory_run-01,
76,583.234,3.0,CS-,tools/mellonballer.jpg,New,foil,MN,CR,CR,1.287,memory_run-01,
77,590.367,3.0,CS-,tools/magnet.jpg,New,foil,MO,FA,CR,1.412,memory_run-01,
78,598.484,3.0,CS-,tools/burnisher.jpg,New,foil,MN,CR,CR,1.554,memory_run-01,
79,606.634,3.0,CS-,tools/wateringcan.jpg,New,foil,DN,CR,CR,2.138,memory_run-01,
89,68.4,3.0,CS-,tools/clamp.jpg,New,foil,MO,FA,CR,1.168,memory_run-02,
91,82.65,3.0,CS-,tools/stapler.jpg,New,foil,MN,CR,CR,1.44,memory_run-02,
96,118.384,3.0,CS-,tools/hedgeshears.jpg,New,foil,MN,CR,CR,2.0540000000000003,memory_run-02,
98,132.684,3.0,CS-,tools/scratchawl.jpg,New,foil,MN,CR,CR,1.205,memory_run-02,
102,161.267,3.0,CS-,tools/carabiner.jpg,New,foil,MN,CR,CR,1.759,memory_run-02,
111,225.484,3.0,CS-,tools/pick.jpg,New,foil,MN,CR,CR,1.884,memory_run-02,
115,254.034,3.0,CS-,tools/snowbrush.jpg,New,foil,MN,CR,CR,1.616,memory_run-02,
117,268.317,3.0,CS-,tools/telephone.jpg,New,foil,MO,FA,CR,1.435,memory_run-02,
123,314.1670000000001,3.0,CS-,tools/duster.jpg,New,foil,MN,CR,CR,1.213,memory_run-02,
134,403.617,3.0,CS-,tools/laptop.jpg,New,foil,MN,CR,CR,1.606,memory_run-02,
137,428.034,3.0,CS-,tools/flashlight.jpg,New,foil,MN,CR,CR,1.384,memory_run-02,
139,444.317,3.0,CS-,tools/pizzacutter.jpg,New,foil,MN,CR,CR,2.115,memory_run-02,
156,582.701,3.0,CS-,tools/anvil.jpg,New,foil,MN,CR,CR,1.266,memory_run-02,
157,590.817,3.0,CS-,tools/razorblade.jpg,New,foil,MN,CR,CR,2.056,memory_run-02,
158,598.951,3.0,CS-,tools/battery.jpg,New,foil,MN,CR,CR,1.873,memory_run-02,
159,607.101,3.0,CS-,tools/sawblade.jpg,New,foil,MN,CR,CR,1.742,memory_run-02,
163,25.5,3.0,CS-,tools/crank.jpg,New,foil,MN,CR,CR,1.594,memory_run-03,
166,46.883,3.0,CS-,tools/compass.jpg,New,foil,MN,CR,CR,1.359,memory_run-03,
168,61.133,3.0,CS-,tools/vacuumcleaner.jpg,New,foil,MN,CR,CR,1.442,memory_run-03,
172,89.666,3.0,CS-,tools/hourglass.jpg,New,foil,MN,CR,CR,1.193,memory_run-03,
182,161.033,3.0,CS-,tools/magnifyingglass.jpg,New,foil,MN,CR,CR,1.415,memory_run-03,
183,168.166,3.0,CS-,tools/vicegrips.jpg,New,foil,MO,FA,CR,1.6569999999999998,memory_run-03,
195,253.716,3.0,CS-,tools/tape.jpg,New,foil,MO,FA,CR,2.122,memory_run-03,
198,275.116,3.0,CS-,tools/watch.jpg,New,foil,DN,CR,CR,1.599,memory_run-03,
203,313.733,3.0,CS-,tools/clippers.jpg,New,foil,MN,CR,CR,1.733,memory_run-03,
215,411.35,3.0,CS-,tools/shovel.jpg,New,foil,MO,FA,CR,1.233,memory_run-03,
217,427.65,3.0,CS-,tools/nailgun.jpg,New,foil,MN,CR,CR,1.086,memory_run-03,
218,435.8,3.0,CS-,tools/smartphone.jpg,New,foil,MN,CR,CR,1.3630000000000002,memory_run-03,
236,582.4,3.0,CS-,tools/staplegun.jpg,New,foil,MN,CR,CR,1.016,memory_run-03,
237,590.533,3.0,CS-,tools/cuttingboard.jpg,New,foil,MN,CR,CR,1.217,memory_run-03,
238,598.6669999999998,3.0,CS-,tools/stethoscope.jpg,New,foil,MO,FA,CR,1.356,memory_run-03,
239,606.8,3.0,CS-,tools/electricsewingmachine.jpg,New,foil,MN,CR,CR,2.066,memory_run-03,
