onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
482.017,3.0,CS+,animals/snail.jpg,Old,acquisition,MO,H,M,1.8459999999999999,memory_run-01,baseline
526.501,3.0,CS+,animals/catfish.jpg,Old,acquisition,MO,H,M,2.475,memory_run-01,acquisition
55.683,3.0,CS+,animals/mahimahi.jpg,Old,acquisition,MO,H,M,1.463,memory_run-02,extinction
145.65,3.0,CS+,animals/mink.jpg,Old,acquisition,MO,H,M,1.9409999999999998,memory_run-02,extinction
212.45,3.0,CS+,animals/firebug.jpg,Old,acquisition,DO,H,H,1.253,memory_run-02,baseline
227.65,3.0,CS+,animals/dramaderry.jpg,Old,acquisition,MO,H,M,2.155,memory_run-02,extinction
356.0,3.0,CS+,animals/camel.jpg,Old,acquisition,DO,H,H,1.703,memory_run-02,acquisition
393.45,3.0,CS+,animals/sheep.jpg,Old,acquisition,MO,H,M,2.379,memory_run-02,extinction
462.13300000000004,3.0,CS+,animals/herring.jpg,Old,acquisition,DO,H,H,1.786,memory_run-02,acquisition
595.534,3.0,CS+,animals/mouse.jpg,Old,acquisition,MO,H,M,1.705,memory_run-02,acquisition
97.917,3.0,CS+,animals/anteater.jpg,Old,acquisition,MO,H,M,1.837,memory_run-03,baseline
104.984,3.0,CS+,animals/seal.jpg,Old,acquisition,MN,M,M,1.631,memory_run-03,extinction
225.217,3.0,CS+,animals/rabbit.jpg,Old,acquisition,MO,H,M,1.7590000000000001,memory_run-03,acquisition
263.651,3.0,CS+,animals/carp.jpg,Old,acquisition,MN,M,M,1.281,memory_run-03,baseline
378.801,3.0,CS+,animals/chipmunk.jpg,Old,acquisition,MN,M,M,1.729,memory_run-03,baseline
452.501,3.0,CS+,animals/turkey.jpg,Old,acquisition,MO,H,M,1.665,memory_run-03,acquisition
459.56699999999995,3.0,CS+,animals/brown_bear.jpg,Old,acquisition,MN,M,M,2.74,memory_run-03,baseline
548.484,3.0,CS+,animals/partridge.jpg,Old,acquisition,MN,M,M,2.061,memory_run-03,baseline
20.217,3.0,CS+,animals/elephantafrican.jpg,Old,extinction,DO,H,H,1.99,memory_run-01,acquisition
139.567,3.0,CS+,animals/reindeer.jpg,Old,extinction,MO,H,M,1.869,memory_run-01,baseline
178.983,3.0,CS+,animals/zebra.jpg,Old,extinction,MO,H,M,1.9769999999999999,memory_run-01,acquisition
241.583,3.0,CS+,animals/finch.jpg,Old,extinction,MO,H,M,2.254,memory_run-01,baseline
262.83299999999997,3.0,CS+,animals/aardvark.jpg,Old,extinction,MO,H,M,2.077,memory_run-01,baseline
360.81699999999995,3.0,CS+,animals/skunk.jpg,Old,extinction,MO,H,M,2.167,memory_run-01,acquisition
519.401,3.0,CS+,animals/rhino.jpg,Old,extinction,DO,H,H,1.972,memory_run-01,acquisition
603.317,3.0,CS+,animals/llama.jpg,Old,extinction,MN,M,M,1.5759999999999998,memory_run-01,baseline
101.15,3.0,CS+,animals/hyena.jpg,Old,extinction,MO,H,M,1.496,memory_run-02,extinction
123.4,3.0,CS+,animals/flamingo.jpg,Old,extinction,MO,H,M,1.911,memory_run-02,extinction
282.2,3.0,CS+,animals/caterpillarhawkmoth.jpg,Old,extinction,MO,H,M,1.761,memory_run-02,acquisition
289.26599999999996,3.0,CS+,animals/cricket.jpg,Old,extinction,MO,H,M,1.758,memory_run-02,baseline
364.1,3.0,CS+,animals/goldfish.jpg,Old,extinction,MO,H,M,1.4709999999999999,memory_run-02,extinction
423.76599999999996,3.0,CS+,animals/shrimp.jpg,Old,extinction,MN,M,M,1.661,memory_run-02,extinction
477.31699999999995,3.0,CS+,animals/horse.jpg,Old,extinction,,M,M,,memory_run-02,extinction
484.38300000000004,3.0,CS+,animals/marmot.jpg,Old,extinction,MN,M,M,2.972,memory_run-02,baseline
4.034,3.0,CS+,animals/racoon.jpg,Old,extinction,MO,H,M,2.477,memory_run-03,acquisition
89.85,3.0,CS+,animals/salmon.jpg,Old,extinction,DO,H,H,1.169,memory_run-03,baseline
271.717,3.0,CS+,animals/perch.jpg,Old,extinction,MN,M,M,1.666,memory_run-03,acquisition
292.967,3.0,CS+,animals/starfish.jpg,Old,extinction,MO,H,M,1.376,memory_run-03,extinction
346.501,3.0,CS+,animals/canary.jpg,Old,extinction,MN,M,M,1.4809999999999999,memory_run-03,acquisition
430.284,3.0,CS+,animals/cranebug.jpg,Old,extinction,DO,H,H,1.556,memory_run-03,baseline
527.268,3.0,CS+,animals/cat.jpg,Old,extinction,MN,M,M,1.75,memory_run-03,extinction
594.951,3.0,CS+,animals/halibut.jpg,Old,extinction,MN,M,M,2.08,memory_run-03,extinction
4.033,3.0,CS+,animals/seaslug.jpg,New,foil,MN,CR,CR,2.439,memory_run-01,
41.483000000000004,3.0,CS+,animals/highlandcow.jpg,New,foil,MN,CR,CR,1.778,memory_run-01,
71.833,3.0,CS+,animals/octopus.jpg,New,foil,DN,CR,CR,2.104,memory_run-01,
94.083,3.0,CS+,animals/ladybug.jpg,New,foil,DN,CR,CR,2.003,memory_run-01,
162.817,3.0,CS+,animals/monkey.jpg,New,foil,MO,FA,CR,1.9340000000000002,memory_run-01,
195.11700000000002,3.0,CS+,animals/waterdragon.jpg,New,foil,MN,CR,CR,2.055,memory_run-01,
248.667,3.0,CS+,animals/panda.jpg,New,foil,MO,FA,CR,2.105,memory_run-01,
293.133,3.0,CS+,animals/woodlouse.jpg,New,foil,MO,FA,CR,2.066,memory_run-01,
307.267,3.0,CS+,animals/hermitcrab.jpg,New,foil,MN,CR,CR,2.1430000000000002,memory_run-01,
344.65,3.0,CS+,animals/crane.jpg,New,foil,MN,CR,CR,2.137,memory_run-01,
376.95,3.0,CS+,animals/balloonfish.jpg,New,foil,DO,FA,FA,1.162,memory_run-01,
420.4,3.0,CS+,animals/flounder.jpg,New,foil,MO,FA,CR,2.021,memory_run-01,
540.6669999999998,3.0,CS+,animals/koala.jpg,New,foil,DO,FA,FA,1.79,memory_run-01,
548.751,3.0,CS+,animals/stickinsect.jpg,New,foil,DO,FA,FA,2.574,memory_run-01,
564.901,3.0,CS+,animals/bullfrog.jpg,New,foil,MO,FA,CR,2.759,memory_run-01,
595.234,3.0,CS+,animals/tortoise.jpg,New,foil,MO,FA,CR,2.272,memory_run-01,
18.183,3.0,CS+,animals/earthworm.jpg,New,foil,MN,CR,CR,1.358,memory_run-02,
25.283,3.0,CS+,animals/beardeddragon.jpg,New,foil,MN,CR,CR,1.453,memory_run-02,
47.583,3.0,CS+,animals/tragopan.jpg,New,foil,MN,CR,CR,1.393,memory_run-02,
116.333,3.0,CS+,animals/malaysianjunglenymph.jpg,New,foil,MN,CR,CR,2.164,memory_run-02,
152.75,3.0,CS+,animals/owl.jpg,New,foil,MO,FA,CR,1.482,memory_run-02,
159.833,3.0,CS+,animals/leafinsect.jpg,New,foil,MN,CR,CR,2.16,memory_run-02,
197.25,3.0,CS+,animals/marlin.jpg,New,foil,MO,FA,CR,1.624,memory_run-02,
275.116,3.0,CS+,animals/orangutan.jpg,New,foil,DN,CR,CR,1.7990000000000002,memory_run-02,
326.65,3.0,CS+,animals/dove.jpg,New,foil,MN,CR,CR,1.399,memory_run-02,
347.9,3.0,CS+,animals/wasp.jpg,New,foil,MO,FA,CR,1.859,memory_run-02,
408.616,3.0,CS+,animals/rooster.jpg,New,foil,MN,CR,CR,1.197,memory_run-02,
430.833,3.0,CS+,animals/stinkbug.jpg,New,foil,MN,CR,CR,1.901,memory_run-02,
500.566,3.0,CS+,animals/armadillo.jpg,New,foil,MN,CR,CR,1.636,memory_run-02,
579.367,3.0,CS+,animals/slug.jpg,New,foil,MO,FA,CR,1.875,memory_run-02,
587.467,3.0,CS+,animals/caracal.jpg,New,foil,MN,CR,CR,2.145,memory_run-02,
603.634,3.0,CS+,animals/crab.jpg,New,foil,MN,CR,CR,1.9069999999999998,memory_run-02,
19.184,3.0,CS+,animals/macaw.jpg,New,foil,DO,FA,FA,1.857,memory_run-03,
26.284000000000002,3.0,CS+,animals/lion.jpg,New,foil,MO,FA,CR,2.116,memory_run-03,
42.417,3.0,CS+,animals/lizard.jpg,New,foil,MN,CR,CR,1.518,memory_run-03,
128.167,3.0,CS+,animals/kangaroo.jpg,New,foil,MO,FA,CR,1.375,memory_run-03,
180.75099999999998,3.0,CS+,animals/dockbug2.jpg,New,foil,MN,CR,CR,1.47,memory_run-03,
211.067,3.0,CS+,animals/cod.jpg,New,foil,DO,FA,FA,1.632,memory_run-03,
232.301,3.0,CS+,animals/emu.jpg,New,foil,MO,FA,CR,1.5019999999999998,memory_run-03,
248.50099999999998,3.0,CS+,animals/deer.jpg,New,foil,MN,CR,CR,1.784,memory_run-03,
317.2340000000001,3.0,CS+,animals/vulture.jpg,New,foil,MN,CR,CR,1.965,memory_run-03,
370.73400000000004,3.0,CS+,animals/gecko.jpg,New,foil,MN,CR,CR,2.161,memory_run-03,
385.86699999999996,3.0,CS+,animals/clam.jpg,New,foil,MN,CR,CR,2.032,memory_run-03,
401.001,3.0,CS+,animals/toucan.jpg,New,foil,MO,FA,CR,2.084,memory_run-03,
520.168,3.0,CS+,animals/lobsterspiny.jpg,New,foil,MN,CR,CR,1.8559999999999999,memory_run-03,
541.401,3.0,CS+,animals/ibises.jpg,New,foil,MN,CR,CR,1.392,memory_run-03,
578.8009999999998,3.0,CS+,animals/clownfish.jpg,New,foil,MO,FA,CR,2.024,memory_run-03,
602.018,3.0,CS+,animals/penguin.jpg,New,foil,MO,FA,CR,1.8119999999999998,memory_run-03,
116.31700000000001,3.0,CS-,tools/drillbit.jpg,Old,baseline,MO,H,M,2.555,memory_run-01,acquisition
123.4,3.0,CS-,tools/reflexhammer.jpg,Old,baseline,MN,M,M,2.226,memory_run-01,extinction
218.35,3.0,CS-,tools/gong.jpg,Old,baseline,MO,H,M,1.5730000000000002,memory_run-01,baseline
225.433,3.0,CS-,tools/cheesegrater.jpg,Old,baseline,DO,H,H,1.528,memory_run-01,acquisition
352.73400000000015,3.0,CS-,tools/beadingtool.jpg,Old,baseline,DN,M,M,2.4019999999999997,memory_run-01,extinction
451.717,3.0,CS-,tools/plunger.jpg,Old,baseline,DO,H,H,1.511,memory_run-01,acquisition
466.85,3.0,CS-,tools/electricbreaker.jpg,Old,baseline,DO,H,H,1.6030000000000002,memory_run-01,baseline
572.984,3.0,CS-,tools/transmissionwrench.jpg,Old,baseline,MN,M,M,1.4880000000000002,memory_run-01,baseline
40.483000000000004,3.0,CS-,tools/rollingpin.jpg,Old,baseline,MO,H,M,1.89,memory_run-02,acquisition
108.23299999999999,3.0,CS-,tools/ropeandpulley.jpg,Old,baseline,MN,M,M,2.542,memory_run-02,extinction
175.0,3.0,CS-,tools/ladder.jpg,Old,baseline,MO,H,M,1.87,memory_run-02,acquisition
251.86599999999999,3.0,CS-,tools/scissors.jpg,Old,baseline,MO,H,M,1.632,memory_run-02,acquisition
333.716,3.0,CS-,tools/gardenhose.jpg,Old,baseline,DO,H,H,1.182,memory_run-02,baseline
386.366,3.0,CS-,tools/faxmachine.jpg,Old,baseline,MN,M,M,1.6469999999999998,memory_run-02,acquisition
539.967,3.0,CS-,tools/plow.jpg,Old,baseline,MN,M,M,1.345,memory_run-02,baseline
548.033,3.0,CS-,tools/hairdryer.jpg,Old,baseline,MN,M,M,1.525,memory_run-02,extinction
66.6,3.0,CS-,tools/shoehorn.jpg,Old,baseline,DO,H,H,1.7409999999999999,memory_run-03,baseline
149.401,3.0,CS-,tools/paintroller.jpg,Old,baseline,MO,H,M,1.301,memory_run-03,baseline
188.85,3.0,CS-,tools/wheelbarrow.jpg,Old,baseline,DO,H,H,1.7630000000000001,memory_run-03,acquisition
278.801,3.0,CS-,tools/stove.jpg,Old,baseline,DN,M,M,1.4569999999999999,memory_run-03,extinction
354.56699999999995,3.0,CS-,tools/chisel.jpg,Old,baseline,MN,M,M,1.6580000000000001,memory_run-03,extinction
408.06699999999995,3.0,CS-,tools/rake.jpg,Old,baseline,MO,H,M,1.255,memory_run-03,acquisition
563.634,3.0,CS-,tools/weldinghelmet.jpg,Old,baseline,MN,M,M,1.54,memory_run-03,acquisition
570.7180000000002,3.0,CS-,tools/pliers.jpg,Old,baseline,MN,M,M,2.0180000000000002,memory_run-03,extinction
56.667,3.0,CS-,tools/beaker.jpg,Old,acquisition,MO,H,M,2.638,memory_run-01,acquisition
101.15,3.0,CS-,tools/mallet.jpg,Old,acquisition,MO,H,M,1.672,memory_run-01,baseline
210.267,3.0,CS-,tools/viceclamp.jpg,Old,acquisition,MN,M,M,2.189,memory_run-01,baseline
277.967,3.0,CS-,tools/sander.jpg,Old,acquisition,MN,M,M,1.9680000000000002,memory_run-01,baseline
384.017,3.0,CS-,tools/pruner.jpg,Old,acquisition,MO,H,M,1.689,memory_run-01,extinction
428.48400000000004,3.0,CS-,tools/vegetablepeeler.jpg,Old,acquisition,MO,H,M,2.7689999999999997,memory_run-01,extinction
490.084,3.0,CS-,tools/benchdogs.jpg,Old,acquisition,MN,M,M,2.156,memory_run-01,extinction
498.167,3.0,CS-,tools/tubeflaring.jpg,Old,acquisition,DN,M,M,2.314,memory_run-01,baseline
93.083,3.0,CS-,tools/ruler.jpg,Old,acquisition,DO,H,H,1.617,memory_run-02,acquisition
130.483,3.0,CS-,tools/levelmount.jpg,Old,acquisition,MN,M,M,2.053,memory_run-02,extinction
167.933,3.0,CS-,tools/thermometer.jpg,Old,acquisition,,M,M,,memory_run-02,baseline
268.05,3.0,CS-,tools/broom.jpg,Old,acquisition,MN,M,M,1.629,memory_run-02,baseline
319.566,3.0,CS-,tools/fan.jpg,Old,acquisition,MO,H,M,1.6880000000000002,memory_run-02,acquisition
415.68300000000005,3.0,CS-,tools/sparkplug.jpg,Old,acquisition,MN,M,M,1.946,memory_run-02,extinction
469.217,3.0,CS-,tools/blackboard.jpg,Old,acquisition,MN,M,M,1.726,memory_run-02,extinction
523.816,3.0,CS-,tools/measuringcups.jpg,Old,acquisition,DO,H,H,1.6159999999999999,memory_run-02,acquisition
112.03399999999999,3.0,CS-,tools/eraser.jpg,Old,acquisition,DO,H,H,1.7480000000000002,memory_run-03,acquisition
142.317,3.0,CS-,tools/measuringdevice.jpg,Old,acquisition,MO,H,M,1.4769999999999999,memory_run-03,acquisition
165.567,3.0,CS-,tools/wrench.jpg,Old,acquisition,,M,M,,memory_run-03,acquisition
218.15099999999998,3.0,CS-,tools/routerplane.jpg,Old,acquisition,DN,M,M,1.829,memory_run-03,acquisition
415.151,3.0,CS-,tools/woodchipper.jpg,Old,acquisition,MN,M,M,1.294,memory_run-03,extinction
445.434,3.0,CS-,tools/lawnmower.jpg,Old,acquisition,MO,H,M,1.98,memory_run-03,acquisition
505.001,3.0,CS-,tools/spoon.jpg,Old,acquisition,MO,H,M,2.454,memory_run-03,acquisition
556.5509999999998,3.0,CS-,tools/weedeater.jpg,Old,acquisition,MO,H,M,1.635,memory_run-03,baseline
12.117,3.0,CS-,tools/extensioncord.jpg,Old,extinction,MO,H,M,1.8430000000000002,memory_run-01,acquisition
87.01700000000002,3.0,CS-,tools/carpetblower.jpg,Old,extinction,DO,H,H,2.149,memory_run-01,acquisition
202.2,3.0,CS-,tools/padlock.jpg,Old,extinction,MN,M,M,2.497,memory_run-01,acquisition
233.5,3.0,CS-,tools/campingstove.jpg,Old,extinction,MO,H,M,2.292,memory_run-01,baseline
398.167,3.0,CS-,tools/screwdriver.jpg,Old,extinction,DO,H,H,1.6580000000000001,memory_run-01,acquisition
413.31699999999995,3.0,CS-,tools/treadmill.jpg,Old,extinction,MO,H,M,1.86,memory_run-01,acquisition
474.934,3.0,CS-,tools/bucket.jpg,Old,extinction,MO,H,M,1.56,memory_run-01,extinction
556.8340000000002,3.0,CS-,tools/paintbrush.jpg,Old,extinction,MN,M,M,1.9469999999999998,memory_run-01,baseline
32.383,3.0,CS-,tools/microwave.jpg,Old,extinction,DN,M,M,1.757,memory_run-02,baseline
137.566,3.0,CS-,tools/solderingtorch.jpg,Old,extinction,MO,H,M,2.12,memory_run-02,acquisition
219.55,3.0,CS-,tools/measuringtape.jpg,Old,extinction,MO,H,M,1.9369999999999998,memory_run-02,acquisition
235.75,3.0,CS-,tools/camera.jpg,Old,extinction,MO,H,M,1.7480000000000002,memory_run-02,baseline
372.2,3.0,CS-,tools/jumpercables.jpg,Old,extinction,MN,M,M,2.088,memory_run-02,acquisition
379.3,3.0,CS-,tools/workbench.jpg,Old,extinction,MN,M,M,1.515,memory_run-02,extinction
492.467,3.0,CS-,tools/monkeywrench.jpg,Old,extinction,MO,H,M,1.209,memory_run-02,extinction
563.183,3.0,CS-,tools/edger.jpg,Old,extinction,MO,H,M,1.736,memory_run-02,acquisition
50.483999999999995,3.0,CS-,tools/videogamecontroller.jpg,Old,extinction,MO,H,M,1.73,memory_run-03,acquisition
58.534,3.0,CS-,tools/blower.jpg,Old,extinction,MO,H,M,1.429,memory_run-03,acquisition
196.917,3.0,CS-,tools/airpump.jpg,Old,extinction,MN,M,M,1.7619999999999998,memory_run-03,extinction
301.051,3.0,CS-,tools/toaster.jpg,Old,extinction,MO,H,M,1.7069999999999999,memory_run-03,acquisition
332.36699999999996,3.0,CS-,tools/hammer.jpg,Old,extinction,MO,H,M,1.464,memory_run-03,baseline
423.217,3.0,CS-,tools/duffelbag.jpg,Old,extinction,MN,M,M,1.298,memory_run-03,acquisition
481.801,3.0,CS-,tools/chainsaw.jpg,Old,extinction,MO,H,M,1.6769999999999998,memory_run-03,acquisition
586.868,3.0,CS-,tools/squeegee.jpg,Old,extinction,MN,M,M,1.806,memory_run-03,extinction
27.316999999999997,3.0,CS-,tools/lantern.jpg,New,foil,MO,FA,CR,2.1590000000000003,memory_run-01,
49.567,3.0,CS-,tools/keys.jpg,New,foil,MN,CR,CR,2.2680000000000002,memory_run-01,
108.23299999999999,3.0,CS-,tools/burnisher.jpg,New,foil,MO,FA,CR,1.943,memory_run-01,
131.483,3.0,CS-,tools/electricdrill.jpg,New,foil,MO,FA,CR,2.642,memory_run-01,
154.733,3.0,CS-,tools/dremel.jpg,New,foil,MN,CR,CR,1.854,memory_run-01,
170.9,3.0,CS-,tools/bolt.jpg,New,foil,MO,FA,CR,2.124,memory_run-01,
187.05,3.0,CS-,tools/engine.jpg,New,foil,DN,CR,CR,2.197,memory_run-01,
269.9,3.0,CS-,tools/magnet.jpg,New,foil,MO,FA,CR,2.733,memory_run-01,
329.517,3.0,CS-,tools/wateringcan.jpg,New,foil,MO,FA,CR,1.7169999999999999,memory_run-01,
391.1,3.0,CS-,tools/whistle.jpg,New,foil,MO,FA,CR,1.8319999999999999,memory_run-01,
406.25,3.0,CS-,tools/grapplinghook.jpg,New,foil,MN,CR,CR,2.1319999999999997,memory_run-01,
435.56699999999995,3.0,CS-,tools/microscope.jpg,New,foil,MO,FA,CR,1.463,memory_run-01,
459.784,3.0,CS-,tools/whisk.jpg,New,foil,MN,CR,CR,1.896,memory_run-01,
512.317,3.0,CS-,tools/mellonballer.jpg,New,foil,MN,CR,CR,1.5290000000000001,memory_run-01,
533.6,3.0,CS-,tools/caulkinggun.jpg,New,foil,MN,CR,CR,1.75,memory_run-01,
580.067,3.0,CS-,tools/level.jpg,New,foil,MN,CR,CR,2.323,memory_run-01,
62.733000000000004,3.0,CS-,tools/flashlight.jpg,New,foil,MO,FA,CR,2.501,memory_run-02,
69.783,3.0,CS-,tools/clamp.jpg,New,foil,MO,FA,CR,1.935,memory_run-02,
77.883,3.0,CS-,tools/scratchawl.jpg,New,foil,MN,CR,CR,1.371,memory_run-02,
84.98299999999998,3.0,CS-,tools/carabiner.jpg,New,foil,MN,CR,CR,2.322,memory_run-02,
183.1,3.0,CS-,tools/snowbrush.jpg,New,foil,MN,CR,CR,1.796,memory_run-02,
204.35,3.0,CS-,tools/telephone.jpg,New,foil,MO,FA,CR,1.851,memory_run-02,
243.8,3.0,CS-,tools/pick.jpg,New,foil,MN,CR,CR,1.983,memory_run-02,
259.95,3.0,CS-,tools/laptop.jpg,New,foil,MN,CR,CR,1.422,memory_run-02,
311.5,3.0,CS-,tools/battery.jpg,New,foil,MO,FA,CR,1.565,memory_run-02,
340.8,3.0,CS-,tools/duster.jpg,New,foil,MN,CR,CR,1.7890000000000001,memory_run-02,
437.917,3.0,CS-,tools/pizzacutter.jpg,New,foil,MN,CR,CR,2.168,memory_run-02,
446.017,3.0,CS-,tools/hedgeshears.jpg,New,foil,MN,CR,CR,1.7480000000000002,memory_run-02,
508.65,3.0,CS-,tools/stapler.jpg,New,foil,MN,CR,CR,1.51,memory_run-02,
531.883,3.0,CS-,tools/razorblade.jpg,New,foil,MN,CR,CR,1.527,memory_run-02,
556.117,3.0,CS-,tools/sawblade.jpg,New,foil,MN,CR,CR,1.5490000000000002,memory_run-02,
571.2669999999998,3.0,CS-,tools/anvil.jpg,New,foil,MN,CR,CR,1.5919999999999999,memory_run-02,
34.35,3.0,CS-,tools/crank.jpg,New,foil,DN,CR,CR,1.8,memory_run-03,
74.684,3.0,CS-,tools/cuttingboard.jpg,New,foil,DN,CR,CR,1.9240000000000002,memory_run-03,
82.76700000000002,3.0,CS-,tools/compass.jpg,New,foil,MN,CR,CR,2.255,memory_run-03,
135.251,3.0,CS-,tools/vicegrips.jpg,New,foil,MN,CR,CR,1.5959999999999999,memory_run-03,
157.501,3.0,CS-,tools/hourglass.jpg,New,foil,MN,CR,CR,1.95,memory_run-03,
173.65099999999995,3.0,CS-,tools/watch.jpg,New,foil,MO,FA,CR,1.64,memory_run-03,
204.00099999999998,3.0,CS-,tools/electricsewingmachine.jpg,New,foil,MO,FA,CR,2.128,memory_run-03,
256.567,3.0,CS-,tools/staplegun.jpg,New,foil,MN,CR,CR,1.466,memory_run-03,
325.301,3.0,CS-,tools/magnifyingglass.jpg,New,foil,MN,CR,CR,1.646,memory_run-03,
362.651,3.0,CS-,tools/clippers.jpg,New,foil,MN,CR,CR,1.6219999999999999,memory_run-03,
393.934,3.0,CS-,tools/tape.jpg,New,foil,MN,CR,CR,1.794,memory_run-03,
437.36699999999996,3.0,CS-,tools/stethoscope.jpg,New,foil,MO,FA,CR,1.464,memory_run-03,
466.667,3.0,CS-,tools/shovel.jpg,New,foil,MO,FA,CR,1.5030000000000001,memory_run-03,
489.86699999999996,3.0,CS-,tools/nailgun.jpg,New,foil,MN,CR,CR,2.593,memory_run-03,
513.0840000000002,3.0,CS-,tools/smartphone.jpg,New,foil,DN,CR,CR,1.694,memory_run-03,
534.3340000000002,3.0,CS-,tools/vacuumcleaner.jpg,New,foil,MN,CR,CR,1.933,memory_run-03,
