2.54670000e+01	3.00000000e+00	1.00000000e+00
3.36170000e+01	3.00000000e+00	1.00000000e+00
7.85170000e+01	3.00000000e+00	1.00000000e+00
1.01967000e+02	3.00000000e+00	1.00000000e+00
1.55967000e+02	3.00000000e+00	1.00000000e+00
1.79383000e+02	3.00000000e+00	1.00000000e+00
2.02800000e+02	3.00000000e+00	1.00000000e+00
2.77217000e+02	3.00000000e+00	1.00000000e+00
3.47450000e+02	3.00000000e+00	1.00000000e+00
3.71900000e+02	3.00000000e+00	1.00000000e+00
4.25950000e+02	3.00000000e+00	1.00000000e+00
4.33100000e+02	3.00000000e+00	1.00000000e+00
5.54266000e+02	3.00000000e+00	1.00000000e+00
5.62416000e+02	3.00000000e+00	1.00000000e+00
5.70550000e+02	3.00000000e+00	1.00000000e+00
5.77700000e+02	3.00000000e+00	1.00000000e+00
