2.53170000e+01	3.00000000e+00	1.00000000e+00
6.47670000e+01	3.00000000e+00	1.00000000e+00
1.25517000e+02	3.00000000e+00	1.00000000e+00
1.47767000e+02	3.00000000e+00	1.00000000e+00
1.62950000e+02	3.00000000e+00	1.00000000e+00
2.14500000e+02	3.00000000e+00	1.00000000e+00
2.37800000e+02	3.00000000e+00	1.00000000e+00
2.83317000e+02	3.00000000e+00	1.00000000e+00
3.28816000e+02	3.00000000e+00	1.00000000e+00
3.66216000e+02	3.00000000e+00	1.00000000e+00
4.17817000e+02	3.00000000e+00	1.00000000e+00
4.41100000e+02	3.00000000e+00	1.00000000e+00
4.86567000e+02	3.00000000e+00	1.00000000e+00
5.56417000e+02	3.00000000e+00	1.00000000e+00
5.72617000e+02	3.00000000e+00	1.00000000e+00
5.86800000e+02	3.00000000e+00	1.00000000e+00
