index,onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
5,41.666,3.0,CS+,animals/caterpillarhawkmoth.jpg,Old,baseline,DO,H,H,1.392,memory_run-01,extinction
14,109.833,3.0,CS+,animals/hyena.jpg,Old,baseline,DO,H,H,1.268,memory_run-01,baseline
24,186.116,3.0,CS+,animals/cricket.jpg,Old,baseline,DO,H,H,0.898,memory_run-01,acquisition
27,209.466,3.0,CS+,animals/goldfish.jpg,Old,baseline,DO,H,H,0.873,memory_run-01,acquisition
40,310.149,3.0,CS+,animals/marmot.jpg,Old,baseline,DO,H,H,1.515,memory_run-01,acquisition
44,341.649,3.0,CS+,animals/flamingo.jpg,Old,baseline,MO,H,M,2.191,memory_run-01,extinction
64,494.299,3.0,CS+,animals/shrimp.jpg,Old,baseline,DO,H,H,1.157,memory_run-01,acquisition
65,501.449,3.0,CS+,animals/horse.jpg,Old,baseline,DO,H,H,1.472,memory_run-01,acquisition
82,18.3,3.0,CS+,animals/halibut.jpg,Old,baseline,DO,H,H,0.884,memory_run-02,acquisition
93,96.733,3.0,CS+,animals/cranebug.jpg,Old,baseline,DO,H,H,1.074,memory_run-02,extinction
114,246.516,3.0,CS+,animals/starfish.jpg,Old,baseline,DO,H,H,1.196,memory_run-02,acquisition
116,260.766,3.0,CS+,animals/canary.jpg,Old,baseline,MO,H,M,1.207,memory_run-02,baseline
128,354.266,3.0,CS+,animals/perch.jpg,Old,baseline,MO,H,M,1.331,memory_run-02,baseline
136,419.283,3.0,CS+,animals/salmon.jpg,Old,baseline,MO,H,M,1.509,memory_run-02,extinction
144,484.383,3.0,CS+,animals/racoon.jpg,Old,baseline,DO,H,H,0.921,memory_run-02,acquisition
145,492.516,3.0,CS+,animals/cat.jpg,Old,baseline,DO,H,H,1.3230000000000002,memory_run-02,extinction
169,68.233,3.0,CS+,animals/zebra.jpg,Old,baseline,MO,H,M,1.53,memory_run-03,extinction
177,125.25,3.0,CS+,animals/aardvark.jpg,Old,baseline,DO,H,H,0.91,memory_run-03,acquisition
182,160.866,3.0,CS+,animals/skunk.jpg,Old,baseline,MO,H,M,1.15,memory_run-03,extinction
196,260.616,3.0,CS+,animals/finch.jpg,Old,baseline,DO,H,H,1.415,memory_run-03,baseline
213,394.666,3.0,CS+,animals/reindeer.jpg,Old,baseline,MO,H,M,1.321,memory_run-03,acquisition
217,427.166,3.0,CS+,animals/llama.jpg,Old,baseline,MO,H,M,1.134,memory_run-03,extinction
224,484.099,3.0,CS+,animals/rhino.jpg,Old,baseline,DO,H,H,1.6980000000000002,memory_run-03,baseline
225,492.216,3.0,CS+,animals/elephantafrican.jpg,Old,baseline,MO,H,M,2.037,memory_run-03,extinction
0,4.033,3.0,CS+,animals/caterpillarpeacockmoth.jpg,Old,acquisition,DO,H,H,1.493,memory_run-01,baseline
18,140.349,3.0,CS+,animals/mole.jpg,Old,acquisition,DO,H,H,1.4480000000000002,memory_run-01,acquisition
20,155.599,3.0,CS+,animals/boar.jpg,Old,acquisition,DO,H,H,1.147,memory_run-01,acquisition
30,232.833,3.0,CS+,animals/gerbil.jpg,Old,acquisition,DO,H,H,2.272,memory_run-01,acquisition
42,326.399,3.0,CS+,animals/porcupine.jpg,Old,acquisition,DO,H,H,0.931,memory_run-01,acquisition
48,374.216,3.0,CS+,animals/pelican.jpg,Old,acquisition,MO,H,M,2.003,memory_run-01,baseline
60,463.799,3.0,CS+,animals/giraffe.jpg,Old,acquisition,DO,H,H,1.318,memory_run-01,acquisition
61,470.916,3.0,CS+,animals/pigeon.jpg,Old,acquisition,DO,H,H,0.765,memory_run-01,acquisition
86,46.833,3.0,CS+,animals/herculesbeetle.jpg,Old,acquisition,DO,H,H,1.138,memory_run-02,acquisition
90,75.366,3.0,CS+,animals/quail.jpg,Old,acquisition,DO,H,H,1.466,memory_run-02,acquisition
103,168.016,3.0,CS+,animals/snapper.jpg,Old,acquisition,DO,H,H,1.125,memory_run-02,extinction
118,275.033,3.0,CS+,animals/hummingbird.jpg,Old,acquisition,MO,H,M,1.277,memory_run-02,acquisition
134,403.033,3.0,CS+,animals/waterbuffalo.jpg,Old,acquisition,DO,H,H,1.187,memory_run-02,extinction
139,443.666,3.0,CS+,animals/baboon.jpg,Old,acquisition,MO,H,M,1.42,memory_run-02,acquisition
140,451.816,3.0,CS+,animals/leopard.jpg,Old,acquisition,DO,H,H,0.8859999999999999,memory_run-02,acquisition
141,459.966,3.0,CS+,animals/cow.jpg,Old,acquisition,DO,H,H,1.475,memory_run-02,extinction
