4.05000000e+00	3.00000000e+00	1.00000000e+00
1.12000000e+01	3.00000000e+00	1.00000000e+00
6.84000000e+01	3.00000000e+00	1.00000000e+00
1.25450000e+02	3.00000000e+00	1.00000000e+00
1.46866000e+02	3.00000000e+00	1.00000000e+00
1.54000000e+02	3.00000000e+00	1.00000000e+00
2.53916000e+02	3.00000000e+00	1.00000000e+00
2.68183000e+02	3.00000000e+00	1.00000000e+00
2.89600000e+02	3.00000000e+00	1.00000000e+00
3.05866000e+02	3.00000000e+00	1.00000000e+00
3.70916000e+02	3.00000000e+00	1.00000000e+00
4.36016000e+02	3.00000000e+00	1.00000000e+00
5.82583000e+02	3.00000000e+00	1.00000000e+00
5.90716000e+02	3.00000000e+00	1.00000000e+00
5.98833000e+02	3.00000000e+00	1.00000000e+00
6.06950000e+02	3.00000000e+00	1.00000000e+00
