3.94170000e+01	3.00000000e+00	1.00000000e+00
6.77670000e+01	3.00000000e+00	1.00000000e+00
8.90170000e+01	3.00000000e+00	1.00000000e+00
1.31567000e+02	3.00000000e+00	1.00000000e+00
1.45767000e+02	3.00000000e+00	1.00000000e+00
1.52867000e+02	3.00000000e+00	1.00000000e+00
2.37850000e+02	3.00000000e+00	1.00000000e+00
2.80366000e+02	3.00000000e+00	1.00000000e+00
3.68183000e+02	3.00000000e+00	1.00000000e+00
3.76266000e+02	3.00000000e+00	1.00000000e+00
3.84349000e+02	3.00000000e+00	1.00000000e+00
4.32799000e+02	3.00000000e+00	1.00000000e+00
4.89349000e+02	3.00000000e+00	1.00000000e+00
5.05533000e+02	3.00000000e+00	1.00000000e+00
5.78282000e+02	3.00000000e+00	1.00000000e+00
5.94482000e+02	3.00000000e+00	1.00000000e+00
