1.11170000e+01	3.00000000e+00	1.00000000e+00
8.19330000e+01	3.00000000e+00	1.00000000e+00
9.61170000e+01	3.00000000e+00	1.00000000e+00
1.38667000e+02	3.00000000e+00	1.00000000e+00
1.74100000e+02	3.00000000e+00	1.00000000e+00
1.95350000e+02	3.00000000e+00	1.00000000e+00
2.44916000e+02	3.00000000e+00	1.00000000e+00
2.52000000e+02	3.00000000e+00	1.00000000e+00
3.11666000e+02	3.00000000e+00	1.00000000e+00
3.60099000e+02	3.00000000e+00	1.00000000e+00
4.08583000e+02	3.00000000e+00	1.00000000e+00
4.16649000e+02	3.00000000e+00	1.00000000e+00
4.73183000e+02	3.00000000e+00	1.00000000e+00
5.29783000e+02	3.00000000e+00	1.00000000e+00
5.86382000e+02	3.00000000e+00	1.00000000e+00
6.02549000e+02	3.00000000e+00	1.00000000e+00
