index,onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
18,142.45,3.0,CS+,animals/dragonfly.jpg,Old,baseline,DO,H,H,0.946,memory_run-01,acquisition
19,150.517,3.0,CS+,animals/prayingmantis.jpg,Old,baseline,MO,H,M,1.813,memory_run-01,baseline
29,227.4,3.0,CS+,animals/angelfish.jpg,Old,baseline,DO,H,H,1.125,memory_run-01,baseline
33,256.784,3.0,CS+,animals/tiger.jpg,Old,baseline,DO,H,H,0.8390000000000001,memory_run-01,extinction
57,435.7,3.0,CS+,animals/ostrich.jpg,Old,baseline,DO,H,H,0.708,memory_run-01,acquisition
61,465.0,3.0,CS+,animals/flea.jpg,Old,baseline,DO,H,H,0.961,memory_run-01,baseline
64,489.217,3.0,CS+,animals/crow.jpg,Old,baseline,MO,H,M,1.466,memory_run-01,baseline
76,580.151,3.0,CS+,animals/pike.jpg,Old,baseline,DO,H,H,1.661,memory_run-01,baseline
82,18.183,3.0,CS+,animals/pelican.jpg,Old,baseline,DO,H,H,0.982,memory_run-02,baseline
98,131.45,3.0,CS+,animals/giraffe.jpg,Old,baseline,MN,M,M,1.917,memory_run-02,baseline
103,166.866,3.0,CS+,animals/pigeon.jpg,Old,baseline,DO,H,H,1.062,memory_run-02,baseline
112,230.65,3.0,CS+,animals/caterpillarpeacockmoth.jpg,Old,baseline,DO,H,H,1.134,memory_run-02,acquisition
122,303.366,3.0,CS+,animals/gerbil.jpg,Old,baseline,MO,H,M,1.6909999999999998,memory_run-02,acquisition
135,408.333,3.0,CS+,animals/mole.jpg,Old,baseline,MO,H,M,2.032,memory_run-02,baseline
144,481.05,3.0,CS+,animals/porcupine.jpg,Old,baseline,DO,H,H,0.909,memory_run-02,baseline
157,586.0830000000002,3.0,CS+,animals/boar.jpg,Old,baseline,MN,M,M,2.037,memory_run-02,acquisition
160,4.017,3.0,CS+,animals/baboon.jpg,Old,baseline,MO,H,M,1.368,memory_run-03,baseline
169,67.7,3.0,CS+,animals/cow.jpg,Old,baseline,DO,H,H,1.273,memory_run-03,baseline
188,202.334,3.0,CS+,animals/herculesbeetle.jpg,Old,baseline,DO,H,H,1.067,memory_run-03,acquisition
199,280.2,3.0,CS+,animals/quail.jpg,Old,baseline,MO,H,M,1.665,memory_run-03,baseline
214,400.367,3.0,CS+,animals/leopard.jpg,Old,baseline,MN,M,M,1.6269999999999998,memory_run-03,baseline
216,416.517,3.0,CS+,animals/waterbuffalo.jpg,Old,baseline,MO,H,M,1.318,memory_run-03,acquisition
220,448.784,3.0,CS+,animals/hummingbird.jpg,Old,baseline,MN,M,M,2.278,memory_run-03,baseline
235,569.934,3.0,CS+,animals/snapper.jpg,Old,baseline,MO,H,M,1.493,memory_run-03,extinction
3,26.283,3.0,CS+,animals/shark.jpg,Old,acquisition,DO,H,H,2.0780000000000003,memory_run-01,baseline
17,134.36700000000002,3.0,CS+,animals/catfish.jpg,Old,acquisition,MO,H,M,1.937,memory_run-01,acquisition
22,173.734,3.0,CS+,animals/assassinbug.jpg,Old,acquisition,MO,H,M,1.95,memory_run-01,baseline
32,249.68400000000003,3.0,CS+,animals/palmcockatoo.jpg,Old,acquisition,MO,H,M,1.271,memory_run-01,acquisition
43,329.684,3.0,CS+,animals/duck.jpg,Old,acquisition,MO,H,M,1.329,memory_run-01,acquisition
44,336.75,3.0,CS+,animals/baldeagle.jpg,Old,acquisition,MO,H,M,1.239,memory_run-01,acquisition
62,473.067,3.0,CS+,animals/snail.jpg,Old,acquisition,DO,H,H,1.028,memory_run-01,acquisition
71,541.7669999999998,3.0,CS+,animals/ant.jpg,Old,acquisition,MO,H,M,2.245,memory_run-01,baseline
89,67.733,3.0,CS+,animals/camel.jpg,Old,acquisition,DO,H,H,0.99,memory_run-02,acquisition
95,110.216,3.0,CS+,animals/herring.jpg,Old,acquisition,MO,H,M,1.638,memory_run-02,baseline
105,181.05,3.0,CS+,animals/mouse.jpg,Old,acquisition,DO,H,H,1.356,memory_run-02,acquisition
113,237.716,3.0,CS+,animals/dramaderry.jpg,Old,acquisition,MO,H,M,1.822,memory_run-02,acquisition
124,319.516,3.0,CS+,animals/mink.jpg,Old,acquisition,DO,H,H,1.479,memory_run-02,acquisition
134,400.267,3.0,CS+,animals/sheep.jpg,Old,acquisition,MN,M,M,1.978,memory_run-02,acquisition
150,529.5169999999998,3.0,CS+,animals/firebug.jpg,Old,acquisition,DO,H,H,2.007,memory_run-02,baseline
152,545.683,3.0,CS+,animals/mahimahi.jpg,Old,acquisition,MO,H,M,2.507,memory_run-02,baseline
173,96.034,3.0,CS+,animals/partridge.jpg,Old,acquisition,MO,H,M,1.366,memory_run-03,acquisition
179,138.584,3.0,CS+,animals/chipmunk.jpg,Old,acquisition,MO,H,M,1.342,memory_run-03,baseline
181,152.784,3.0,CS+,animals/rabbit.jpg,Old,acquisition,DO,H,H,1.096,memory_run-03,acquisition
196,258.967,3.0,CS+,animals/carp.jpg,Old,acquisition,MO,H,M,1.4580000000000002,memory_run-03,baseline
202,303.434,3.0,CS+,animals/turkey.jpg,Old,acquisition,MO,H,M,1.4380000000000002,memory_run-03,baseline
205,327.6670000000001,3.0,CS+,animals/brown_bear.jpg,Old,acquisition,MO,H,M,1.4169999999999998,memory_run-03,acquisition
233,553.7669999999998,3.0,CS+,animals/seal.jpg,Old,acquisition,MO,H,M,1.62,memory_run-03,acquisition
234,561.851,3.0,CS+,animals/anteater.jpg,Old,acquisition,DO,H,H,1.308,memory_run-03,acquisition
4,34.367,3.0,CS+,animals/finch.jpg,Old,extinction,MO,H,M,1.475,memory_run-01,baseline
7,57.617,3.0,CS+,animals/rhino.jpg,Old,extinction,DO,H,H,1.112,memory_run-01,acquisition
27,213.233,3.0,CS+,animals/llama.jpg,Old,extinction,DO,H,H,1.143,memory_run-01,acquisition
39,299.334,3.0,CS+,animals/skunk.jpg,Old,extinction,MO,H,M,1.122,memory_run-01,extinction
46,351.917,3.0,CS+,animals/reindeer.jpg,Old,extinction,MO,H,M,1.226,memory_run-01,baseline
47,360.0,3.0,CS+,animals/zebra.jpg,Old,extinction,DO,H,H,0.928,memory_run-01,acquisition
54,412.5,3.0,CS+,animals/aardvark.jpg,Old,extinction,DO,H,H,1.798,memory_run-01,baseline
63,481.134,3.0,CS+,animals/elephantafrican.jpg,Old,extinction,DO,H,H,0.6729999999999999,memory_run-01,acquisition
90,74.816,3.0,CS+,animals/caterpillarhawkmoth.jpg,Old,extinction,DO,H,H,0.949,memory_run-02,baseline
