index,onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
0,4.05,3.0,CS+,tools/camera.jpg,Old,baseline,DN,M,M,2.315,memory_run-01,baseline
2,18.317,3.0,CS+,tools/solderingtorch.jpg,Old,baseline,MO,H,M,1.725,memory_run-01,acquisition
31,240.533,3.0,CS+,tools/microwave.jpg,Old,baseline,DN,M,M,1.177,memory_run-01,extinction
35,270.067,3.0,CS+,tools/workbench.jpg,Old,baseline,MO,H,M,2.539,memory_run-01,acquisition
50,387.2,3.0,CS+,tools/edger.jpg,Old,baseline,DO,H,H,2.222,memory_run-01,baseline
57,441.233,3.0,CS+,tools/jumpercables.jpg,Old,baseline,MO,H,M,2.341,memory_run-01,acquisition
70,540.0,3.0,CS+,tools/monkeywrench.jpg,Old,baseline,,M,M,,memory_run-01,extinction
71,547.133,3.0,CS+,tools/measuringtape.jpg,Old,baseline,DN,M,M,1.231,memory_run-01,baseline
85,39.8,3.0,CS+,tools/videogamecontroller.jpg,Old,baseline,MO,H,M,1.6,memory_run-02,baseline
97,125.433,3.0,CS+,tools/duffelbag.jpg,Old,baseline,MN,M,M,1.325,memory_run-02,acquisition
113,239.716,3.0,CS+,tools/airpump.jpg,Old,baseline,MO,H,M,1.699,memory_run-02,baseline
116,261.1,3.0,CS+,tools/toaster.jpg,Old,baseline,DO,H,H,1.0590000000000002,memory_run-02,baseline
124,322.199,3.0,CS+,tools/squeegee.jpg,Old,baseline,MO,H,M,1.4680000000000002,memory_run-02,acquisition
129,362.883,3.0,CS+,tools/blower.jpg,Old,baseline,MN,M,M,1.923,memory_run-02,acquisition
150,533.683,3.0,CS+,tools/chainsaw.jpg,Old,baseline,DO,H,H,1.3159999999999998,memory_run-02,acquisition
151,541.816,3.0,CS+,tools/hammer.jpg,Old,baseline,MN,M,M,1.49,memory_run-02,baseline
166,46.967,3.0,CS+,tools/campingstove.jpg,Old,baseline,DN,M,M,1.399,memory_run-03,baseline
167,54.1,3.0,CS+,tools/carpetblower.jpg,Old,baseline,DO,H,H,1.3130000000000002,memory_run-03,baseline
182,161.267,3.0,CS+,tools/treadmill.jpg,Old,baseline,MN,M,M,1.668,memory_run-03,extinction
198,275.517,3.0,CS+,tools/extensioncord.jpg,Old,baseline,DO,H,H,1.4409999999999998,memory_run-03,acquisition
205,330.467,3.0,CS+,tools/padlock.jpg,Old,baseline,DO,H,H,1.031,memory_run-03,acquisition
207,346.7,3.0,CS+,tools/bucket.jpg,Old,baseline,MN,M,M,1.348,memory_run-03,acquisition
230,533.7669999999998,3.0,CS+,tools/paintbrush.jpg,Old,baseline,MO,H,M,1.3259999999999998,memory_run-03,acquisition
231,541.9,3.0,CS+,tools/screwdriver.jpg,Old,baseline,MO,H,M,1.589,memory_run-03,extinction
15,118.267,3.0,CS+,tools/plow.jpg,Old,acquisition,DO,H,H,1.198,memory_run-01,acquisition
17,133.55,3.0,CS+,tools/faxmachine.jpg,Old,acquisition,MO,H,M,2.459,memory_run-01,baseline
29,225.25,3.0,CS+,tools/ropeandpulley.jpg,Old,acquisition,DO,H,H,1.071,memory_run-01,acquisition
32,247.667,3.0,CS+,tools/hairdryer.jpg,Old,acquisition,MN,M,M,1.561,memory_run-01,acquisition
49,380.05,3.0,CS+,tools/rollingpin.jpg,Old,acquisition,DO,H,H,1.4340000000000002,memory_run-01,baseline
59,456.516,3.0,CS+,tools/gardenhose.jpg,Old,acquisition,MN,M,M,2.135,memory_run-01,extinction
66,509.466,3.0,CS+,tools/scissors.jpg,Old,acquisition,MO,H,M,1.659,memory_run-01,extinction
67,516.6,3.0,CS+,tools/ladder.jpg,Old,acquisition,MO,H,M,2.527,memory_run-01,acquisition
88,61.233,3.0,CS+,tools/shoehorn.jpg,Old,acquisition,DN,M,M,1.25,memory_run-02,extinction
99,139.716,3.0,CS+,tools/weldinghelmet.jpg,Old,acquisition,MN,M,M,1.811,memory_run-02,baseline
103,168.25,3.0,CS+,tools/stove.jpg,Old,acquisition,MO,H,M,1.575,memory_run-02,acquisition
114,246.85,3.0,CS+,tools/paintroller.jpg,Old,acquisition,MO,H,M,1.629,memory_run-02,baseline
127,346.599,3.0,CS+,tools/chisel.jpg,Old,acquisition,MN,M,M,1.381,memory_run-02,baseline
138,436.083,3.0,CS+,tools/rake.jpg,Old,acquisition,MO,H,M,1.2819999999999998,memory_run-02,extinction
146,501.166,3.0,CS+,tools/wheelbarrow.jpg,Old,acquisition,MO,H,M,2.147,memory_run-02,baseline
147,509.283,3.0,CS+,tools/pliers.jpg,Old,acquisition,MO,H,M,1.182,memory_run-02,extinction
170,75.517,3.0,CS+,tools/gong.jpg,Old,acquisition,MO,H,M,1.456,memory_run-03,acquisition
174,104.117,3.0,CS+,tools/beadingtool.jpg,Old,acquisition,MN,M,M,1.6269999999999998,memory_run-03,baseline
189,211.25,3.0,CS+,tools/reflexhammer.jpg,Old,acquisition,MN,M,M,2.014,memory_run-03,extinction
192,232.667,3.0,CS+,tools/cheesegrater.jpg,Old,acquisition,DO,H,H,1.177,memory_run-03,acquisition
203,314.2,3.0,CS+,tools/plunger.jpg,Old,acquisition,MO,H,M,1.4409999999999998,memory_run-03,extinction
217,428.017,3.0,CS+,tools/transmissionwrench.jpg,Old,acquisition,MN,M,M,1.234,memory_run-03,acquisition
226,501.233,3.0,CS+,tools/drillbit.jpg,Old,acquisition,MO,H,M,1.3330000000000002,memory_run-03,baseline
227,509.367,3.0,CS+,tools/electricbreaker.jpg,Old,acquisition,MO,H,M,1.211,memory_run-03,acquisition
5,41.767,3.0,CS+,tools/levelmount.jpg,Old,extinction,MN,M,M,1.992,memory_run-01,baseline
18,140.7,3.0,CS+,tools/blackboard.jpg,Old,extinction,DO,H,H,1.274,memory_run-01,acquisition
25,195.667,3.0,CS+,tools/sparkplug.jpg,Old,extinction,MO,H,M,1.35,memory_run-01,baseline
27,210.95,3.0,CS+,tools/fan.jpg,Old,extinction,MO,H,M,1.584,memory_run-01,acquisition
43,333.2,3.0,CS+,tools/thermometer.jpg,Old,extinction,MN,M,M,2.5660000000000003,memory_run-01,extinction
47,363.75,3.0,CS+,tools/measuringcups.jpg,Old,extinction,MO,H,M,1.854,memory_run-01,baseline
68,524.7330000000002,3.0,CS+,tools/broom.jpg,Old,extinction,MN,M,M,1.869,memory_run-01,baseline
69,532.85,3.0,CS+,tools/ruler.jpg,Old,extinction,MN,M,M,1.787,memory_run-01,baseline
87,54.1,3.0,CS+,tools/eraser.jpg,Old,extinction,MN,M,M,1.351,memory_run-02,baseline
91,82.633,3.0,CS+,tools/woodchipper.jpg,Old,extinction,MN,M,M,1.808,memory_run-02,acquisition
108,204.0,3.0,CS+,tools/routerplane.jpg,Old,extinction,MN,M,M,1.965,memory_run-02,baseline
118,275.383,3.0,CS+,tools/measuringdevice.jpg,Old,extinction,MO,H,M,1.724,memory_run-02,extinction
123,314.083,3.0,CS+,tools/weedeater.jpg,Old,extinction,MO,H,M,1.297,memory_run-02,acquisition
125,330.333,3.0,CS+,tools/lawnmower.jpg,Old,extinction,MO,H,M,1.425,memory_run-02,baseline
148,517.4159999999998,3.0,CS+,tools/spoon.jpg,Old,extinction,MN,M,M,1.65,memory_run-02,baseline
149,525.533,3.0,CS+,tools/wrench.jpg,Old,extinction,MO,H,M,1.259,memory_run-02,baseline
173,96.967,3.0,CS+,tools/benchdogs.jpg,Old,extinction,MN,M,M,1.435,memory_run-03,baseline
178,132.7,3.0,CS+,tools/beaker.jpg,Old,extinction,MO,H,M,1.395,memory_run-03,extinction
193,239.817,3.0,CS+,tools/tubeflaring.jpg,Old,extinction,MN,M,M,1.569,memory_run-03,baseline
196,261.233,3.0,CS+,tools/sander.jpg,Old,extinction,MN,M,M,1.523,memory_run-03,acquisition
214,403.633,3.0,CS+,tools/mallet.jpg,Old,extinction,MN,M,M,1.165,memory_run-03,extinction
218,436.133,3.0,CS+,tools/vegetablepeeler.jpg,Old,extinction,MO,H,M,1.31,memory_run-03,acquisition
228,517.5,3.0,CS+,tools/viceclamp.jpg,Old,extinction,MN,M,M,1.325,memory_run-03,extinction
229,525.633,3.0,CS+,tools/pruner.jpg,Old,extinction,MN,M,M,1.4269999999999998,memory_run-03,acquisition
6,48.917,3.0,CS+,tools/wateringcan.jpg,New,foil,DN,CR,CR,1.181,memory_run-01,
9,71.35,3.0,CS+,tools/burnisher.jpg,New,foil,DN,CR,CR,1.921,memory_run-01,
11,85.667,3.0,CS+,tools/grapplinghook.jpg,New,foil,DN,CR,CR,2.155,memory_run-01,
12,93.817,3.0,CS+,tools/lantern.jpg,New,foil,DN,CR,CR,1.98,memory_run-01,
30,232.4,3.0,CS+,tools/engine.jpg,New,foil,DN,CR,CR,2.253,memory_run-01,
33,254.8,3.0,CS+,tools/dremel.jpg,New,foil,MO,FA,CR,1.608,memory_run-01,
34,262.933,3.0,CS+,tools/level.jpg,New,foil,MN,CR,CR,1.75,memory_run-01,
39,300.65,3.0,CS+,tools/bolt.jpg,New,foil,MO,FA,CR,1.628,memory_run-01,
40,308.783,3.0,CS+,tools/magnet.jpg,New,foil,DN,CR,CR,1.67,memory_run-01,
42,325.066,3.0,CS+,tools/mellonballer.jpg,New,foil,DN,CR,CR,1.571,memory_run-01,
51,395.35,3.0,CS+,tools/electricdrill.jpg,New,foil,MN,CR,CR,1.895,memory_run-01,
53,410.65,3.0,CS+,tools/keys.jpg,New,foil,DN,CR,CR,1.264,memory_run-01,
76,584.816,3.0,CS+,tools/caulkinggun.jpg,New,foil,MO,FA,CR,1.17,memory_run-01,
77,591.95,3.0,CS+,tools/whisk.jpg,New,foil,DN,CR,CR,1.024,memory_run-01,
78,600.1,3.0,CS+,tools/whistle.jpg,New,foil,MN,CR,CR,1.474,memory_run-01,
79,607.25,3.0,CS+,tools/microscope.jpg,New,foil,MO,FA,CR,1.318,memory_run-01,
83,25.5,3.0,CS+,tools/clamp.jpg,New,foil,MO,FA,CR,1.445,memory_run-02,
92,89.766,3.0,CS+,tools/carabiner.jpg,New,foil,DN,CR,CR,1.159,memory_run-02,
95,111.15,3.0,CS+,tools/snowbrush.jpg,New,foil,MN,CR,CR,1.21,memory_run-02,
98,132.583,3.0,CS+,tools/pizzacutter.jpg,New,foil,DN,CR,CR,1.366,memory_run-02,
100,146.85,3.0,CS+,tools/anvil.jpg,New,foil,DN,CR,CR,1.29,memory_run-02,
105,182.55,3.0,CS+,tools/pick.jpg,New,foil,MN,CR,CR,1.74,memory_run-02,
110,218.283,3.0,CS+,tools/scratchawl.jpg,New,foil,MN,CR,CR,1.914,memory_run-02,
117,268.25,3.0,CS+,tools/hedgeshears.jpg,New,foil,MN,CR,CR,1.4980000000000002,memory_run-02,
131,379.166,3.0,CS+,tools/laptop.jpg,New,foil,DN,CR,CR,1.182,memory_run-02,
135,411.68300000000005,3.0,CS+,tools/duster.jpg,New,foil,MN,CR,CR,1.078,memory_run-02,
137,427.949,3.0,CS+,tools/telephone.jpg,New,foil,MN,CR,CR,1.409,memory_run-02,
139,444.216,3.0,CS+,tools/sawblade.jpg,New,foil,MN,CR,CR,1.494,memory_run-02,
156,582.516,3.0,CS+,tools/flashlight.jpg,New,foil,MN,CR,CR,1.6980000000000002,memory_run-02,
157,590.633,3.0,CS+,tools/battery.jpg,New,foil,MN,CR,CR,1.6369999999999998,memory_run-02,
158,598.783,3.0,CS+,tools/razorblade.jpg,New,foil,DN,CR,CR,1.206,memory_run-02,
159,606.933,3.0,CS+,tools/stapler.jpg,New,foil,MO,FA,CR,1.551,memory_run-02,
160,4.05,3.0,CS+,tools/shovel.jpg,New,foil,MN,CR,CR,1.808,memory_run-03,
163,25.517,3.0,CS+,tools/watch.jpg,New,foil,DN,CR,CR,1.628,memory_run-03,
171,82.667,3.0,CS+,tools/smartphone.jpg,New,foil,DN,CR,CR,1.276,memory_run-03,
175,111.267,3.0,CS+,tools/magnifyingglass.jpg,New,foil,MN,CR,CR,1.36,memory_run-03,
181,154.11700000000005,3.0,CS+,tools/crank.jpg,New,foil,MN,CR,CR,1.3530000000000002,memory_run-03,
187,197.0,3.0,CS+,tools/nailgun.jpg,New,foil,MO,FA,CR,1.529,memory_run-03,
190,218.384,3.0,CS+,tools/cuttingboard.jpg,New,foil,DN,CR,CR,1.095,memory_run-03,
191,225.517,3.0,CS+,tools/vacuumcleaner.jpg,New,foil,DN,CR,CR,1.263,memory_run-03,
212,387.383,3.0,CS+,tools/compass.jpg,New,foil,DN,CR,CR,1.286,memory_run-03,
213,395.517,3.0,CS+,tools/stethoscope.jpg,New,foil,MO,FA,CR,1.596,memory_run-03,
215,411.767,3.0,CS+,tools/staplegun.jpg,New,foil,MN,CR,CR,1.533,memory_run-03,
216,419.883,3.0,CS+,tools/vicegrips.jpg,New,foil,DN,CR,CR,1.408,memory_run-03,
236,582.6,3.0,CS+,tools/tape.jpg,New,foil,MO,FA,CR,1.983,memory_run-03,
237,590.75,3.0,CS+,tools/hourglass.jpg,New,foil,MN,CR,CR,1.21,memory_run-03,
238,598.9,3.0,CS+,tools/electricsewingmachine.jpg,New,foil,MO,FA,CR,1.878,memory_run-03,
239,607.05,3.0,CS+,tools/clippers.jpg,New,foil,MN,CR,CR,1.6030000000000002,memory_run-03,
1,11.184,3.0,CS-,animals/caterpillarhawkmoth.jpg,Old,baseline,MO,H,M,2.909,memory_run-01,baseline
16,126.4,3.0,CS-,animals/hyena.jpg,Old,baseline,MN,M,M,1.285,memory_run-01,extinction
28,218.1,3.0,CS-,animals/cricket.jpg,Old,baseline,MO,H,M,1.73,memory_run-01,baseline
38,293.5,3.0,CS-,animals/goldfish.jpg,Old,baseline,MO,H,M,1.859,memory_run-01,baseline
54,418.8,3.0,CS-,animals/marmot.jpg,Old,baseline,DO,H,H,1.354,memory_run-01,extinction
58,449.366,3.0,CS-,animals/flamingo.jpg,Old,baseline,DO,H,H,1.537,memory_run-01,baseline
64,494.2,3.0,CS-,animals/shrimp.jpg,Old,baseline,DO,H,H,1.761,memory_run-01,baseline
65,501.333,3.0,CS-,animals/horse.jpg,Old,baseline,DN,M,M,1.996,memory_run-01,extinction
84,32.65,3.0,CS-,animals/halibut.jpg,Old,baseline,MO,H,M,1.3769999999999998,memory_run-02,baseline
96,118.283,3.0,CS-,animals/cranebug.jpg,Old,baseline,MO,H,M,1.274,memory_run-02,baseline
101,154.0,3.0,CS-,animals/starfish.jpg,Old,baseline,MO,H,M,1.8,memory_run-02,acquisition
106,189.7,3.0,CS-,animals/canary.jpg,Old,baseline,MN,M,M,1.574,memory_run-02,baseline
126,338.483,3.0,CS-,animals/perch.jpg,Old,baseline,MO,H,M,1.251,memory_run-02,baseline
132,387.283,3.0,CS-,animals/salmon.jpg,Old,baseline,MN,M,M,1.601,memory_run-02,baseline
144,484.916,3.0,CS-,animals/racoon.jpg,Old,baseline,MO,H,M,1.364,memory_run-02,extinction
145,493.033,3.0,CS-,animals/cat.jpg,Old,baseline,MN,M,M,1.976,memory_run-02,baseline
