2.01670000e+01	3.00000000e+00	1.00000000e+00
7.26500000e+01	3.00000000e+00	1.00000000e+00
7.97170000e+01	3.00000000e+00	1.00000000e+00
1.10000000e+02	3.00000000e+00	1.00000000e+00
1.70467000e+02	3.00000000e+00	1.00000000e+00
2.06800000e+02	3.00000000e+00	1.00000000e+00
2.20917000e+02	3.00000000e+00	1.00000000e+00
2.51200000e+02	3.00000000e+00	1.00000000e+00
3.04650000e+02	3.00000000e+00	1.00000000e+00
3.20783000e+02	3.00000000e+00	1.00000000e+00
4.27600000e+02	3.00000000e+00	1.00000000e+00
4.34667000e+02	3.00000000e+00	1.00000000e+00
4.88083000e+02	3.00000000e+00	1.00000000e+00
5.18367000e+02	3.00000000e+00	1.00000000e+00
5.26417000e+02	3.00000000e+00	1.00000000e+00
5.93983000e+02	3.00000000e+00	1.00000000e+00
