8.99840000e+01	3.00000000e+00	1.00000000e+00
1.12217000e+02	3.00000000e+00	1.00000000e+00
1.36501000e+02	3.00000000e+00	1.00000000e+00
1.43551000e+02	3.00000000e+00	1.00000000e+00
1.82001000e+02	3.00000000e+00	1.00000000e+00
2.10351000e+02	3.00000000e+00	1.00000000e+00
2.63951000e+02	3.00000000e+00	1.00000000e+00
2.87151000e+02	3.00000000e+00	1.00000000e+00
3.31667000e+02	3.00000000e+00	1.00000000e+00
3.39751000e+02	3.00000000e+00	1.00000000e+00
3.77117000e+02	3.00000000e+00	1.00000000e+00
4.07418000e+02	3.00000000e+00	1.00000000e+00
5.13668000e+02	3.00000000e+00	1.00000000e+00
5.21734000e+02	3.00000000e+00	1.00000000e+00
5.58118000e+02	3.00000000e+00	1.00000000e+00
5.95501000e+02	3.00000000e+00	1.00000000e+00
