index,onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
82,19.2,3.0,CS+,animals/orangutan.jpg,New,foil,DN,CR,CR,2.495,memory_run-02,
86,51.55,3.0,CS+,animals/beardeddragon.jpg,New,foil,MO,FA,CR,1.591,memory_run-02,
91,89.0,3.0,CS+,animals/caracal.jpg,New,foil,DO,FA,FA,1.41,memory_run-02,
100,156.766,3.0,CS+,animals/owl.jpg,New,foil,DO,FA,FA,0.989,memory_run-02,
115,272.05,3.0,CS+,animals/dove.jpg,New,foil,DO,FA,FA,0.838,memory_run-02,
117,287.217,3.0,CS+,animals/marlin.jpg,New,foil,DO,FA,FA,1.082,memory_run-02,
118,295.283,3.0,CS+,animals/armadillo.jpg,New,foil,DO,FA,FA,1.36,memory_run-02,
124,340.733,3.0,CS+,animals/malaysianjunglenymph.jpg,New,foil,MN,CR,CR,2.19,memory_run-02,
134,414.5,3.0,CS+,animals/leafinsect.jpg,New,foil,DN,CR,CR,1.257,memory_run-02,
135,421.583,3.0,CS+,animals/wasp.jpg,New,foil,MN,CR,CR,1.345,memory_run-02,
136,429.65,3.0,CS+,animals/slug.jpg,New,foil,DN,CR,CR,1.6880000000000002,memory_run-02,
143,482.233,3.0,CS+,animals/stinkbug.jpg,New,foil,MO,FA,CR,1.514,memory_run-02,
146,505.483,3.0,CS+,animals/earthworm.jpg,New,foil,MN,CR,CR,1.508,memory_run-02,
153,559.034,3.0,CS+,animals/tragopan.jpg,New,foil,MN,CR,CR,2.104,memory_run-02,
154,566.117,3.0,CS+,animals/rooster.jpg,New,foil,DO,FA,FA,1.102,memory_run-02,
170,80.95,3.0,CS+,animals/ibises.jpg,New,foil,DO,FA,FA,0.711,memory_run-03,
174,111.317,3.0,CS+,animals/vulture.jpg,New,foil,MO,FA,CR,1.599,memory_run-03,
177,133.567,3.0,CS+,animals/dockbug2.jpg,New,foil,DN,CR,CR,1.32,memory_run-03,
178,141.667,3.0,CS+,animals/macaw.jpg,New,foil,DO,FA,FA,0.733,memory_run-03,
183,181.1,3.0,CS+,animals/emu.jpg,New,foil,MO,FA,CR,1.3130000000000002,memory_run-03,
187,212.467,3.0,CS+,animals/cod.jpg,New,foil,DO,FA,FA,0.772,memory_run-03,
189,226.65,3.0,CS+,animals/toucan.jpg,New,foil,MO,FA,CR,1.537,memory_run-03,
192,249.917,3.0,CS+,animals/lobsterspiny.jpg,New,foil,DN,CR,CR,2.665,memory_run-03,
206,357.167,3.0,CS+,animals/gecko.jpg,New,foil,MO,FA,CR,1.802,memory_run-03,
208,371.35,3.0,CS+,animals/penguin.jpg,New,foil,DO,FA,FA,0.945,memory_run-03,
211,392.6,3.0,CS+,animals/clownfish.jpg,New,foil,DO,FA,FA,0.826,memory_run-03,
212,399.7,3.0,CS+,animals/kangaroo.jpg,New,foil,DO,FA,FA,1.993,memory_run-03,
220,460.401,3.0,CS+,animals/clam.jpg,New,foil,MO,FA,CR,1.383,memory_run-03,
225,498.851,3.0,CS+,animals/lizard.jpg,New,foil,DO,FA,FA,0.787,memory_run-03,
235,572.8340000000002,3.0,CS+,animals/deer.jpg,New,foil,MO,FA,CR,1.021,memory_run-03,
239,603.201,3.0,CS+,animals/lion.jpg,New,foil,DO,FA,FA,0.782,memory_run-03,
4,34.333,3.0,CS-,tools/beadingtool.jpg,Old,baseline,MN,M,M,2.247,memory_run-01,acquisition
16,126.267,3.0,CS-,tools/reflexhammer.jpg,Old,baseline,DO,H,H,2.059,memory_run-01,extinction
24,186.984,3.0,CS-,tools/transmissionwrench.jpg,Old,baseline,MO,H,M,2.358,memory_run-01,acquisition
39,299.2340000000001,3.0,CS-,tools/cheesegrater.jpg,Old,baseline,DO,H,H,1.093,memory_run-01,baseline
40,307.334,3.0,CS-,tools/plunger.jpg,Old,baseline,DO,H,H,0.752,memory_run-01,extinction
41,315.434,3.0,CS-,tools/drillbit.jpg,Old,baseline,DO,H,H,1.148,memory_run-01,baseline
61,466.934,3.0,CS-,tools/gong.jpg,Old,baseline,DO,H,H,2.33,memory_run-01,baseline
75,571.984,3.0,CS-,tools/electricbreaker.jpg,Old,baseline,MO,H,M,1.767,memory_run-01,acquisition
94,112.3,3.0,CS-,tools/rollingpin.jpg,Old,baseline,DO,H,H,0.888,memory_run-02,acquisition
96,127.466,3.0,CS-,tools/gardenhose.jpg,Old,baseline,DO,H,H,1.131,memory_run-02,baseline
103,179.017,3.0,CS-,tools/faxmachine.jpg,Old,baseline,DO,H,H,1.026,memory_run-02,extinction
105,193.217,3.0,CS-,tools/ropeandpulley.jpg,Old,baseline,DO,H,H,0.987,memory_run-02,extinction
126,354.9,3.0,CS-,tools/scissors.jpg,Old,baseline,MO,H,M,1.181,memory_run-02,baseline
137,436.733,3.0,CS-,tools/ladder.jpg,Old,baseline,MO,H,M,2.672,memory_run-02,baseline
140,458.967,3.0,CS-,tools/hairdryer.jpg,Old,baseline,MO,H,M,1.122,memory_run-02,baseline
144,490.3,3.0,CS-,tools/plow.jpg,Old,baseline,DO,H,H,1.754,memory_run-02,acquisition
160,4.033,3.0,CS-,tools/rake.jpg,Old,baseline,DO,H,H,0.897,memory_run-03,baseline
172,96.134,3.0,CS-,tools/chisel.jpg,Old,baseline,DO,H,H,1.276,memory_run-03,acquisition
180,157.834,3.0,CS-,tools/paintroller.jpg,Old,baseline,MO,H,M,1.716,memory_run-03,baseline
184,189.18400000000003,3.0,CS-,tools/stove.jpg,Old,baseline,DO,H,H,1.104,memory_run-03,extinction
202,324.784,3.0,CS-,tools/pliers.jpg,Old,baseline,DO,H,H,0.942,memory_run-03,baseline
219,452.301,3.0,CS-,tools/wheelbarrow.jpg,Old,baseline,DO,H,H,0.8059999999999999,memory_run-03,baseline
227,513.0509999999998,3.0,CS-,tools/weldinghelmet.jpg,Old,baseline,DO,H,H,1.0590000000000002,memory_run-03,acquisition
231,542.434,3.0,CS-,tools/shoehorn.jpg,Old,baseline,DO,H,H,1.469,memory_run-03,extinction
5,41.417,3.0,CS-,tools/viceclamp.jpg,Old,acquisition,MO,H,M,2.196,memory_run-01,acquisition
8,64.633,3.0,CS-,tools/benchdogs.jpg,Old,acquisition,,M,M,,memory_run-01,acquisition
26,202.15,3.0,CS-,tools/vegetablepeeler.jpg,Old,acquisition,DO,H,H,2.508,memory_run-01,extinction
32,246.65,3.0,CS-,tools/sander.jpg,Old,acquisition,MO,H,M,2.009,memory_run-01,extinction
53,406.334,3.0,CS-,tools/pruner.jpg,Old,acquisition,DO,H,H,1.6569999999999998,memory_run-01,acquisition
59,450.767,3.0,CS-,tools/mallet.jpg,Old,acquisition,DO,H,H,1.843,memory_run-01,baseline
62,474.0,3.0,CS-,tools/beaker.jpg,Old,acquisition,MO,H,M,1.257,memory_run-01,acquisition
73,557.817,3.0,CS-,tools/tubeflaring.jpg,Old,acquisition,MN,M,M,1.892,memory_run-01,extinction
88,66.75,3.0,CS-,tools/levelmount.jpg,Old,acquisition,DO,H,H,1.3869999999999998,memory_run-02,baseline
99,149.683,3.0,CS-,tools/blackboard.jpg,Old,acquisition,DO,H,H,0.921,memory_run-02,baseline
112,247.8,3.0,CS-,tools/broom.jpg,Old,acquisition,DO,H,H,0.6729999999999999,memory_run-02,acquisition
119,303.367,3.0,CS-,tools/thermometer.jpg,Old,acquisition,DO,H,H,1.2819999999999998,memory_run-02,acquisition
128,369.05,3.0,CS-,tools/sparkplug.jpg,Old,acquisition,DO,H,H,1.238,memory_run-02,baseline
132,400.35,3.0,CS-,tools/fan.jpg,Old,acquisition,DO,H,H,0.8490000000000001,memory_run-02,baseline
149,528.717,3.0,CS-,tools/ruler.jpg,Old,acquisition,MO,H,M,1.903,memory_run-02,baseline
150,536.8,3.0,CS-,tools/measuringcups.jpg,Old,acquisition,DO,H,H,1.269,memory_run-02,acquisition
165,42.5,3.0,CS-,tools/routerplane.jpg,Old,acquisition,DN,M,M,1.516,memory_run-03,extinction
176,125.467,3.0,CS-,tools/wrench.jpg,Old,acquisition,DO,H,H,0.569,memory_run-03,baseline
194,265.1,3.0,CS-,tools/eraser.jpg,Old,acquisition,MN,M,M,1.921,memory_run-03,acquisition
197,287.367,3.0,CS-,tools/measuringdevice.jpg,Old,acquisition,MO,H,M,1.57,memory_run-03,acquisition
205,349.06699999999995,3.0,CS-,tools/weedeater.jpg,Old,acquisition,MO,H,M,2.275,memory_run-03,extinction
214,414.884,3.0,CS-,tools/woodchipper.jpg,Old,acquisition,MN,M,M,1.649,memory_run-03,acquisition
222,474.584,3.0,CS-,tools/spoon.jpg,Old,acquisition,MN,M,M,1.462,memory_run-03,acquisition
224,490.767,3.0,CS-,tools/lawnmower.jpg,Old,acquisition,MO,H,M,1.262,memory_run-03,baseline
6,49.483,3.0,CS-,tools/carpetblower.jpg,Old,extinction,MO,H,M,2.8,memory_run-01,acquisition
9,72.7,3.0,CS-,tools/paintbrush.jpg,Old,extinction,DO,H,H,2.286,memory_run-01,baseline
33,254.734,3.0,CS-,tools/extensioncord.jpg,Old,extinction,MO,H,M,2.117,memory_run-01,acquisition
34,261.834,3.0,CS-,tools/bucket.jpg,Old,extinction,MO,H,M,1.577,memory_run-01,baseline
45,344.717,3.0,CS-,tools/padlock.jpg,Old,extinction,DO,H,H,1.401,memory_run-01,baseline
55,421.484,3.0,CS-,tools/screwdriver.jpg,Old,extinction,DO,H,H,1.614,memory_run-01,acquisition
63,482.084,3.0,CS-,tools/campingstove.jpg,Old,extinction,DO,H,H,2.174,memory_run-01,acquisition
72,550.751,3.0,CS-,tools/treadmill.jpg,Old,extinction,DN,M,M,2.0780000000000003,memory_run-01,extinction
84,35.4,3.0,CS-,tools/jumpercables.jpg,Old,extinction,DN,M,M,1.432,memory_run-02,extinction
85,43.466,3.0,CS-,tools/microwave.jpg,Old,extinction,DO,H,H,1.911,memory_run-02,extinction
104,186.117,3.0,CS-,tools/camera.jpg,Old,extinction,DO,H,H,0.809,memory_run-02,baseline
109,224.567,3.0,CS-,tools/edger.jpg,Old,extinction,DO,H,H,1.7180000000000002,memory_run-02,acquisition
122,326.583,3.0,CS-,tools/measuringtape.jpg,Old,extinction,MO,H,M,2.086,memory_run-02,baseline
123,333.667,3.0,CS-,tools/solderingtorch.jpg,Old,extinction,DO,H,H,1.145,memory_run-02,extinction
155,574.2,3.0,CS-,tools/monkeywrench.jpg,Old,extinction,DO,H,H,0.872,memory_run-02,acquisition
159,603.5,3.0,CS-,tools/workbench.jpg,Old,extinction,MN,M,M,1.501,memory_run-02,extinction
162,19.217,3.0,CS-,tools/blower.jpg,Old,extinction,DO,H,H,1.055,memory_run-03,acquisition
171,89.03399999999998,3.0,CS-,tools/chainsaw.jpg,Old,extinction,DO,H,H,0.684,memory_run-03,baseline
186,204.384,3.0,CS-,tools/videogamecontroller.jpg,Old,extinction,MO,H,M,2.167,memory_run-03,extinction
198,295.467,3.0,CS-,tools/duffelbag.jpg,Old,extinction,MO,H,M,1.561,memory_run-03,baseline
203,332.884,3.0,CS-,tools/toaster.jpg,Old,extinction,DO,H,H,0.7559999999999999,memory_run-03,extinction
215,422.967,3.0,CS-,tools/airpump.jpg,Old,extinction,MN,M,M,1.594,memory_run-03,acquisition
228,520.151,3.0,CS-,tools/squeegee.jpg,Old,extinction,MO,H,M,1.342,memory_run-03,baseline
229,527.251,3.0,CS-,tools/hammer.jpg,Old,extinction,DO,H,H,0.846,memory_run-03,extinction
2,19.183,3.0,CS-,tools/dremel.jpg,New,foil,MO,FA,CR,2.19,memory_run-01,
10,80.783,3.0,CS-,tools/electricdrill.jpg,New,foil,MO,FA,CR,1.829,memory_run-01,
15,119.2,3.0,CS-,tools/grapplinghook.jpg,New,foil,MN,CR,CR,1.98,memory_run-01,
17,133.35,3.0,CS-,tools/bolt.jpg,New,foil,MN,CR,CR,2.709,memory_run-01,
21,164.734,3.0,CS-,tools/wateringcan.jpg,New,foil,DO,FA,FA,2.074,memory_run-01,
27,209.234,3.0,CS-,tools/level.jpg,New,foil,MN,CR,CR,2.525,memory_run-01,
31,238.584,3.0,CS-,tools/keys.jpg,New,foil,DN,CR,CR,1.5,memory_run-01,
36,277.0,3.0,CS-,tools/lantern.jpg,New,foil,DO,FA,FA,1.557,memory_run-01,
44,337.65,3.0,CS-,tools/burnisher.jpg,New,foil,DN,CR,CR,1.978,memory_run-01,
48,367.95,3.0,CS-,tools/caulkinggun.jpg,New,foil,DN,CR,CR,2.235,memory_run-01,
49,376.017,3.0,CS-,tools/engine.jpg,New,foil,MN,CR,CR,1.669,memory_run-01,
52,399.25,3.0,CS-,tools/mellonballer.jpg,New,foil,DN,CR,CR,1.773,memory_run-01,
66,505.334,3.0,CS-,tools/whisk.jpg,New,foil,MO,FA,CR,1.911,memory_run-01,
69,527.5509999999998,3.0,CS-,tools/magnet.jpg,New,foil,DO,FA,FA,1.113,memory_run-01,
71,542.684,3.0,CS-,tools/whistle.jpg,New,foil,MO,FA,CR,1.917,memory_run-01,
77,587.117,3.0,CS-,tools/microscope.jpg,New,foil,MN,CR,CR,2.321,memory_run-01,
89,73.85,3.0,CS-,tools/scratchawl.jpg,New,foil,MO,FA,CR,1.465,memory_run-02,
92,97.1,3.0,CS-,tools/telephone.jpg,New,foil,DO,FA,FA,1.026,memory_run-02,
95,120.383,3.0,CS-,tools/clamp.jpg,New,foil,DO,FA,FA,0.79,memory_run-02,
97,134.533,3.0,CS-,tools/carabiner.jpg,New,foil,DO,FA,FA,0.884,memory_run-02,
101,163.866,3.0,CS-,tools/anvil.jpg,New,foil,DO,FA,FA,0.862,memory_run-02,
106,201.3,3.0,CS-,tools/pizzacutter.jpg,New,foil,DO,FA,FA,0.94,memory_run-02,
107,209.383,3.0,CS-,tools/snowbrush.jpg,New,foil,DO,FA,FA,1.119,memory_run-02,
116,280.133,3.0,CS-,tools/laptop.jpg,New,foil,DO,FA,FA,0.706,memory_run-02,
121,318.517,3.0,CS-,tools/razorblade.jpg,New,foil,MO,FA,CR,2.129,memory_run-02,
125,347.81699999999995,3.0,CS-,tools/battery.jpg,New,foil,MO,FA,CR,2.638,memory_run-02,
133,407.417,3.0,CS-,tools/hedgeshears.jpg,New,foil,DN,CR,CR,2.022,memory_run-02,
138,443.817,3.0,CS-,tools/pick.jpg,New,foil,MO,FA,CR,2.267,memory_run-02,
142,474.133,3.0,CS-,tools/flashlight.jpg,New,foil,MO,FA,CR,2.104,memory_run-02,
145,498.383,3.0,CS-,tools/sawblade.jpg,New,foil,MO,FA,CR,1.2919999999999998,memory_run-02,
152,550.95,3.0,CS-,tools/duster.jpg,New,foil,MO,FA,CR,1.368,memory_run-02,
158,595.434,3.0,CS-,tools/stapler.jpg,New,foil,DO,FA,FA,1.283,memory_run-02,
163,26.317,3.0,CS-,tools/nailgun.jpg,New,foil,DO,FA,FA,1.301,memory_run-03,
164,34.417,3.0,CS-,tools/hourglass.jpg,New,foil,MO,FA,CR,1.633,memory_run-03,
166,50.583,3.0,CS-,tools/stethoscope.jpg,New,foil,MO,FA,CR,2.349,memory_run-03,
167,57.667,3.0,CS-,tools/watch.jpg,New,foil,DN,CR,CR,1.744,memory_run-03,
185,196.284,3.0,CS-,tools/compass.jpg,New,foil,MN,CR,CR,1.6909999999999998,memory_run-03,
191,241.834,3.0,CS-,tools/electricsewingmachine.jpg,New,foil,DO,FA,FA,1.061,memory_run-03,
196,279.3,3.0,CS-,tools/magnifyingglass.jpg,New,foil,MO,FA,CR,1.148,memory_run-03,
199,302.534,3.0,CS-,tools/vicegrips.jpg,New,foil,DO,FA,FA,1.215,memory_run-03,
204,340.967,3.0,CS-,tools/staplegun.jpg,New,foil,DO,FA,FA,1.6869999999999998,memory_run-03,
213,406.8,3.0,CS-,tools/cuttingboard.jpg,New,foil,MN,CR,CR,2.344,memory_run-03,
217,437.134,3.0,CS-,tools/smartphone.jpg,New,foil,,CR,CR,,memory_run-03,
218,445.217,3.0,CS-,tools/clippers.jpg,New,foil,MO,FA,CR,1.083,memory_run-03,
223,482.667,3.0,CS-,tools/tape.jpg,New,foil,MN,CR,CR,1.241,memory_run-03,
232,549.534,3.0,CS-,tools/vacuumcleaner.jpg,New,foil,MO,FA,CR,1.655,memory_run-03,
236,579.934,3.0,CS-,tools/shovel.jpg,New,foil,DO,FA,FA,0.804,memory_run-03,
238,595.117,3.0,CS-,tools/crank.jpg,New,foil,MO,FA,CR,0.95,memory_run-03,
