2.52330000e+01	3.00000000e+00	1.00000000e+00
4.64500000e+01	3.00000000e+00	1.00000000e+00
7.47000000e+01	3.00000000e+00	1.00000000e+00
1.31233000e+02	3.00000000e+00	1.00000000e+00
1.45383000e+02	3.00000000e+00	1.00000000e+00
1.66583000e+02	3.00000000e+00	1.00000000e+00
1.87800000e+02	3.00000000e+00	1.00000000e+00
2.65583000e+02	3.00000000e+00	1.00000000e+00
2.94800000e+02	3.00000000e+00	1.00000000e+00
3.35150000e+02	3.00000000e+00	1.00000000e+00
3.59383000e+02	3.00000000e+00	1.00000000e+00
4.15850000e+02	3.00000000e+00	1.00000000e+00
4.80383000e+02	3.00000000e+00	1.00000000e+00
5.12650000e+02	3.00000000e+00	1.00000000e+00
5.28800000e+02	3.00000000e+00	1.00000000e+00
5.69133000e+02	3.00000000e+00	1.00000000e+00
