index,onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
76,579.2180000000002,3.0,CS+,animals/gerbil.jpg,Old,acquisition,MO,H,M,1.995,memory_run-01,acquisition
80,4.034,3.0,CS+,animals/herculesbeetle.jpg,Old,acquisition,DO,H,H,1.574,memory_run-02,acquisition
90,74.85,3.0,CS+,animals/baboon.jpg,Old,acquisition,MO,H,M,2.035,memory_run-02,extinction
111,223.751,3.0,CS+,animals/leopard.jpg,Old,acquisition,DO,H,H,2.128,memory_run-02,acquisition
112,230.817,3.0,CS+,animals/cow.jpg,Old,acquisition,MN,M,M,1.973,memory_run-02,extinction
124,319.801,3.0,CS+,animals/waterbuffalo.jpg,Old,acquisition,DO,H,H,1.77,memory_run-02,extinction
132,384.434,3.0,CS+,animals/snapper.jpg,Old,acquisition,DN,M,M,1.461,memory_run-02,extinction
140,449.084,3.0,CS+,animals/hummingbird.jpg,Old,acquisition,DO,H,H,1.3430000000000002,memory_run-02,acquisition
153,554.101,3.0,CS+,animals/quail.jpg,Old,acquisition,MN,M,M,1.904,memory_run-02,extinction
164,32.383,3.0,CS+,animals/prayingmantis.jpg,Old,acquisition,MO,H,M,2.387,memory_run-03,acquisition
166,46.567,3.0,CS+,animals/tiger.jpg,Old,acquisition,DO,H,H,1.106,memory_run-03,acquisition
184,174.0,3.0,CS+,animals/angelfish.jpg,Old,acquisition,MO,H,M,2.245,memory_run-03,acquisition
192,230.734,3.0,CS+,animals/flea.jpg,Old,acquisition,DO,H,H,1.3090000000000002,memory_run-03,extinction
205,327.75,3.0,CS+,animals/ostrich.jpg,Old,acquisition,DO,H,H,1.767,memory_run-03,acquisition
208,351.95,3.0,CS+,animals/pike.jpg,Old,acquisition,MN,M,M,2.065,memory_run-03,extinction
234,561.901,3.0,CS+,animals/crow.jpg,Old,acquisition,MO,H,M,2.023,memory_run-03,acquisition
236,578.0509999999998,3.0,CS+,animals/dragonfly.jpg,Old,acquisition,DN,M,M,2.404,memory_run-03,acquisition
3,27.234,3.0,CS+,animals/mouse.jpg,Old,extinction,MN,M,M,2.117,memory_run-01,extinction
9,73.734,3.0,CS+,animals/firebug.jpg,Old,extinction,DO,H,H,1.139,memory_run-01,acquisition
21,165.7,3.0,CS+,animals/mink.jpg,Old,extinction,DO,H,H,1.723,memory_run-01,acquisition
34,264.767,3.0,CS+,animals/dramaderry.jpg,Old,extinction,DN,M,M,2.745,memory_run-01,extinction
53,406.317,3.0,CS+,animals/herring.jpg,Old,extinction,DO,H,H,2.638,memory_run-01,acquisition
57,436.617,3.0,CS+,animals/camel.jpg,Old,extinction,DO,H,H,1.235,memory_run-01,extinction
68,519.518,3.0,CS+,animals/sheep.jpg,Old,extinction,MO,H,M,2.015,memory_run-01,acquisition
74,564.068,3.0,CS+,animals/mahimahi.jpg,Old,extinction,DN,M,M,2.449,memory_run-01,extinction
84,32.4,3.0,CS+,animals/brown_bear.jpg,Old,extinction,MO,H,M,1.803,memory_run-02,extinction
91,81.917,3.0,CS+,animals/carp.jpg,Old,extinction,,M,M,,memory_run-02,extinction
107,195.367,3.0,CS+,animals/seal.jpg,Old,extinction,DO,H,H,1.3330000000000002,memory_run-02,acquisition
119,280.401,3.0,CS+,animals/rabbit.jpg,Old,extinction,MN,M,M,2.093,memory_run-02,extinction
121,295.567,3.0,CS+,animals/anteater.jpg,Old,extinction,MO,H,M,1.975,memory_run-02,extinction
122,303.651,3.0,CS+,animals/turkey.jpg,Old,extinction,MN,M,M,1.983,memory_run-02,acquisition
154,562.184,3.0,CS+,animals/chipmunk.jpg,Old,extinction,DN,M,M,1.217,memory_run-02,extinction
157,586.418,3.0,CS+,animals/partridge.jpg,Old,extinction,MN,M,M,1.079,memory_run-02,extinction
163,25.317,3.0,CS+,animals/catfish.jpg,Old,extinction,DO,H,H,1.712,memory_run-03,acquisition
175,110.284,3.0,CS+,animals/shark.jpg,Old,extinction,MO,H,M,1.517,memory_run-03,acquisition
190,216.55,3.0,CS+,animals/baldeagle.jpg,Old,extinction,MN,M,M,1.471,memory_run-03,extinction
198,273.23400000000004,3.0,CS+,animals/palmcockatoo.jpg,Old,extinction,MO,H,M,1.254,memory_run-03,extinction
204,319.684,3.0,CS+,animals/assassinbug.jpg,Old,extinction,MN,M,M,1.599,memory_run-03,extinction
210,368.1,3.0,CS+,animals/ant.jpg,Old,extinction,DN,M,M,0.975,memory_run-03,extinction
221,456.917,3.0,CS+,animals/snail.jpg,Old,extinction,MO,H,M,2.367,memory_run-03,acquisition
229,521.501,3.0,CS+,animals/duck.jpg,Old,extinction,DN,M,M,1.221,memory_run-03,acquisition
2,19.15,3.0,CS+,animals/tortoise.jpg,New,foil,DN,CR,CR,2.593,memory_run-01,
7,57.55,3.0,CS+,animals/highlandcow.jpg,New,foil,MN,CR,CR,2.9,memory_run-01,
12,97.984,3.0,CS+,animals/panda.jpg,New,foil,MO,FA,CR,2.197,memory_run-01,
15,121.234,3.0,CS+,animals/waterdragon.jpg,New,foil,,CR,CR,,memory_run-01,
23,180.85,3.0,CS+,animals/koala.jpg,New,foil,DN,CR,CR,2.02,memory_run-01,
27,210.18400000000003,3.0,CS+,animals/crane.jpg,New,foil,,CR,CR,,memory_run-01,
28,218.251,3.0,CS+,animals/flounder.jpg,New,foil,MO,FA,CR,1.886,memory_run-01,
29,226.35,3.0,CS+,animals/balloonfish.jpg,New,foil,DN,CR,CR,2.071,memory_run-01,
43,331.467,3.0,CS+,animals/monkey.jpg,New,foil,DN,CR,CR,1.778,memory_run-01,
46,353.751,3.0,CS+,animals/seaslug.jpg,New,foil,DN,CR,CR,1.288,memory_run-01,
48,369.917,3.0,CS+,animals/octopus.jpg,New,foil,DN,CR,CR,1.073,memory_run-01,
51,391.151,3.0,CS+,animals/ladybug.jpg,New,foil,DN,CR,CR,1.158,memory_run-01,
61,464.951,3.0,CS+,animals/woodlouse.jpg,New,foil,MN,CR,CR,2.379,memory_run-01,
72,549.868,3.0,CS+,animals/stickinsect.jpg,New,foil,MN,CR,CR,2.238,memory_run-01,
78,594.368,3.0,CS+,animals/bullfrog.jpg,New,foil,MO,FA,CR,2.011,memory_run-01,
79,602.451,3.0,CS+,animals/hermitcrab.jpg,New,foil,,CR,CR,,memory_run-01,
82,18.234,3.0,CS+,animals/slug.jpg,New,foil,MN,CR,CR,1.81,memory_run-02,
92,89.001,3.0,CS+,animals/owl.jpg,New,foil,MN,CR,CR,2.437,memory_run-02,
95,110.301,3.0,CS+,animals/dove.jpg,New,foil,MN,CR,CR,1.46,memory_run-02,
98,131.601,3.0,CS+,animals/caracal.jpg,New,foil,DN,CR,CR,1.4580000000000002,memory_run-02,
101,152.851,3.0,CS+,animals/wasp.jpg,New,foil,MN,CR,CR,1.722,memory_run-02,
116,259.184,3.0,CS+,animals/leafinsect.jpg,New,foil,DN,CR,CR,1.173,memory_run-02,
117,266.267,3.0,CS+,animals/crab.jpg,New,foil,DN,CR,CR,1.244,memory_run-02,
118,273.334,3.0,CS+,animals/stinkbug.jpg,New,foil,MO,FA,CR,1.984,memory_run-02,
125,327.884,3.0,CS+,animals/marlin.jpg,New,foil,DN,CR,CR,1.238,memory_run-02,
127,344.034,3.0,CS+,animals/tragopan.jpg,New,foil,DN,CR,CR,1.054,memory_run-02,
137,424.86800000000005,3.0,CS+,animals/earthworm.jpg,New,foil,MN,CR,CR,2.132,memory_run-02,
139,441.001,3.0,CS+,animals/orangutan.jpg,New,foil,DN,CR,CR,1.7990000000000002,memory_run-02,
141,457.168,3.0,CS+,animals/malaysianjunglenymph.jpg,New,foil,DN,CR,CR,1.756,memory_run-02,
142,465.268,3.0,CS+,animals/beardeddragon.jpg,New,foil,MN,CR,CR,2.07,memory_run-02,
146,497.551,3.0,CS+,animals/armadillo.jpg,New,foil,DN,CR,CR,1.3030000000000002,memory_run-02,
156,578.3340000000002,3.0,CS+,animals/rooster.jpg,New,foil,MN,CR,CR,2.289,memory_run-02,
162,18.217,3.0,CS+,animals/gecko.jpg,New,foil,MN,CR,CR,1.335,memory_run-03,
165,39.467,3.0,CS+,animals/emu.jpg,New,foil,MN,CR,CR,1.5930000000000002,memory_run-03,
168,60.733,3.0,CS+,animals/dockbug2.jpg,New,foil,DN,CR,CR,1.264,memory_run-03,
174,103.2,3.0,CS+,animals/lion.jpg,New,foil,MN,CR,CR,1.857,memory_run-03,
185,181.084,3.0,CS+,animals/penguin.jpg,New,foil,MO,FA,CR,2.226,memory_run-03,
188,202.384,3.0,CS+,animals/cod.jpg,New,foil,MO,FA,CR,2.325,memory_run-03,
194,244.9,3.0,CS+,animals/lobsterspiny.jpg,New,foil,DN,CR,CR,2.417,memory_run-03,
195,251.967,3.0,CS+,animals/kangaroo.jpg,New,foil,MO,FA,CR,1.617,memory_run-03,
212,384.25,3.0,CS+,animals/clam.jpg,New,foil,DN,CR,CR,0.958,memory_run-03,
213,392.334,3.0,CS+,animals/lizard.jpg,New,foil,MN,CR,CR,1.65,memory_run-03,
214,400.4,3.0,CS+,animals/deer.jpg,New,foil,DN,CR,CR,1.374,memory_run-03,
215,408.484,3.0,CS+,animals/toucan.jpg,New,foil,DN,CR,CR,1.027,memory_run-03,
220,448.834,3.0,CS+,animals/ibises.jpg,New,foil,MN,CR,CR,2.174,memory_run-03,
224,481.134,3.0,CS+,animals/macaw.jpg,New,foil,MN,CR,CR,2.157,memory_run-03,
228,513.4169999999998,3.0,CS+,animals/vulture.jpg,New,foil,DN,CR,CR,1.359,memory_run-03,
230,529.5840000000002,3.0,CS+,animals/clownfish.jpg,New,foil,DN,CR,CR,1.547,memory_run-03,
0,4.017,3.0,CS-,tools/edger.jpg,Old,baseline,,M,M,,memory_run-01,extinction
13,106.034,3.0,CS-,tools/monkeywrench.jpg,Old,baseline,MO,H,M,2.56,memory_run-01,acquisition
25,196.017,3.0,CS-,tools/solderingtorch.jpg,Old,baseline,DN,M,M,2.22,memory_run-01,extinction
33,256.701,3.0,CS-,tools/jumpercables.jpg,Old,baseline,DO,H,H,1.679,memory_run-01,acquisition
56,428.534,3.0,CS-,tools/measuringtape.jpg,Old,baseline,MN,M,M,2.489,memory_run-01,extinction
59,450.784,3.0,CS-,tools/camera.jpg,Old,baseline,DN,M,M,1.544,memory_run-01,extinction
62,473.017,3.0,CS-,tools/workbench.jpg,Old,baseline,MO,H,M,1.59,memory_run-01,acquisition
67,511.418,3.0,CS-,tools/microwave.jpg,Old,baseline,DO,H,H,1.271,memory_run-01,extinction
85,39.484,3.0,CS-,tools/squeegee.jpg,Old,baseline,MN,M,M,1.921,memory_run-02,extinction
99,138.684,3.0,CS-,tools/chainsaw.jpg,Old,baseline,MO,H,M,1.372,memory_run-02,acquisition
103,167.017,3.0,CS-,tools/videogamecontroller.jpg,Old,baseline,DO,H,H,1.248,memory_run-02,acquisition
109,209.551,3.0,CS-,tools/airpump.jpg,Old,baseline,MN,M,M,1.721,memory_run-02,acquisition
126,335.967,3.0,CS-,tools/duffelbag.jpg,Old,baseline,MO,H,M,2.132,memory_run-02,acquisition
131,376.351,3.0,CS-,tools/blower.jpg,Old,baseline,MN,M,M,1.439,memory_run-02,extinction
145,489.501,3.0,CS-,tools/toaster.jpg,Old,baseline,MN,M,M,1.578,memory_run-02,extinction
149,521.8009999999998,3.0,CS-,tools/hammer.jpg,Old,baseline,MO,H,M,2.564,memory_run-02,acquisition
172,89.05,3.0,CS-,tools/treadmill.jpg,Old,baseline,MO,H,M,1.653,memory_run-03,acquisition
177,124.417,3.0,CS-,tools/extensioncord.jpg,Old,baseline,MN,M,M,2.039,memory_run-03,acquisition
186,188.18400000000003,3.0,CS-,tools/padlock.jpg,Old,baseline,MN,M,M,2.138,memory_run-03,acquisition
199,280.334,3.0,CS-,tools/campingstove.jpg,Old,baseline,MN,M,M,1.265,memory_run-03,extinction
207,343.884,3.0,CS-,tools/paintbrush.jpg,Old,baseline,DN,M,M,1.727,memory_run-03,acquisition
216,416.55,3.0,CS-,tools/screwdriver.jpg,Old,baseline,MO,H,M,1.717,memory_run-03,extinction
225,489.217,3.0,CS-,tools/bucket.jpg,Old,baseline,DN,M,M,2.151,memory_run-03,extinction
239,602.3009999999998,3.0,CS-,tools/carpetblower.jpg,Old,baseline,DN,M,M,1.252,memory_run-03,extinction
5,42.38399999999999,3.0,CS-,tools/ropeandpulley.jpg,Old,acquisition,DO,H,H,2.103,memory_run-01,extinction
16,129.3,3.0,CS-,tools/hairdryer.jpg,Old,acquisition,MO,H,M,2.4930000000000003,memory_run-01,extinction
22,173.78400000000005,3.0,CS-,tools/ladder.jpg,Old,acquisition,MO,H,M,1.995,memory_run-01,acquisition
30,234.43400000000003,3.0,CS-,tools/gardenhose.jpg,Old,acquisition,DO,H,H,1.4409999999999998,memory_run-01,extinction
47,361.851,3.0,CS-,tools/scissors.jpg,Old,acquisition,MO,H,M,1.7480000000000002,memory_run-01,acquisition
49,377.001,3.0,CS-,tools/plow.jpg,Old,acquisition,DO,H,H,2.156,memory_run-01,acquisition
65,495.251,3.0,CS-,tools/faxmachine.jpg,Old,acquisition,DO,H,H,1.505,memory_run-01,extinction
69,527.5840000000002,3.0,CS-,tools/rollingpin.jpg,Old,acquisition,MO,H,M,1.304,memory_run-01,extinction
93,96.101,3.0,CS-,tools/chisel.jpg,Old,acquisition,MO,H,M,2.052,memory_run-02,acquisition
94,103.201,3.0,CS-,tools/rake.jpg,Old,acquisition,MO,H,M,1.056,memory_run-02,extinction
102,159.95,3.0,CS-,tools/wheelbarrow.jpg,Old,acquisition,MN,M,M,1.345,memory_run-02,extinction
108,202.451,3.0,CS-,tools/weldinghelmet.jpg,Old,acquisition,DN,M,M,1.239,memory_run-02,extinction
133,392.501,3.0,CS-,tools/shoehorn.jpg,Old,acquisition,MN,M,M,2.267,memory_run-02,extinction
138,432.934,3.0,CS-,tools/pliers.jpg,Old,acquisition,MN,M,M,1.216,memory_run-02,extinction
143,473.351,3.0,CS-,tools/stove.jpg,Old,acquisition,DN,M,M,1.256,memory_run-02,extinction
151,537.951,3.0,CS-,tools/paintroller.jpg,Old,acquisition,MN,M,M,1.3159999999999998,memory_run-02,extinction
169,67.817,3.0,CS-,tools/gong.jpg,Old,acquisition,MO,H,M,1.927,memory_run-03,extinction
179,138.584,3.0,CS-,tools/reflexhammer.jpg,Old,acquisition,DO,H,H,1.471,memory_run-03,acquisition
180,145.684,3.0,CS-,tools/transmissionwrench.jpg,Old,acquisition,MO,H,M,1.899,memory_run-03,extinction
189,209.484,3.0,CS-,tools/plunger.jpg,Old,acquisition,MN,M,M,2.265,memory_run-03,extinction
201,295.467,3.0,CS-,tools/drillbit.jpg,Old,acquisition,MN,M,M,1.745,memory_run-03,extinction
218,432.7,3.0,CS-,tools/cheesegrater.jpg,Old,acquisition,MO,H,M,1.496,memory_run-03,acquisition
227,505.351,3.0,CS-,tools/beadingtool.jpg,Old,acquisition,DO,H,H,1.645,memory_run-03,acquisition
238,594.217,3.0,CS-,tools/electricbreaker.jpg,Old,acquisition,MO,H,M,1.554,memory_run-03,acquisition
4,35.3,3.0,CS-,tools/levelmount.jpg,Old,extinction,,M,M,,memory_run-01,extinction
18,143.45,3.0,CS-,tools/ruler.jpg,Old,extinction,,M,M,,memory_run-01,acquisition
26,203.1,3.0,CS-,tools/measuringcups.jpg,Old,extinction,DN,M,M,2.339,memory_run-01,extinction
37,286.967,3.0,CS-,tools/broom.jpg,Old,extinction,MN,M,M,2.839,memory_run-01,acquisition
41,316.317,3.0,CS-,tools/sparkplug.jpg,Old,extinction,DN,M,M,2.525,memory_run-01,extinction
58,443.701,3.0,CS-,tools/blackboard.jpg,Old,extinction,MO,H,M,1.453,memory_run-01,extinction
71,541.768,3.0,CS-,tools/thermometer.jpg,Old,extinction,DN,M,M,1.474,memory_run-01,extinction
75,572.134,3.0,CS-,tools/fan.jpg,Old,extinction,MN,M,M,1.683,memory_run-01,extinction
87,53.63399999999999,3.0,CS-,tools/eraser.jpg,Old,extinction,DO,H,H,1.847,memory_run-02,extinction
96,117.401,3.0,CS-,tools/lawnmower.jpg,Old,extinction,MO,H,M,1.356,memory_run-02,extinction
106,188.301,3.0,CS-,tools/woodchipper.jpg,Old,extinction,DN,M,M,1.4,memory_run-02,extinction
114,245.001,3.0,CS-,tools/measuringdevice.jpg,Old,extinction,MN,M,M,2.119,memory_run-02,extinction
128,352.117,3.0,CS-,tools/wrench.jpg,Old,extinction,MO,H,M,1.364,memory_run-02,acquisition
135,408.668,3.0,CS-,tools/routerplane.jpg,Old,extinction,MO,H,M,1.743,memory_run-02,acquisition
152,546.018,3.0,CS-,tools/weedeater.jpg,Old,extinction,MN,M,M,1.391,memory_run-02,extinction
155,570.251,3.0,CS-,tools/spoon.jpg,Old,extinction,MO,H,M,1.654,memory_run-02,acquisition
170,74.9,3.0,CS-,tools/beaker.jpg,Old,extinction,MN,M,M,1.87,memory_run-03,acquisition
176,117.35,3.0,CS-,tools/benchdogs.jpg,Old,extinction,DO,H,H,2.0780000000000003,memory_run-03,acquisition
187,195.284,3.0,CS-,tools/tubeflaring.jpg,Old,extinction,DN,M,M,1.37,memory_run-03,extinction
197,266.134,3.0,CS-,tools/pruner.jpg,Old,extinction,MN,M,M,1.607,memory_run-03,extinction
200,287.4,3.0,CS-,tools/mallet.jpg,Old,extinction,MO,H,M,1.877,memory_run-03,acquisition
209,360.017,3.0,CS-,tools/viceclamp.jpg,Old,extinction,DN,M,M,1.173,memory_run-03,extinction
222,465.0,3.0,CS-,tools/sander.jpg,Old,extinction,MN,M,M,1.398,memory_run-03,extinction
235,569.984,3.0,CS-,tools/vegetablepeeler.jpg,Old,extinction,,M,M,,memory_run-03,extinction
10,81.834,3.0,CS-,tools/mellonballer.jpg,New,foil,DN,CR,CR,2.345,memory_run-01,
14,113.134,3.0,CS-,tools/microscope.jpg,New,foil,DN,CR,CR,1.673,memory_run-01,
17,136.384,3.0,CS-,tools/bolt.jpg,New,foil,DN,CR,CR,1.744,memory_run-01,
19,151.534,3.0,CS-,tools/level.jpg,New,foil,DN,CR,CR,2.987,memory_run-01,
31,242.517,3.0,CS-,tools/whistle.jpg,New,foil,DN,CR,CR,1.37,memory_run-01,
32,249.601,3.0,CS-,tools/caulkinggun.jpg,New,foil,MN,CR,CR,1.71,memory_run-01,
38,294.051,3.0,CS-,tools/lantern.jpg,New,foil,,CR,CR,,memory_run-01,
39,302.151,3.0,CS-,tools/wateringcan.jpg,New,foil,DN,CR,CR,2.006,memory_run-01,
44,338.551,3.0,CS-,tools/whisk.jpg,New,foil,DN,CR,CR,1.874,memory_run-01,
50,384.084,3.0,CS-,tools/keys.jpg,New,foil,MN,CR,CR,2.3280000000000003,memory_run-01,
52,398.234,3.0,CS-,tools/engine.jpg,New,foil,DN,CR,CR,1.118,memory_run-01,
55,421.451,3.0,CS-,tools/magnet.jpg,New,foil,DN,CR,CR,1.6369999999999998,memory_run-01,
66,503.334,3.0,CS-,tools/grapplinghook.jpg,New,foil,DN,CR,CR,1.531,memory_run-01,
70,534.668,3.0,CS-,tools/electricdrill.jpg,New,foil,MO,FA,CR,1.608,memory_run-01,
73,556.967,3.0,CS-,tools/dremel.jpg,New,foil,MO,FA,CR,2.322,memory_run-01,
77,586.284,3.0,CS-,tools/burnisher.jpg,New,foil,DN,CR,CR,1.615,memory_run-01,
81,11.134,3.0,CS-,tools/battery.jpg,New,foil,DN,CR,CR,1.541,memory_run-02,
86,46.567,3.0,CS-,tools/carabiner.jpg,New,foil,DN,CR,CR,1.262,memory_run-02,
88,60.7,3.0,CS-,tools/scratchawl.jpg,New,foil,DN,CR,CR,1.66,memory_run-02,
89,67.78399999999999,3.0,CS-,tools/pick.jpg,New,foil,MN,CR,CR,1.547,memory_run-02,
100,145.767,3.0,CS-,tools/pizzacutter.jpg,New,foil,MN,CR,CR,1.736,memory_run-02,
104,174.101,3.0,CS-,tools/hedgeshears.jpg,New,foil,MN,CR,CR,1.673,memory_run-02,
105,181.201,3.0,CS-,tools/telephone.jpg,New,foil,DN,CR,CR,1.5930000000000002,memory_run-02,
110,216.651,3.0,CS-,tools/duster.jpg,New,foil,DN,CR,CR,1.291,memory_run-02,
123,311.717,3.0,CS-,tools/anvil.jpg,New,foil,DN,CR,CR,1.04,memory_run-02,
129,360.184,3.0,CS-,tools/laptop.jpg,New,foil,MO,FA,CR,1.956,memory_run-02,
134,400.568,3.0,CS-,tools/clamp.jpg,New,foil,MN,CR,CR,1.703,memory_run-02,
136,416.768,3.0,CS-,tools/flashlight.jpg,New,foil,MN,CR,CR,1.152,memory_run-02,
148,513.7180000000002,3.0,CS-,tools/sawblade.jpg,New,foil,DN,CR,CR,1.14,memory_run-02,
150,529.868,3.0,CS-,tools/razorblade.jpg,New,foil,DN,CR,CR,1.16,memory_run-02,
158,594.484,3.0,CS-,tools/snowbrush.jpg,New,foil,MN,CR,CR,1.319,memory_run-02,
159,602.568,3.0,CS-,tools/stapler.jpg,New,foil,MN,CR,CR,1.098,memory_run-02,
160,4.033,3.0,CS-,tools/staplegun.jpg,New,foil,DN,CR,CR,1.578,memory_run-03,
171,81.98299999999998,3.0,CS-,tools/crank.jpg,New,foil,DN,CR,CR,1.264,memory_run-03,
173,96.133,3.0,CS-,tools/cuttingboard.jpg,New,foil,DN,CR,CR,1.28,memory_run-03,
178,131.5,3.0,CS-,tools/vicegrips.jpg,New,foil,MN,CR,CR,2.307,memory_run-03,
181,152.75,3.0,CS-,tools/hourglass.jpg,New,foil,DN,CR,CR,1.707,memory_run-03,
183,166.917,3.0,CS-,tools/vacuumcleaner.jpg,New,foil,DN,CR,CR,1.189,memory_run-03,
193,237.834,3.0,CS-,tools/magnifyingglass.jpg,New,foil,MN,CR,CR,1.578,memory_run-03,
196,259.034,3.0,CS-,tools/electricsewingmachine.jpg,New,foil,DN,CR,CR,1.27,memory_run-03,
202,303.534,3.0,CS-,tools/nailgun.jpg,New,foil,DN,CR,CR,1.253,memory_run-03,
203,311.617,3.0,CS-,tools/clippers.jpg,New,foil,MO,FA,CR,1.384,memory_run-03,
211,376.184,3.0,CS-,tools/watch.jpg,New,foil,DN,CR,CR,0.964,memory_run-03,
219,440.767,3.0,CS-,tools/stethoscope.jpg,New,foil,MN,CR,CR,2.462,memory_run-03,
231,537.651,3.0,CS-,tools/shovel.jpg,New,foil,MN,CR,CR,1.5019999999999998,memory_run-03,
232,545.734,3.0,CS-,tools/tape.jpg,New,foil,DN,CR,CR,1.368,memory_run-03,
233,553.8009999999998,3.0,CS-,tools/compass.jpg,New,foil,DN,CR,CR,1.327,memory_run-03,
237,586.134,3.0,CS-,tools/smartphone.jpg,New,foil,DN,CR,CR,1.324,memory_run-03,
