onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.034,4.5,CS+,tools/vegetablepeeler.jpg,CSUS,1,1.071,DO
15.7,4.0,CS-,animals/palmcockatoo.jpg,CS,1,1.239,MO
25.767,4.0,CS+,tools/woodchipper.jpg,CS,1,1.67,MO
36.85,5.0,CS+,tools/weedeater.jpg,CSUS,2,2.325,DO
49.016999999999996,4.0,CS-,animals/turkey.jpg,CS,2,3.285,MO
58.083999999999996,5.0,CS-,animals/firebug.jpg,CS,1,1.209,DO
68.15100000000001,4.5,CS+,tools/beaker.jpg,CS,2,1.367,DO
77.717,5.0,CS-,animals/camel.jpg,CS,2,0.821,DO
88.78399999999999,5.0,CS-,animals/chipmunk.jpg,CS,2,1.14,MN
99.851,4.0,CS+,tools/benchdogs.jpg,CSUS,1,0.862,DO
109.03399999999999,4.0,CS+,tools/fan.jpg,CSUS,2,1.403,DO
120.20100000000001,4.5,CS-,animals/assassinbug.jpg,CS,2,0.995,MO
129.767,4.5,CS+,tools/pruner.jpg,CS,1,1.054,DO
141.334,4.5,CS-,animals/snail.jpg,CS,2,1.005,MO
151.901,5.0,CS+,tools/spoon.jpg,CS,1,1.195,DO
163.967,5.0,CS-,animals/dramaderry.jpg,CS,2,0.856,MN
176.03400000000002,4.5,CS-,animals/partridge.jpg,CS,2,0.727,MO
187.601,5.0,CS+,tools/sander.jpg,CSUS,1,2.83,DO
198.767,4.0,CS-,animals/baldeagle.jpg,CS,2,0.8079999999999999,MO
208.834,4.0,CS+,tools/tubeflaring.jpg,CSUS,2,1.489,MO
218.00099999999998,4.5,CS-,animals/seal.jpg,CS,2,0.778,MN
228.567,5.0,CS+,tools/thermometer.jpg,CS,2,1.4909999999999999,DO
238.63400000000001,4.0,CS+,tools/ruler.jpg,CS,2,0.996,DO
249.701,4.5,CS-,animals/mink.jpg,CS,2,1.133,DN
261.267,5.0,CS-,animals/herring.jpg,CS,2,0.7929999999999999,MN
273.334,4.0,CS+,tools/sparkplug.jpg,CSUS,1,0.8420000000000001,MO
283.501,4.0,CS-,animals/mahimahi.jpg,CS,2,0.8390000000000001,MN
294.567,4.0,CS-,animals/carp.jpg,CS,2,0.64,MN
305.634,4.0,CS+,tools/broom.jpg,CS,2,0.902,DO
314.70099999999996,5.0,CS+,tools/measuringcups.jpg,CS,2,0.877,MO
324.768,5.0,CS-,animals/anteater.jpg,CS,2,0.614,MN
334.834,4.5,CS+,tools/viceclamp.jpg,CSUS,1,1.125,DO
344.501,4.0,CS-,animals/ant.jpg,CS,2,0.562,MN
354.56800000000004,5.0,CS+,tools/blackboard.jpg,CS,2,0.75,MN
364.634,4.0,CS-,animals/mouse.jpg,CS,2,0.621,MO
375.70099999999996,4.5,CS+,tools/measuringdevice.jpg,CS,1,0.8690000000000001,DO
386.26800000000003,4.5,CS+,tools/mallet.jpg,CSUS,2,0.9279999999999999,DO
397.934,4.0,CS-,animals/catfish.jpg,CS,2,0.934,MN
408.001,5.0,CS-,animals/duck.jpg,CS,2,0.9079999999999999,MN
419.06800000000004,4.5,CS+,tools/levelmount.jpg,CSUS,1,1.864,DO
428.73400000000004,5.0,CS+,tools/eraser.jpg,CS,2,1.871,DO
438.801,4.5,CS-,animals/shark.jpg,CS,2,0.6609999999999999,MN
449.36800000000005,4.5,CS+,tools/wrench.jpg,CSUS,1,1.013,DO
460.034,4.5,CS-,animals/brown_bear.jpg,CS,2,0.7490000000000001,MN
470.601,4.0,CS+,tools/lawnmower.jpg,CS,1,3.205,DO
481.668,4.5,CS-,animals/sheep.jpg,CS,2,0.637,MN
492.235,5.0,CS+,tools/routerplane.jpg,CSUS,2,1.8880000000000001,DO
502.401,5.0,CS-,animals/rabbit.jpg,CS,2,0.626,
