onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.033,4.5,CS+,tools/stove.jpg,CSUS,2,1.212,DO
13.683,5.0,CS-,animals/prayingmantis.jpg,CS,2,1.95,DN
25.733,5.0,CS+,tools/ladder.jpg,CS,1,0.759,DO
37.783,4.5,CS+,tools/rake.jpg,CSUS,2,1.994,DO
48.449,4.0,CS-,animals/herculesbeetle.jpg,CS,2,1.5759999999999998,MO
57.498999999999995,4.0,CS-,animals/giraffe.jpg,CS,2,0.9670000000000001,DO
67.55,4.5,CS+,tools/chisel.jpg,CS,1,1.225,DO
78.1,4.0,CS-,animals/dragonfly.jpg,CS,2,1.023,DO
87.15,4.5,CS-,animals/pelican.jpg,CS,2,1.05,DO
98.7,4.5,CS+,tools/scissors.jpg,CSUS,1,1.473,DO
110.35,4.5,CS+,tools/shoehorn.jpg,CSUS,1,2.384,DO
120.0,5.0,CS-,animals/hummingbird.jpg,CS,2,0.825,DO
130.05,5.0,CS+,tools/gardenhose.jpg,CS,2,1.617,DO
140.1,5.0,CS-,animals/quail.jpg,CS,2,1.12,DO
150.15,4.0,CS+,tools/gong.jpg,CS,1,2.064,DO
159.2,4.0,CS-,animals/ostrich.jpg,CS,2,0.9540000000000001,DN
170.25,4.5,CS-,animals/caterpillarpeacockmoth.jpg,CS,2,1.056,DO
180.8,4.0,CS+,tools/rollingpin.jpg,CSUS,1,1.699,DO
190.95,4.5,CS-,animals/boar.jpg,CS,2,1.038,DO
202.5,4.5,CS+,tools/transmissionwrench.jpg,CSUS,1,0.73,DO
214.15,5.0,CS-,animals/tiger.jpg,CS,2,0.642,DO
226.2,4.0,CS+,tools/ropeandpulley.jpg,CS,2,1.771,DO
236.25,4.0,CS+,tools/plow.jpg,CS,2,1.755,DO
246.3,5.0,CS-,animals/gerbil.jpg,CS,2,0.872,DO
256.35,4.5,CS-,animals/pigeon.jpg,CS,2,0.62,DO
266.9,5.0,CS+,tools/weldinghelmet.jpg,CSUS,2,1.9140000000000001,DO
277.05,4.5,CS-,animals/cow.jpg,CS,2,0.935,MO
288.6,4.0,CS-,animals/pike.jpg,CS,2,1.14,DN
299.65,5.0,CS+,tools/electricbreaker.jpg,CS,1,0.698,DO
310.7,5.0,CS+,tools/faxmachine.jpg,CS,1,2.156,DO
320.75,4.0,CS-,animals/snapper.jpg,CS,2,0.8490000000000001,DO
331.8,4.0,CS+,tools/wheelbarrow.jpg,CSUS,2,1.2890000000000001,DO
342.95,4.0,CS-,animals/leopard.jpg,CS,2,0.6459999999999999,DO
352.0,5.0,CS+,tools/reflexhammer.jpg,CS,1,2.127,DO
363.05,5.0,CS-,animals/mole.jpg,CS,2,0.792,DO
374.1,4.0,CS+,tools/pliers.jpg,CS,1,1.3840000000000001,DO
385.15,4.0,CS+,tools/cheesegrater.jpg,CSUS,2,1.3130000000000002,DO
396.3,4.5,CS-,animals/baboon.jpg,CS,2,0.763,DO
406.85,4.5,CS-,animals/porcupine.jpg,CS,2,0.636,DO
416.4,5.0,CS+,tools/beadingtool.jpg,CSUS,2,1.64,DO
427.55,4.5,CS+,tools/paintroller.jpg,CS,2,2.4219999999999997,MO
438.1,4.0,CS-,animals/angelfish.jpg,CS,2,0.815,DO
447.15,4.5,CS+,tools/hairdryer.jpg,CSUS,2,1.534,DO
458.816,5.0,CS-,animals/crow.jpg,CS,2,0.787,DN
469.86699999999996,4.0,CS+,tools/plunger.jpg,CS,2,1.075,DO
479.917,5.0,CS-,animals/waterbuffalo.jpg,CS,2,1.383,MO
491.967,5.0,CS+,tools/drillbit.jpg,CSUS,2,2.009,DO
502.11699999999996,4.5,CS-,animals/flea.jpg,CS,2,0.843,DO
