onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.033,4.0,CS+,animals/boar.jpg,CSUS,1.0,1.126,DO
15.183,4.0,CS-,tools/plow.jpg,CS,1.0,2.801,DO
26.215999999999998,4.5,CS+,animals/pike.jpg,CS,2.0,1.216,DN
36.766,4.5,CS+,animals/angelfish.jpg,CSUS,2.0,1.7919999999999998,DO
48.416000000000004,4.5,CS-,tools/plunger.jpg,CS,2.0,4.228,DO
57.966,5.0,CS-,tools/electricbreaker.jpg,CS,1.0,0.748,DO
69.016,4.5,CS+,animals/quail.jpg,CS,2.0,1.608,DO
78.566,4.5,CS-,tools/pliers.jpg,CS,1.0,2.3,DO
90.116,5.0,CS-,tools/cheesegrater.jpg,CS,1.0,4.156000000000001,DO
101.166,5.0,CS+,animals/herculesbeetle.jpg,CSUS,1.0,1.295,DO
113.316,5.0,CS+,animals/prayingmantis.jpg,CSUS,2.0,3.471,MN
124.46600000000001,5.0,CS-,tools/gardenhose.jpg,CS,2.0,1.422,DO
135.516,4.0,CS+,animals/leopard.jpg,CS,1.0,0.879,DO
145.55,4.5,CS-,tools/hairdryer.jpg,CS,2.0,2.74,DO
155.1,4.0,CS+,animals/porcupine.jpg,CS,1.0,0.7909999999999999,DO
166.13299999999998,4.0,CS-,tools/reflexhammer.jpg,CS,1.0,1.666,DO
175.183,4.0,CS-,tools/paintroller.jpg,CS,2.0,0.9670000000000001,MO
186.233,4.0,CS+,animals/waterbuffalo.jpg,CSUS,1.0,0.779,DO
197.38299999999998,5.0,CS-,tools/drillbit.jpg,CS,1.0,1.334,MO
207.416,5.0,CS+,animals/mole.jpg,CSUS,2.0,4.169,DO
219.56599999999997,5.0,CS-,tools/shoehorn.jpg,CS,1.0,3.588,DO
230.61599999999999,4.0,CS+,animals/hummingbird.jpg,CS,2.0,1.082,DO
241.649,4.5,CS+,animals/dragonfly.jpg,CS,2.0,2.1519999999999997,DO
251.2,4.5,CS-,tools/faxmachine.jpg,CS,2.0,1.796,DO
260.75,4.5,CS-,tools/gong.jpg,CS,2.0,1.599,DO
271.283,5.0,CS+,animals/pelican.jpg,CSUS,2.0,0.879,DN
282.433,5.0,CS-,tools/wheelbarrow.jpg,CS,2.0,0.8690000000000001,DO
294.466,4.5,CS-,tools/rake.jpg,CS,1.0,1.355,DO
304.01599999999996,4.5,CS+,animals/pigeon.jpg,CS,2.0,0.89,
313.566,5.0,CS+,animals/gerbil.jpg,CS,2.0,1.351,MN
323.6,5.0,CS-,tools/weldinghelmet.jpg,CS,1.0,4.218,DO
334.63300000000004,5.0,CS+,animals/baboon.jpg,CSUS,1.0,0.991,DO
345.783,4.0,CS-,tools/rollingpin.jpg,CS,2.0,0.9129999999999999,DO
355.833,4.0,CS+,animals/tiger.jpg,CS,1.0,1.2990000000000002,DO
365.88300000000004,5.0,CS-,tools/beadingtool.jpg,CS,2.0,1.308,DO
375.93300000000005,4.5,CS+,animals/flea.jpg,CS,1.0,1.135,DO
387.483,4.5,CS+,animals/crow.jpg,CSUS,2.0,1.9680000000000002,DO
399.13300000000004,4.5,CS-,tools/ladder.jpg,CS,2.0,1.912,MN
408.68300000000005,4.5,CS-,tools/ropeandpulley.jpg,CS,,0.0,DO
418.233,5.0,CS+,animals/cow.jpg,CSUS,2.0,0.867,DO
430.38300000000004,4.5,CS+,animals/ostrich.jpg,CS,2.0,1.331,DO
439.916,4.0,CS-,tools/transmissionwrench.jpg,CS,2.0,0.856,DO
448.95,5.0,CS+,animals/snapper.jpg,CSUS,2.0,2.2230000000000003,MN
460.083,4.0,CS-,tools/scissors.jpg,CS,2.0,1.963,DO
470.116,4.0,CS+,animals/caterpillarpeacockmoth.jpg,CS,2.0,2.068,DO
481.166,4.0,CS-,tools/stove.jpg,CS,2.0,1.214,DO
490.216,4.0,CS+,animals/giraffe.jpg,CSUS,1.0,2.247,DN
501.366,4.0,CS-,tools/chisel.jpg,CS,2.0,1.1740000000000002,DO
