onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.033,4.5,CS+,tools/wheelbarrow.jpg,CSUS,2,1.202,DO
14.683,4.5,CS-,animals/tiger.jpg,CS,2,2.529,MN
24.233,4.5,CS+,tools/faxmachine.jpg,CS,1,1.666,DN
35.766,5.0,CS+,tools/paintroller.jpg,CSUS,1,0.745,DO
47.933,5.0,CS-,animals/baboon.jpg,CS,2,2.932,DO
58.966,4.5,CS-,animals/dragonfly.jpg,CS,2,3.5,DO
69.516,5.0,CS+,tools/shoehorn.jpg,CS,1,2.2640000000000002,DO
79.566,5.0,CS-,animals/snapper.jpg,CS,1,2.8089999999999997,MN
91.59899999999999,4.0,CS-,animals/porcupine.jpg,CS,2,2.505,DO
100.65,4.0,CS+,tools/gong.jpg,CSUS,2,1.14,DO
109.8,5.0,CS+,tools/transmissionwrench.jpg,CSUS,1,2.026,MO
120.95,4.0,CS-,animals/caterpillarpeacockmoth.jpg,CS,2,3.455,DO
131.0,4.5,CS+,tools/beadingtool.jpg,CS,2,2.362,DO
142.55,4.0,CS-,animals/flea.jpg,CS,2,1.506,DO
152.583,5.0,CS+,tools/pliers.jpg,CS,2,1.742,DO
162.63299999999998,4.5,CS-,animals/herculesbeetle.jpg,CS,2,2.17,MN
173.183,4.0,CS-,animals/hummingbird.jpg,CS,2,0.848,MN
182.233,4.0,CS+,tools/rake.jpg,CSUS,1,2.674,DO
193.38299999999998,4.5,CS-,animals/cow.jpg,CS,2,1.806,DO
202.933,5.0,CS+,tools/cheesegrater.jpg,CSUS,1,1.3519999999999999,DO
214.083,5.0,CS-,animals/angelfish.jpg,CS,2,0.687,DO
224.13299999999998,5.0,CS+,tools/hairdryer.jpg,CS,1,1.641,DO
234.183,5.0,CS+,tools/ladder.jpg,CS,1,2.404,DO
244.233,4.5,CS-,animals/crow.jpg,CS,2,1.7380000000000002,DO
254.783,5.0,CS-,animals/giraffe.jpg,CS,2,0.833,DO
266.83299999999997,4.5,CS+,tools/plunger.jpg,CSUS,1,2.0140000000000002,DO
277.483,4.0,CS-,animals/gerbil.jpg,CS,2,0.655,DO
287.533,4.5,CS-,animals/boar.jpg,CS,2,0.521,DO
297.08299999999997,4.0,CS+,tools/plow.jpg,CS,1,1.55,DO
306.133,4.5,CS+,tools/electricbreaker.jpg,CS,1,0.943,DO
317.683,4.0,CS-,animals/ostrich.jpg,CS,2,0.9420000000000001,MO
328.733,4.5,CS+,tools/chisel.jpg,CSUS,1,1.324,DO
339.38300000000004,5.0,CS-,animals/quail.jpg,CS,2,0.647,MN
351.43300000000005,4.0,CS+,tools/gardenhose.jpg,CS,2,1.413,DO
362.466,4.5,CS-,animals/mole.jpg,CS,2,0.49700000000000005,DN
374.01599999999996,4.0,CS+,tools/rollingpin.jpg,CS,1,1.175,DO
385.066,5.0,CS+,tools/reflexhammer.jpg,CSUS,1,1.7890000000000001,DO
397.233,4.0,CS-,animals/pigeon.jpg,CS,2,0.613,DO
408.26599999999996,4.5,CS-,animals/prayingmantis.jpg,CS,2,0.675,DO
419.816,4.0,CS+,tools/ropeandpulley.jpg,CSUS,1,2.055,DO
428.983,4.0,CS+,tools/weldinghelmet.jpg,CS,1,1.1640000000000001,DO
439.033,5.0,CS-,animals/leopard.jpg,CS,2,0.615,MN
450.083,4.5,CS+,tools/drillbit.jpg,CSUS,2,0.963,DO
459.733,4.0,CS-,animals/pelican.jpg,CS,2,0.648,DN
469.783,4.5,CS+,tools/scissors.jpg,CS,1,0.711,DO
479.333,5.0,CS-,animals/pike.jpg,CS,2,0.565,DO
490.38300000000004,4.0,CS+,tools/stove.jpg,CSUS,2,0.71,DO
501.51599999999996,5.0,CS-,animals/waterbuffalo.jpg,CS,2,0.578,MO
