onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.034,4.5,CS+,animals/giraffe.jpg,CSUS,2,2.187,DO
14.684000000000001,4.0,CS-,tools/faxmachine.jpg,CS,2,2.005,DO
23.717,4.0,CS+,animals/mole.jpg,CS,2,2.687,DO
33.766999999999996,5.0,CS+,animals/pike.jpg,CSUS,2,2.032,DO
43.917,4.0,CS-,tools/pliers.jpg,CS,2,2.3,DO
53.967,5.0,CS-,tools/drillbit.jpg,CS,2,2.381,DO
64.017,5.0,CS+,animals/prayingmantis.jpg,CS,1,1.757,DO
74.067,4.5,CS-,tools/ropeandpulley.jpg,CS,2,1.6869999999999998,DO
83.617,4.0,CS-,tools/gong.jpg,CS,2,1.693,DO
94.667,4.0,CS+,animals/quail.jpg,CSUS,2,1.605,DO
105.81700000000001,4.5,CS+,animals/caterpillarpeacockmoth.jpg,CSUS,2,2.792,DO
115.46700000000001,4.5,CS-,tools/hairdryer.jpg,CS,2,1.834,MO
127.01700000000001,4.0,CS+,animals/cow.jpg,CS,2,3.78,DO
137.067,4.0,CS-,tools/rake.jpg,CS,2,2.424,DO
146.11700000000002,5.0,CS+,animals/crow.jpg,CS,1,1.953,DO
158.167,5.0,CS-,tools/reflexhammer.jpg,CS,2,1.167,DO
168.217,4.0,CS-,tools/electricbreaker.jpg,CS,2,2.1180000000000003,DO
178.267,5.0,CS+,animals/angelfish.jpg,CSUS,1,1.525,DO
190.417,5.0,CS-,tools/transmissionwrench.jpg,CS,2,0.934,MN
200.467,4.0,CS+,animals/hummingbird.jpg,CSUS,2,0.9440000000000001,MO
210.61700000000002,5.0,CS-,tools/rollingpin.jpg,CS,2,0.929,DO
221.667,5.0,CS+,animals/leopard.jpg,CS,2,2.327,DO
232.717,4.5,CS+,animals/boar.jpg,CS,1,1.399,DO
242.267,4.5,CS-,tools/chisel.jpg,CS,2,1.07,MN
251.817,4.0,CS-,tools/weldinghelmet.jpg,CS,2,1.3019999999999998,MO
261.867,4.5,CS+,animals/ostrich.jpg,CSUS,2,1.311,DO
272.517,5.0,CS-,tools/stove.jpg,CS,2,1.022,DO
284.567,5.0,CS-,tools/cheesegrater.jpg,CS,2,1.23,DO
296.617,4.0,CS+,animals/baboon.jpg,CS,2,2.008,DO
306.66700000000003,4.5,CS+,animals/dragonfly.jpg,CS,1,1.105,DO
317.217,4.5,CS-,tools/gardenhose.jpg,CS,2,0.976,MN
327.767,4.0,CS+,animals/waterbuffalo.jpg,CSUS,1,1.618,DO
336.917,4.5,CS-,tools/shoehorn.jpg,CS,2,0.993,DO
348.467,5.0,CS+,animals/snapper.jpg,CS,1,1.128,MO
360.517,4.0,CS-,tools/beadingtool.jpg,CS,2,1.158,DO
371.56699999999995,4.0,CS+,animals/pigeon.jpg,CS,1,1.001,DO
382.61699999999996,4.5,CS+,animals/flea.jpg,CSUS,1,1.334,DO
394.267,4.5,CS-,tools/scissors.jpg,CS,2,1.525,DO
404.8,5.0,CS-,tools/plunger.jpg,CS,2,0.857,DO
415.85,4.5,CS+,animals/tiger.jpg,CSUS,1,1.568,DO
427.5,5.0,CS+,animals/herculesbeetle.jpg,CS,1,1.1420000000000001,DO
437.534,4.0,CS-,tools/ladder.jpg,CS,2,1.415,MO
446.583,5.0,CS+,animals/porcupine.jpg,CSUS,1,1.1059999999999999,DO
458.73400000000004,4.5,CS-,tools/paintroller.jpg,CS,2,1.43,MN
468.284,4.0,CS+,animals/pelican.jpg,CS,1,0.9890000000000001,DO
477.334,4.5,CS-,tools/wheelbarrow.jpg,CS,2,0.972,DO
488.884,4.5,CS+,animals/gerbil.jpg,CSUS,1,1.469,DO
500.534,5.0,CS-,tools/plow.jpg,CS,1,1.881,DO
