onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.034,5.0,CS+,tools/gong.jpg,CSUS,2,1.125,DO
15.2,4.0,CS-,animals/porcupine.jpg,CS,2,0.7290000000000001,DO
25.267,4.5,CS+,tools/rake.jpg,CS,1,0.634,DO
34.834,5.0,CS+,tools/plow.jpg,CSUS,1,1.619,DO
46.0,5.0,CS-,animals/tiger.jpg,CS,2,0.716,DO
58.067,4.5,CS-,animals/baboon.jpg,CS,2,0.6920000000000001,MO
67.634,5.0,CS+,tools/paintroller.jpg,CS,2,0.804,DO
77.717,5.0,CS-,animals/crow.jpg,CS,2,0.599,MN
88.78399999999999,4.0,CS-,animals/quail.jpg,CS,2,0.774,DO
99.851,4.0,CS+,tools/weldinghelmet.jpg,CSUS,2,0.883,DO
110.03399999999999,4.5,CS+,tools/reflexhammer.jpg,CSUS,2,1.825,DO
120.70100000000001,4.0,CS-,animals/pelican.jpg,CS,2,0.75,MO
130.767,4.5,CS+,tools/scissors.jpg,CS,1,2.225,DO
140.334,4.0,CS-,animals/pigeon.jpg,CS,2,0.55,MO
151.401,4.5,CS+,tools/ropeandpulley.jpg,CS,2,0.833,DO
160.967,4.5,CS-,animals/snapper.jpg,CS,2,0.61,MO
171.53400000000002,4.5,CS-,animals/hummingbird.jpg,CS,2,0.5720000000000001,MO
183.101,4.0,CS+,tools/electricbreaker.jpg,CSUS,2,1.062,DO
193.267,5.0,CS-,animals/ostrich.jpg,CS,2,0.55,DO
204.334,4.5,CS+,tools/plunger.jpg,CSUS,1,0.731,DO
216.00099999999998,4.5,CS-,animals/waterbuffalo.jpg,CS,2,0.5539999999999999,MN
226.567,4.5,CS+,tools/pliers.jpg,CS,2,1.165,DO
236.13400000000001,4.0,CS+,tools/faxmachine.jpg,CS,2,0.9359999999999999,DO
245.201,4.0,CS-,animals/mole.jpg,CS,2,0.583,MO
256.267,4.5,CS-,animals/leopard.jpg,CS,2,0.741,
265.834,4.5,CS+,tools/gardenhose.jpg,CSUS,2,0.8059999999999999,DO
277.501,5.0,CS-,animals/angelfish.jpg,CS,2,0.743,MO
289.567,4.0,CS-,animals/flea.jpg,CS,2,0.569,DO
300.634,4.0,CS+,tools/hairdryer.jpg,CS,1,1.2009999999999998,DO
310.70099999999996,5.0,CS+,tools/shoehorn.jpg,CS,2,0.58,MO
321.768,5.0,CS-,animals/caterpillarpeacockmoth.jpg,CS,2,0.5720000000000001,DO
333.834,5.0,CS+,tools/chisel.jpg,CSUS,2,0.8390000000000001,DO
346.001,5.0,CS-,animals/dragonfly.jpg,CS,2,0.5710000000000001,MN
356.06800000000004,4.0,CS+,tools/drillbit.jpg,CS,2,1.218,DO
367.134,4.0,CS-,animals/boar.jpg,CS,2,0.573,DO
376.20099999999996,5.0,CS+,tools/cheesegrater.jpg,CS,2,1.084,DO
387.26800000000003,4.0,CS+,tools/stove.jpg,CSUS,2,0.9,DO
398.434,4.5,CS-,animals/gerbil.jpg,CS,2,0.562,DO
408.001,5.0,CS-,animals/prayingmantis.jpg,CS,2,0.52,DO
418.06800000000004,5.0,CS+,tools/beadingtool.jpg,CSUS,2,0.96,DO
430.235,5.0,CS+,tools/wheelbarrow.jpg,CS,1,0.501,DO
442.301,5.0,CS-,animals/pike.jpg,CS,2,0.642,MO
452.36800000000005,4.5,CS+,tools/rollingpin.jpg,CSUS,1,0.698,DO
462.035,4.0,CS-,animals/herculesbeetle.jpg,CS,2,0.531,MN
473.101,4.0,CS+,tools/ladder.jpg,CS,2,0.992,DO
483.168,4.5,CS-,animals/giraffe.jpg,CS,2,0.606,MO
493.735,4.0,CS+,tools/transmissionwrench.jpg,CSUS,2,2.148,DO
502.901,4.5,CS-,animals/cow.jpg,CS,2,0.517,MO
