onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.016,4.0,CS+,animals/gerbil.jpg,CSUS,1,0.674,DO
14.15,4.5,CS-,tools/ropeandpulley.jpg,CS,2,1.117,MO
24.683000000000003,5.0,CS+,animals/prayingmantis.jpg,CS,1,0.905,DO
36.733000000000004,5.0,CS+,animals/pike.jpg,CSUS,2,1.37,MO
47.883,5.0,CS-,tools/hairdryer.jpg,CS,2,1.167,MO
57.933,4.5,CS-,tools/rollingpin.jpg,CS,2,0.968,MN
69.46600000000001,5.0,CS+,animals/cow.jpg,CS,1,1.126,DO
79.5,4.5,CS-,tools/plunger.jpg,CS,2,1.2309999999999999,MN
91.03299999999999,5.0,CS-,tools/paintroller.jpg,CS,2,0.951,MO
103.083,4.0,CS+,animals/porcupine.jpg,CSUS,1,0.8540000000000001,DO
114.21600000000001,5.0,CS+,animals/mole.jpg,CSUS,1,1.177,DO
126.35,5.0,CS-,tools/electricbreaker.jpg,CS,2,0.975,MO
137.38299999999998,4.5,CS+,animals/flea.jpg,CS,1,1.436,DO
147.933,4.0,CS-,tools/stove.jpg,CS,2,0.99,MN
158.983,4.0,CS+,animals/pigeon.jpg,CS,1,1.115,DO
170.033,4.5,CS-,tools/gong.jpg,CS,2,0.883,DO
179.583,4.5,CS-,tools/faxmachine.jpg,CS,2,0.594,DN
191.13299999999998,4.5,CS+,animals/tiger.jpg,CSUS,2,0.91,DO
200.783,4.0,CS-,tools/rake.jpg,CS,2,0.8109999999999999,DO
209.833,4.0,CS+,animals/ostrich.jpg,CSUS,1,1.351,DO
220.96599999999998,4.5,CS-,tools/reflexhammer.jpg,CS,2,0.995,MN
231.516,4.5,CS+,animals/hummingbird.jpg,CS,2,1.244,MO
242.05,4.0,CS+,animals/snapper.jpg,CS,2,1.291,MO
252.083,5.0,CS-,tools/beadingtool.jpg,CS,2,0.83,MN
262.133,4.0,CS-,tools/gardenhose.jpg,CS,2,0.745,MN
272.183,5.0,CS+,animals/angelfish.jpg,CSUS,1,0.779,DO
282.33299999999997,4.5,CS-,tools/cheesegrater.jpg,CS,2,0.721,MN
292.883,4.0,CS-,tools/weldinghelmet.jpg,CS,2,0.778,DO
301.933,4.5,CS+,animals/waterbuffalo.jpg,CS,1,1.383,DO
312.483,5.0,CS+,animals/crow.jpg,CS,2,1.237,MO
323.51599999999996,4.0,CS-,tools/chisel.jpg,CS,2,0.742,MN
333.566,4.5,CS+,animals/quail.jpg,CSUS,1,1.016,DO
345.2,5.0,CS-,tools/pliers.jpg,CS,2,0.934,MN
355.233,4.5,CS+,animals/dragonfly.jpg,CS,1,1.13,MO
364.783,5.0,CS-,tools/ladder.jpg,CS,2,0.7979999999999999,MO
375.833,5.0,CS+,animals/leopard.jpg,CS,1,0.9009999999999999,DO
385.88300000000004,4.0,CS+,animals/baboon.jpg,CSUS,1,1.757,DO
395.033,5.0,CS-,tools/scissors.jpg,CS,2,1.234,MN
405.083,4.0,CS-,tools/transmissionwrench.jpg,CS,2,1.181,MO
416.13300000000004,4.5,CS+,animals/herculesbeetle.jpg,CSUS,1,1.12,DO
427.783,4.5,CS+,animals/boar.jpg,CS,2,1.2590000000000001,DO
437.333,4.5,CS-,tools/wheelbarrow.jpg,CS,2,0.797,DO
448.88300000000004,4.0,CS+,animals/pelican.jpg,CSUS,1,1.166,DO
459.033,4.0,CS-,tools/shoehorn.jpg,CS,2,0.809,MN
468.083,4.0,CS+,animals/caterpillarpeacockmoth.jpg,CS,1,0.831,DO
479.13300000000004,4.0,CS-,tools/drillbit.jpg,CS,2,1.254,MN
489.18300000000005,5.0,CS+,animals/giraffe.jpg,CSUS,2,1.4369999999999998,DO
499.333,5.0,CS-,tools/plow.jpg,CS,2,0.759,DN
