onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.05,4.0,CS+,animals/sheep.jpg,CSUS,1,0.377,DO
13.232999999999999,5.0,CS-,tools/spoon.jpg,CS,2,0.8170000000000001,DN
23.316,5.0,CS+,animals/camel.jpg,CS,1,0.594,DO
34.4,4.0,CS+,animals/anteater.jpg,CSUS,1,0.877,DO
43.583,4.0,CS-,tools/routerplane.jpg,CS,2,1.594,DO
52.666000000000004,5.0,CS-,tools/fan.jpg,CS,1,1.288,DN
64.75,4.5,CS+,animals/brown_bear.jpg,CS,1,0.47200000000000003,DO
75.333,5.0,CS-,tools/sander.jpg,CS,1,1.4569999999999999,DO
87.416,4.5,CS-,tools/sparkplug.jpg,CS,2,1.5419999999999998,DO
98.0,5.0,CS+,animals/turkey.jpg,CSUS,2,1.764,DN
109.166,4.5,CS+,animals/ant.jpg,CSUS,2,2.63,DO
119.85,4.5,CS-,tools/levelmount.jpg,CS,2,0.88,DO
131.433,5.0,CS+,animals/catfish.jpg,CS,1,0.893,DN
142.5,5.0,CS-,tools/thermometer.jpg,CS,2,0.5329999999999999,DN
152.566,4.5,CS+,animals/mink.jpg,CS,1,0.711,DO
164.13299999999998,4.5,CS-,tools/pruner.jpg,CS,2,0.746,DN
174.699,4.0,CS-,tools/mallet.jpg,CS,2,1.061,DO
184.783,4.0,CS+,animals/partridge.jpg,CSUS,1,0.633,MN
193.96599999999998,4.0,CS-,tools/measuringcups.jpg,CS,2,1.47,
204.033,4.0,CS+,animals/dramaderry.jpg,CSUS,2,0.802,DO
213.21599999999998,5.0,CS-,tools/blackboard.jpg,CS,2,0.7490000000000001,DO
225.283,4.5,CS+,animals/carp.jpg,CS,2,1.7930000000000001,DO
236.84900000000002,4.5,CS+,animals/duck.jpg,CS,1,0.927,DN
248.433,5.0,CS-,tools/lawnmower.jpg,CS,2,0.55,DO
260.499,4.5,CS-,tools/viceclamp.jpg,CS,2,0.667,DN
270.08299999999997,5.0,CS+,animals/rabbit.jpg,CSUS,1,0.462,DO
280.26599999999996,4.0,CS-,tools/wrench.jpg,CS,2,0.975,MN
289.33299999999997,4.0,CS-,tools/tubeflaring.jpg,CS,2,0.672,MN
300.399,4.5,CS+,animals/palmcockatoo.jpg,CS,2,1.4069999999999998,MN
310.983,5.0,CS+,animals/snail.jpg,CS,1,1.5430000000000001,DO
321.066,4.0,CS-,tools/woodchipper.jpg,CS,2,0.7140000000000001,DN
332.13300000000004,4.0,CS+,animals/assassinbug.jpg,CSUS,2,1.8840000000000001,DO
343.316,5.0,CS-,tools/broom.jpg,CS,2,0.855,DN
353.38300000000004,5.0,CS+,animals/firebug.jpg,CS,1,0.608,DO
365.449,4.5,CS-,tools/vegetablepeeler.jpg,CS,2,0.621,MO
377.033,4.5,CS+,animals/herring.jpg,CS,2,1.619,DO
388.599,4.5,CS+,animals/seal.jpg,CSUS,1,0.875,DO
399.283,4.5,CS-,tools/weedeater.jpg,CS,2,0.85,DO
410.85,4.0,CS-,tools/benchdogs.jpg,CS,2,0.6509999999999999,MN
420.93300000000005,4.0,CS+,animals/chipmunk.jpg,CSUS,2,0.595,DO
431.116,5.0,CS+,animals/mahimahi.jpg,CS,2,1.71,DO
442.199,5.0,CS-,tools/eraser.jpg,CS,2,0.5429999999999999,MO
453.283,5.0,CS+,animals/baldeagle.jpg,CSUS,1,0.648,DN
463.466,4.5,CS-,tools/ruler.jpg,CS,2,0.861,DN
474.033,4.0,CS+,animals/shark.jpg,CS,2,0.569,DO
485.099,4.0,CS-,tools/measuringdevice.jpg,CS,2,0.728,DN
494.166,4.0,CS+,animals/mouse.jpg,CSUS,1,1.344,DO
503.349,4.5,CS-,tools/beaker.jpg,CS,2,0.857,DO
