onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.034,4.0,CS+,tools/routerplane.jpg,CSUS,1,2.2159999999999997,MN
15.184000000000001,5.0,CS-,animals/camel.jpg,CS,2,1.286,MN
25.217,5.0,CS+,tools/pruner.jpg,CS,1,0.838,MN
37.266999999999996,4.0,CS+,tools/sander.jpg,CSUS,1,1.3459999999999999,MO
47.417,5.0,CS-,animals/mahimahi.jpg,CS,2,0.8690000000000001,MN
57.467,4.5,CS-,animals/firebug.jpg,CS,2,0.972,MN
68.017,4.5,CS+,tools/thermometer.jpg,CS,2,1.73,DO
78.567,4.0,CS-,animals/partridge.jpg,CS,2,1.224,MN
88.617,4.5,CS-,animals/chipmunk.jpg,CS,2,1.087,MO
99.167,4.0,CS+,tools/fan.jpg,CSUS,1,0.8959999999999999,DO
109.31700000000001,5.0,CS+,tools/viceclamp.jpg,CSUS,2,1.244,MO
120.46700000000001,4.0,CS-,animals/anteater.jpg,CS,2,1.247,MN
131.517,4.0,CS+,tools/measuringdevice.jpg,CS,2,1.6,MO
141.567,4.0,CS-,animals/herring.jpg,CS,2,0.945,MO
151.61700000000002,5.0,CS+,tools/lawnmower.jpg,CS,1,1.0979999999999999,DO
161.667,4.0,CS-,animals/seal.jpg,CS,2,0.894,DO
172.717,5.0,CS-,animals/turkey.jpg,CS,2,1.001,MO
183.767,4.0,CS+,tools/spoon.jpg,CSUS,2,0.9520000000000001,MO
194.917,4.5,CS-,animals/shark.jpg,CS,2,2.069,MN
206.467,4.0,CS+,tools/benchdogs.jpg,CSUS,1,3.1630000000000003,DO
216.61700000000002,5.0,CS-,animals/assassinbug.jpg,CS,2,1.034,MO
228.667,4.5,CS+,tools/wrench.jpg,CS,1,1.386,MO
240.217,4.0,CS+,tools/tubeflaring.jpg,CS,1,2.02,DO
251.267,4.5,CS-,animals/snail.jpg,CS,2,0.8590000000000001,MN
261.817,4.5,CS-,animals/palmcockatoo.jpg,CS,2,0.884,MN
273.367,4.5,CS+,tools/sparkplug.jpg,CSUS,1,1.166,DO
284.017,5.0,CS-,animals/duck.jpg,CS,2,1.008,MO
294.067,4.0,CS-,animals/baldeagle.jpg,CS,2,1.15,MN
303.117,5.0,CS+,tools/ruler.jpg,CS,2,1.9780000000000002,MN
313.16700000000003,4.5,CS+,tools/beaker.jpg,CS,2,1.722,MO
324.717,4.5,CS-,animals/catfish.jpg,CS,2,1.2790000000000001,MO
335.267,5.0,CS+,tools/blackboard.jpg,CSUS,2,1.4409999999999998,MO
345.417,5.0,CS-,animals/mouse.jpg,CS,2,1.2209999999999999,MO
355.467,4.5,CS+,tools/woodchipper.jpg,CS,1,1.3559999999999999,DO
367.017,5.0,CS-,animals/rabbit.jpg,CS,2,0.88,DO
377.06699999999995,4.5,CS+,tools/weedeater.jpg,CS,1,1.3630000000000002,DO
386.61699999999996,5.0,CS+,tools/measuringcups.jpg,CSUS,2,2.2159999999999997,MN
396.767,4.5,CS-,animals/mink.jpg,CS,2,2.3680000000000003,MO
406.31699999999995,4.5,CS-,animals/ant.jpg,CS,2,0.9420000000000001,MN
415.851,5.0,CS+,tools/eraser.jpg,CSUS,2,1.385,DO
428.01800000000003,4.5,CS+,tools/broom.jpg,CS,1,2.657,DO
439.56800000000004,5.0,CS-,animals/carp.jpg,CS,2,0.9570000000000001,MO
449.61800000000005,4.5,CS+,tools/levelmount.jpg,CSUS,2,1.955,MO
460.26800000000003,4.0,CS-,animals/dramaderry.jpg,CS,2,1.6580000000000001,MN
469.31699999999995,5.0,CS+,tools/mallet.jpg,CS,2,2.997,MO
481.36800000000005,4.0,CS-,animals/brown_bear.jpg,CS,2,1.22,MO
490.418,4.0,CS+,tools/vegetablepeeler.jpg,CSUS,2,2.151,MN
501.56699999999995,4.0,CS-,animals/sheep.jpg,CS,2,0.938,MN
