onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.0169999999999995,4.5,CS+,animals/cow.jpg,CSUS,1,0.879,MO
14.667,4.0,CS-,tools/pliers.jpg,CS,2,1.5619999999999998,MN
25.717,4.0,CS+,animals/pike.jpg,CS,1,0.6920000000000001,MO
36.766999999999996,5.0,CS+,animals/quail.jpg,CSUS,1,1.015,DO
46.917,4.5,CS-,tools/rollingpin.jpg,CS,2,1.301,DN
57.467,4.5,CS-,tools/gardenhose.jpg,CS,2,0.8690000000000001,DN
69.0,4.0,CS+,animals/prayingmantis.jpg,CS,1,0.72,DO
79.05,4.0,CS-,tools/faxmachine.jpg,CS,1,0.617,DN
90.1,4.5,CS-,tools/cheesegrater.jpg,CS,2,1.7409999999999999,MO
100.65,4.0,CS+,animals/herculesbeetle.jpg,CSUS,2,1.035,DO
109.81700000000001,4.0,CS+,animals/hummingbird.jpg,CSUS,1,1.683,DO
118.96700000000001,4.0,CS-,tools/transmissionwrench.jpg,CS,1,1.136,DO
130.017,4.5,CS+,animals/porcupine.jpg,CS,1,1.024,DO
140.567,4.0,CS-,tools/gong.jpg,CS,2,1.311,DO
149.61700000000002,4.0,CS+,animals/pelican.jpg,CS,2,1.952,DO
158.667,4.5,CS-,tools/beadingtool.jpg,CS,2,1.3419999999999999,DO
169.217,4.5,CS-,tools/electricbreaker.jpg,CS,2,0.9740000000000001,DO
180.767,5.0,CS+,animals/caterpillarpeacockmoth.jpg,CSUS,1,0.868,DO
192.917,5.0,CS-,tools/drillbit.jpg,CS,2,0.836,MO
202.967,4.0,CS+,animals/pigeon.jpg,CSUS,2,0.851,DO
214.11700000000002,4.0,CS-,tools/rake.jpg,CS,2,0.988,MN
223.167,5.0,CS+,animals/leopard.jpg,CS,2,1.189,DO
233.217,5.0,CS+,animals/dragonfly.jpg,CS,1,1.2670000000000001,DO
243.25,4.5,CS-,tools/wheelbarrow.jpg,CS,2,0.823,DO
254.8,5.0,CS-,tools/plunger.jpg,CS,2,0.878,DO
265.85,4.5,CS+,animals/angelfish.jpg,CSUS,1,0.7440000000000001,DO
275.5,5.0,CS-,tools/hairdryer.jpg,CS,2,0.736,DO
286.55,5.0,CS-,tools/ropeandpulley.jpg,CS,2,0.76,MN
297.6,5.0,CS+,animals/tiger.jpg,CS,2,1.141,DO
307.65,4.5,CS+,animals/baboon.jpg,CS,2,0.95,DO
319.183,4.0,CS-,tools/weldinghelmet.jpg,CS,2,0.695,DO
329.233,4.5,CS+,animals/ostrich.jpg,CSUS,1,0.8140000000000001,DO
339.88300000000004,5.0,CS-,tools/chisel.jpg,CS,2,0.774,DN
351.93300000000005,5.0,CS+,animals/giraffe.jpg,CS,1,0.7879999999999999,DO
361.983,5.0,CS-,tools/stove.jpg,CS,2,0.62,DN
373.033,5.0,CS+,animals/flea.jpg,CS,1,0.75,DO
385.083,4.0,CS+,animals/mole.jpg,CSUS,1,1.52,DO
396.233,4.0,CS-,tools/ladder.jpg,CS,2,0.8009999999999999,DO
406.283,5.0,CS-,tools/scissors.jpg,CS,2,0.765,MN
417.333,4.0,CS+,animals/waterbuffalo.jpg,CSUS,2,0.927,MO
427.483,5.0,CS+,animals/boar.jpg,CS,1,0.84,DO
437.533,5.0,CS-,tools/reflexhammer.jpg,CS,2,0.726,DO
449.583,4.5,CS+,animals/snapper.jpg,CSUS,1,1.117,DO
460.233,4.0,CS-,tools/plow.jpg,CS,2,0.8390000000000001,DO
469.283,4.5,CS+,animals/crow.jpg,CS,1,0.965,DO
478.833,4.5,CS-,tools/paintroller.jpg,CS,2,0.767,DN
488.38300000000004,4.5,CS+,animals/gerbil.jpg,CSUS,1,0.945,DN
500.033,4.5,CS-,tools/shoehorn.jpg,CS,2,0.74,DN
