onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.033,5.0,CS+,tools/routerplane.jpg,CSUS,1.0,1.077,MO
15.183,5.0,CS-,animals/brown_bear.jpg,CS,1.0,2.23,DO
25.233,4.0,CS+,tools/sander.jpg,CS,2.0,1.996,DN
35.283,4.0,CS+,tools/spoon.jpg,CSUS,2.0,1.273,MN
46.433,5.0,CS-,animals/camel.jpg,CS,2.0,2.312,DO
58.466,4.0,CS-,animals/mouse.jpg,CS,2.0,1.459,DO
67.517,4.5,CS+,tools/fan.jpg,CS,1.0,1.757,DO
77.05,4.5,CS-,animals/anteater.jpg,CS,2.0,1.2,MO
88.6,4.0,CS-,animals/snail.jpg,CS,,0.0,DN
97.65,5.0,CS+,tools/lawnmower.jpg,CSUS,1.0,1.27,MO
108.8,5.0,CS+,tools/beaker.jpg,CSUS,1.0,1.4909999999999999,DO
120.95,5.0,CS-,animals/catfish.jpg,CS,1.0,2.722,DN
133.0,4.0,CS+,tools/levelmount.jpg,CS,2.0,0.818,DN
144.05,4.0,CS-,animals/assassinbug.jpg,CS,1.0,1.232,MO
153.1,4.5,CS+,tools/ruler.jpg,CS,2.0,1.411,DN
162.65,4.5,CS-,animals/mahimahi.jpg,CS,1.0,2.259,DO
174.2,5.0,CS-,animals/dramaderry.jpg,CS,1.0,1.1179999999999999,MO
185.233,4.5,CS+,tools/thermometer.jpg,CSUS,2.0,1.16,MN
195.88299999999998,5.0,CS-,animals/chipmunk.jpg,CS,2.0,1.3519999999999999,MO
206.933,4.0,CS+,tools/measuringcups.jpg,CSUS,1.0,1.4269999999999998,DN
218.083,4.0,CS-,animals/ant.jpg,CS,1.0,1.739,DO
227.13299999999998,5.0,CS+,tools/wrench.jpg,CS,1.0,2.275,MO
237.167,4.5,CS+,tools/sparkplug.jpg,CS,1.0,1.006,MO
246.7,4.5,CS-,animals/palmcockatoo.jpg,CS,2.0,1.062,MO
257.25,5.0,CS-,animals/carp.jpg,CS,2.0,1.318,MO
268.3,4.0,CS+,tools/broom.jpg,CSUS,1.0,1.207,MO
279.45,5.0,CS-,animals/partridge.jpg,CS,1.0,1.1909999999999998,MO
289.483,4.0,CS-,animals/mink.jpg,CS,1.0,0.93,DO
299.533,5.0,CS+,tools/woodchipper.jpg,CS,2.0,0.743,DN
311.58299999999997,4.5,CS+,tools/benchdogs.jpg,CS,2.0,1.4040000000000001,MN
322.133,4.0,CS-,animals/firebug.jpg,CS,1.0,1.1520000000000001,DO
332.18300000000005,4.5,CS+,tools/tubeflaring.jpg,CSUS,2.0,0.988,MO
341.833,5.0,CS-,animals/seal.jpg,CS,2.0,1.071,MN
352.86699999999996,4.0,CS+,tools/pruner.jpg,CS,1.0,0.9690000000000001,DN
362.917,4.0,CS-,animals/rabbit.jpg,CS,2.0,0.8490000000000001,MN
371.95,4.0,CS+,tools/eraser.jpg,CS,1.0,1.579,DO
382.0,4.5,CS+,tools/weedeater.jpg,CSUS,1.0,1.2990000000000002,MN
393.65,4.0,CS-,animals/herring.jpg,CS,1.0,1.3319999999999999,DO
404.7,4.5,CS-,animals/shark.jpg,CS,1.0,0.961,DN
414.25,5.0,CS+,tools/viceclamp.jpg,CSUS,2.0,1.994,MO
424.4,4.0,CS+,tools/blackboard.jpg,CS,1.0,2.35,DN
434.43300000000005,4.5,CS-,animals/sheep.jpg,CS,2.0,1.236,DN
445.983,5.0,CS+,tools/vegetablepeeler.jpg,CSUS,1.0,1.368,DN
456.13300000000004,4.5,CS-,animals/baldeagle.jpg,CS,1.0,1.3559999999999999,MN
467.667,5.0,CS+,tools/mallet.jpg,CS,2.0,0.777,MN
479.716,4.5,CS-,animals/duck.jpg,CS,1.0,1.295,MN
490.267,4.5,CS+,tools/measuringdevice.jpg,CSUS,2.0,2.346,DN
501.917,4.5,CS-,animals/turkey.jpg,CS,2.0,1.393,MN
