onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.033,4.5,CS+,animals/hummingbird.jpg,CSUS,,0.0,MN
14.683,4.0,CS-,tools/rake.jpg,CS,,0.0,DO
25.733,4.5,CS+,animals/cow.jpg,CS,2.0,1.6159999999999999,DO
37.283,4.0,CS+,animals/herculesbeetle.jpg,CSUS,2.0,1.224,DO
46.433,5.0,CS-,tools/hairdryer.jpg,CS,,0.0,DO
58.483000000000004,4.5,CS-,tools/shoehorn.jpg,CS,,0.0,DO
70.033,5.0,CS+,animals/waterbuffalo.jpg,CS,,0.0,DO
82.083,5.0,CS-,tools/chisel.jpg,CS,2.0,2.131,MO
92.133,4.0,CS-,tools/reflexhammer.jpg,CS,2.0,2.126,DO
102.18299999999999,5.0,CS+,animals/angelfish.jpg,CSUS,,0.0,
114.333,4.5,CS+,animals/prayingmantis.jpg,CSUS,2.0,1.815,DO
125.98299999999999,4.5,CS-,tools/transmissionwrench.jpg,CS,,0.0,DO
135.516,4.5,CS+,animals/dragonfly.jpg,CS,2.0,1.006,DO
146.066,4.0,CS-,tools/plow.jpg,CS,,0.0,DO
156.116,5.0,CS+,animals/snapper.jpg,CS,2.0,1.3619999999999999,DO
167.166,4.5,CS-,tools/gardenhose.jpg,CS,,0.0,DO
177.71599999999998,4.0,CS-,tools/ladder.jpg,CS,,0.0,DO
188.783,4.0,CS+,animals/crow.jpg,CSUS,,0.0,DN
197.933,4.0,CS-,tools/cheesegrater.jpg,CS,,0.0,
206.96599999999998,5.0,CS+,animals/baboon.jpg,CSUS,,0.0,DO
219.11599999999999,5.0,CS-,tools/paintroller.jpg,CS,,0.0,DO
229.15,4.0,CS+,animals/gerbil.jpg,CS,,0.0,DO
238.2,4.0,CS+,animals/pelican.jpg,CS,2.0,0.867,DO
249.25,5.0,CS-,tools/plunger.jpg,CS,,0.0,DO
260.3,4.0,CS-,tools/scissors.jpg,CS,,0.0,MO
271.33299999999997,5.0,CS+,animals/mole.jpg,CSUS,,0.0,MO
282.483,5.0,CS-,tools/beadingtool.jpg,CS,,0.0,DO
292.533,4.5,CS-,tools/wheelbarrow.jpg,CS,,0.0,DO
302.08299999999997,4.0,CS+,animals/giraffe.jpg,CS,,0.0,DO
311.133,5.0,CS+,animals/leopard.jpg,CS,,0.0,DO
322.183,5.0,CS-,tools/stove.jpg,CS,,0.0,DO
332.233,5.0,CS+,animals/boar.jpg,CSUS,,0.0,DO
342.38300000000004,5.0,CS-,tools/pliers.jpg,CS,,0.0,
352.43300000000005,4.0,CS+,animals/flea.jpg,CS,2.0,1.604,DO
361.483,4.0,CS-,tools/faxmachine.jpg,CS,,0.0,DO
372.533,4.5,CS+,animals/pigeon.jpg,CS,2.0,1.8219999999999998,DO
383.083,4.5,CS+,animals/caterpillarpeacockmoth.jpg,CSUS,2.0,2.075,DO
393.733,4.5,CS-,tools/electricbreaker.jpg,CS,,0.0,DO
403.283,4.5,CS-,tools/gong.jpg,CS,,0.0,DO
414.833,5.0,CS+,animals/quail.jpg,CSUS,,0.0,DO
426.983,4.0,CS+,animals/pike.jpg,CS,2.0,1.226,DN
437.033,4.5,CS-,tools/rollingpin.jpg,CS,,0.0,MN
448.583,4.5,CS+,animals/ostrich.jpg,CSUS,2.0,1.2429999999999999,DO
459.233,4.0,CS-,tools/ropeandpulley.jpg,CS,,0.0,DO
470.283,4.5,CS+,animals/tiger.jpg,CS,2.0,3.248,DN
480.833,5.0,CS-,tools/drillbit.jpg,CS,,0.0,MN
491.88300000000004,4.0,CS+,animals/porcupine.jpg,CSUS,2.0,1.033,DO
502.033,4.5,CS-,tools/weldinghelmet.jpg,CS,,0.0,DN
