onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.0169999999999995,4.5,CS+,tools/lawnmower.jpg,CSUS,2.0,1.525,MO
14.667,5.0,CS-,animals/sheep.jpg,CS,2.0,2.778,MO
24.717,4.5,CS+,tools/pruner.jpg,CS,1.0,3.583,
34.266999999999996,5.0,CS+,tools/woodchipper.jpg,CSUS,1.0,2.033,
45.417,4.0,CS-,animals/herring.jpg,CS,2.0,1.685,DN
54.467,4.0,CS-,animals/snail.jpg,CS,2.0,1.3030000000000002,MO
64.517,4.5,CS+,tools/fan.jpg,CS,2.0,0.915,DO
76.067,4.5,CS-,animals/partridge.jpg,CS,2.0,0.978,MO
87.617,5.0,CS-,animals/anteater.jpg,CS,2.0,1.446,MO
99.667,4.0,CS+,tools/spoon.jpg,CSUS,2.0,1.178,
109.81700000000001,5.0,CS+,tools/tubeflaring.jpg,CSUS,1.0,3.727,MO
121.96700000000001,4.0,CS-,animals/rabbit.jpg,CS,2.0,1.044,
133.017,5.0,CS+,tools/viceclamp.jpg,CS,1.0,1.36,MN
143.067,4.5,CS-,animals/palmcockatoo.jpg,CS,2.0,1.111,MN
153.61700000000002,5.0,CS+,tools/broom.jpg,CS,2.0,2.476,DO
164.667,4.0,CS-,animals/shark.jpg,CS,2.0,1.085,MO
174.717,4.0,CS-,animals/brown_bear.jpg,CS,2.0,0.958,
185.767,4.0,CS+,tools/beaker.jpg,CSUS,2.0,0.996,MO
195.917,4.5,CS-,animals/camel.jpg,CS,2.0,2.9960000000000004,MO
207.45,4.0,CS+,tools/weedeater.jpg,CSUS,1.0,2.8689999999999998,
218.6,5.0,CS-,animals/mouse.jpg,CS,2.0,1.8319999999999999,DO
228.65,4.0,CS+,tools/measuringcups.jpg,CS,1.0,3.221,
238.7,5.0,CS+,tools/vegetablepeeler.jpg,CS,2.0,2.9130000000000003,DO
248.75,4.5,CS-,animals/catfish.jpg,CS,2.0,1.141,MO
260.3,5.0,CS-,animals/duck.jpg,CS,2.0,1.85,DO
271.35,4.0,CS+,tools/sparkplug.jpg,CSUS,,0.0,MO
280.5,4.5,CS-,animals/chipmunk.jpg,CS,2.0,0.7709999999999999,DO
290.05,4.0,CS-,animals/turkey.jpg,CS,2.0,0.602,
299.1,4.5,CS+,tools/measuringdevice.jpg,CS,2.0,1.81,MN
308.65,4.5,CS+,tools/sander.jpg,CS,1.0,1.9980000000000002,MO
318.2,5.0,CS-,animals/mink.jpg,CS,2.0,0.706,DO
328.23400000000004,5.0,CS+,tools/levelmount.jpg,CSUS,2.0,1.825,DO
340.384,4.0,CS-,animals/carp.jpg,CS,2.0,1.9769999999999999,DO
350.434,4.0,CS+,tools/thermometer.jpg,CS,2.0,2.25,MO
361.48400000000004,5.0,CS-,animals/mahimahi.jpg,CS,2.0,0.742,DO
371.517,5.0,CS+,tools/mallet.jpg,CS,2.0,0.991,MO
382.56699999999995,4.0,CS+,tools/blackboard.jpg,CSUS,2.0,0.8440000000000001,
392.717,4.5,CS-,animals/dramaderry.jpg,CS,2.0,1.705,MO
402.267,4.0,CS-,animals/assassinbug.jpg,CS,2.0,2.4219999999999997,MO
413.3,4.5,CS+,tools/benchdogs.jpg,CSUS,1.0,1.3869999999999998,MN
422.95,4.0,CS+,tools/eraser.jpg,CS,2.0,1.935,DO
434.0,4.5,CS-,animals/baldeagle.jpg,CS,2.0,0.703,DO
445.55,5.0,CS+,tools/routerplane.jpg,CSUS,2.0,3.8489999999999998,
456.7,5.0,CS-,animals/firebug.jpg,CS,2.0,0.7659999999999999,
467.75,4.5,CS+,tools/wrench.jpg,CS,1.0,1.807,MO
478.3,4.5,CS-,animals/seal.jpg,CS,2.0,1.453,
487.85,4.5,CS+,tools/ruler.jpg,CSUS,2.0,1.3880000000000001,
499.501,5.0,CS-,animals/ant.jpg,CS,,0.0,MO
