onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.0169999999999995,5.0,CS+,tools/weedeater.jpg,CSUS,2.0,1.0290000000000001,DO
16.167,4.0,CS-,animals/partridge.jpg,CS,2.0,1.666,MO
27.217,5.0,CS+,tools/tubeflaring.jpg,CS,1.0,0.9440000000000001,MN
37.266999999999996,4.0,CS+,tools/fan.jpg,CSUS,1.0,1.755,MO
48.417,5.0,CS-,animals/assassinbug.jpg,CS,2.0,1.5590000000000002,DO
59.467,4.0,CS-,animals/dramaderry.jpg,CS,1.0,1.385,MN
68.517,4.5,CS+,tools/pruner.jpg,CS,2.0,1.64,MO
79.067,4.0,CS-,animals/mink.jpg,CS,1.0,1.571,MO
88.117,4.5,CS-,animals/duck.jpg,CS,2.0,1.702,MN
99.667,5.0,CS+,tools/sander.jpg,CSUS,2.0,1.443,MN
111.81700000000001,5.0,CS+,tools/eraser.jpg,CSUS,1.0,1.3969999999999998,DO
122.96700000000001,4.5,CS-,animals/rabbit.jpg,CS,1.0,1.751,MN
132.517,4.0,CS+,tools/woodchipper.jpg,CS,2.0,2.077,MN
141.567,4.5,CS-,animals/mouse.jpg,CS,1.0,2.332,DO
152.11700000000002,4.0,CS+,tools/blackboard.jpg,CS,2.0,2.1790000000000003,MO
162.167,5.0,CS-,animals/herring.jpg,CS,2.0,2.5380000000000003,DO
172.217,4.0,CS-,animals/palmcockatoo.jpg,CS,1.0,1.7369999999999999,MO
183.267,5.0,CS+,tools/benchdogs.jpg,CSUS,2.0,1.811,DO
195.417,5.0,CS-,animals/sheep.jpg,CS,1.0,1.517,DO
206.467,4.5,CS+,tools/measuringcups.jpg,CSUS,2.0,1.84,DO
218.11700000000002,4.5,CS-,animals/chipmunk.jpg,CS,2.0,1.6480000000000001,MN
228.667,4.0,CS+,tools/measuringdevice.jpg,CS,1.0,1.444,MO
239.717,4.0,CS+,tools/broom.jpg,CS,1.0,1.775,DO
249.767,4.0,CS-,animals/shark.jpg,CS,1.0,1.308,DO
258.817,5.0,CS-,animals/turkey.jpg,CS,2.0,1.922,MO
268.85,4.5,CS+,tools/viceclamp.jpg,CSUS,2.0,2.263,DO
279.501,5.0,CS-,animals/snail.jpg,CS,2.0,2.037,DO
290.551,4.0,CS-,animals/carp.jpg,CS,2.0,1.501,DO
301.601,5.0,CS+,tools/sparkplug.jpg,CS,1.0,1.79,DO
311.651,4.5,CS+,tools/mallet.jpg,CS,1.0,1.4280000000000002,DO
323.20099999999996,5.0,CS-,animals/baldeagle.jpg,CS,2.0,1.946,DO
333.251,4.5,CS+,tools/ruler.jpg,CSUS,2.0,1.3940000000000001,MN
342.917,5.0,CS-,animals/ant.jpg,CS,,0.0,MO
352.967,4.5,CS+,tools/spoon.jpg,CS,,0.0,MN
363.517,4.5,CS-,animals/camel.jpg,CS,,0.0,DO
375.06699999999995,4.0,CS+,tools/thermometer.jpg,CS,,0.0,DO
386.11699999999996,4.0,CS+,tools/wrench.jpg,CSUS,2.0,1.203,DO
396.267,4.0,CS-,animals/anteater.jpg,CS,,0.0,DO
405.31699999999995,4.5,CS-,animals/mahimahi.jpg,CS,,0.0,DO
416.86699999999996,5.0,CS+,tools/vegetablepeeler.jpg,CSUS,,0.0,DO
429.017,5.0,CS+,tools/levelmount.jpg,CS,2.0,1.83,DO
440.06699999999995,4.5,CS-,animals/firebug.jpg,CS,2.0,1.485,DO
450.601,4.0,CS+,tools/lawnmower.jpg,CSUS,2.0,1.771,DO
459.76800000000003,4.0,CS-,animals/catfish.jpg,CS,,0.0,DO
470.81800000000004,4.5,CS+,tools/routerplane.jpg,CS,,0.0,DO
480.36800000000005,4.5,CS-,animals/seal.jpg,CS,,0.0,DO
490.918,4.5,CS+,tools/beaker.jpg,CSUS,,0.0,DO
500.56800000000004,5.0,CS-,animals/brown_bear.jpg,CS,2.0,1.2209999999999999,MN
