onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.033,4.5,CS+,tools/measuringdevice.jpg,CSUS,1,2.165,DN
15.683,4.5,CS-,animals/sheep.jpg,CS,2,1.5519999999999998,DO
26.215999999999998,5.0,CS+,tools/viceclamp.jpg,CS,1,1.339,DO
36.266,5.0,CS+,tools/mallet.jpg,CSUS,1,1.3119999999999998,DN
48.416000000000004,5.0,CS-,animals/herring.jpg,CS,2,1.232,MO
59.45,5.0,CS-,animals/chipmunk.jpg,CS,2,1.423,DN
69.483,5.0,CS+,tools/thermometer.jpg,CS,1,1.246,DO
79.533,4.5,CS-,animals/camel.jpg,CS,1,1.237,DO
89.083,4.0,CS-,animals/palmcockatoo.jpg,CS,1,0.987,DO
99.133,4.5,CS+,tools/benchdogs.jpg,CSUS,1,1.421,DN
110.78299999999999,4.5,CS+,tools/lawnmower.jpg,CSUS,2,1.453,DO
122.43299999999999,5.0,CS-,animals/mink.jpg,CS,2,1.794,DO
133.483,4.5,CS+,tools/fan.jpg,CS,1,2.279,DO
144.033,4.5,CS-,animals/anteater.jpg,CS,1,1.751,DO
153.583,4.0,CS+,tools/sander.jpg,CS,1,1.367,DO
162.63299999999998,4.5,CS-,animals/baldeagle.jpg,CS,1,1.17,DO
172.183,4.0,CS-,animals/mouse.jpg,CS,1,1.57,DO
183.233,4.0,CS+,tools/sparkplug.jpg,CSUS,1,1.261,DO
192.38299999999998,4.0,CS-,animals/shark.jpg,CS,1,2.9210000000000003,DO
203.433,4.0,CS+,tools/tubeflaring.jpg,CSUS,1,1.242,DO
213.583,4.5,CS-,animals/seal.jpg,CS,2,1.2830000000000001,DO
223.13299999999998,4.0,CS+,tools/routerplane.jpg,CS,1,1.484,DO
233.183,4.5,CS+,tools/woodchipper.jpg,CS,1,0.9520000000000001,DO
244.71599999999998,4.0,CS-,animals/dramaderry.jpg,CS,2,1.9,DN
254.766,4.5,CS-,animals/carp.jpg,CS,2,2.042,DO
265.316,4.5,CS+,tools/measuringcups.jpg,CSUS,1,1.3430000000000002,DO
276.966,5.0,CS-,animals/rabbit.jpg,CS,2,1.5330000000000001,DO
287.0,5.0,CS-,animals/firebug.jpg,CS,1,1.244,DO
299.05,5.0,CS+,tools/broom.jpg,CS,1,1.314,DO
309.1,5.0,CS+,tools/ruler.jpg,CS,2,2.234,DO
319.15,4.0,CS-,animals/partridge.jpg,CS,1,1.328,DN
330.2,4.0,CS+,tools/weedeater.jpg,CSUS,1,1.806,DO
340.35,4.5,CS-,animals/assassinbug.jpg,CS,2,1.9,MN
351.88300000000004,4.0,CS+,tools/eraser.jpg,CS,2,2.26,DO
362.93300000000005,5.0,CS-,animals/duck.jpg,CS,1,1.661,MN
374.983,4.0,CS+,tools/vegetablepeeler.jpg,CS,1,1.885,DO
384.033,5.0,CS+,tools/beaker.jpg,CSUS,2,1.6909999999999998,MO
395.18300000000005,4.5,CS-,animals/ant.jpg,CS,1,1.631,MO
406.733,4.0,CS-,animals/turkey.jpg,CS,1,1.5759999999999998,DN
415.767,4.5,CS+,tools/levelmount.jpg,CSUS,1,2.221,DO
426.417,4.5,CS+,tools/blackboard.jpg,CS,1,1.109,DO
436.967,5.0,CS-,animals/snail.jpg,CS,2,1.6,DO
449.0,5.0,CS+,tools/wrench.jpg,CSUS,2,1.3659999999999999,DO
460.15,4.0,CS-,animals/brown_bear.jpg,CS,1,1.097,DO
470.2,5.0,CS+,tools/pruner.jpg,CS,2,1.6130000000000002,DO
481.25,5.0,CS-,animals/catfish.jpg,CS,2,1.651,DO
491.3,4.0,CS+,tools/spoon.jpg,CSUS,1,1.8430000000000002,DN
502.45,4.0,CS-,animals/mahimahi.jpg,CS,2,2.113,DO
