onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.0169999999999995,4.5,CS+,animals/anteater.jpg,CSUS,2,2.3040000000000003,DO
14.65,4.0,CS-,tools/weedeater.jpg,CS,2,1.756,MO
25.7,4.0,CS+,animals/palmcockatoo.jpg,CS,1,2.3209999999999997,MO
34.75,5.0,CS+,animals/firebug.jpg,CSUS,2,2.4859999999999998,DO
45.883,4.5,CS-,tools/lawnmower.jpg,CS,2,2.2,MO
57.433,4.0,CS-,tools/beaker.jpg,CS,2,2.432,MO
66.467,4.0,CS+,animals/partridge.jpg,CS,1,2.208,MO
76.5,5.0,CS-,tools/broom.jpg,CS,2,1.892,DO
86.55,4.5,CS-,tools/woodchipper.jpg,CS,2,1.913,MN
98.083,4.0,CS+,animals/brown_bear.jpg,CSUS,2,3.055,DO
107.21700000000001,4.0,CS+,animals/herring.jpg,CSUS,2,2.15,DO
116.35,4.5,CS-,tools/viceclamp.jpg,CS,2,1.6969999999999998,MO
127.883,4.5,CS+,animals/chipmunk.jpg,CS,1,0.638,DO
138.434,4.0,CS-,tools/wrench.jpg,CS,2,1.883,DO
149.484,4.5,CS+,animals/carp.jpg,CS,1,1.04,DO
161.033,5.0,CS-,tools/sander.jpg,CS,2,1.206,MO
172.067,5.0,CS-,tools/benchdogs.jpg,CS,2,1.73,
183.1,4.0,CS+,animals/mahimahi.jpg,CSUS,1,0.856,DO
194.233,4.0,CS-,tools/measuringdevice.jpg,CS,2,1.3030000000000002,MO
203.28400000000002,4.0,CS+,animals/catfish.jpg,CSUS,1,0.755,DO
214.43400000000003,4.5,CS-,tools/thermometer.jpg,CS,2,0.804,DO
223.967,5.0,CS+,animals/turkey.jpg,CS,1,0.871,DO
235.0,4.5,CS+,animals/snail.jpg,CS,2,1.262,DO
246.533,4.5,CS-,tools/mallet.jpg,CS,2,1.192,DO
256.084,5.0,CS-,tools/fan.jpg,CS,2,1.426,DO
266.134,5.0,CS+,animals/baldeagle.jpg,CSUS,1,0.877,DO
277.267,4.0,CS-,tools/pruner.jpg,CS,2,1.158,DO
287.3,4.5,CS-,tools/levelmount.jpg,CS,2,0.875,DO
298.85,5.0,CS+,animals/dramaderry.jpg,CS,2,1.052,MN
310.884,4.5,CS+,animals/mink.jpg,CS,2,1.796,DO
321.434,5.0,CS-,tools/spoon.jpg,CS,2,1.032,MN
332.467,5.0,CS+,animals/rabbit.jpg,CSUS,2,2.359,DO
344.61699999999996,5.0,CS-,tools/vegetablepeeler.jpg,CS,2,1.22,DO
354.65,5.0,CS+,animals/shark.jpg,CS,1,0.784,DO
366.7,4.0,CS-,tools/blackboard.jpg,CS,2,0.955,DO
376.75,5.0,CS+,animals/mouse.jpg,CS,1,0.966,DO
387.8,5.0,CS+,animals/camel.jpg,CSUS,2,1.3780000000000001,MO
399.934,5.0,CS-,tools/eraser.jpg,CS,2,1.155,MN
409.98400000000004,4.5,CS-,tools/measuringcups.jpg,CS,2,1.4680000000000002,DO
419.534,4.5,CS+,animals/ant.jpg,CSUS,2,1.296,MN
429.184,4.0,CS+,animals/sheep.jpg,CS,1,2.191,MO
439.217,4.5,CS-,tools/ruler.jpg,CS,2,1.1840000000000002,MO
450.767,4.5,CS+,animals/seal.jpg,CSUS,2,1.21,MO
461.417,4.0,CS-,tools/routerplane.jpg,CS,2,0.81,DN
470.467,4.5,CS+,animals/duck.jpg,CS,1,2.279,MO
480.017,4.0,CS-,tools/tubeflaring.jpg,CS,2,0.73,MN
491.06699999999995,4.0,CS+,animals/assassinbug.jpg,CSUS,2,1.8159999999999998,MN
500.20099999999996,5.0,CS-,tools/sparkplug.jpg,CS,2,0.597,DO
