onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.034,4.0,CS+,animals/tiger.jpg,CSUS,1,1.2830000000000001,DO
13.2,4.0,CS-,tools/scissors.jpg,CS,2,1.179,MO
23.267,5.0,CS+,animals/gerbil.jpg,CS,1,1.577,DO
34.351,4.5,CS+,animals/leopard.jpg,CSUS,1,1.994,DO
45.016999999999996,5.0,CS-,tools/rollingpin.jpg,CS,2,1.073,MO
56.083999999999996,4.5,CS-,tools/cheesegrater.jpg,CS,2,0.922,MO
67.65100000000001,4.5,CS+,animals/herculesbeetle.jpg,CS,2,1.617,DO
79.217,5.0,CS-,tools/reflexhammer.jpg,CS,2,1.875,DO
91.28399999999999,4.0,CS-,tools/stove.jpg,CS,2,1.614,MO
100.351,5.0,CS+,animals/pigeon.jpg,CSUS,2,1.757,DO
110.51700000000001,4.0,CS+,animals/pelican.jpg,CSUS,1,1.931,MO
121.684,4.0,CS-,tools/ladder.jpg,CS,2,0.951,DO
132.751,4.0,CS+,animals/angelfish.jpg,CS,2,1.212,DO
142.817,4.5,CS-,tools/gardenhose.jpg,CS,2,0.8059999999999999,DO
152.384,5.0,CS+,animals/ostrich.jpg,CS,2,2.276,DO
162.451,5.0,CS-,tools/transmissionwrench.jpg,CS,2,1.022,DO
173.517,5.0,CS-,tools/chisel.jpg,CS,2,0.958,DO
185.584,4.5,CS+,animals/waterbuffalo.jpg,CSUS,2,1.248,DO
195.25099999999998,5.0,CS-,tools/faxmachine.jpg,CS,2,1.081,DO
206.317,5.0,CS+,animals/flea.jpg,CSUS,2,1.81,DO
218.484,4.0,CS-,tools/shoehorn.jpg,CS,2,0.794,MO
227.551,5.0,CS+,animals/cow.jpg,CS,1,1.419,DO
239.61700000000002,4.0,CS+,animals/caterpillarpeacockmoth.jpg,CS,1,1.895,DO
249.68400000000003,4.5,CS-,tools/paintroller.jpg,CS,2,0.9440000000000001,MO
259.251,5.0,CS-,tools/rake.jpg,CS,2,0.988,MO
271.317,4.0,CS+,animals/mole.jpg,CSUS,1,1.8459999999999999,DO
281.48400000000004,4.0,CS-,tools/electricbreaker.jpg,CS,2,0.991,DO
290.551,4.5,CS-,tools/pliers.jpg,CS,2,0.836,MO
300.118,4.0,CS+,animals/hummingbird.jpg,CS,2,1.3869999999999998,MO
309.20099999999996,4.5,CS+,animals/crow.jpg,CS,1,1.19,DO
320.768,4.5,CS-,tools/plunger.jpg,CS,2,0.777,MO
330.334,4.5,CS+,animals/porcupine.jpg,CSUS,1,1.119,DO
342.001,4.0,CS-,tools/gong.jpg,CS,2,0.919,DO
353.06800000000004,4.5,CS+,animals/giraffe.jpg,CS,2,1.361,DO
363.634,4.0,CS-,tools/hairdryer.jpg,CS,2,0.75,MO
372.70099999999996,5.0,CS+,animals/prayingmantis.jpg,CS,1,1.069,DO
383.76800000000003,5.0,CS+,animals/pike.jpg,CSUS,2,2.403,DO
393.95099999999996,5.0,CS-,tools/drillbit.jpg,CS,2,2.4659999999999997,DO
406.01800000000003,5.0,CS-,tools/ropeandpulley.jpg,CS,2,0.84,MO
417.084,4.0,CS+,animals/quail.jpg,CSUS,1,1.538,DO
428.251,5.0,CS+,animals/snapper.jpg,CS,1,1.423,DO
439.31800000000004,4.5,CS-,tools/beadingtool.jpg,CS,2,0.88,DO
449.885,4.5,CS+,animals/boar.jpg,CSUS,1,1.265,DO
460.551,4.0,CS-,tools/plow.jpg,CS,2,0.835,DO
469.61800000000005,4.5,CS+,animals/baboon.jpg,CS,1,1.536,MO
480.185,4.5,CS-,tools/wheelbarrow.jpg,CS,2,1.0490000000000002,DO
491.751,4.0,CS+,animals/dragonfly.jpg,CSUS,2,2.26,DO
500.918,4.5,CS-,tools/weldinghelmet.jpg,CS,2,0.838,DO
