onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.033,4.5,CS+,tools/electricbreaker.jpg,CSUS,1,0.7040000000000001,DO
13.683,5.0,CS-,animals/giraffe.jpg,CS,1,1.0190000000000001,MN
23.733,4.5,CS+,tools/transmissionwrench.jpg,CS,1,1.0270000000000001,MN
34.283,5.0,CS+,tools/stove.jpg,CSUS,1,1.207,DO
46.433,4.5,CS-,animals/baboon.jpg,CS,2,1.5730000000000002,DO
57.983000000000004,5.0,CS-,animals/flea.jpg,CS,2,2.026,DO
69.033,4.5,CS+,tools/weldinghelmet.jpg,CS,1,0.843,DO
80.583,4.0,CS-,animals/porcupine.jpg,CS,2,0.878,DO
90.633,4.0,CS-,animals/angelfish.jpg,CS,2,0.9890000000000001,DO
101.68299999999999,4.0,CS+,tools/scissors.jpg,CSUS,1,0.893,DO
111.833,5.0,CS+,tools/rake.jpg,CSUS,1,0.748,DO
122.98299999999999,4.5,CS-,animals/quail.jpg,CS,2,0.705,DN
133.533,4.0,CS+,tools/ropeandpulley.jpg,CS,1,1.181,DO
144.583,4.0,CS-,animals/tiger.jpg,CS,2,0.695,DO
155.63299999999998,4.5,CS+,tools/plow.jpg,CS,1,1.254,DO
167.183,5.0,CS-,animals/prayingmantis.jpg,CS,2,0.713,DO
177.233,4.0,CS-,animals/ostrich.jpg,CS,2,0.7090000000000001,DO
186.283,4.0,CS+,tools/reflexhammer.jpg,CSUS,1,1.514,DO
196.433,5.0,CS-,animals/caterpillarpeacockmoth.jpg,CS,2,0.81,DO
208.483,4.0,CS+,tools/plunger.jpg,CSUS,1,0.8140000000000001,DO
218.63299999999998,4.0,CS-,animals/mole.jpg,CS,2,0.708,DO
229.683,5.0,CS+,tools/gardenhose.jpg,CS,1,1.55,DO
239.733,4.0,CS+,tools/hairdryer.jpg,CS,2,1.8659999999999999,DO
249.783,4.5,CS-,animals/cow.jpg,CS,2,0.599,DO
259.33299999999997,5.0,CS-,animals/crow.jpg,CS,2,0.813,MO
270.383,4.0,CS+,tools/rollingpin.jpg,CSUS,1,1.158,DO
280.533,4.0,CS-,animals/snapper.jpg,CS,2,0.88,DO
289.58299999999997,4.0,CS-,animals/hummingbird.jpg,CS,2,0.693,MO
300.633,4.5,CS+,tools/faxmachine.jpg,CS,2,1.054,DO
310.183,5.0,CS+,tools/chisel.jpg,CS,2,0.8109999999999999,DO
322.233,4.5,CS-,animals/boar.jpg,CS,2,0.679,MO
333.783,4.5,CS+,tools/pliers.jpg,CSUS,2,1.002,MO
345.43300000000005,4.5,CS-,animals/leopard.jpg,CS,2,0.6579999999999999,MO
354.983,5.0,CS+,tools/gong.jpg,CS,2,2.128,DO
366.033,4.5,CS-,animals/gerbil.jpg,CS,2,0.654,DO
375.583,5.0,CS+,tools/cheesegrater.jpg,CS,1,1.026,DO
387.63300000000004,4.0,CS+,tools/beadingtool.jpg,CSUS,1,2.7060000000000004,DO
397.783,5.0,CS-,animals/waterbuffalo.jpg,CS,2,0.562,DO
407.833,4.5,CS-,animals/pelican.jpg,CS,2,0.507,MO
417.38300000000004,4.0,CS+,tools/shoehorn.jpg,CSUS,1,1.1520000000000001,DO
426.533,5.0,CS+,tools/drillbit.jpg,CS,1,1.133,DO
436.583,4.5,CS-,animals/herculesbeetle.jpg,CS,2,0.8440000000000001,DO
447.13300000000004,4.5,CS+,tools/paintroller.jpg,CSUS,1,1.06,DO
456.783,4.0,CS-,animals/pike.jpg,CS,2,0.7040000000000001,DN
467.833,5.0,CS+,tools/ladder.jpg,CS,1,2.176,DO
479.88300000000004,5.0,CS-,animals/pigeon.jpg,CS,2,0.75,DO
490.93300000000005,4.5,CS+,tools/wheelbarrow.jpg,CSUS,1,1.703,MO
500.583,5.0,CS-,animals/dragonfly.jpg,CS,2,0.9309999999999999,MO
