onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.0169999999999995,5.0,CS+,animals/firebug.jpg,CSUS,2.0,1.4040000000000001,DO
14.15,4.5,CS-,tools/beaker.jpg,CS,1.0,1.55,DO
23.684,5.0,CS+,animals/anteater.jpg,CS,2.0,2.645,DO
34.717,4.5,CS+,animals/catfish.jpg,CSUS,2.0,1.893,DO
45.35,5.0,CS-,tools/viceclamp.jpg,CS,2.0,1.794,DO
57.38399999999999,4.0,CS-,tools/measuringdevice.jpg,CS,2.0,0.6970000000000001,DO
68.417,4.5,CS+,animals/turkey.jpg,CS,2.0,2.753,DO
78.95,4.0,CS-,tools/woodchipper.jpg,CS,2.0,0.883,DO
89.984,4.0,CS-,tools/benchdogs.jpg,CS,2.0,2.421,DO
100.01700000000001,4.5,CS+,animals/snail.jpg,CSUS,1.0,1.973,DO
109.65,4.0,CS+,animals/partridge.jpg,CSUS,2.0,1.579,DO
119.78399999999999,4.5,CS-,tools/eraser.jpg,CS,2.0,1.671,DO
130.317,4.0,CS+,animals/dramaderry.jpg,CS,2.0,2.015,MO
140.35,4.5,CS-,tools/ruler.jpg,CS,1.0,2.044,DO
150.884,4.5,CS+,animals/sheep.jpg,CS,2.0,1.162,DO
160.417,4.5,CS-,tools/routerplane.jpg,CS,2.0,1.202,DO
169.95,4.5,CS-,tools/thermometer.jpg,CS,2.0,0.875,DO
180.484,5.0,CS+,animals/ant.jpg,CSUS,2.0,2.14,MN
191.61700000000002,4.0,CS-,tools/sparkplug.jpg,CS,2.0,1.0659999999999998,MO
202.65,4.0,CS+,animals/mouse.jpg,CSUS,2.0,0.978,DO
211.78400000000002,5.0,CS-,tools/vegetablepeeler.jpg,CS,2.0,1.083,DO
222.817,4.5,CS+,animals/rabbit.jpg,CS,2.0,1.8719999999999999,MO
232.35,4.0,CS+,animals/baldeagle.jpg,CS,,0.0,DN
241.38400000000001,5.0,CS-,tools/pruner.jpg,CS,2.0,0.742,DO
253.417,4.5,CS-,tools/blackboard.jpg,CS,2.0,2.416,MO
264.95099999999996,4.0,CS+,animals/palmcockatoo.jpg,CSUS,2.0,2.09,DO
274.084,5.0,CS-,tools/broom.jpg,CS,2.0,1.507,DO
286.117,5.0,CS-,tools/sander.jpg,CS,2.0,0.851,DN
298.151,5.0,CS+,animals/duck.jpg,CS,1.0,1.74,DN
310.184,5.0,CS+,animals/carp.jpg,CS,2.0,0.95,DO
322.217,4.0,CS-,tools/wrench.jpg,CS,2.0,2.435,MO
332.251,4.5,CS+,animals/seal.jpg,CSUS,,0.0,DO
343.884,5.0,CS-,tools/measuringcups.jpg,CS,2.0,0.7609999999999999,DN
353.917,5.0,CS+,animals/camel.jpg,CS,2.0,2.2840000000000003,DO
365.95099999999996,4.0,CS-,tools/spoon.jpg,CS,2.0,0.706,DO
374.98400000000004,5.0,CS+,animals/herring.jpg,CS,2.0,0.935,MO
386.017,4.0,CS+,animals/chipmunk.jpg,CSUS,1.0,1.633,MO
397.151,4.0,CS-,tools/tubeflaring.jpg,CS,2.0,0.7440000000000001,DO
407.184,5.0,CS-,tools/fan.jpg,CS,2.0,1.351,DN
419.217,4.0,CS+,animals/brown_bear.jpg,CSUS,2.0,1.199,DO
429.351,5.0,CS+,animals/shark.jpg,CS,2.0,1.568,DO
439.384,5.0,CS-,tools/weedeater.jpg,CS,2.0,1.186,MO
449.417,4.5,CS+,animals/mahimahi.jpg,CSUS,2.0,2.7689999999999997,DO
459.051,4.0,CS-,tools/mallet.jpg,CS,2.0,1.069,DO
470.084,4.5,CS+,animals/mink.jpg,CS,2.0,0.865,MO
479.61699999999996,4.5,CS-,tools/levelmount.jpg,CS,2.0,1.686,DN
489.151,4.0,CS+,animals/assassinbug.jpg,CSUS,1.0,2.0,MN
499.284,4.5,CS-,tools/lawnmower.jpg,CS,1.0,1.665,MO
