onset,duration,trial_type,stimulus,shock,response,response_time,recognition_memory
4.033,4.5,CS+,tools/cheesegrater.jpg,CSUS,2,1.301,DO
14.7,4.5,CS-,animals/caterpillarpeacockmoth.jpg,CS,2,2.198,DO
25.266,4.5,CS+,tools/gardenhose.jpg,CS,1,0.9790000000000001,DO
34.85,5.0,CS+,tools/faxmachine.jpg,CSUS,2,2.095,DO
45.016000000000005,5.0,CS-,animals/angelfish.jpg,CS,2,2.134,DO
56.083,4.5,CS-,animals/waterbuffalo.jpg,CS,1,2.2840000000000003,MO
67.65,5.0,CS+,tools/drillbit.jpg,CS,1,2.224,DO
79.717,5.0,CS-,animals/flea.jpg,CS,2,2.301,DO
89.78299999999999,5.0,CS-,animals/cow.jpg,CS,1,1.871,MO
100.85,5.0,CS+,tools/electricbreaker.jpg,CSUS,1,2.053,DO
112.01700000000001,4.0,CS+,tools/rollingpin.jpg,CSUS,2,1.054,DO
121.18299999999999,5.0,CS-,animals/hummingbird.jpg,CS,2,1.0859999999999999,DO
132.25,4.5,CS+,tools/beadingtool.jpg,CS,1,1.671,MO
141.817,5.0,CS-,animals/leopard.jpg,CS,2,1.589,DO
152.88299999999998,4.5,CS+,tools/weldinghelmet.jpg,CS,1,1.012,DO
163.45,4.5,CS-,animals/herculesbeetle.jpg,CS,1,1.443,DO
175.017,4.0,CS-,animals/baboon.jpg,CS,2,1.412,MO
184.083,4.0,CS+,tools/ropeandpulley.jpg,CSUS,1,1.415,DO
195.25,4.5,CS-,animals/giraffe.jpg,CS,2,1.5830000000000002,DO
205.817,5.0,CS+,tools/paintroller.jpg,CSUS,1,1.182,DO
215.983,4.0,CS-,animals/gerbil.jpg,CS,2,1.6769999999999998,DO
225.05,5.0,CS+,tools/plunger.jpg,CS,1,1.527,DO
235.11700000000002,5.0,CS+,tools/scissors.jpg,CS,1,1.7519999999999998,MO
245.183,4.5,CS-,animals/tiger.jpg,CS,2,1.6680000000000001,DO
254.767,5.0,CS-,animals/crow.jpg,CS,1,1.369,DO
265.83299999999997,4.5,CS+,tools/ladder.jpg,CSUS,2,1.7530000000000001,DO
277.5,5.0,CS-,animals/mole.jpg,CS,1,1.516,MN
289.567,4.0,CS-,animals/pike.jpg,CS,2,1.995,MN
300.634,4.0,CS+,tools/rake.jpg,CS,2,1.399,DO
311.7,4.5,CS+,tools/hairdryer.jpg,CS,2,1.824,MO
321.267,4.5,CS-,animals/dragonfly.jpg,CS,1,1.051,DO
330.834,4.0,CS+,tools/shoehorn.jpg,CSUS,1,1.287,DO
342.0,4.5,CS-,animals/pelican.jpg,CS,2,1.173,DO
351.56699999999995,5.0,CS+,tools/gong.jpg,CS,2,1.111,MN
363.634,4.5,CS-,animals/prayingmantis.jpg,CS,2,1.167,DO
375.2,4.0,CS+,tools/transmissionwrench.jpg,CS,1,0.316,MN
386.267,5.0,CS+,tools/wheelbarrow.jpg,CSUS,1,1.122,DO
397.434,4.0,CS-,animals/boar.jpg,CS,2,1.311,MO
406.5,4.0,CS-,animals/snapper.jpg,CS,2,1.534,MO
416.56699999999995,4.5,CS+,tools/plow.jpg,CSUS,1,1.367,DO
427.23400000000004,4.0,CS+,tools/stove.jpg,CS,2,1.8619999999999999,DO
438.301,4.0,CS-,animals/ostrich.jpg,CS,2,1.785,DO
447.36699999999996,4.0,CS+,tools/pliers.jpg,CSUS,2,1.6669999999999998,MN
457.534,4.0,CS-,animals/pigeon.jpg,CS,2,1.5019999999999998,DO
467.601,4.0,CS+,tools/reflexhammer.jpg,CS,1,1.24,DO
478.667,4.0,CS-,animals/porcupine.jpg,CS,1,1.203,DO
488.73400000000004,4.5,CS+,tools/chisel.jpg,CSUS,2,1.255,MO
500.401,5.0,CS-,animals/quail.jpg,CS,1,1.709,DO
