3.93840000e+01	3.00000000e+00	1.00000000e+00
8.88670000e+01	3.00000000e+00	1.00000000e+00
1.10084000e+02	3.00000000e+00	1.00000000e+00
1.31284000e+02	3.00000000e+00	1.00000000e+00
1.45434000e+02	3.00000000e+00	1.00000000e+00
2.23200000e+02	3.00000000e+00	1.00000000e+00
2.44417000e+02	3.00000000e+00	1.00000000e+00
2.58534000e+02	3.00000000e+00	1.00000000e+00
3.35334000e+02	3.00000000e+00	1.00000000e+00
3.43434000e+02	3.00000000e+00	1.00000000e+00
3.67683000e+02	3.00000000e+00	1.00000000e+00
3.83817000e+02	3.00000000e+00	1.00000000e+00
4.88817000e+02	3.00000000e+00	1.00000000e+00
5.04983000e+02	3.00000000e+00	1.00000000e+00
5.13067000e+02	3.00000000e+00	1.00000000e+00
5.85700000e+02	3.00000000e+00	1.00000000e+00
