4.05670000e+01	3.00000000e+00	1.00000000e+00
6.39000000e+01	3.00000000e+00	1.00000000e+00
9.43500000e+01	3.00000000e+00	1.00000000e+00
1.39067000e+02	3.00000000e+00	1.00000000e+00
2.08084000e+02	3.00000000e+00	1.00000000e+00
2.59850000e+02	3.00000000e+00	1.00000000e+00
2.82184000e+02	3.00000000e+00	1.00000000e+00
2.89300000e+02	3.00000000e+00	1.00000000e+00
3.20734000e+02	3.00000000e+00	1.00000000e+00
3.51167000e+02	3.00000000e+00	1.00000000e+00
3.59284000e+02	3.00000000e+00	1.00000000e+00
3.88750000e+02	3.00000000e+00	1.00000000e+00
5.82584000e+02	3.00000000e+00	1.00000000e+00
5.90701000e+02	3.00000000e+00	1.00000000e+00
5.97817000e+02	3.00000000e+00	1.00000000e+00
6.05934000e+02	3.00000000e+00	1.00000000e+00
