1.83000000e+01	3.00000000e+00	1.00000000e+00
7.54670000e+01	3.00000000e+00	1.00000000e+00
1.04067000e+02	3.00000000e+00	1.00000000e+00
1.11217000e+02	3.00000000e+00	1.00000000e+00
1.68417000e+02	3.00000000e+00	1.00000000e+00
1.75550000e+02	3.00000000e+00	1.00000000e+00
1.97017000e+02	3.00000000e+00	1.00000000e+00
2.11317000e+02	3.00000000e+00	1.00000000e+00
2.98034000e+02	3.00000000e+00	1.00000000e+00
3.30550000e+02	3.00000000e+00	1.00000000e+00
3.63067000e+02	3.00000000e+00	1.00000000e+00
4.11817000e+02	3.00000000e+00	1.00000000e+00
5.50050000e+02	3.00000000e+00	1.00000000e+00
5.58184000e+02	3.00000000e+00	1.00000000e+00
5.66334000e+02	3.00000000e+00	1.00000000e+00
5.74484000e+02	3.00000000e+00	1.00000000e+00
