index,onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
83,25.267,3.0,CS-,animals/starfish.jpg,Old,baseline,DO,H,H,1.004,memory_run-02,acquisition
91,81.917,3.0,CS-,animals/halibut.jpg,Old,baseline,DO,H,H,1.275,memory_run-02,baseline
106,188.05,3.0,CS-,animals/canary.jpg,Old,baseline,DO,H,H,1.646,memory_run-02,acquisition
112,230.433,3.0,CS-,animals/cranebug.jpg,Old,baseline,DO,H,H,1.032,memory_run-02,acquisition
137,424.267,3.0,CS-,animals/cat.jpg,Old,baseline,DO,H,H,1.197,memory_run-02,acquisition
139,440.417,3.0,CS-,animals/perch.jpg,Old,baseline,DO,H,H,1.751,memory_run-02,extinction
144,480.834,3.0,CS-,animals/salmon.jpg,Old,baseline,MO,H,M,1.0759999999999998,memory_run-02,acquisition
146,497.0,3.0,CS-,animals/racoon.jpg,Old,baseline,DO,H,H,1.044,memory_run-02,acquisition
179,138.533,3.0,CS-,animals/finch.jpg,Old,baseline,DO,H,H,0.8859999999999999,memory_run-03,acquisition
182,159.817,3.0,CS-,animals/zebra.jpg,Old,baseline,DO,H,H,0.973,memory_run-03,baseline
185,181.117,3.0,CS-,animals/reindeer.jpg,Old,baseline,DO,H,H,0.8009999999999999,memory_run-03,acquisition
195,251.917,3.0,CS-,animals/llama.jpg,Old,baseline,MO,H,M,1.504,memory_run-03,extinction
206,335.75,3.0,CS-,animals/elephantafrican.jpg,Old,baseline,DO,H,H,1.272,memory_run-03,acquisition
217,424.617,3.0,CS-,animals/rhino.jpg,Old,baseline,DO,H,H,1.009,memory_run-03,extinction
225,489.217,3.0,CS-,animals/aardvark.jpg,Old,baseline,MO,H,M,1.721,memory_run-03,extinction
239,602.3340000000002,3.0,CS-,animals/skunk.jpg,Old,baseline,DO,H,H,0.964,memory_run-03,extinction
1,11.117,3.0,CS-,animals/gerbil.jpg,Old,acquisition,DO,H,H,1.412,memory_run-01,baseline
6,49.434,3.0,CS-,animals/boar.jpg,Old,acquisition,MO,H,M,1.7,memory_run-01,acquisition
27,207.984,3.0,CS-,animals/porcupine.jpg,Old,acquisition,DO,H,H,1.176,memory_run-01,acquisition
37,283.717,3.0,CS-,animals/giraffe.jpg,Old,acquisition,MN,M,M,2.46,memory_run-01,extinction
52,396.8,3.0,CS-,animals/pelican.jpg,Old,acquisition,MO,H,M,1.803,memory_run-01,acquisition
56,427.1,3.0,CS-,animals/pigeon.jpg,Old,acquisition,DO,H,H,2.306,memory_run-01,extinction
60,458.401,3.0,CS-,animals/mole.jpg,Old,acquisition,DO,H,H,1.614,memory_run-01,acquisition
70,533.2,3.0,CS-,animals/caterpillarpeacockmoth.jpg,Old,acquisition,DO,H,H,0.843,memory_run-01,acquisition
80,4.033,3.0,CS-,animals/baboon.jpg,Old,acquisition,DO,H,H,1.126,memory_run-02,baseline
96,117.317,3.0,CS-,animals/hummingbird.jpg,Old,acquisition,MO,H,M,1.454,memory_run-02,extinction
100,145.63299999999995,3.0,CS-,animals/leopard.jpg,Old,acquisition,MO,H,M,2.195,memory_run-02,baseline
111,223.35,3.0,CS-,animals/waterbuffalo.jpg,Old,acquisition,DO,H,H,1.875,memory_run-02,acquisition
131,375.817,3.0,CS-,animals/quail.jpg,Old,acquisition,DN,M,M,2.075,memory_run-02,baseline
133,391.967,3.0,CS-,animals/snapper.jpg,Old,acquisition,DO,H,H,1.2919999999999998,memory_run-02,acquisition
150,529.3340000000002,3.0,CS-,animals/herculesbeetle.jpg,Old,acquisition,DO,H,H,1.196,memory_run-02,acquisition
154,561.684,3.0,CS-,animals/cow.jpg,Old,acquisition,DO,H,H,1.198,memory_run-02,baseline
165,39.417,3.0,CS-,animals/flea.jpg,Old,acquisition,DO,H,H,1.278,memory_run-03,acquisition
168,60.667,3.0,CS-,animals/prayingmantis.jpg,Old,acquisition,DO,H,H,0.946,memory_run-03,baseline
174,103.167,3.0,CS-,animals/tiger.jpg,Old,acquisition,DO,H,H,0.966,memory_run-03,baseline
190,216.55,3.0,CS-,animals/pike.jpg,Old,acquisition,DN,M,M,1.933,memory_run-03,acquisition
209,360.0,3.0,CS-,animals/ostrich.jpg,Old,acquisition,DO,H,H,0.956,memory_run-03,acquisition
210,368.083,3.0,CS-,animals/dragonfly.jpg,Old,acquisition,MO,H,M,1.344,memory_run-03,baseline
221,456.9,3.0,CS-,animals/crow.jpg,Old,acquisition,MO,H,M,1.156,memory_run-03,baseline
227,505.383,3.0,CS-,animals/angelfish.jpg,Old,acquisition,DO,H,H,0.972,memory_run-03,extinction
9,72.65,3.0,CS-,animals/mouse.jpg,Old,extinction,MN,M,M,2.402,memory_run-01,baseline
17,134.267,3.0,CS-,animals/herring.jpg,Old,extinction,MO,H,M,1.366,memory_run-01,acquisition
24,185.75,3.0,CS-,animals/firebug.jpg,Old,extinction,MO,H,M,1.853,memory_run-01,extinction
33,253.45,3.0,CS-,animals/camel.jpg,Old,extinction,DO,H,H,1.7009999999999998,memory_run-01,extinction
54,411.95,3.0,CS-,animals/mink.jpg,Old,extinction,MN,M,M,2.249,memory_run-01,extinction
57,435.184,3.0,CS-,animals/mahimahi.jpg,Old,extinction,MO,H,M,2.256,memory_run-01,baseline
63,480.651,3.0,CS-,animals/sheep.jpg,Old,extinction,MN,M,M,1.446,memory_run-01,baseline
76,579.651,3.0,CS-,animals/dramaderry.jpg,Old,extinction,DO,H,H,2.962,memory_run-01,extinction
85,39.433,3.0,CS-,animals/partridge.jpg,Old,extinction,MN,M,M,2.057,memory_run-02,baseline
90,74.817,3.0,CS-,animals/brown_bear.jpg,Old,extinction,MO,H,M,1.869,memory_run-02,extinction
107,195.1,3.0,CS-,animals/anteater.jpg,Old,extinction,MO,H,M,2.119,memory_run-02,acquisition
117,265.783,3.0,CS-,animals/chipmunk.jpg,Old,extinction,MN,M,M,2.319,memory_run-02,baseline
127,343.517,3.0,CS-,animals/turkey.jpg,Old,extinction,MO,H,M,2.415,memory_run-02,extinction
138,432.333,3.0,CS-,animals/carp.jpg,Old,extinction,DO,H,H,1.52,memory_run-02,acquisition
142,464.667,3.0,CS-,animals/rabbit.jpg,Old,extinction,MO,H,M,2.302,memory_run-02,extinction
153,553.5840000000002,3.0,CS-,animals/seal.jpg,Old,extinction,DO,H,H,1.34,memory_run-02,acquisition
160,4.033,3.0,CS-,animals/shark.jpg,Old,extinction,DO,H,H,1.226,memory_run-03,extinction
173,96.067,3.0,CS-,animals/snail.jpg,Old,extinction,DO,H,H,0.99,memory_run-03,baseline
188,202.417,3.0,CS-,animals/palmcockatoo.jpg,Old,extinction,DN,M,M,0.999,memory_run-03,extinction
191,223.617,3.0,CS-,animals/catfish.jpg,Old,extinction,MN,M,M,2.326,memory_run-03,extinction
205,327.6670000000001,3.0,CS-,animals/assassinbug.jpg,Old,extinction,MN,M,M,2.29,memory_run-03,acquisition
216,416.55,3.0,CS-,animals/baldeagle.jpg,Old,extinction,MO,H,M,1.649,memory_run-03,baseline
222,464.983,3.0,CS-,animals/ant.jpg,Old,extinction,DN,M,M,2.3040000000000003,memory_run-03,extinction
237,586.184,3.0,CS-,animals/duck.jpg,Old,extinction,MN,M,M,2.984,memory_run-03,extinction
3,26.234,3.0,CS-,animals/seaslug.jpg,New,foil,MN,CR,CR,1.6469999999999998,memory_run-01,
14,111.067,3.0,CS-,animals/monkey.jpg,New,foil,DN,CR,CR,2.4,memory_run-01,
15,119.134,3.0,CS-,animals/woodlouse.jpg,New,foil,MO,FA,CR,2.944,memory_run-01,
16,126.2,3.0,CS-,animals/balloonfish.jpg,New,foil,MN,CR,CR,2.4,memory_run-01,
28,216.084,3.0,CS-,animals/stickinsect.jpg,New,foil,MN,CR,CR,2.004,memory_run-01,
32,245.384,3.0,CS-,animals/hermitcrab.jpg,New,foil,DN,CR,CR,1.945,memory_run-01,
34,260.517,3.0,CS-,animals/octopus.jpg,New,foil,MN,CR,CR,1.849,memory_run-01,
39,299.817,3.0,CS-,animals/waterdragon.jpg,New,foil,MN,CR,CR,2.5540000000000003,memory_run-01,
40,306.9,3.0,CS-,animals/crane.jpg,New,foil,MO,FA,CR,2.309,memory_run-01,
41,313.9840000000001,3.0,CS-,animals/tortoise.jpg,New,foil,DO,FA,FA,2.9,memory_run-01,
46,351.31699999999995,3.0,CS-,animals/highlandcow.jpg,New,foil,DN,CR,CR,1.717,memory_run-01,
50,382.634,3.0,CS-,animals/bullfrog.jpg,New,foil,MO,FA,CR,1.885,memory_run-01,
65,495.801,3.0,CS-,animals/ladybug.jpg,New,foil,MN,CR,CR,2.032,memory_run-01,
66,502.867,3.0,CS-,animals/panda.jpg,New,foil,DN,CR,CR,1.371,memory_run-01,
67,510.951,3.0,CS-,animals/koala.jpg,New,foil,MN,CR,CR,1.975,memory_run-01,
73,555.451,3.0,CS-,animals/flounder.jpg,New,foil,MO,FA,CR,1.931,memory_run-01,
86,46.5,3.0,CS-,animals/stinkbug.jpg,New,foil,MO,FA,CR,1.341,memory_run-02,
88,60.65,3.0,CS-,animals/slug.jpg,New,foil,MN,CR,CR,1.705,memory_run-02,
94,103.15,3.0,CS-,animals/crab.jpg,New,foil,MN,CR,CR,1.5219999999999998,memory_run-02,
98,131.483,3.0,CS-,animals/marlin.jpg,New,foil,DO,FA,FA,2.045,memory_run-02,
103,166.85,3.0,CS-,animals/dove.jpg,New,foil,MN,CR,CR,1.843,memory_run-02,
104,173.917,3.0,CS-,animals/malaysianjunglenymph.jpg,New,foil,MN,CR,CR,2.248,memory_run-02,
110,216.3,3.0,CS-,animals/tragopan.jpg,New,foil,MN,CR,CR,2.929,memory_run-02,
118,272.867,3.0,CS-,animals/earthworm.jpg,New,foil,DN,CR,CR,1.582,memory_run-02,
120,287.017,3.0,CS-,animals/caracal.jpg,New,foil,DN,CR,CR,1.948,memory_run-02,
129,359.65,3.0,CS-,animals/owl.jpg,New,foil,DO,FA,FA,1.388,memory_run-02,
130,367.733,3.0,CS-,animals/beardeddragon.jpg,New,foil,MN,CR,CR,1.939,memory_run-02,
132,383.9,3.0,CS-,animals/armadillo.jpg,New,foil,MN,CR,CR,1.716,memory_run-02,
147,505.084,3.0,CS-,animals/leafinsect.jpg,New,foil,DN,CR,CR,2.001,memory_run-02,
148,513.183,3.0,CS-,animals/rooster.jpg,New,foil,MN,CR,CR,1.6780000000000002,memory_run-02,
151,537.4,3.0,CS-,animals/orangutan.jpg,New,foil,DN,CR,CR,1.531,memory_run-02,
157,585.884,3.0,CS-,animals/wasp.jpg,New,foil,MN,CR,CR,2.616,memory_run-02,
162,18.15,3.0,CS-,animals/penguin.jpg,New,foil,DN,CR,CR,2.508,memory_run-03,
163,25.233,3.0,CS-,animals/emu.jpg,New,foil,DO,FA,FA,1.804,memory_run-03,
166,46.483,3.0,CS-,animals/clam.jpg,New,foil,DN,CR,CR,0.879,memory_run-03,
170,74.817,3.0,CS-,animals/gecko.jpg,New,foil,DN,CR,CR,1.786,memory_run-03,
186,188.217,3.0,CS-,animals/macaw.jpg,New,foil,MO,FA,CR,1.471,memory_run-03,
189,209.483,3.0,CS-,animals/lobsterspiny.jpg,New,foil,DN,CR,CR,1.472,memory_run-03,
198,273.16700000000003,3.0,CS-,animals/dockbug2.jpg,New,foil,MO,FA,CR,1.932,memory_run-03,
199,280.233,3.0,CS-,animals/cod.jpg,New,foil,MO,FA,CR,1.584,memory_run-03,
202,303.433,3.0,CS-,animals/clownfish.jpg,New,foil,DO,FA,FA,1.382,memory_run-03,
207,343.833,3.0,CS-,animals/toucan.jpg,New,foil,DN,CR,CR,2.286,memory_run-03,
211,376.15,3.0,CS-,animals/kangaroo.jpg,New,foil,MO,FA,CR,1.886,memory_run-03,
212,384.233,3.0,CS-,animals/vulture.jpg,New,foil,MN,CR,CR,1.836,memory_run-03,
229,521.55,3.0,CS-,animals/deer.jpg,New,foil,MN,CR,CR,2.112,memory_run-03,
230,529.617,3.0,CS-,animals/lion.jpg,New,foil,DO,FA,FA,1.41,memory_run-03,
234,561.933,3.0,CS-,animals/lizard.jpg,New,foil,DO,FA,FA,1.287,memory_run-03,
238,594.25,3.0,CS-,animals/ibises.jpg,New,foil,MN,CR,CR,1.479,memory_run-03,
