index,onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
1,11.083,3.0,CS+,tools/reflexhammer.jpg,Old,baseline,DO,H,H,2.1830000000000003,memory_run-01,baseline
5,40.333,3.0,CS+,tools/cheesegrater.jpg,Old,baseline,DO,H,H,1.615,memory_run-01,extinction
22,167.6,3.0,CS+,tools/electricbreaker.jpg,Old,baseline,DN,M,M,2.21,memory_run-01,acquisition
30,228.15,3.0,CS+,tools/gong.jpg,Old,baseline,DO,H,H,1.134,memory_run-01,baseline
42,318.933,3.0,CS+,tools/plunger.jpg,Old,baseline,DO,H,H,1.358,memory_run-01,acquisition
56,426.93300000000005,3.0,CS+,tools/transmissionwrench.jpg,Old,baseline,DO,H,H,1.515,memory_run-01,acquisition
70,534.883,3.0,CS+,tools/drillbit.jpg,Old,baseline,DO,H,H,1.671,memory_run-01,acquisition
71,542.95,3.0,CS+,tools/beadingtool.jpg,Old,baseline,DO,H,H,1.446,memory_run-01,baseline
85,39.383,3.0,CS+,tools/rollingpin.jpg,Old,baseline,DO,H,H,1.357,memory_run-02,acquisition
89,67.633,3.0,CS+,tools/ropeandpulley.jpg,Old,baseline,DO,H,H,1.346,memory_run-02,extinction
115,251.45,3.0,CS+,tools/ladder.jpg,Old,baseline,DO,H,H,1.578,memory_run-02,extinction
118,272.633,3.0,CS+,tools/faxmachine.jpg,Old,baseline,DO,H,H,1.6,memory_run-02,extinction
138,432.0,3.0,CS+,tools/scissors.jpg,Old,baseline,DO,H,H,1.1840000000000002,memory_run-02,extinction
139,440.05,3.0,CS+,tools/gardenhose.jpg,Old,baseline,DO,H,H,1.043,memory_run-02,extinction
140,448.133,3.0,CS+,tools/plow.jpg,Old,baseline,DO,H,H,1.234,memory_run-02,acquisition
159,601.433,3.0,CS+,tools/hairdryer.jpg,Old,baseline,MO,H,M,1.997,memory_run-02,extinction
174,103.05,3.0,CS+,tools/stove.jpg,Old,baseline,DO,H,H,1.3430000000000002,memory_run-03,extinction
177,124.284,3.0,CS+,tools/chisel.jpg,Old,baseline,MO,H,M,1.942,memory_run-03,acquisition
188,202.134,3.0,CS+,tools/shoehorn.jpg,Old,baseline,MO,H,M,1.523,memory_run-03,baseline
199,280.0,3.0,CS+,tools/weldinghelmet.jpg,Old,baseline,DO,H,H,0.9,memory_run-03,extinction
207,343.56699999999995,3.0,CS+,tools/wheelbarrow.jpg,Old,baseline,DO,H,H,1.485,memory_run-03,extinction
209,359.7340000000001,3.0,CS+,tools/paintroller.jpg,Old,baseline,MO,H,M,1.64,memory_run-03,baseline
